A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
3,13,80,38,37,50,41,45,32,8,1,1,38,10,3,2,3,1
3,13,81,38,37,50,40,45,32,8,1,1,38,10,3,2,3,1
3,14,83,39,38,51,41,45,33,8,1,1,36,9,3,2,3,1
3,15,86,40,39,52,39,43,32,7,1,1,37,9,3,2,3,1
4,16,89,41,39,53,41,45,33,8,1,1,38,10,3,2,3,1
4,16,88,41,39,52,40,44,32,8,1,1,38,10,3,2,3,2
4,15,85,40,37,49,41,45,33,8,1,1,38,9,3,2,3,1
4,15,86,40,38,50,40,44,32,8,1,1,39,10,3,2,3,1
4,15,87,40,38,51,40,44,31,7,1,1,40,10,3,2,3,2
4,15,89,40,38,52,40,43,31,7,1,1,39,10,3,2,3,2
4,16,92,42,40,53,40,43,30,7,1,1,38,10,3,2,3,2
4,16,91,42,39,52,39,43,30,7,1,1,37,10,3,2,3,1
5,18,98,45,41,54,39,43,31,7,1,1,37,10,3,2,3,2
4,16,92,42,39,52,38,41,29,7,1,1,37,10,3,2,3,1
4,16,88,41,38,50,38,42,30,7,1,1,39,10,3,2,3,2
4,16,88,41,38,50,38,42,29,7,1,1,38,10,3,2,3,1
3,14,82,39,37,48,38,42,29,7,1,1,39,10,3,2,3,2
3,14,80,38,36,47,39,43,30,7,1,1,39,10,3,2,3,2
3,14,86,41,38,49,39,43,30,7,1,1,39,10,3,2,3,2
3,14,87,40,38,50,40,44,31,8,1,1,40,11,3,2,3,2
3,15,89,41,39,51,42,46,32,8,1,1,41,11,4,2,3,2
3,14,84,39,37,49,42,45,31,8,1,1,41,11,3,2,3,2
3,14,85,39,37,49,42,45,32,8,1,1,41,11,3,2,3,2
3,14,84,39,37,49,42,44,30,7,1,1,40,11,3,2,3,2
3,14,84,39,37,49,40,42,30,7,1,1,41,11,3,2,3,2
3,14,85,39,37,49,41,42,30,7,1,1,43,11,4,2,3,2
3,14,85,40,37,49,42,44,31,7,1,1,41,11,3,2,3,2
4,15,87,40,38,50,45,46,32,8,1,1,43,11,4,2,3,2
4,15,87,40,38,50,47,48,33,8,1,1,43,12,4,2,3,2
4,15,86,40,38,50,49,50,34,8,1,1,43,12,4,2,3,2
4,16,89,41,39,51,49,50,34,9,1,1,43,11,4,2,3,2
4,16,90,41,40,52,50,51,34,9,1,1,45,12,4,2,4,2
4,17,93,42,40,53,54,53,35,9,1,1,44,12,4,2,4,2
4,16,90,42,42,54,57,56,36,9,1,1,45,12,4,2,4,2
4,19,98,46,47,59,59,55,35,9,1,1,46,13,4,2,4,2
4,18,100,44,45,58,61,56,35,9,1,1,48,13,4,2,4,2
4,16,92,43,44,56,65,59,37,10,1,1,49,14,4,2,4,2
4,17,95,45,46,58,67,61,37,10,2,1,51,14,4,3,4,3
3,16,94,45,47,60,71,63,38,10,2,1,52,14,4,3,5,3
3,16,94,46,49,61,75,65,39,11,2,1,53,15,5,3,5,3
4,17,96,47,51,64,78,67,40,11,2,1,53,15,4,3,5,3
4,17,95,47,51,64,82,70,41,12,2,1,54,15,4,3,5,3
4,17,97,48,53,66,87,73,42,12,2,1,55,16,5,3,5,3
4,16,94,48,53,66,93,78,45,13,2,1,57,16,5,3,6,3
4,16,97,48,55,68,100,82,46,14,2,1,59,17,5,3,6,4
4,16,95,49,58,71,103,84,47,14,2,1,61,18,5,3,6,4
4,18,104,51,61,75,110,87,47,15,2,1,62,18,5,3,7,4
4,18,104,53,63,77,116,89,48,15,2,2,64,19,5,3,7,4
