A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
7,23,77,52,61,71,81,80,47,15,2,2,64,19,9,6,8,4
6,23,80,52,62,72,89,86,50,16,3,2,66,20,9,6,9,4
6,24,84,54,65,75,99,92,52,16,3,2,69,21,10,7,10,4
6,23,85,54,67,75,106,98,55,16,3,2,70,22,9,7,10,5
6,24,88,56,69,78,115,103,54,16,3,2,72,22,9,7,11,5
5,24,90,56,72,80,126,112,55,16,3,2,73,23,9,6,11,5
6,25,94,58,75,82,139,126,57,17,3,2,76,24,10,7,12,6
6,26,97,61,79,86,154,138,60,17,3,2,79,26,10,7,13,6
6,27,103,65,85,90,170,158,63,18,3,2,83,27,10,7,14,7
6,27,104,68,91,94,194,176,66,19,3,2,87,29,10,7,15,7
6,29,110,73,98,100,209,194,69,20,3,2,94,32,10,8,17,8
6,30,114,78,107,107,235,213,74,21,3,2,102,35,10,8,18,9
7,32,122,85,118,115,258,234,81,23,4,2,110,39,11,9,19,9
7,32,126,91,127,123,294,263,89,25,4,2,128,48,11,10,23,10
7,33,128,98,137,132,379,344,103,29,4,2,141,63,11,11,32,14
8,35,134,108,149,144,450,385,102,32,5,2,151,50,12,10,30,13
8,47,160,132,183,179,562,514,187,45,8,4,265,76,18,15,40,16
9,63,199,160,224,221,772,751,334,61,14,8,534,154,39,32,64,24
11,91,266,202,280,278,1202,1223,524,89,23,11,556,136,32,28,75,30
13,123,353,256,351,351,1168,1169,516,94,23,12,636,156,31,29,82,32
16,196,543,334,467,462,1252,1405,658,111,30,17,966,241,61,48,113,44
21,294,854,469,643,635,1600,1783,845,133,38,23,1120,287,73,55,130,50
29,391,1116,631,887,899,1932,2164,1035,158,45,28,1293,357,93,70,141,59
34,440,1301,720,1047,1097,2033,2435,1225,167,51,34,1460,408,107,78,165,65
38,476,1448,788,1168,1213,2098,2693,1460,184,54,38,1944,514,143,99,213,79
39,468,1440,847,1143,1225,2655,3585,1832,241,77,53,1581,453,140,99,212,70
35,410,1258,742,1103,1098,1323,2278,1215,162,66,37,1098,401,127,83,136,30
38,472,1281,811,1232,1184,305,1229,730,59,28,24,358,99,68,41,23,7
47,661,1626,1000,1538,1410,129,200,214,26,8,8,165,43,25,14,14,5
60,740,1897,1183,1702,1444,129,197,192,27,7,9,187,49,29,18,16,6
63,791,2318,1124,1732,1566,140,209,197,30,7,9,185,50,31,20,16,7
81,1036,3150,1306,1960,1944,141,208,195,30,7,9,174,46,29,18,15,6
96,1279,3903,1515,2266,2353,135,195,179,29,7,8,170,46,27,17,15,6
108,1373,3963,1706,2507,2648,168,206,171,31,7,8,170,45,26,16,15,6
110,1439,4304,1806,2703,2646,181,234,189,34,8,8,164,45,25,16,15,6
121,1701,4889,1682,2494,2640,177,239,190,34,8,8,158,43,24,15,14,6
121,1340,4133,1925,2994,2530,126,183,182,27,7,8,152,41,23,14,13,6
103,1219,3752,1177,1754,1385,122,168,141,26,6,6,149,40,22,14,13,6
62,621,2083,399,540,448,117,160,135,25,5,6,142,38,21,13,13,5
18,127,459,112,132,155,114,155,131,24,5,6,135,36,20,12,12,5
16,102,379,119,138,163,110,150,126,23,5,5,130,35,19,12,12,5
16,102,369,118,138,162,110,147,122,23,5,5,126,34,18,11,11,5
14,94,344,113,131,156,109,146,123,23,5,5,125,34,18,11,11,5
14,89,327,109,128,150,111,145,118,23,5,5,125,34,17,11,12,5
13,83,309,106,122,145,109,142,115,23,5,5,124,34,17,11,12,5
13,78,291,103,118,141,107,138,111,22,4,5,124,34,17,10,12,5
12,74,279,100,116,137,107,134,108,22,4,4,122,33,17,10,12,5
12,71,266,97,112,132,107,132,104,22,4,4,119,33,16,10,11,5
11,70,263,97,113,133,109,132,103,22,4,4,117,32,16,10,11,5
11,70,265,99,116,136,112,132,102,22,4,4,115,32,15,10,11,5
12,73,272,97,113,132,117,134,101,22,4,4,116,32,15,10,11,5
