A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
3,25,102,72,114,115,73,60,33,10,1,1,44,13,4,2,4,3
4,32,128,82,130,133,82,64,34,10,2,1,45,14,4,2,5,3
4,40,153,89,141,145,89,67,36,11,2,1,43,14,4,2,5,4
5,46,175,94,149,152,95,68,35,12,2,1,43,13,4,2,5,4
6,50,188,88,142,141,106,71,35,12,2,1,44,14,4,2,6,4
6,52,202,78,126,120,119,76,36,13,2,1,43,14,4,2,6,5
5,48,188,63,96,94,133,81,37,14,2,1,43,15,4,2,6,5
5,35,136,59,80,85,145,83,37,14,2,1,44,15,4,3,7,6
4,19,93,56,71,78,166,89,38,14,3,1,49,17,4,3,8,7
4,17,92,60,75,81,199,98,40,16,3,1,55,19,5,3,9,8
5,16,93,60,78,85,249,113,46,18,4,1,64,22,5,4,11,11
5,17,93,65,84,89,325,131,52,22,5,1,76,26,6,4,13,14
5,18,100,69,94,99,455,172,66,29,6,2,92,31,8,5,16,19
3,14,79,59,86,87,570,192,73,32,7,2,100,35,8,6,19,24
3,13,76,59,90,91,695,202,75,33,7,2,106,38,9,6,20,28
3,14,78,63,97,96,837,216,77,35,8,2,107,38,8,6,21,33
3,15,84,72,129,123,1108,294,82,41,8,2,111,44,8,7,29,43
3,16,88,80,177,158,1314,383,89,48,9,2,121,52,9,7,40,48
3,17,90,99,234,212,1495,497,95,57,9,2,136,63,9,8,50,46
4,19,102,145,402,297,1922,668,101,68,10,2,144,82,9,9,52,56
4,21,106,144,373,344,2211,776,108,89,10,3,135,88,7,8,69,47
4,23,114,171,475,419,1864,1013,115,110,11,3,152,112,8,10,78,43
5,28,136,223,612,567,1787,1184,125,108,11,3,173,142,10,13,89,47
6,35,176,292,747,693,1832,1490,138,130,12,3,189,119,11,13,60,42
7,42,205,353,852,821,2343,1587,154,149,14,3,182,84,11,10,39,25
7,48,222,415,976,976,3104,2028,176,178,18,4,179,67,12,10,30,20
8,57,256,531,1258,1212,5494,2172,206,232,21,5,195,81,13,11,42,25
8,61,264,595,1320,1299,6033,2830,256,274,31,6,241,112,15,16,69,57
8,67,287,676,1501,1437,4618,2741,303,258,32,6,326,160,20,22,126,104
9,76,325,770,1764,1663,3802,2531,380,251,34,6,376,238,24,29,163,103
10,92,358,913,1982,1960,3735,2050,378,256,29,7,555,394,31,55,234,124
10,107,401,998,2003,2082,3378,2865,608,254,42,11,1106,511,63,80,281,127
12,185,640,1190,1990,2209,3355,3030,834,315,49,19,1588,522,103,93,237,98
16,259,851,1236,2269,2378,2711,2949,1395,298,65,42,1269,412,118,81,159,60
20,350,1130,1414,2439,2544,1638,2504,1451,211,63,49,802,275,104,65,85,17
24,414,1412,1533,2792,2959,423,1506,1268,66,48,45,257,65,79,43,24,7
