A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
2,9,37,20,22,28,23,22,14,5,1,1,19,7,3,2,3,1
3,9,37,21,22,28,24,23,15,5,1,1,18,7,3,2,3,1
3,9,39,21,23,28,24,24,15,5,1,1,19,7,3,2,3,1
3,9,40,22,23,29,24,24,15,5,1,1,19,7,3,2,3,1
3,10,41,22,23,29,24,24,16,5,1,1,19,7,3,2,2,1
3,10,41,22,23,29,24,24,15,5,1,1,19,7,3,2,3,1
3,10,41,23,24,30,24,25,16,6,1,1,20,7,3,2,3,1
3,10,43,24,24,30,24,25,16,6,1,1,19,7,3,2,3,1
4,11,44,24,25,31,24,24,16,6,1,1,19,7,3,2,3,1
4,11,44,24,25,31,24,24,16,6,1,1,20,7,3,3,3,1
4,11,44,25,25,31,24,25,16,6,1,1,20,7,3,3,3,1
4,11,43,25,25,31,24,25,16,6,1,1,20,7,3,2,3,1
4,11,45,25,26,32,25,26,17,6,1,1,21,7,3,3,3,1
3,11,44,25,25,32,24,25,16,6,1,1,20,7,3,3,3,1
3,10,43,25,25,31,24,25,16,6,1,1,20,8,3,3,3,1
3,9,41,24,24,30,23,23,15,6,1,1,20,7,3,3,3,1
3,10,43,25,25,31,24,25,16,6,1,1,20,7,3,3,3,1
3,10,44,25,25,31,24,25,16,6,1,1,21,8,3,3,3,1
3,9,42,24,24,30,25,26,17,6,1,1,22,8,3,2,3,1
3,10,44,24,25,30,25,26,17,6,1,1,23,8,4,3,3,1
3,10,45,24,25,31,25,27,17,6,1,1,23,8,4,3,3,1
3,10,45,24,24,30,27,28,18,6,1,1,24,8,4,3,3,2
3,10,45,24,24,31,27,28,19,6,1,1,24,8,3,3,3,1
3,10,46,25,25,31,27,28,18,6,1,1,23,8,3,3,3,1
3,10,47,25,25,32,27,28,18,6,1,1,23,8,3,3,3,2
3,11,49,26,26,32,28,28,19,7,1,1,24,9,4,3,3,2
3,11,48,26,25,32,28,29,19,7,1,1,24,8,4,3,3,2
4,11,49,26,26,32,29,31,20,7,1,1,24,8,4,3,3,2
4,11,48,26,25,32,30,31,22,7,1,1,24,8,3,3,3,2
4,11,49,26,26,32,31,31,20,7,1,1,25,8,4,3,3,2
4,12,52,27,26,33,31,31,20,7,1,1,25,9,3,3,3,2
4,12,52,28,27,33,31,31,20,7,1,1,25,9,3,3,3,2
4,12,52,28,27,34,32,31,20,7,1,1,25,9,3,3,4,2
3,12,51,28,27,33,33,32,21,7,1,1,26,9,3,3,3,2
3,11,48,27,26,32,33,32,21,7,1,1,27,9,4,3,4,2
3,10,48,27,26,32,34,33,21,7,1,1,28,9,4,3,4,2
3,10,49,27,27,33,35,34,22,8,1,1,28,9,4,3,4,2
3,10,49,27,27,34,37,36,23,8,1,1,29,10,4,3,4,2
3,10,49,27,28,34,38,36,23,8,1,1,30,10,4,3,4,2
3,10,50,27,28,35,39,37,24,8,1,1,30,10,4,3,4,2
3,11,52,28,29,36,41,38,24,8,1,1,31,10,4,3,4,2
3,11,53,29,30,37,43,40,25,9,1,1,32,11,4,3,4,2
3,11,54,30,31,38,44,41,25,9,1,1,32,11,4,3,4,2
3,11,53,29,31,38,45,41,26,9,1,1,33,11,4,3,4,2
3,11,52,30,32,39,47,42,26,9,1,1,33,11,4,3,4,2
4,11,52,30,32,39,48,42,26,9,1,1,33,11,4,3,4,2
4,12,53,31,33,40,50,44,26,9,1,1,34,11,4,3,5,2
4,12,54,31,34,41,53,45,26,9,1,1,35,12,4,3,5,2
4,12,55,32,35,42,57,48,27,10,1,1,37,12,4,3,5,3
4,12,56,33,37,44,62,50,28,10,1,1,39,13,5,3,5,3
4,13,59,35,39,46,68,54,29,11,1,1,41,13,5,4,5,3
4,13,61,36,41,49,74,57,31,12,2,1,42,14,5,4,6,3
4,14,64,37,44,52,81,61,33,12,2,1,45,15,5,4,6,4
4,14,66,40,47,55,88,65,34,13,2,1,49,15,5,4,7,4
4,14,66,40,48,56,96,69,36,14,2,1,51,17,6,4,7,4
3,14,67,41,50,58,105,73,37,14,2,1,53,17,6,4,8,4
3,14,71,43,53,62,112,76,38,15,2,1,57,18,6,4,8,5
4,15,74,45,57,65,122,81,39,16,2,1,60,19,6,5,9,5
4,15,76,47,60,69,130,84,41,17,2,1,59,20,7,5,9,5
4,16,75,47,59,69,136,86,41,17,2,1,74,22,7,5,11,6
4,16,74,47,60,70,134,74,35,15,2,1,81,22,7,5,12,7
4,16,76,49,63,73,213,129,55,33,4,2,76,23,8,6,11,7
4,17,81,53,68,78,203,122,58,23,4,2,76,23,8,6,11,7
5,18,85,56,72,83,211,121,57,23,4,2,73,24,8,6,12,8
5,19,91,60,81,93,281,133,59,24,4,2,79,26,8,6,14,10
5,20,91,61,82,94,348,137,59,26,4,2,84,28,8,6,16,13
5,20,89,62,86,99,420,141,54,27,4,2,89,30,8,6,18,15
5,22,101,72,104,117,511,158,58,31,5,2,96,32,8,6,21,18
6,24,107,89,124,127,623,177,63,37,5,2,103,34,9,7,25,20
7,31,117,98,143,156,716,199,68,41,6,2,112,37,9,7,28,23
6,37,153,93,172,186,859,223,73,47,6,2,122,40,9,7,32,27
6,36,183,96,155,179,986,253,78,53,7,2,134,44,10,8,37,31
6,31,145,104,166,182,1103,286,83,60,7,2,147,49,10,9,43,35
6,32,150,111,176,193,1198,326,88,68,8,2,159,53,11,9,47,38
