A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W,Res,f
5.26,53.16,127.88,49.76,50.70,74.62,72.95,67.70,28.38,11.75,2.61,2.93,96.07,32.55,13.15,9.23,5.53,3.57,1023,f
5.26,53.16,127.02,48.93,50.05,74.03,72.95,67.70,28.38,11.75,2.61,2.93,94.93,32.55,13.15,9.23,5.53,3.57,1023,f
5.26,52.21,126.17,48.93,49.40,73.44,72.95,67.70,28.38,11.75,2.61,2.93,94.93,32.55,13.15,8.39,5.53,3.57,1023,f
5.26,52.21,125.31,48.93,49.40,72.85,72.95,67.14,28.38,11.75,2.61,2.93,94.93,32.55,13.15,8.39,5.53,3.57,1023,f
5.26,52.21,125.31,48.93,49.40,72.85,72.95,67.14,28.38,11.75,2.61,2.93,94.93,32.55,13.15,9.23,5.53,3.57,521,f
5.26,52.21,124.45,48.10,49.40,72.85,72.95,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,1023,f
5.26,52.21,124.45,48.10,49.40,72.85,72.35,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,9.23,5.53,3.57,486,f
5.26,52.21,124.45,48.10,49.40,72.85,72.35,67.14,28.38,11.75,2.61,2.93,94.93,32.55,13.15,9.23,5.53,3.57,378,f
5.26,52.21,124.45,48.10,49.40,72.85,72.35,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,397,f
5.26,52.21,124.45,48.10,49.40,72.25,72.35,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,9.23,5.53,3.57,401,f
5.26,52.21,124.45,48.10,49.40,72.25,72.95,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,381,f
5.26,52.21,124.45,48.10,49.40,72.25,72.35,67.14,28.38,11.75,2.61,2.93,94.93,32.55,13.15,8.39,5.53,3.57,382,f
5.26,52.21,124.45,48.10,49.40,72.25,72.95,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,369,f
5.26,52.21,124.45,48.10,49.40,72.25,72.35,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,9.23,5.53,3.57,354,f
5.26,52.21,124.45,48.10,49.40,72.25,72.95,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,348,f
5.26,52.21,124.45,48.10,49.40,72.25,72.95,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,342,f
5.26,52.21,124.45,48.10,49.40,72.25,72.95,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,338,f
5.26,52.21,124.45,48.10,49.40,72.25,72.95,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,337,f
5.26,52.21,124.45,48.10,49.40,72.25,72.95,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,333,f
5.26,52.21,124.45,48.10,49.40,72.25,72.95,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,331,f
5.26,52.21,124.45,48.10,49.40,72.25,72.95,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,331,f
5.26,52.21,124.45,48.10,49.40,72.25,72.95,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,327,f
5.26,52.21,124.45,48.10,49.40,72.85,72.95,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,330,f
5.26,52.21,124.45,48.10,49.40,72.85,72.95,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,328,f
5.26,52.21,124.45,48.10,49.40,72.85,72.95,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,327,f
5.26,52.21,124.45,48.10,49.40,72.85,72.95,67.14,28.38,11.75,2.61,2.93,93.78,31.46,13.15,8.39,5.53,3.57,328,f
5.26,52.21,124.45,48.10,49.40,72.85,72.95,67.70,28.38,11.75,2.61,2.93,93.78,32.55,13.15,9.23,5.53,3.57,327,f
5.26,52.21,125.31,48.93,49.40,72.85,72.95,67.70,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,322,f
5.26,52.21,125.31,48.93,49.40,72.85,72.95,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,339,f
5.26,52.21,125.31,48.93,49.40,72.85,72.95,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,325,f
5.26,52.21,125.31,48.93,49.40,72.85,72.95,67.70,28.38,11.75,2.61,2.93,94.93,32.55,13.15,9.23,5.53,3.57,322,f
5.26,52.21,125.31,48.93,49.40,72.85,72.95,67.70,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,323,f
5.26,52.21,124.45,48.93,49.40,72.85,72.95,67.14,28.38,11.75,2.61,2.93,94.93,32.55,13.15,9.23,5.53,3.57,321,f
5.26,52.21,124.45,48.93,49.40,72.85,72.95,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,320,f
5.26,52.21,124.45,48.93,49.40,72.85,72.35,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,9.23,5.53,3.57,314,f
5.26,52.21,125.31,48.93,49.40,72.85,72.35,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,319,f
5.26,52.21,125.31,48.93,49.40,72.85,72.35,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,319,f
5.26,52.21,125.31,48.93,49.40,72.85,72.95,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,320,f
5.26,52.21,125.31,48.93,49.40,72.85,72.35,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,321,f
5.26,52.21,124.45,48.93,49.40,72.85,72.95,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,318,f
5.26,52.21,124.45,48.93,49.40,72.85,72.95,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,316,f
5.26,52.21,124.45,48.93,49.40,72.85,72.95,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,323,f
5.26,52.21,124.45,48.93,49.40,72.85,72.95,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,317,f
5.26,52.21,125.31,48.93,49.40,72.85,72.95,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,9.23,5.53,3.57,316,f
5.26,52.21,124.45,48.93,49.40,72.85,72.95,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,318,f
5.26,52.21,125.31,48.93,49.40,72.85,72.95,67.14,28.38,11.75,2.61,2.93,93.78,31.46,13.15,8.39,5.53,3.57,316,f
5.26,52.21,125.31,48.93,49.40,72.85,72.35,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,315,f
5.26,52.21,125.31,48.93,49.40,72.85,72.95,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,315,f
5.26,52.21,124.45,48.93,49.40,72.85,72.35,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,316,f
5.26,52.21,124.45,48.93,49.40,72.85,72.35,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,314,f
5.26,52.21,124.45,48.93,49.40,72.85,72.35,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,9.23,5.53,3.57,312,f
5.26,52.21,124.45,48.93,49.40,72.85,72.35,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,315,f
5.26,52.21,124.45,48.93,49.40,72.85,72.35,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,317,f
5.26,52.21,125.31,48.93,49.40,72.85,72.35,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,309,f
5.26,52.21,124.45,48.93,49.40,72.85,72.35,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,314,f
5.26,52.21,124.45,48.93,49.40,72.85,72.95,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,313,f
5.26,52.21,124.45,48.93,49.40,72.85,72.95,67.70,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,312,f
5.26,52.21,125.31,48.93,49.40,72.85,72.95,67.70,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,313,f
5.26,52.21,125.31,48.93,49.40,72.85,72.95,67.70,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,314,f
5.26,52.21,125.31,48.93,49.40,72.85,72.95,67.70,28.38,11.75,2.61,2.93,93.78,32.55,13.15,9.23,5.53,3.57,312,f
5.26,52.21,125.31,48.93,49.40,72.85,72.95,67.70,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,312,f
5.26,52.21,125.31,48.93,49.40,72.85,72.95,67.70,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,311,f
5.26,52.21,125.31,48.93,49.40,72.85,72.95,67.70,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,312,f
5.26,52.21,125.31,48.93,49.40,72.85,72.95,67.70,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,312,f
5.26,52.21,125.31,48.93,49.40,72.85,72.35,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,310,f
5.26,52.21,125.31,48.93,49.40,72.85,72.35,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,308,f
5.26,52.21,125.31,48.93,49.40,72.85,72.35,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,310,f
5.26,52.21,125.31,48.93,49.40,72.85,72.35,67.14,28.38,11.75,2.61,2.93,93.78,31.46,13.15,8.39,5.53,3.57,310,f
5.26,52.21,124.45,48.93,49.40,72.85,72.35,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,311,f
5.26,52.21,124.45,48.93,49.40,72.85,72.35,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,309,f
5.26,52.21,125.31,48.93,49.40,72.85,72.35,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,305,f
5.26,52.21,124.45,48.93,49.40,72.85,72.35,67.14,28.38,11.75,2.61,2.93,93.78,31.46,13.15,8.39,5.53,3.57,309,f
5.26,52.21,125.31,48.93,49.40,72.85,72.95,67.70,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,310,f
5.26,52.21,125.31,48.93,49.40,72.85,72.35,67.70,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,309,f
5.26,52.21,125.31,48.93,49.40,72.85,72.35,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,310,f
5.26,52.21,125.31,48.93,49.40,72.85,72.35,67.14,28.38,11.75,2.61,2.93,93.78,31.46,13.15,8.39,5.53,3.57,310,f
5.26,52.21,125.31,48.93,49.40,72.85,72.35,67.14,28.38,11.75,2.61,2.93,93.78,31.46,13.15,8.39,5.53,3.57,303,f
5.26,52.21,125.31,48.93,49.40,72.85,72.35,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,308,f
5.26,52.21,125.31,48.93,49.40,72.85,72.35,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,309,f
5.26,52.21,124.45,48.93,49.40,72.85,72.35,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,308,f
5.26,52.21,125.31,48.93,49.40,72.85,72.35,67.14,28.38,11.75,2.61,2.93,93.78,31.46,13.15,8.39,5.53,3.57,307,f
5.26,52.21,125.31,48.93,49.40,72.85,72.35,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,308,f
5.26,52.21,125.31,48.93,49.40,72.85,72.35,67.14,28.38,11.75,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,307,f
5.26,52.21,125.31,48.93,49.40,72.85,72.35,67.14,28.38,11.28,2.61,2.93,93.78,32.55,13.15,8.39,5.53,3.57,307,f
5.26,52.21,125.31,48.10,49.40,72.85,71.75,67.14,28.38,11.28,2.61,2.93,93.78,31.46,13.15,8.39,5.53,3.57,305,f
5.26,52.21,124.45,48.10,49.40,72.85,71.75,66.58,28.38,11.28,2.61,2.93,93.78,31.46,13.15,8.39,5.53,3.57,307,f
5.26,52.21,124.45,48.10,49.40,72.25,71.75,66.58,27.90,11.28,2.61,2.93,93.78,32.55,13.15,9.23,5.53,3.57,307,f
5.26,52.21,124.45,48.10,49.40,72.85,71.75,66.58,27.90,11.28,2.61,2.93,93.78,31.46,13.15,8.39,5.53,3.57,307,f
5.26,52.21,124.45,48.10,49.40,72.25,71.75,66.58,27.90,11.28,2.61,2.93,92.64,31.46,13.15,8.39,5.53,3.57,306,f
