A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
1.6826075315475464,6.559709548950195,33.784446716308594,18.498489379882812,16.1755428314209,20.381511688232422,24.315317153930664,20.944120407104492,7.688711166381836,2.751976251602173,0.6326487064361572,0.0,31.258962631225586,9.224513053894043,1.6136479377746582,0.8230842351913452,2.552861213684082,2.2527787685394287
1.6826075315475464,6.559709548950195,37.64552688598633,20.348339080810547,17.646045684814453,22.489944458007812,30.683612823486328,26.038637161254883,9.610889434814453,3.2106387615203857,0.6326487064361572,0.9892574548721313,36.840919494628906,10.249458312988281,1.6136479377746582,1.6461684703826904,3.4038150310516357,2.2527787685394287
1.6826075315475464,7.4968109130859375,42.47187805175781,23.123111724853516,20.587053298950195,25.30118751525879,36.47297286987305,30.567094802856445,11.052522659301758,3.6693015098571777,0.6326487064361572,0.9892574548721313,43.539268493652344,12.29935073852539,1.6136479377746582,1.6461684703826904,4.2547688484191895,2.2527787685394287
1.6826075315475464,7.4968109130859375,45.3676872253418,24.97296142578125,22.792808532714844,28.112430572509766,43.42020797729492,37.35978317260742,13.455245018005371,4.127964019775391,0.6326487064361572,0.9892574548721313,50.23761749267578,15.374187469482422,2.4204719066619873,1.6461684703826904,5.105722427368164,3.3791682720184326
1.6826075315475464,8.43391227722168,50.194034576416016,26.822811126708984,25.733816146850586,30.923673629760742,52.104248046875,45.28458786010742,15.377422332763672,4.586627006530762,1.2652974128723145,0.9892574548721313,59.16875076293945,17.42407989501953,2.4204719066619873,2.469252824783325,5.956676483154297,3.3791682720184326
1.6826075315475464,9.371013641357422,55.0203857421875,29.597583770751953,29.410076141357422,34.43772888183594,63.6829719543457,54.907562255859375,17.78014373779297,5.503952503204346,1.2652974128723145,0.9892574548721313,66.98348999023438,19.473970413208008,3.2272958755493164,2.469252824783325,6.8076300621032715,4.505557537078857
1.6826075315475464,11.245216369628906,60.81200408935547,33.29728317260742,33.086334228515625,38.65459060668945,72.9459457397461,64.53053283691406,20.66341209411621,5.962615013122559,1.2652974128723145,0.9892574548721313,77.03101348876953,21.523862838745117,3.2272958755493164,3.292336940765381,8.509537696838379,4.505557537078857
1.6826075315475464,12.182317733764648,67.56889343261719,36.996978759765625,36.762596130371094,42.871456146240234,80.47211456298828,76.98379516601562,24.0272216796875,6.879940509796143,1.2652974128723145,0.9892574548721313,87.07853698730469,24.59870147705078,4.034120082855225,3.292336940765381,8.509537696838379,5.631947040557861
1.6826075315475464,14.056520462036133,76.2563247680664,42.54652786254883,43.37986373901367,48.49394226074219,89.15615844726562,87.73888397216797,26.910490036010742,7.3386030197143555,1.8979461193084717,0.9892574548721313,97.12606048583984,27.673538208007812,4.034120082855225,3.292336940765381,10.211444854736328,5.631947040557861
2.523911237716675,15.930723190307617,83.01321411132812,47.17115020751953,49.261878967285156,54.81924057006836,107.10317993164062,100.7582015991211,30.754844665527344,8.255928039550781,1.8979461193084717,1.9785149097442627,111.63915252685547,30.748374938964844,4.840943813323975,4.115421295166016,11.913352966308594,6.758336544036865
