A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W,Res,f
7.89,103.47,256.62,54.73,60.45,92.39,61.59,65.46,33.58,8.46,2.61,3.91,118.94,34.72,14.03,8.39,4.61,3.57,391,f
7.89,103.47,255.77,54.73,60.45,92.39,62.18,66.02,33.58,8.46,2.61,3.91,118.94,34.72,14.03,8.39,4.61,3.57,405,f
7.89,103.47,256.62,54.73,60.45,92.39,62.78,66.02,33.58,8.93,2.61,3.91,118.94,34.72,14.03,8.39,4.61,3.57,433,f
7.89,103.47,256.62,54.73,59.80,92.39,63.98,66.58,34.05,8.93,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,404,f
7.89,103.47,256.62,54.73,60.45,92.39,65.77,67.14,34.05,8.93,2.61,3.91,121.23,34.72,14.03,8.39,5.53,3.57,390,f
7.89,103.47,256.62,54.73,59.80,92.39,68.16,68.82,34.53,9.40,2.61,3.91,123.52,34.72,14.03,8.39,5.53,3.57,447,f
7.89,103.47,256.62,54.73,59.80,91.80,71.15,71.06,34.53,9.87,2.61,3.91,126.95,35.80,14.03,8.39,5.53,3.57,399,f
7.89,103.47,256.62,54.73,59.80,91.80,74.74,74.42,35.94,10.34,2.61,3.91,133.81,37.97,14.03,8.39,5.53,3.57,417,f
7.89,103.47,257.48,54.73,59.80,91.80,77.13,78.89,37.84,10.81,3.26,3.91,141.82,41.23,14.91,9.23,6.46,4.77,402,f
7.89,104.42,257.48,54.73,59.80,92.39,75.34,80.57,39.73,10.81,3.26,3.91,146.39,42.31,15.78,9.23,6.46,4.77,415,f
7.89,104.42,258.34,55.56,60.45,92.39,69.36,74.42,38.78,10.34,2.61,3.91,138.38,37.97,15.78,9.23,5.53,3.57,401,f
7.89,104.42,259.20,56.39,61.10,94.17,56.20,54.83,26.96,7.52,1.96,2.93,91.49,26.04,9.65,5.87,3.69,2.38,397,f
7.89,107.26,265.21,58.88,64.35,98.90,58.00,59.31,28.38,7.99,1.96,2.93,99.50,28.21,10.52,6.71,4.61,2.38,402,f
7.89,104.42,265.21,61.37,63.70,97.13,59.79,62.11,30.74,7.99,2.61,2.93,104.07,29.29,11.40,6.71,4.61,2.38,372,f
6.13,74.04,182.81,49.76,52.00,79.95,60.99,62.67,31.21,8.46,2.61,2.93,105.22,29.29,11.40,6.71,4.61,2.38,399,f
7.01,93.03,231.73,52.25,57.85,88.84,61.59,63.23,31.21,8.46,2.61,2.93,105.22,29.29,11.40,6.71,4.61,3.57,387,f
7.01,93.03,231.73,52.25,57.20,88.84,62.18,63.23,31.21,8.46,2.61,2.93,106.36,29.29,11.40,6.71,4.61,3.57,401,f
7.01,93.03,230.88,52.25,57.20,88.24,63.38,63.79,31.21,8.46,2.61,2.93,106.36,29.29,12.28,6.71,4.61,3.57,415,f
7.01,93.98,232.59,52.25,57.20,88.84,64.58,64.91,31.69,8.46,2.61,2.93,107.51,30.38,12.28,6.71,4.61,3.57,399,f
7.01,93.98,232.59,52.25,57.20,88.84,66.37,66.02,32.16,8.93,2.61,2.93,108.65,30.38,12.28,6.71,4.61,3.57,1023,f
7.01,93.98,233.45,53.08,57.85,88.84,68.16,67.14,32.16,8.93,2.61,2.93,109.79,31.46,12.28,6.71,4.61,3.57,1023,f
7.01,93.98,233.45,53.08,57.85,88.84,69.96,68.26,32.63,9.40,2.61,2.93,110.94,31.46,12.28,6.71,4.61,3.57,1023,f
7.01,93.98,234.31,53.08,57.85,89.43,72.35,69.38,33.11,9.40,2.61,2.93,113.22,32.55,12.28,7.55,4.61,3.57,838,f
7.01,93.98,234.31,53.08,57.85,89.43,75.34,71.06,33.11,9.87,2.61,2.93,115.51,32.55,12.28,7.55,5.53,3.57,1023,f
7.01,93.98,233.45,53.08,57.85,89.43,78.33,72.74,34.05,10.34,2.61,2.93,117.80,33.63,12.28,7.55,5.53,3.57,1023,f
7.01,93.98,233.45,53.08,58.50,89.43,82.51,74.98,34.53,10.34,2.61,2.93,121.23,34.72,13.15,7.55,5.53,3.57,1023,f
7.01,93.98,232.59,53.91,58.50,89.43,87.30,77.21,35.00,10.81,2.61,2.93,124.66,35.80,13.15,7.55,5.53,4.77,1010,f
7.01,93.98,233.45,53.91,58.50,90.02,90.88,79.45,35.47,11.28,2.61,2.93,129.24,36.89,13.15,7.55,6.46,4.77,1023,f
7.01,93.98,234.31,53.91,58.50,90.61,98.06,82.81,36.42,12.22,3.26,2.93,134.95,39.06,14.03,8.39,6.46,4.77,1023,f
7.89,93.98,235.17,53.91,58.50,90.61,109.42,88.41,37.84,13.16,3.26,3.91,140.67,41.23,14.03,8.39,7.38,5.96,977,f
7.01,93.98,234.31,53.91,58.50,90.61,122.57,95.68,39.25,14.57,3.26,3.91,149.82,43.40,14.91,8.39,7.38,5.96,1023,f
7.89,94.92,235.17,54.73,59.15,91.80,138.72,103.51,41.15,15.98,3.26,3.91,161.26,46.65,14.91,9.23,8.30,7.15,861,f
7.89,94.92,236.02,55.56,59.80,91.80,159.64,114.70,43.98,17.86,3.91,3.91,179.56,53.16,16.66,10.07,10.14,8.34,957,f
7.89,94.92,237.74,55.56,60.45,93.57,194.92,133.73,48.24,21.15,3.91,3.91,202.43,60.75,17.54,10.91,11.99,10.72,1023,f
7.89,95.87,239.46,57.22,61.75,94.76,230.80,158.91,53.92,24.91,4.56,4.88,231.02,70.52,18.41,12.59,13.83,13.11,938,f
7.89,95.87,238.60,58.05,62.40,95.94,261.29,185.20,61.01,28.67,5.22,4.88,279.06,87.88,21.04,14.26,16.60,15.49,950,f
7.89,97.77,244.61,60.54,65.00,100.68,298.36,218.77,70.47,33.37,6.52,5.86,327.09,108.49,23.67,16.78,19.37,17.87,831,f
7.89,98.72,248.04,63.86,68.25,104.83,323.47,257.94,86.55,36.19,7.17,6.84,395.71,135.61,28.94,20.98,23.06,20.26,1023,f
7.89,101.57,255.77,69.66,74.09,114.30,265.48,236.68,92.70,33.84,7.82,6.84,422.02,145.38,32.44,23.49,22.13,17.87,1023,f
8.76,105.37,268.64,79.61,83.84,129.11,166.22,171.22,74.25,24.44,6.52,6.84,385.42,105.23,34.20,21.82,16.60,10.72,728,f
9.64,116.76,294.39,102.83,107.24,162.27,65.77,71.06,36.42,11.75,3.26,3.91,244.75,46.65,28.06,14.26,8.30,4.77,1023,f
10.51,125.30,334.73,129.37,136.49,206.10,33.48,38.05,17.97,6.58,2.61,3.91,113.22,16.27,20.17,7.55,3.69,1.19,707,f
16.65,219.28,548.44,267.04,277.53,405.69,32.29,37.49,17.03,6.58,1.96,2.93,108.65,15.19,16.66,6.71,3.69,1.19,1023,f
8.76,144.29,358.76,57.22,89.69,127.92,32.89,38.61,17.50,6.58,1.96,2.93,110.94,16.27,16.66,6.71,3.69,1.19,1023,f
5.26,124.35,308.98,37.32,58.50,92.39,34.08,39.73,17.97,6.58,2.61,2.93,112.08,16.27,16.66,6.71,3.69,1.19,839,f
5.26,126.25,315.84,38.15,59.15,93.57,34.08,39.73,17.97,6.58,2.61,2.93,112.08,16.27,16.66,6.71,3.69,1.19,1023,f
5.26,125.30,313.27,37.32,58.50,91.80,34.08,39.73,17.97,6.58,2.61,2.93,112.08,16.27,16.66,6.71,3.69,1.19,884,f
5.26,124.35,312.41,37.32,58.50,91.80,34.08,39.73,17.97,6.58,2.61,2.93,112.08,16.27,16.66,6.71,3.69,1.19,1003,f
5.26,124.35,312.41,38.15,58.50,91.80,34.08,39.73,17.97,6.58,2.61,2.93,112.08,16.27,16.66,6.71,3.69,1.19,1023,f
5.26,124.35,312.41,38.15,58.50,91.80,34.08,39.73,17.97,6.58,2.61,2.93,112.08,16.27,16.66,6.71,3.69,1.19,1003,f
5.26,125.30,312.41,38.15,58.50,91.80,34.08,39.73,17.97,6.58,2.61,2.93,112.08,16.27,16.66,6.71,3.69,1.19,804,f
5.26,125.30,313.27,38.15,58.50,92.39,34.08,39.73,18.44,6.58,2.61,2.93,112.08,16.27,16.66,6.71,3.69,1.19,731,f
5.26,125.30,314.13,38.15,58.50,92.39,34.68,39.73,18.44,6.58,2.61,2.93,112.08,16.27,16.66,6.71,3.69,1.19,1023,f
5.26,125.30,314.13,38.15,58.50,92.39,34.68,39.73,18.44,6.58,2.61,2.93,112.08,16.27,16.66,6.71,3.69,1.19,1023,f
5.26,126.25,314.13,38.15,58.50,92.39,34.68,39.73,18.44,6.58,2.61,2.93,110.94,16.27,16.66,6.71,3.69,1.19,1023,f
5.26,126.25,314.99,38.15,59.15,92.39,34.68,39.73,17.97,6.58,2.61,2.93,110.94,16.27,16.66,6.71,3.69,1.19,1013,f
5.26,126.25,314.99,38.15,59.15,92.39,34.68,39.73,17.97,6.58,2.61,2.93,110.94,16.27,16.66,6.71,3.69,1.19,1010,f
5.26,126.25,315.84,38.15,59.15,92.39,34.68,39.73,17.97,6.58,2.61,2.93,110.94,16.27,16.66,6.71,3.69,1.19,1023,f
5.26,126.25,314.99,38.15,59.15,92.39,34.68,39.73,18.44,7.05,2.61,2.93,110.94,16.27,16.66,6.71,3.69,1.19,1023,f
5.26,126.25,314.99,38.15,59.15,92.39,34.68,39.73,17.97,6.58,2.61,2.93,109.79,16.27,16.66,6.71,3.69,1.19,1023,f
5.26,126.25,314.99,38.15,59.15,92.39,34.68,39.73,18.44,6.58,2.61,2.93,109.79,16.27,16.66,6.71,3.69,1.19,756,f
5.26,126.25,314.99,38.15,59.15,92.39,34.68,39.73,17.97,6.58,2.61,2.93,110.94,16.27,16.66,6.71,3.69,1.19,803,f
5.26,126.25,314.99,38.15,59.15,92.39,34.68,39.73,17.97,6.58,2.61,2.93,109.79,16.27,16.66,6.71,3.69,1.19,928,f
5.26,126.25,314.99,38.15,59.15,92.39,34.68,39.73,18.44,6.58,2.61,2.93,109.79,16.27,16.66,6.71,3.69,1.19,718,f
5.26,126.25,315.84,38.15,59.15,92.39,34.68,39.73,18.44,7.05,2.61,2.93,109.79,16.27,16.66,6.71,3.69,1.19,993,f
5.26,126.25,315.84,38.15,59.15,92.39,34.68,39.73,17.97,6.58,2.61,2.93,109.79,16.27,16.66,6.71,3.69,1.19,1023,f
5.26,126.25,315.84,38.15,59.15,92.39,34.68,39.73,17.97,6.58,2.61,2.93,110.94,16.27,16.66,6.71,3.69,1.19,1023,f
5.26,126.25,315.84,38.15,59.15,92.39,34.68,39.73,17.97,6.58,2.61,2.93,109.79,16.27,16.66,6.71,3.69,1.19,1023,f
5.26,126.25,315.84,38.15,59.15,92.39,34.68,39.73,17.97,6.58,2.61,2.93,109.79,16.27,16.66,6.71,3.69,1.19,1023,f
5.26,126.25,315.84,38.15,59.15,92.98,34.68,39.73,17.97,6.58,2.61,2.93,109.79,16.27,16.66,6.71,3.69,1.19,899,f
5.26,126.25,315.84,38.15,59.15,92.98,34.68,39.73,17.97,6.58,2.61,2.93,109.79,16.27,16.66,6.71,3.69,1.19,752,f
5.26,126.25,315.84,37.32,59.15,92.39,34.68,39.73,17.97,6.58,2.61,2.93,109.79,16.27,16.66,6.71,3.69,1.19,1023,f
5.26,126.25,315.84,37.32,59.15,92.39,34.68,39.73,17.97,6.58,2.61,2.93,109.79,16.27,16.66,6.71,3.69,1.19,1020,f
5.26,126.25,315.84,37.32,59.15,92.98,34.68,39.73,17.97,6.58,2.61,2.93,109.79,16.27,16.66,6.71,3.69,1.19,1023,f
5.26,126.25,315.84,37.32,59.15,92.39,34.68,39.73,17.97,6.58,2.61,2.93,109.79,16.27,16.66,6.71,3.69,1.19,1023,f
5.26,126.25,315.84,37.32,59.15,92.39,34.68,39.73,17.97,6.58,2.61,2.93,109.79,16.27,16.66,6.71,3.69,1.19,1023,f
