A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
4,18,88,59,68,78,145,153,70,20,3,2,127,28,7,5,12,5
4,20,96,64,75,86,157,170,81,21,4,2,141,31,8,5,13,5
5,22,104,70,83,95,172,191,94,23,4,3,155,35,9,6,15,6
5,25,115,77,91,105,186,209,108,25,5,3,170,38,10,7,16,6
5,28,127,85,101,116,199,228,124,27,5,3,188,42,11,8,18,7
5,32,142,93,111,128,217,251,141,30,6,4,207,46,13,8,19,8
6,36,156,102,122,139,232,272,156,32,7,4,228,51,15,9,21,8
6,40,174,112,134,151,246,297,176,35,7,5,250,55,17,11,23,9
6,46,194,122,146,164,265,322,193,37,8,6,268,59,19,12,24,9
7,51,216,131,157,175,269,331,209,39,8,6,288,63,21,13,25,10
7,58,238,141,168,186,275,360,228,40,9,7,292,64,23,13,25,10
8,63,259,149,178,196,270,337,229,40,9,7,285,63,23,14,25,10
9,69,280,159,190,208,272,334,231,40,9,8,276,60,24,14,24,9
10,76,306,169,203,222,274,311,212,39,9,7,259,57,22,13,23,10
10,83,334,179,215,235,284,309,201,40,8,7,258,58,22,13,24,10
12,91,363,189,228,248,295,322,205,41,9,7,269,61,23,14,25,10
13,100,397,200,243,265,304,323,209,42,9,8,280,65,25,15,26,11
14,111,435,214,262,284,320,331,201,44,9,7,280,66,25,15,27,12
16,122,474,226,279,303,332,338,200,45,9,7,285,66,24,15,28,12
17,131,510,237,294,320,364,368,212,50,9,7,292,68,24,15,29,12
18,142,541,245,303,331,368,367,207,49,9,7,301,69,24,15,30,13
20,150,563,252,313,335,385,381,211,51,9,7,309,71,24,16,31,14
20,151,567,241,301,329,402,396,216,53,10,7,319,73,25,16,32,14
20,146,544,229,287,317,418,411,222,55,10,7,330,75,25,16,34,15
19,135,517,225,285,319,436,426,228,57,10,7,342,79,25,17,35,15
17,121,481,218,280,320,460,449,238,59,11,7,356,81,26,17,37,16
17,123,493,229,294,337,482,470,248,62,11,8,370,84,27,18,39,17
17,122,492,231,297,339,505,492,258,65,12,8,386,89,27,18,40,18
16,123,496,236,309,355,527,514,268,67,12,8,402,91,28,19,42,18
16,120,487,237,310,357,551,536,278,70,13,8,420,95,29,19,44,19
16,118,469,242,317,360,575,561,290,73,13,9,439,99,30,20,47,20
16,119,469,248,327,371,602,589,303,77,14,9,460,104,31,21,49,21
16,121,477,257,341,386,631,619,319,80,14,9,485,109,33,22,52,22
16,124,487,266,355,402,662,652,336,84,15,10,510,115,35,23,54,23
17,128,500,277,370,419,692,684,354,88,16,10,534,119,36,24,57,24
17,132,516,289,387,437,722,719,372,92,17,11,561,125,38,25,59,25
18,137,533,300,404,455,748,749,388,96,17,11,583,130,40,26,61,26
18,142,551,313,422,475,775,781,407,99,18,12,606,134,41,28,64,27
19,147,571,327,441,495,802,813,427,103,19,12,631,141,43,29,66,28
20,154,593,341,462,518,830,847,446,107,20,13,658,147,45,30,68,29
20,160,615,356,481,539,855,876,462,111,20,13,679,151,47,31,71,30
21,166,638,370,502,562,882,909,482,114,21,14,707,156,49,32,73,31
22,173,662,387,524,585,906,941,501,118,22,14,731,163,50,34,76,31
23,180,688,402,547,610,933,973,522,122,23,15,759,168,53,35,78,32
24,187,714,418,568,633,954,1001,540,125,23,15,780,174,54,36,80,33
25,194,740,433,589,656,977,1030,559,129,24,16,803,179,56,37,82,34
26,201,766,447,610,678,998,1058,578,132,25,16,830,185,58,39,85,35
27,208,792,462,629,700,1018,1086,597,136,25,17,854,190,61,40,87,36
28,216,820,476,648,722,1038,1113,616,139,26,17,879,196,63,41,89,36
29,224,850,491,670,745,1055,1139,637,142,27,18,901,202,65,43,91,37
30,232,879,507,690,768,1067,1161,655,145,28,19,923,207,68,44,93,37
31,241,908,521,710,790,1074,1177,672,147,28,19,937,211,70,45,94,38
32,248,935,535,729,811,1067,1185,686,148,29,20,945,212,71,45,93,37
33,256,963,547,745,831,953,1161,694,143,29,20,947,211,72,45,89,32
34,264,991,560,763,852,654,959,657,113,27,21,806,173,70,42,65,21
35,271,1017,572,779,870,291,567,493,65,19,18,448,94,54,28,30,9
36,278,1044,584,795,888,94,214,247,24,9,11,166,33,26,13,11,3
36,285,1071,595,811,907,29,69,113,7,4,5,36,9,12,5,3,1
37,292,1095,605,824,922,23,30,32,5,1,3,30,7,11,4,3,1
38,298,1119,615,837,937,20,27,26,5,1,3,28,7,9,4,2,1
39,304,1142,624,850,952,19,26,26,4,1,3,29,7,8,4,2,1
