A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
1,6,33,17,18,24,19,17,11,3,0,0,15,4,1,1,1,1
1,6,35,18,19,25,20,18,11,3,0,0,16,4,1,1,1,1
1,7,36,18,19,25,20,19,12,3,0,0,16,4,1,1,1,1
1,7,35,18,19,25,20,19,12,3,0,0,16,4,1,1,1,1
2,7,37,19,19,25,20,19,12,3,0,0,17,4,1,1,1,1
2,7,38,20,20,26,20,19,12,3,0,0,17,4,1,1,1,1
2,7,39,20,20,27,20,20,12,3,0,0,17,4,1,1,1,1
2,8,41,21,21,27,19,19,12,3,0,0,17,5,1,1,1,1
2,8,42,22,21,28,21,20,13,4,0,0,17,4,1,1,1,1
3,8,42,22,21,28,20,19,12,3,0,0,17,5,1,1,1,1
3,8,42,22,22,28,20,20,12,3,0,0,16,5,1,1,1,1
3,8,42,23,22,28,20,20,13,3,1,0,17,5,1,1,2,1
3,9,45,24,23,30,20,20,12,3,0,0,18,5,1,1,1,1
3,9,42,23,22,28,21,21,13,4,0,0,18,5,1,1,1,1
2,8,42,23,22,28,20,20,12,3,0,0,18,5,1,1,2,1
2,8,41,23,22,28,20,20,12,4,0,0,18,4,1,1,2,1
2,7,41,22,21,28,20,20,12,3,0,0,18,5,1,1,2,1
2,7,43,23,22,28,20,20,13,3,0,0,18,5,1,1,2,1
2,7,42,23,22,28,21,21,13,4,0,0,19,5,1,1,2,1
1,7,41,22,21,28,21,21,13,4,0,0,20,5,1,1,2,1
1,7,42,22,22,28,22,22,14,4,1,0,21,6,1,1,2,1
2,7,43,22,22,28,22,22,14,4,0,0,21,6,2,1,2,1
2,8,44,23,22,29,24,24,15,4,1,0,22,6,2,1,2,1
2,8,45,23,22,29,24,24,15,4,1,0,22,6,2,1,2,1
2,8,46,24,23,29,24,24,16,4,1,0,21,6,1,1,2,1
2,8,46,24,22,29,24,24,15,4,1,0,21,5,2,1,2,1
2,9,48,25,23,30,25,25,16,4,1,1,21,6,2,1,2,1
2,9,48,24,23,30,26,25,16,4,1,1,22,6,2,1,2,1
3,9,47,24,23,29,27,26,17,4,1,1,22,6,2,1,2,1
3,9,48,25,23,30,27,27,17,4,1,1,23,6,2,1,2,1
3,10,50,26,24,31,27,27,17,5,1,1,22,6,2,1,2,1
3,10,49,25,24,30,28,27,17,5,1,1,22,6,2,1,2,1
3,10,54,28,26,33,29,28,17,5,1,1,23,6,2,1,2,1
3,10,54,28,26,33,28,28,17,5,1,1,24,6,2,1,2,1
2,10,52,27,25,32,29,28,17,5,1,1,25,7,2,1,2,1
2,9,50,26,25,32,30,29,18,5,1,1,26,7,2,1,2,1
2,9,49,26,25,31,31,30,18,5,1,1,26,7,2,1,2,1
2,8,49,26,25,32,32,31,19,5,1,1,26,7,2,1,2,1
2,9,50,26,26,33,33,32,20,5,1,1,26,7,2,1,2,1
2,9,51,26,26,33,35,33,20,5,1,1,27,7,2,1,2,1
2,9,50,26,26,33,36,33,20,6,1,1,28,7,2,1,2,1
2,9,53,27,27,35,37,35,21,6,1,1,29,8,2,2,2,2
2,10,55,28,28,36,39,36,22,6,1,1,30,8,2,2,3,2
2,10,56,29,29,37,41,38,23,6,1,1,30,8,2,2,3,2
2,10,54,28,29,37,41,38,23,6,1,1,31,8,2,1,3,2
2,9,53,29,29,37,43,38,23,6,1,1,31,8,2,1,3,2
2,10,53,29,30,38,46,40,23,7,1,1,31,8,2,1,3,2
2,10,54,29,30,38,46,40,23,7,1,1,32,9,2,2,3,2
3,10,55,30,32,40,51,43,24,7,1,1,33,9,2,2,3,2
3,11,57,31,33,41,56,46,25,8,1,1,35,10,3,2,4,2
3,11,59,33,35,44,60,48,26,8,1,1,36,10,3,2,4,2
3,11,60,33,37,45,65,50,27,8,1,1,38,11,3,2,4,2
3,12,62,34,39,47,71,53,28,9,1,1,40,12,3,2,4,3
3,12,64,36,41,50,77,57,29,10,1,1,42,12,3,2,5,3
3,12,65,37,43,51,83,60,31,10,1,1,43,13,3,2,5,3
3,13,69,39,46,55,91,64,32,11,2,1,46,13,3,2,5,3
3,13,71,41,49,58,99,68,34,12,2,1,48,14,3,2,6,4
3,13,74,43,52,61,108,72,35,12,2,1,52,15,4,2,6,4
3,14,75,44,54,64,116,75,36,13,2,1,54,16,4,3,7,4
3,14,78,46,57,68,125,80,37,14,2,1,52,15,4,3,6,4
3,15,82,48,61,71,135,84,38,14,2,1,54,16,4,3,7,4
3,15,83,50,63,74,147,89,40,15,2,1,59,17,4,3,8,5
3,15,84,52,66,78,152,89,39,16,2,1,65,19,4,3,9,6
3,16,86,53,69,81,200,107,40,17,3,1,74,20,5,3,10,6
3,17,90,57,75,88,262,151,62,22,3,2,66,19,5,3,9,6
4,18,94,60,82,95,284,143,62,21,4,2,67,20,5,3,10,8
4,19,101,65,91,105,351,143,61,23,4,2,78,24,5,4,12,11
4,20,107,70,100,115,419,153,60,26,4,2,84,27,6,4,14,14
4,22,111,74,109,124,489,162,61,28,4,2,89,28,6,4,16,17
4,23,115,79,118,135,565,173,59,30,5,2,95,30,6,4,16,11
5,24,121,85,130,148,662,187,61,33,5,2,100,32,6,5,17,12
5,25,126,100,139,157,756,210,68,38,5,2,113,37,7,5,20,14
5,26,119,107,145,169,890,230,73,43,6,2,119,38,7,6,20,15
7,39,175,138,203,224,1023,261,79,51,6,2,127,40,7,6,23,17
7,45,211,116,222,253,1184,293,84,60,7,2,138,45,8,6,27,21
6,40,196,122,230,260,1274,328,89,67,7,2,153,50,9,8,58,45
6,35,191,130,257,281,1409,369,94,76,8,3,171,57,10,9,59,46
5,35,172,135,295,313,1406,423,101,82,8,3,188,65,11,10,66,50
5,37,172,146,351,364,1442,446,109,99,8,3,207,70,11,11,74,53
6,41,193,162,405,427,1777,596,128,112,11,4,226,79,12,11,83,58
6,47,218,197,494,526,1952,691,135,125,12,4,266,96,13,14,95,62
7,55,246,237,595,642,2085,850,150,144,14,4,297,109,15,16,101,65
7,64,280,283,696,773,2200,967,170,159,16,5,330,123,17,17,108,70
8,75,320,322,794,879,2330,1135,191,180,19,5,365,135,18,19,120,73
9,88,374,381,922,1024,2243,1143,211,186,21,6,402,148,20,22,108,63
9,104,431,440,1038,1143,2040,1093,227,162,22,6,441,154,22,22,102,59
10,119,494,485,1123,1240,2315,1038,248,170,19,7,450,150,23,21,87,49
11,138,568,546,1214,1325,1835,1251,281,170,21,8,480,159,26,22,86,43
12,159,649,576,1270,1388,1425,884,304,144,19,9,521,152,28,23,80,39
13,184,768,656,1451,1586,1262,864,329,123,19,10,544,153,33,24,76,42
15,222,910,744,1562,1689,1281,840,365,121,21,11,501,133,33,23,66,36
16,224,867,795,1584,1633,1597,765,359,117,20,11,439,111,31,20,60,34
17,272,1045,870,1761,1857,1299,635,295,93,16,10,382,102,27,18,50,37
19,316,1231,934,1882,2063,1106,546,229,83,13,7,308,83,21,15,40,27
20,334,1333,968,1936,2180,844,404,182,62,11,6,231,65,16,11,30,26
21,372,1469,1062,2086,2283,735,324,143,51,9,4,206,60,14,10,28,24
23,395,1563,1042,1894,2114,842,332,139,53,9,4,205,60,13,10,30,26
24,355,1284,853,1510,1677,762,349,139,55,9,4,206,61,13,10,32,31
25,308,1146,743,1239,1374,931,362,141,57,9,4,210,64,14,10,34,31
26,297,1151,647,1039,1206,1086,375,144,60,10,4,214,65,14,11,37,32
28,303,1161,619,1030,1361,1131,400,150,62,10,4,220,68,15,11,45,37
27,276,1107,606,925,1050,1281,454,155,74,11,5,229,71,15,11,53,40
25,241,962,559,962,968,1893,580,165,102,12,5,263,116,16,15,108,66
21,195,756,524,955,865,2712,1196,176,172,18,5,422,226,19,30,175,89
18,165,660,431,802,908,3070,2266,252,271,35,7,1077,383,46,57,193,82
15,136,563,344,636,707,2781,2682,866,292,56,26,1511,406,95,69,168,69
12,100,417,323,586,575,2051,2288,1152,252,60,40,1042,303,102,63,118,26
12,104,416,292,515,731,531,1531,1063,107,49,41,406,116,87,47,40,9
11,100,411,288,530,612,155,605,627,45,22,35,94,24,45,27,7,2
12,113,466,332,739,804,35,53,214,7,6,15,38,11,17,11,4,2
12,119,481,323,719,789,35,39,42,7,2,6,43,13,14,11,5,3
11,104,420,280,579,707,39,44,39,7,2,5,51,15,13,11,5,3
11,109,441,263,444,475,47,50,46,9,2,8,51,15,13,12,5,3
11,105,422,366,798,792,48,52,43,9,2,5,46,14,9,9,4,2
13,176,621,662,1501,1584,51,55,51,9,2,4,52,15,9,10,5,3
23,460,1580,1165,1961,2115,50,50,40,9,2,4,57,17,16,14,6,3
48,726,2444,1194,1859,2016,52,52,44,9,2,3,56,16,14,14,6,3
58,781,2598,714,1437,1566,55,51,37,9,2,3,58,16,11,11,6,4
35,544,2001,202,487,483,52,52,41,9,2,3,49,13,9,9,5,3
16,308,1165,44,115,145,49,50,38,9,2,3,51,14,13,11,5,3
9,158,599,32,45,52,54,56,42,10,2,3,55,15,10,11,6,3
4,40,128,26,31,39,55,52,38,10,2,3,54,16,11,11,6,3
