A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
2,6,23,12,13,16,13,13,8,3,0,0,11,4,2,2,2,1
2,6,24,13,14,17,14,14,9,3,0,0,12,4,2,2,2,1
2,6,25,13,14,17,15,15,10,3,0,0,12,4,2,1,2,1
2,7,27,14,15,18,15,16,10,3,0,0,13,4,2,2,2,1
2,7,29,15,16,20,16,17,11,4,1,0,14,5,2,2,2,1
2,7,30,16,16,20,16,17,11,4,0,0,14,5,2,2,2,1
3,8,31,17,17,21,17,18,12,4,1,0,14,5,2,2,2,1
3,8,33,18,17,22,17,18,12,4,0,0,15,5,2,2,2,1
3,8,35,19,18,23,17,18,12,4,1,0,15,5,2,2,2,1
3,8,34,19,18,22,17,18,12,4,1,0,15,5,2,2,2,1
3,9,35,19,19,23,18,19,12,4,1,0,16,5,2,2,2,1
3,9,36,20,19,24,18,19,12,4,1,0,16,5,2,2,2,1
3,9,38,21,20,26,19,20,13,4,1,0,17,5,2,2,2,1
3,9,38,21,20,25,19,20,13,4,1,0,17,5,2,2,2,1
3,9,38,22,20,26,19,19,12,4,1,0,17,5,2,2,2,1
3,8,37,21,20,25,19,20,13,4,1,0,17,5,2,2,2,1
3,8,39,22,21,26,20,20,13,4,1,0,18,6,2,2,2,1
3,9,42,23,22,27,21,21,14,5,1,0,18,6,2,2,2,1
3,9,41,22,21,27,21,22,14,5,1,0,19,6,2,2,2,1
2,8,39,22,21,26,22,22,14,5,1,0,20,6,2,2,2,1
2,9,41,22,21,27,22,23,15,5,1,1,20,6,2,2,2,1
3,9,43,23,22,27,23,24,15,5,1,1,21,7,3,2,2,1
3,9,42,22,21,27,24,24,16,5,1,1,21,7,2,2,2,1
3,9,43,23,22,28,24,25,16,5,1,1,21,7,2,2,2,1
3,9,45,23,22,28,25,26,17,5,1,1,21,7,2,2,2,1
3,10,44,24,22,28,25,25,16,5,1,1,21,6,3,2,2,1
3,10,48,25,24,30,25,25,16,5,1,1,22,7,2,2,2,1
3,10,46,24,23,29,26,26,17,5,1,1,22,7,2,2,2,1
3,10,47,25,24,30,27,27,17,5,1,1,23,7,3,2,3,1
4,11,47,25,24,30,28,28,18,6,1,1,23,7,3,2,3,1
4,11,49,26,24,30,29,29,18,6,1,1,24,7,3,2,3,1
4,11,49,27,25,31,30,29,18,6,1,1,23,7,3,2,3,1
4,12,53,28,26,33,30,30,19,6,1,1,24,7,3,2,3,1
4,12,53,28,27,33,32,30,19,6,1,1,25,8,3,2,3,1
3,11,53,28,27,33,33,31,20,6,1,1,26,8,3,2,3,2
3,11,51,27,26,33,33,31,20,6,1,1,27,8,3,2,3,2
3,10,49,27,26,32,35,32,20,6,1,1,27,8,3,2,3,2
3,10,50,27,27,33,36,34,21,7,1,1,28,8,3,2,3,2
3,10,50,27,27,34,38,34,21,7,1,1,28,9,3,2,3,2
3,10,50,28,28,34,40,37,22,7,1,1,30,9,3,2,3,2
3,10,51,28,28,34,42,39,23,7,1,1,31,9,3,2,3,2
3,10,52,28,29,36,45,40,24,8,1,1,32,10,3,2,4,2
3,11,55,30,31,38,48,42,25,8,1,1,33,10,3,2,4,2
3,11,55,30,32,39,51,45,26,8,1,1,34,10,3,2,4,2
3,11,57,31,33,41,54,47,27,9,1,1,35,11,3,2,4,2
3,11,57,32,34,42,56,48,28,9,1,1,37,11,4,2,4,2
3,12,57,32,35,42,58,50,28,9,1,1,37,11,4,3,4,3
4,12,58,33,36,44,61,50,28,10,1,1,38,12,4,3,4,3
4,12,59,34,38,46,68,53,29,10,1,1,40,12,4,3,5,3
4,13,61,36,41,48,76,58,31,11,2,1,43,13,4,3,5,3
4,14,65,39,44,52,84,61,32,11,2,1,45,14,4,3,6,3
4,14,67,40,47,56,91,64,33,12,2,1,47,15,5,3,6,4
4,14,70,42,50,59,101,68,34,13,2,1,48,16,5,3,6,4
4,15,72,44,53,63,111,72,36,13,2,1,51,16,5,3,7,4
4,15,74,46,57,66,124,76,37,14,2,1,53,17,5,3,7,5
4,16,79,48,61,71,138,82,39,15,2,1,56,18,5,4,8,5
4,16,81,51,65,75,154,88,42,16,3,1,59,19,5,4,9,6
4,17,85,54,69,80,174,94,44,18,3,1,62,20,6,4,10,6
4,18,86,55,71,83,197,101,46,19,3,1,66,21,6,4,10,7
4,18,90,58,77,88,223,108,48,20,3,1,72,23,6,4,12,8
4,19,94,60,81,93,253,115,50,21,4,1,73,23,6,5,12,9
5,20,96,61,85,96,295,123,52,23,4,2,76,24,7,5,13,10
5,20,100,64,90,103,319,124,51,22,4,1,79,26,7,5,14,11
5,21,102,67,95,107,216,110,45,20,3,1,84,27,7,5,15,12
5,23,110,74,110,122,573,198,70,36,6,2,91,30,8,5,18,16
5,25,117,80,125,138,729,205,72,39,6,2,99,33,8,6,23,21
6,27,126,87,150,160,860,224,76,43,6,3,107,37,8,7,29,26
