A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
4,30,134,112,247,253,822,334,107,40,7,3,115,50,11,8,27,27
5,38,163,154,373,383,851,383,121,43,8,4,115,53,12,9,32,28
6,50,206,211,507,474,913,390,132,44,9,4,108,50,14,10,33,30
7,63,263,295,661,705,927,347,138,41,9,5,104,44,15,10,33,33
8,81,324,365,823,810,1046,287,124,40,9,5,101,39,14,9,29,35
8,100,377,442,989,1034,1094,242,102,37,7,5,97,37,10,7,24,34
9,118,439,489,1078,1145,640,178,78,27,6,3,89,31,8,6,14,22
10,136,509,546,1204,1303,722,150,71,23,5,2,82,28,8,5,13,26
11,159,580,643,1416,1535,923,151,68,23,5,2,79,27,7,5,14,31
12,177,633,703,1564,1670,1142,154,64,24,5,2,70,25,6,4,15,35
12,173,632,751,1666,1829,936,144,54,22,4,1,66,26,6,5,18,42
13,159,598,755,1726,1826,1469,185,57,28,6,2,65,28,6,5,22,50
13,146,573,680,1701,1808,1701,201,55,28,6,1,66,30,6,5,30,48
12,130,524,542,1578,1613,2024,254,54,33,6,1,68,33,6,6,39,70
10,107,450,470,1405,1416,2250,311,56,38,6,1,78,38,7,6,44,69
9,79,352,427,1334,1287,2402,394,58,48,6,2,81,43,7,7,57,83
9,72,315,389,1202,1130,2593,657,67,71,8,2,101,72,8,10,81,107
8,67,271,329,687,699,3765,876,87,102,12,2,133,115,11,15,117,151
6,40,203,234,639,628,5324,1299,117,137,16,2,182,162,14,22,173,231
6,36,187,273,787,661,8178,1798,165,202,24,3,237,216,17,28,210,267
5,39,177,360,1008,952,9025,2211,239,240,32,4,280,259,18,33,205,239
5,48,198,448,1324,1241,6576,1932,290,214,38,4,303,276,18,37,172,176
5,62,232,507,1438,1397,4678,1391,280,143,30,5,341,276,17,39,145,127
6,85,302,601,1584,1593,3888,1951,414,219,39,5,370,293,17,44,143,106
6,117,396,725,1810,1962,3454,1991,471,225,39,5,429,323,19,50,152,104
7,181,657,547,1574,2068,3278,2198,584,251,46,7,495,365,22,55,155,94
8,184,677,976,2291,2468,3345,2350,687,256,50,9,568,391,26,63,170,101
10,247,790,1130,2597,2541,3561,2539,801,273,56,11,650,429,33,72,173,105
12,300,954,1205,2996,3194,3808,2691,925,315,61,14,792,467,41,75,200,115
15,364,1051,1404,3986,3937,3927,3134,1067,343,67,17,824,510,46,84,216,121
19,441,1428,1763,4982,4727,4447,3343,1139,376,76,22,961,553,56,88,243,126
24,532,1973,1839,4765,4634,4866,3799,1383,419,83,25,1171,765,70,110,347,174
29,648,2261,1789,3917,3911,6862,6008,1594,633,102,34,1602,1419,97,186,668,310
34,726,2412,1548,3015,3301,11127,10675,2220,1163,174,46,2541,2198,147,296,1021,464
38,809,2656,1570,2744,3032,13714,12209,3500,1459,248,71,3469,2118,229,336,929,422
44,877,3228,1536,2924,3178,11856,10431,3852,1274,240,121,3505,1742,290,288,767,334
49,1036,3303,1572,2995,3227,8532,8426,3784,974,209,133,2389,1167,252,204,492,204
54,1089,3764,1674,3074,3385,3835,5542,2655,538,144,102,1238,701,182,128,216,68
64,1223,4071,1694,3224,3479,1000,2861,1889,179,92,70,443,251,131,84,62,16
73,1303,4414,1822,3436,3792,341,705,896,55,39,51,198,93,54,33,29,9
80,1435,4820,1843,3600,3936,49,320,307,25,13,22,51,21,30,22,5,2
89,1536,5218,1958,3913,4205,34,47,76,8,4,11,49,14,15,11,4,2
93,1600,5347,1980,4410,4681,37,50,43,8,2,7,38,12,13,11,4,2
108,1878,6275,2792,6478,7203,37,51,45,9,2,6,45,11,11,10,4,2
136,2566,8863,5292,10655,11995,33,46,39,8,1,5,33,10,9,11,4,2
181,3552,12215,5265,10374,11378,30,42,37,7,1,5,41,11,10,10,4,2
219,4068,13848,5002,9161,10232,25,36,33,6,1,4,33,10,9,10,3,2
181,2979,10155,3399,6417,7285,23,33,31,6,1,4,34,11,8,10,3,2
114,1862,6499,1208,3213,3376,27,39,35,6,1,4,32,10,8,9,3,2
56,1072,3942,319,979,1062,24,33,31,6,1,3,30,8,7,7,3,1
18,365,1247,139,277,333,25,35,31,6,1,2,30,8,7,7,3,1
11,164,586,42,85,97,24,35,32,6,1,2,32,10,7,8,3,2
5,40,147,35,34,45,25,36,33,6,1,2,35,11,7,9,3,2
5,32,97,32,31,41,26,37,33,6,1,2,34,10,7,9,3,2
3,25,70,24,24,33,24,35,32,6,1,2,34,10,7,8,3,2
3,24,61,20,21,27,23,32,29,6,1,2,32,10,6,7,3,2
3,23,61,19,20,26,24,32,29,6,1,2,30,10,6,7,3,2
3,23,62,18,20,26,24,32,28,6,1,2,34,9,6,6,3,1
3,20,54,18,18,24,25,33,29,6,1,2,34,10,6,6,3,2
3,24,74,18,19,25,26,35,30,6,1,2,34,10,6,7,3,2
3,20,54,18,18,23,26,34,29,6,1,2,34,10,6,7,3,2
3,19,52,19,19,24,28,38,33,7,1,2,36,11,6,7,3,2
3,19,55,19,19,25,27,37,31,6,1,2,36,11,6,6,3,2
3,20,57,18,19,26,26,36,31,7,1,1,33,10,6,6,3,2
