A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
4,30,134,112,247,253,816,333,107,40,7,3,115,50,10,8,27,27
5,38,163,153,372,381,848,384,121,43,8,4,116,53,12,9,32,28
6,50,206,213,508,476,908,388,133,44,9,4,109,50,14,10,33,30
7,63,264,294,672,707,928,350,138,41,9,5,105,45,15,10,33,33
8,82,324,370,835,819,1048,289,125,40,9,5,102,39,14,9,29,35
8,100,377,439,989,1032,1096,242,101,36,7,5,97,37,10,7,24,35
9,118,439,489,1079,1144,646,180,77,27,6,3,88,30,8,6,14,23
10,136,507,542,1205,1303,719,152,72,23,5,2,82,28,8,5,13,25
11,158,577,637,1415,1534,925,152,68,23,5,2,79,27,7,5,14,32
12,176,635,701,1559,1670,1153,154,64,24,5,2,70,25,6,4,15,35
13,175,632,745,1672,1819,944,144,54,22,4,1,67,25,6,5,18,42
13,158,599,748,1715,1821,1476,185,58,27,6,2,65,28,6,5,22,50
13,143,571,679,1704,1808,1706,202,55,29,6,1,67,30,6,5,29,48
12,131,529,535,1568,1626,1999,255,54,33,6,1,68,33,6,6,39,69
10,107,454,470,1413,1414,2256,311,56,38,6,1,78,38,7,6,44,69
9,77,344,423,1325,1276,2404,403,59,48,6,2,82,43,7,7,58,84
9,71,313,381,1193,1130,2631,661,67,72,8,2,101,72,8,10,83,108
8,65,273,347,845,792,3797,875,87,101,12,2,134,116,11,15,118,153
7,40,205,236,644,628,5346,1271,118,136,17,2,182,163,14,22,173,231
6,36,187,275,785,636,8210,1807,166,203,24,3,237,213,17,29,205,267
5,39,176,360,991,942,8976,2199,237,239,32,4,281,259,18,34,202,240
5,48,198,443,1314,1258,6507,1946,289,215,38,5,309,277,18,37,170,181
5,62,233,506,1447,1399,4707,1394,278,142,30,5,343,273,17,40,145,129
6,87,302,602,1590,1603,3885,1951,416,219,39,5,371,295,17,45,143,107
6,117,397,721,1811,1954,3474,1996,472,225,39,5,432,323,20,50,152,104
7,175,641,532,1548,2065,3300,2191,581,249,46,7,495,355,23,56,156,96
8,185,675,975,2285,2466,3354,2347,688,255,50,9,570,390,26,63,171,102
10,248,789,1128,2594,2545,3564,2530,803,275,56,11,644,428,33,71,173,105
12,297,943,1215,3028,3226,3806,2702,925,314,62,14,795,463,42,75,201,116
15,355,1052,1426,4067,3973,3938,3130,1074,345,67,18,817,514,47,84,215,120
20,443,1427,1781,5023,4717,4461,3344,1137,375,76,22,969,552,56,88,243,126
24,538,1948,1820,4753,4640,4852,3775,1383,418,83,25,1166,759,70,109,344,172
29,649,2252,1801,3949,3970,6651,5712,1600,605,101,33,1584,1347,95,177,629,295
34,735,2376,1553,3028,3306,10877,10509,2230,1138,173,46,2555,2215,148,297,1028,464
38,805,2680,1571,2767,2990,13748,12384,3553,1471,251,72,3542,2144,234,340,939,425
43,906,3256,1536,2848,3163,11813,10410,3938,1275,243,127,3474,1741,294,288,762,329
49,1040,3354,1583,2990,3208,8558,8526,3809,980,211,135,2396,1153,253,205,483,204
54,1084,3771,1660,3073,3368,4098,5815,2646,559,148,104,1297,716,186,131,226,72
64,1217,3973,1655,3186,3506,1115,3188,1966,200,95,72,492,283,137,88,71,18
72,1300,4421,1833,3453,3804,340,733,932,56,40,51,204,93,57,34,30,9
80,1440,4862,1833,3589,3915,46,304,303,22,12,20,49,19,30,21,5,2
89,1535,5212,1950,3910,4206,33,47,81,8,4,11,49,14,14,11,4,2
