A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W,Res,f
7.89,102.52,254.05,54.73,59.80,92.39,61.59,66.02,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,1023,f
7.89,102.52,253.19,55.56,60.45,92.39,60.99,66.02,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,1023,f
7.89,102.52,254.05,55.56,60.45,92.98,61.59,66.02,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,433,f
7.89,102.52,253.19,55.56,60.45,92.39,61.59,66.02,34.05,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,1022,f
7.89,102.52,253.19,55.56,60.45,92.39,61.59,66.02,34.05,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,409,f
7.89,102.52,253.19,55.56,60.45,92.39,61.59,66.02,34.05,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,472,f
7.89,102.52,253.19,55.56,60.45,92.98,61.59,66.02,34.05,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,441,f
7.89,101.57,252.33,55.56,60.45,92.39,61.59,66.02,34.05,8.46,2.61,3.91,120.09,34.72,14.03,8.39,5.53,3.57,442,f
7.89,102.52,253.19,55.56,60.45,92.98,61.59,66.02,34.05,8.46,2.61,3.91,121.23,34.72,14.03,8.39,4.61,3.57,412,f
7.89,102.52,253.19,55.56,60.45,92.98,61.59,66.02,34.05,8.46,2.61,3.91,121.23,34.72,14.03,8.39,4.61,3.57,448,f
7.89,102.52,253.19,55.56,60.45,92.98,61.59,66.58,34.05,8.46,2.61,3.91,121.23,34.72,14.03,8.39,4.61,3.57,396,f
7.89,102.52,253.19,55.56,60.45,92.98,61.59,66.02,34.05,8.46,2.61,3.91,121.23,34.72,14.03,8.39,4.61,3.57,398,f
7.89,101.57,253.19,55.56,60.45,92.98,61.59,66.02,34.05,8.46,2.61,3.91,121.23,34.72,14.03,8.39,4.61,3.57,427,f
7.89,102.52,252.33,55.56,60.45,92.98,61.59,66.02,34.05,8.46,2.61,3.91,121.23,34.72,14.03,8.39,5.53,3.57,436,f
7.89,101.57,252.33,55.56,60.45,92.98,61.59,66.02,34.05,8.46,2.61,3.91,121.23,34.72,14.03,8.39,4.61,3.57,400,f
7.89,101.57,252.33,55.56,60.45,92.98,61.59,66.02,34.05,8.46,2.61,3.91,121.23,34.72,14.03,8.39,5.53,3.57,411,f
7.89,101.57,252.33,55.56,60.45,92.98,61.59,66.02,34.05,8.46,2.61,3.91,121.23,34.72,14.03,8.39,4.61,3.57,424,f
7.89,101.57,252.33,55.56,60.45,92.98,61.59,66.02,34.05,8.46,2.61,3.91,121.23,34.72,14.03,8.39,4.61,3.57,404,f
7.89,102.52,252.33,55.56,60.45,92.98,61.59,66.02,34.05,8.46,2.61,3.91,121.23,34.72,14.03,8.39,5.53,3.57,388,f
7.89,102.52,252.33,55.56,60.45,92.98,61.59,66.02,33.58,8.46,2.61,3.91,121.23,34.72,14.03,8.39,4.61,3.57,422,f
7.89,102.52,252.33,55.56,60.45,92.98,61.59,66.02,33.58,8.46,2.61,3.91,121.23,34.72,14.03,8.39,4.61,3.57,407,f
7.89,102.52,252.33,55.56,60.45,92.98,61.59,66.02,33.58,8.46,2.61,3.91,121.23,34.72,14.03,8.39,4.61,3.57,406,f
7.89,101.57,252.33,55.56,60.45,92.98,61.59,66.02,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,427,f
7.89,102.52,252.33,55.56,60.45,92.98,61.59,66.02,33.58,8.46,2.61,3.91,121.23,34.72,14.03,8.39,4.61,3.57,414,f
7.89,102.52,253.19,55.56,60.45,92.98,61.59,66.02,34.05,8.46,2.61,3.91,121.23,34.72,14.03,8.39,4.61,3.57,421,f
7.89,102.52,253.19,55.56,60.45,92.98,61.59,66.02,33.58,8.46,2.61,3.91,121.23,34.72,14.03,8.39,4.61,3.57,404,f
7.89,102.52,253.19,55.56,60.45,92.98,61.59,66.02,34.05,8.46,2.61,3.91,121.23,34.72,14.03,8.39,5.53,3.57,405,f
7.89,102.52,253.19,55.56,60.45,92.98,61.59,66.02,34.05,8.46,2.61,3.91,121.23,34.72,14.03,8.39,4.61,3.57,392,f
7.89,102.52,253.19,55.56,60.45,92.98,61.59,66.02,33.58,8.46,2.61,3.91,121.23,34.72,14.03,8.39,5.53,3.57,398,f
7.89,102.52,253.19,55.56,60.45,92.98,61.59,66.02,33.58,8.46,2.61,3.91,121.23,34.72,14.03,8.39,4.61,3.57,405,f
7.89,101.57,252.33,55.56,60.45,92.98,61.59,66.02,33.58,8.46,2.61,3.91,121.23,34.72,14.03,8.39,5.53,3.57,405,f
7.89,102.52,253.19,55.56,60.45,92.98,61.59,66.02,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,5.53,3.57,420,f
7.89,102.52,253.19,55.56,60.45,92.98,61.59,66.02,33.58,8.46,2.61,3.91,121.23,34.72,14.03,8.39,5.53,3.57,404,f
