A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W,Res,f
7.01,95.87,243.75,54.73,57.20,85.88,57.40,62.11,32.16,7.99,2.61,2.93,109.79,31.46,13.15,7.55,4.61,2.38,1023,f
7.89,96.82,243.75,55.56,57.85,87.06,57.40,62.11,32.16,7.99,2.61,2.93,110.94,31.46,13.15,7.55,4.61,3.57,1023,f
7.89,95.87,242.89,55.56,57.85,87.06,57.40,62.11,32.16,7.99,2.61,2.93,110.94,31.46,13.15,7.55,4.61,3.57,934,f
7.89,95.87,242.89,55.56,57.85,87.65,58.00,62.67,32.16,7.99,2.61,2.93,109.79,31.46,13.15,7.55,4.61,2.38,641,f
7.89,95.87,242.89,55.56,58.50,87.65,58.00,62.67,32.16,7.99,2.61,2.93,109.79,31.46,13.15,7.55,4.61,3.57,649,f
7.89,95.87,242.03,55.56,58.50,87.65,58.00,62.67,32.63,7.99,2.61,2.93,110.94,31.46,13.15,7.55,4.61,2.38,606,f
7.89,95.87,242.89,55.56,58.50,87.65,58.60,62.67,32.63,7.99,2.61,2.93,110.94,31.46,13.15,7.55,4.61,2.38,574,f
7.89,95.87,242.89,55.56,58.50,87.65,58.60,63.23,32.63,7.99,2.61,2.93,112.08,31.46,13.15,7.55,4.61,2.38,570,f
7.89,95.87,242.03,55.56,58.50,87.65,59.19,63.79,32.63,7.99,2.61,2.93,113.22,32.55,13.15,7.55,4.61,3.57,576,f
7.89,95.87,242.03,55.56,58.50,87.65,59.79,63.79,32.63,8.46,2.61,2.93,113.22,32.55,13.15,7.55,4.61,3.57,534,f
7.01,95.87,242.03,55.56,58.50,87.65,60.39,64.35,33.11,8.46,2.61,2.93,114.37,32.55,13.15,7.55,4.61,3.57,525,f
7.89,95.87,242.03,55.56,58.50,87.65,60.99,65.46,33.11,8.46,2.61,3.91,115.51,32.55,13.15,7.55,4.61,3.57,465,f
7.89,95.87,242.89,55.56,58.50,88.24,62.18,66.02,33.58,8.46,2.61,3.91,116.65,33.63,13.15,7.55,4.61,3.57,448,f
7.89,95.87,242.89,56.39,58.50,88.24,62.78,66.58,33.58,8.46,2.61,3.91,117.80,33.63,13.15,7.55,4.61,3.57,475,f
7.89,95.87,242.89,56.39,59.15,88.84,63.38,67.14,34.05,8.93,2.61,3.91,118.94,34.72,14.03,8.39,4.61,3.57,434,f
7.89,95.87,242.03,56.39,59.15,88.84,63.38,67.14,34.05,8.93,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,456,f
7.89,95.87,242.03,56.39,59.15,89.43,63.98,67.70,34.05,8.93,2.61,3.91,121.23,34.72,14.03,8.39,5.53,3.57,450,f
7.89,95.87,242.03,57.22,59.80,89.43,63.98,67.70,34.53,8.93,2.61,3.91,122.37,34.72,14.03,8.39,5.53,3.57,444,f
7.89,95.87,242.03,57.22,59.80,90.02,64.58,68.26,34.53,8.93,2.61,3.91,122.37,34.72,14.03,8.39,5.53,3.57,484,f
7.89,95.87,242.03,57.22,59.80,90.02,64.58,68.26,34.53,8.93,2.61,3.91,123.52,35.80,14.03,8.39,5.53,3.57,473,f
7.89,95.87,242.03,57.22,59.80,90.61,64.58,68.26,34.53,8.93,2.61,3.91,123.52,35.80,14.03,8.39,5.53,3.57,453,f
7.89,95.87,242.03,57.22,59.80,90.61,65.17,68.82,34.53,8.93,2.61,3.91,123.52,35.80,14.03,8.39,5.53,3.57,450,f
7.89,95.87,242.03,57.22,60.45,90.61,65.17,68.82,34.53,8.93,2.61,3.91,123.52,35.80,14.03,8.39,5.53,3.57,466,f
7.89,95.87,242.03,57.22,60.45,90.61,65.17,68.82,34.53,8.93,2.61,3.91,124.66,35.80,14.03,8.39,5.53,3.57,495,f
7.89,95.87,241.17,57.22,60.45,90.61,65.17,68.82,35.00,8.93,2.61,3.91,124.66,35.80,14.03,8.39,5.53,3.57,447,f
7.89,95.87,242.03,57.22,60.45,90.61,65.77,69.38,35.00,8.93,2.61,3.91,124.66,35.80,14.03,8.39,5.53,3.57,449,f
7.89,95.87,241.17,57.22,60.45,91.21,65.77,69.38,35.00,9.40,2.61,3.91,125.80,35.80,14.03,8.39,5.53,3.57,445,f
7.89,95.87,241.17,57.22,60.45,91.21,66.37,69.94,35.00,9.40,2.61,3.91,125.80,35.80,14.91,8.39,5.53,3.57,446,f
7.89,95.87,242.03,58.05,60.45,91.21,66.97,69.94,35.00,9.40,2.61,3.91,126.95,36.89,14.03,8.39,5.53,3.57,462,f
7.89,95.87,242.03,58.05,60.45,91.21,66.97,70.50,35.47,9.40,2.61,3.91,128.09,36.89,14.91,8.39,5.53,3.57,476,f
7.89,95.87,242.03,58.05,60.45,91.80,67.56,70.50,35.47,9.40,2.61,3.91,128.09,36.89,14.91,8.39,5.53,3.57,459,f
7.89,95.87,242.03,58.05,61.10,91.80,67.56,71.06,35.47,9.40,2.61,3.91,129.24,36.89,14.91,8.39,5.53,3.57,443,f
7.89,95.87,242.03,58.05,61.10,91.80,67.56,71.06,35.47,9.40,2.61,3.91,129.24,36.89,14.91,8.39,5.53,3.57,442,f
7.89,95.87,242.03,58.05,61.10,92.39,68.16,71.06,35.47,9.40,2.61,3.91,129.24,37.97,14.91,8.39,5.53,3.57,440,f
7.89,95.87,241.17,58.05,61.10,92.39,68.16,71.06,35.94,9.40,2.61,3.91,130.38,37.97,14.91,8.39,5.53,3.57,467,f
7.89,95.87,242.03,58.05,61.10,92.39,68.16,71.62,35.94,9.40,2.61,3.91,130.38,37.97,14.91,8.39,5.53,3.57,443,f
7.89,95.87,241.17,58.88,61.75,92.39,68.76,71.62,35.94,9.40,2.61,3.91,130.38,37.97,14.91,8.39,5.53,3.57,413,f
7.89,95.87,241.17,58.88,61.10,92.39,68.76,71.62,35.94,9.87,2.61,3.91,130.38,37.97,14.91,8.39,5.53,3.57,536,f
7.89,95.87,242.03,58.88,61.75,92.98,68.76,72.18,35.94,9.87,2.61,3.91,131.52,37.97,14.91,8.39,5.53,3.57,455,f
7.89,95.87,241.17,58.88,61.75,92.98,69.36,72.18,35.94,9.87,2.61,3.91,131.52,37.97,14.91,8.39,5.53,3.57,420,f
7.89,95.87,241.17,58.88,61.75,92.98,69.36,72.18,36.42,9.87,2.61,3.91,131.52,37.97,14.91,8.39,5.53,3.57,464,f
7.89,95.87,241.17,58.88,61.75,92.98,69.96,72.74,36.42,9.87,2.61,3.91,132.67,37.97,14.91,8.39,5.53,3.57,433,f
7.89,95.87,241.17,58.88,61.75,92.98,69.96,72.74,36.42,9.87,2.61,3.91,132.67,39.06,14.91,8.39,5.53,3.57,436,f
7.89,95.87,241.17,58.88,61.75,93.57,69.96,73.30,36.42,9.87,2.61,3.91,132.67,39.06,14.91,8.39,5.53,3.57,432,f
7.89,95.87,242.03,58.88,61.75,93.57,70.55,73.30,36.42,9.87,2.61,3.91,133.81,39.06,14.91,8.39,5.53,3.57,422,f
7.89,95.87,242.03,58.88,62.40,93.57,70.55,73.30,36.42,9.87,2.61,3.91,133.81,39.06,14.91,8.39,5.53,3.57,408,f
