A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
4,17,101,54,62,84,190,103,52,20,3,2,90,22,6,4,9,8
4,18,106,57,65,88,256,114,57,23,3,2,131,25,7,4,10,10
4,18,107,58,67,91,318,133,67,28,4,2,219,26,9,5,13,12
4,18,111,59,72,96,372,116,56,24,3,2,81,27,7,4,10,15
5,20,125,67,82,111,467,123,56,26,4,2,148,28,8,5,12,19
5,22,135,70,86,115,580,127,57,29,4,2,81,30,7,5,11,22
5,22,128,69,87,120,782,184,78,48,6,3,213,34,9,6,17,29
5,23,133,72,95,132,891,193,78,53,6,3,206,39,9,7,19,34
6,25,141,78,106,150,1090,210,79,62,7,3,188,43,9,7,21,40
6,26,145,78,114,162,1260,224,80,73,7,3,168,48,9,7,22,46
6,27,148,81,126,191,1440,243,79,88,7,3,167,58,10,8,26,53
6,28,157,86,142,228,1633,267,79,106,7,3,167,70,10,8,31,61
7,30,160,91,160,273,1806,318,81,130,8,3,158,88,10,9,39,68
10,38,154,94,171,331,1930,404,84,154,8,3,157,111,10,10,46,75
13,47,165,110,200,415,2122,528,86,180,9,3,156,141,11,11,55,77
13,48,159,107,231,513,2100,657,92,184,10,3,160,156,12,12,65,79
13,50,175,119,335,650,1796,747,100,156,14,3,166,178,12,16,71,70
14,57,228,142,491,859,1492,773,115,139,18,4,165,178,13,20,69,58
13,62,309,171,646,1101,1845,1030,143,186,23,5,185,231,15,25,87,65
7,55,366,180,763,1260,2526,1493,188,269,30,7,207,334,18,35,138,89
7,70,470,202,970,1509,2899,1630,250,306,37,9,240,410,21,42,175,108
8,88,591,231,1105,1623,3245,1730,314,336,37,12,274,411,25,49,170,106
10,125,732,264,973,1361,3408,2073,424,361,47,17,307,431,29,57,172,116
10,157,905,303,1511,2237,3458,2238,478,384,54,21,306,474,31,69,185,120
11,209,1175,387,1861,2611,3715,2489,540,415,62,22,277,495,31,72,190,126
12,189,1171,353,1721,2448,3790,2593,443,410,66,16,247,469,30,62,173,117
12,179,1112,306,1507,2184,3610,2365,314,363,60,11,205,394,28,45,139,112
13,449,2176,498,2012,2498,3257,1870,244,284,47,10,182,311,25,31,104,89
14,492,2411,554,2009,2512,2434,1071,174,172,26,9,174,161,18,18,63,59
15,555,2595,596,2413,3091,1439,512,124,95,13,6,189,107,15,14,37,28
18,642,3084,739,3573,4592,595,333,112,65,7,4,132,63,12,9,21,19
23,823,4135,1119,5349,6633,402,247,93,50,6,3,118,57,10,7,19,17
26,877,4078,986,4672,6019,730,377,81,71,9,2,111,86,9,9,32,29
32,1096,4357,910,4350,5487,939,502,77,87,12,2,110,108,9,13,40,34
34,1203,4779,865,4074,5390,1159,629,86,106,16,2,119,133,9,17,50,41
35,1355,5412,866,3961,5239,1414,787,103,127,20,3,132,146,11,22,55,51
35,1424,6045,816,3584,4787,1643,941,127,148,24,3,145,179,11,27,73,58
41,1509,6589,706,3507,4757,1862,1078,153,165,28,4,154,217,12,32,84,65
30,1023,4480,690,3221,4240,2126,1232,188,187,32,5,171,251,13,38,97,73
23,726,2987,582,2207,2997,2338,1378,236,212,37,7,180,280,14,44,110,82
18,571,2295,563,1912,2519,2673,1464,290,238,42,9,177,320,16,50,121,88
16,416,2214,659,2410,3287,2950,1720,339,262,46,11,204,328,18,52,129,99
11,228,1422,435,2760,4321,3186,1763,398,266,48,14,210,331,20,52,134,105
10,279,1627,486,2675,3641,3303,1802,422,287,47,17,220,309,22,50,134,106
9,322,1871,473,2271,3043,3249,1632,437,272,45,17,207,277,21,43,119,100
10,381,2046,511,2148,2863,2960,1156,339,221,33,14,176,177,19,26,84,81
11,486,2535,518,2185,3026,2450,651,204,160,18,8,161,115,17,17,57,80
12,526,2801,579,2351,3127,2333,467,161,137,13,6,155,104,16,14,53,81
14,634,2918,636,2474,3221,2324,577,216,156,16,9,155,139,22,19,62,84
16,731,3236,649,2544,3331,2386,743,287,178,19,11,157,185,28,24,75,92
20,865,3762,713,2753,3670,2589,969,331,204,24,14,153,260,34,30,104,105
23,1016,4290,825,3394,4444,3043,1340,425,271,31,17,181,415,38,43,162,125
26,1096,4353,797,3336,4394,3774,2138,482,389,47,20,323,663,49,82,243,144
29,1162,4464,760,3319,4397,4056,3204,631,511,79,26,790,793,103,116,248,126
32,1239,4694,728,3284,4321,3185,3167,1119,417,94,59,487,639,127,112,146,68
32,1138,4235,642,3012,4019,1229,2105,980,276,74,54,241,236,84,76,48,23
31,895,3435,480,2527,3449,516,642,399,86,36,42,118,136,48,46,14,4
29,746,2733,327,2098,2895,39,117,161,14,18,20,58,17,15,17,6,3
28,698,2606,278,1934,2792,31,44,35,7,2,5,61,20,14,17,6,3
30,688,2701,264,1913,2814,37,52,44,9,2,7,70,22,16,18,7,4
30,712,2800,256,1914,2818,34,48,41,8,2,6,68,21,16,17,7,4
30,761,2962,276,2073,2881,34,48,41,8,2,6,71,21,16,17,7,4
31,798,3282,354,2285,3303,34,48,40,8,2,5,74,22,15,17,7,4
31,934,3979,534,2730,3872,34,48,41,8,2,4,74,22,17,18,7,4
34,1209,5316,798,2954,3761,34,48,40,8,2,4,73,21,16,16,7,4
42,1188,4683,572,2211,2704,34,48,40,8,2,3,72,21,14,17,7,4
23,735,3158,186,738,1125,35,50,42,8,2,3,72,21,13,16,7,3
15,291,1090,85,349,540,34,47,41,8,2,3,71,20,13,15,6,3
5,90,460,35,35,48,32,45,38,8,2,2,70,21,12,14,6,3
4,32,85,30,32,43,32,46,39,7,1,2,68,19,12,14,6,3
4,30,81,28,28,38,36,50,42,8,2,2,64,18,11,12,6,3
4,29,80,29,29,40,33,45,38,8,1,2,58,18,11,13,6,3
4,30,79,30,30,41,32,45,38,8,1,2,70,20,10,11,6,3
4,30,76,29,29,41,31,42,36,8,1,2,58,16,9,10,5,3
4,30,72,28,29,40,30,41,33,7,1,2,64,17,10,9,5,3
