A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
4,19,100,62,74,80,236,158,71,30,6,3,194,23,8,5,15,8
5,20,105,66,77,83,320,184,80,40,7,3,234,23,9,5,18,10
5,20,108,69,83,87,387,198,84,42,7,3,247,23,9,5,19,12
5,21,110,73,89,90,455,206,84,42,7,3,242,22,9,6,22,14
5,22,112,76,95,95,560,205,80,39,7,3,219,24,8,6,27,18
6,23,117,82,108,105,665,217,76,34,6,3,209,26,9,6,35,22
7,26,132,100,136,123,819,243,76,32,7,2,205,29,9,7,47,31
7,28,143,111,152,130,1050,304,78,33,7,2,203,35,10,8,59,44
8,29,142,118,170,136,1524,398,91,38,10,3,224,41,12,10,75,50
8,30,148,130,197,145,1943,514,104,41,12,3,226,42,12,10,88,53
9,32,150,150,252,157,2008,618,109,41,12,3,244,45,12,10,99,57
11,42,159,177,316,186,2123,770,112,43,11,3,272,51,13,11,114,61
15,53,152,212,378,221,2294,968,121,46,12,3,293,55,13,12,119,61
15,56,158,257,443,247,2502,1229,133,50,12,3,316,59,13,12,95,51
15,57,155,304,506,255,2490,1352,147,53,13,3,302,62,13,11,63,36
14,55,158,387,667,287,2078,1116,158,55,12,3,304,64,14,12,54,32
13,63,169,514,859,385,1516,887,243,60,14,4,422,88,20,17,62,34
13,77,192,667,1077,516,1464,982,351,70,17,5,544,118,27,23,76,38
14,100,222,797,1268,665,1533,1208,480,83,21,7,809,165,37,32,106,48
17,135,294,1028,1645,877,1868,1736,658,110,26,9,1262,252,49,48,185,75
19,181,383,1192,1992,1061,3064,3055,831,165,34,11,1756,324,56,60,319,134
22,217,425,1335,2110,1265,5177,4405,883,217,38,11,1378,266,48,53,269,121
25,274,531,1466,2275,1476,4212,2822,734,144,32,10,1139,217,38,44,208,100
29,325,636,1590,2368,1619,3437,2257,559,117,26,10,885,167,32,35,159,84
34,402,800,1663,2362,1748,2884,1883,386,97,18,9,571,120,29,23,116,68
40,467,771,1439,2096,1438,2327,1510,240,74,13,8,339,79,20,15,77,46
44,550,1161,1284,1930,1698,1894,1180,152,53,10,4,217,55,13,10,45,23
53,612,1387,1288,1980,1733,712,363,107,33,7,3,156,41,11,7,27,15
63,729,1730,1407,2228,1978,492,309,99,32,6,3,144,37,10,6,26,14
74,847,2134,1671,2597,2377,423,288,89,30,6,2,136,34,9,6,24,13
93,1067,2611,2265,3639,3491,406,281,82,29,5,2,141,35,9,6,24,13
117,1526,3060,4240,6717,6063,409,280,83,29,6,2,147,36,9,7,24,14
116,1592,2996,6700,9478,7755,667,490,132,36,8,2,270,60,11,11,57,27
103,1346,2847,3753,5991,4330,1468,1022,205,51,10,2,494,101,16,19,121,58
76,1033,2147,2747,4472,3166,2563,1764,299,79,15,3,778,150,21,29,144,69
56,738,1509,2170,3393,2589,2810,2064,440,100,20,4,826,173,26,32,130,65
40,525,1117,1627,2509,2005,2255,1728,534,90,21,4,772,161,30,32,114,57
35,423,947,1171,1663,1466,2189,1481,583,84,23,5,861,180,37,36,121,60
18,208,364,992,1407,1277,2274,1538,666,90,26,6,992,203,45,40,123,67
19,228,362,813,1163,1021,2547,1768,790,94,29,8,1059,219,51,43,144,71
21,267,394,905,1319,1155,2737,1904,849,101,31,9,1029,216,55,43,146,75
24,333,488,810,1527,1266,2897,1976,873,106,34,11,887,192,51,38,136,74
29,351,575,1145,1852,1515,2950,1894,801,100,35,12,574,129,34,25,113,66
32,471,724,1689,3042,2170,2709,1491,587,83,28,11,313,77,23,16,91,56
47,618,991,3673,6063,3995,2142,932,298,59,18,7,257,63,20,14,86,56
32,860,1729,2902,5645,7703,2228,650,179,97,13,6,203,62,19,15,75,86
58,1506,2587,4305,5074,6602,2659,886,162,91,11,6,194,86,18,13,147,62
56,988,2732,2489,4163,3688,2958,1035,156,90,11,5,187,92,17,12,151,61
60,931,2640,1862,3272,2920,2717,1205,294,87,18,10,444,140,30,24,150,86
65,993,2843,1854,3215,2954,3312,2001,425,131,27,14,939,254,45,48,232,121
73,1058,3096,1914,3246,3031,4295,3396,762,250,49,18,2110,459,100,91,303,121
78,1155,3351,2070,3412,3231,3911,4228,1594,349,82,40,2265,510,157,105,250,96
81,1196,3544,2277,3709,3529,2955,3383,1831,288,81,63,1657,301,152,90,165,32
