A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
5,18,93,52,60,77,141,89,48,19,3,1,94,20,7,5,9,6
5,18,97,56,64,81,178,97,51,20,3,2,110,21,7,5,10,7
5,20,103,60,70,88,230,108,56,23,4,2,123,22,8,5,11,9
6,22,112,65,78,98,296,128,64,29,5,2,143,22,8,5,11,10
6,23,119,68,80,101,380,142,69,35,5,3,155,24,8,5,13,13
6,23,113,65,77,98,475,155,72,38,6,3,185,29,10,6,15,17
7,24,115,66,80,101,559,164,74,39,6,3,155,29,10,7,16,21
7,24,118,67,83,106,685,168,74,40,6,3,168,30,10,7,17,24
7,26,121,70,89,114,794,185,75,44,6,3,189,33,10,7,19,28
7,27,124,73,96,122,951,191,77,43,7,3,177,34,10,8,20,33
8,28,129,77,107,135,1104,198,76,44,7,3,167,37,11,8,23,38
8,29,132,82,116,147,1234,214,75,50,7,3,168,41,11,8,26,42
8,32,137,88,128,161,1328,235,76,58,7,2,145,45,10,8,30,41
9,35,140,93,141,183,1259,269,76,65,7,2,137,48,10,8,30,34
11,39,144,100,168,222,993,303,75,66,7,2,137,52,10,8,29,26
11,41,157,112,204,275,748,324,75,62,7,2,137,57,10,8,28,22
13,49,188,142,299,410,874,469,83,78,9,3,139,83,11,11,39,27
13,52,205,163,383,537,1251,665,97,109,13,3,152,120,12,15,61,38
12,52,203,182,500,676,1613,858,116,137,17,3,184,181,14,21,105,65
14,59,228,212,646,827,1901,1049,146,165,21,4,222,226,16,28,137,81
13,63,248,236,778,1019,2268,1264,192,192,26,5,260,234,18,32,128,81
13,70,293,281,967,1244,2420,1436,273,213,31,6,294,256,21,38,138,87
13,86,384,341,1131,1453,2807,1629,359,241,36,9,373,290,26,43,156,96
12,103,474,380,1233,1533,3021,1875,458,276,42,12,445,324,31,48,172,102
13,136,605,513,1179,1334,3278,2064,560,296,46,17,483,333,38,50,185,110
12,182,819,520,1409,1665,3591,2037,637,313,47,20,415,272,35,40,168,106
13,229,1025,618,1532,1772,3625,2049,582,308,42,21,315,198,30,30,137,91
13,271,1221,688,1886,2284,3041,1456,428,249,31,15,300,174,31,28,124,82
16,333,1437,851,2762,3376,2465,936,359,183,24,13,278,151,32,27,86,72
18,396,1736,1069,3661,4312,2143,777,357,118,23,12,248,136,31,24,45,33
20,482,2131,1168,3583,4194,611,589,303,74,18,10,141,77,20,16,22,14
22,574,2421,1188,3387,3917,369,297,175,44,9,8,120,46,12,9,17,12
28,676,2686,1186,3341,3891,548,363,89,56,7,4,124,67,12,9,29,20
35,813,2986,1237,3432,4008,761,496,89,73,9,2,116,86,10,11,37,26
41,928,3380,1261,3534,4149,747,646,93,90,12,2,122,106,10,14,47,31
49,1051,3769,1290,3564,4187,1149,727,91,100,14,2,133,128,11,16,55,36
55,1118,3988,1239,3451,4109,1353,854,106,115,18,2,145,150,11,20,62,42
54,1065,3849,1090,3189,3793,1584,972,130,130,21,3,163,154,12,22,67,48
50,931,3616,841,2750,3228,1787,988,165,135,24,3,172,129,13,20,58,47
64,1555,6118,1135,3444,3892,1829,1062,188,136,25,3,165,88,13,15,42,42
88,2099,7736,1921,4320,4783,1764,904,187,118,22,4,160,71,13,12,34,39
72,1278,4381,1644,4038,4621,1543,596,162,83,16,4,160,66,13,12,33,40
20,422,1887,1348,3021,3626,1474,438,151,70,12,4,162,64,14,12,34,43
11,171,847,672,1638,1962,1513,380,146,67,12,4,164,63,14,12,35,47
10,229,1001,704,1661,1899,1640,343,142,66,11,4,163,62,15,11,37,51
10,257,1175,694,1703,1927,1661,342,147,71,11,4,158,60,15,11,38,53
11,327,1417,787,1830,2079,2005,386,134,87,13,4,151,59,15,11,42,58
12,377,1607,819,1848,2158,1861,351,136,73,11,4,149,59,15,11,45,61
16,472,1979,903,2204,2478,865,439,216,71,14,7,187,93,23,17,60,67
20,571,2189,998,2383,2692,2504,847,237,146,21,5,210,120,29,22,75,76
24,624,2472,982,2300,2576,2268,828,422,144,24,15,240,150,35,26,88,78
28,664,2457,970,2255,2662,2572,1086,450,164,27,17,249,187,42,31,109,88
31,655,2440,867,2133,2578,2846,1436,520,194,32,20,274,245,50,37,139,100
32,578,2067,576,1910,2295,3470,2087,555,288,39,21,335,416,50,56,217,131
35,566,1954,637,1863,2178,4110,2976,663,458,66,23,877,700,77,97,279,128
38,624,2111,632,1976,2364,3585,3520,992,458,93,40,1291,673,134,112,243,109
