A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
5,18,94,56,63,85,155,106,55,24,4,2,132,20,7,4,9,6
5,20,98,60,67,90,199,118,58,27,4,2,139,22,7,5,11,7
6,21,103,63,72,97,250,127,63,28,4,2,133,23,8,5,11,9
6,23,109,66,78,105,299,131,65,28,5,2,128,24,8,5,11,11
7,24,116,70,82,113,369,135,66,31,5,2,135,26,8,6,12,13
7,25,116,70,83,113,455,143,69,30,5,2,140,28,8,6,13,16
8,28,122,72,88,120,530,144,67,32,5,2,142,29,9,6,14,20
8,29,127,75,92,126,647,153,68,34,5,2,155,30,9,6,15,23
9,33,129,78,95,134,761,164,71,36,6,2,145,31,9,6,16,28
9,34,130,78,99,137,878,163,70,36,6,2,128,33,9,6,17,32
9,35,135,81,110,151,1077,174,70,41,6,2,138,35,9,7,20,38
9,35,139,85,119,165,1001,189,70,45,6,2,139,39,9,7,23,45
9,38,146,93,133,182,1115,203,71,50,6,2,131,44,10,8,27,51
10,39,153,95,145,197,1686,263,77,75,7,2,138,50,10,8,35,59
10,40,161,101,168,232,1880,325,78,92,7,3,136,61,11,9,46,66
9,38,166,106,190,269,1917,404,80,113,8,3,138,74,11,10,57,69
10,42,178,119,266,381,2126,620,89,139,10,3,145,109,12,12,72,75
10,44,190,139,352,511,2323,927,105,173,14,3,158,153,13,16,90,78
11,50,196,153,447,624,2092,1032,120,168,17,4,176,185,13,20,95,74
11,54,217,180,612,834,1674,1005,135,151,20,4,186,195,14,25,95,66
11,56,241,208,742,1008,1680,1067,170,158,24,4,216,211,16,29,97,67
11,61,282,240,882,1161,2022,1250,239,184,28,6,251,243,18,36,113,79
11,76,398,301,1110,1464,2646,1487,322,239,34,8,325,277,23,42,136,92
11,100,505,357,1283,1680,2991,1648,420,251,39,12,395,316,29,47,159,104
13,126,635,474,1446,1636,3485,1797,503,273,42,18,481,377,39,54,186,119
11,176,838,521,1791,2322,3760,2038,636,321,48,22,523,421,50,61,221,139
13,220,1022,605,2000,2476,4100,2531,684,389,52,27,647,526,64,77,256,147
13,270,1260,682,2290,2829,4826,2853,771,433,66,27,738,435,82,74,178,123
14,321,1479,776,2489,2951,2199,1469,714,200,42,29,184,191,35,38,65,64
15,391,1762,845,2422,2873,652,497,415,63,34,31,142,58,26,27,25,42
17,421,1899,817,2225,2589,459,228,98,44,6,10,115,48,14,13,22,25
19,519,2165,847,2304,2721,382,212,74,40,5,3,98,44,10,7,19,17
24,643,2528,940,2610,3051,498,307,70,51,6,2,101,64,9,8,27,20
30,764,2922,1011,2858,3408,782,578,75,86,10,2,108,89,9,10,38,25
35,841,3141,1050,3137,3710,992,563,80,87,10,2,118,106,10,13,48,30
44,988,3610,1150,3423,4165,971,615,85,87,12,2,126,138,10,16,57,38
52,1126,4091,1236,3633,4378,1221,782,93,107,16,2,136,166,11,20,67,43
57,1191,4269,1233,3709,4514,1496,983,114,130,20,3,155,196,12,25,80,50
61,1311,5153,1330,4017,4932,1829,1111,148,151,25,3,177,223,13,31,90,59
49,988,3793,741,2879,3588,2062,1346,187,173,31,3,202,250,14,36,102,66
20,443,2157,451,1389,1790,2284,1507,237,195,36,4,228,284,15,43,115,74
10,108,651,450,1088,1438,2530,1663,299,213,40,5,275,327,17,51,137,85
9,126,662,473,1242,1454,2911,1814,374,237,46,6,304,335,19,54,138,92
8,155,803,533,1332,1595,3120,1930,442,254,48,8,337,337,22,55,144,94
8,206,1016,617,1525,1789,3229,1868,490,248,49,10,355,336,24,55,147,97
10,253,1195,596,1694,1943,3179,1760,495,233,46,12,341,298,25,49,134,96
10,301,1421,741,1825,2085,2938,1279,392,180,35,10,280,203,23,33,102,85
11,361,1664,799,1873,2232,2319,655,228,114,19,7,190,107,19,18,63,72
14,474,2053,889,2131,2486,2223,617,262,113,18,9,197,113,24,20,65,72
