A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
4,16,85,44,47,59,85,69,40,13,2,1,54,16,6,4,6,4
4,16,89,47,51,63,94,74,43,14,2,1,57,17,6,4,6,4
4,17,90,49,54,66,103,78,44,15,2,1,60,18,6,4,7,4
5,18,98,52,59,71,116,85,47,16,2,1,64,20,7,4,8,5
5,19,101,53,61,74,129,90,49,17,3,1,69,21,7,5,9,6
5,19,101,54,62,75,137,92,48,18,3,2,74,23,8,5,9,6
5,20,103,56,64,77,154,98,50,19,3,2,73,23,8,5,10,7
6,21,107,57,67,80,168,101,51,20,3,2,72,23,8,5,10,7
6,21,108,59,70,84,191,109,53,21,3,2,71,23,8,5,10,7
6,21,109,61,73,86,216,116,54,22,4,2,70,23,8,5,11,8
6,22,112,63,78,92,258,124,56,23,4,2,72,24,8,5,11,10
6,22,115,65,83,96,296,133,57,24,4,2,76,27,8,6,13,12
6,22,117,67,87,102,353,140,58,26,4,2,81,29,9,6,14,15
6,23,122,72,96,110,417,149,59,27,5,2,83,31,9,6,15,16
6,24,127,77,105,120,489,159,59,28,5,2,84,31,9,6,17,18
6,24,133,81,114,129,516,170,59,30,5,2,89,35,9,7,20,22
6,26,141,86,129,146,696,213,63,37,5,2,101,42,10,8,25,28
6,27,143,90,148,168,957,278,70,47,6,2,121,53,11,9,33,35
7,30,151,99,177,202,1183,339,79,57,7,2,143,68,13,11,43,43
7,32,159,104,207,234,1454,429,89,70,8,3,159,86,14,12,53,53
7,35,167,111,241,275,1757,552,103,90,9,3,169,94,13,13,57,56
7,37,171,120,280,314,2089,741,115,123,11,3,187,104,14,14,65,60
8,41,186,136,337,381,2397,991,136,167,13,4,208,123,15,16,78,68
8,45,202,151,382,440,2506,1140,146,193,14,4,227,147,16,17,91,68
9,50,225,175,488,562,2603,1275,162,216,16,5,250,163,18,19,98,64
9,56,242,211,612,704,2452,1333,182,227,18,5,266,181,19,20,107,62
9,62,264,243,713,813,2244,1294,202,223,19,6,278,187,22,21,108,61
10,68,287,289,855,984,2061,1324,214,213,19,7,282,182,23,21,98,59
11,79,333,349,1002,1134,1868,1206,210,196,17,7,296,200,26,22,89,61
11,89,374,409,1133,1268,1661,1038,211,173,15,8,293,270,31,26,67,70
12,104,435,475,1271,1426,1439,768,182,124,12,7,199,75,26,17,24,22
12,117,486,516,1300,1496,1274,280,122,59,7,7,127,42,15,10,19,19
14,170,668,549,1380,1598,865,251,82,51,5,3,120,41,12,8,20,25
16,229,876,626,1570,1875,906,299,80,60,5,2,89,33,9,6,18,18
18,282,1132,765,1875,2287,917,393,63,65,5,2,90,38,9,6,24,31
22,376,1417,882,2016,2437,924,405,64,55,5,2,110,50,9,8,35,28
25,420,1523,865,1942,2348,1140,835,93,103,7,2,128,51,10,8,36,34
29,490,1812,965,2107,2490,1194,740,75,109,8,2,139,67,10,8,34,35
32,585,2106,1079,2210,2516,1164,660,104,97,9,2,129,50,9,8,52,28
27,518,1903,997,1999,2208,1336,909,155,128,13,3,285,116,15,13,58,45
19,347,1257,842,1561,1784,1018,768,185,104,13,2,232,131,12,14,63,34
13,193,762,646,1283,1471,1373,958,248,145,19,4,253,119,13,12,77,48
10,84,379,492,1040,1276,1605,908,258,149,20,4,234,53,11,9,44,29
9,47,243,241,599,780,2548,814,219,152,24,5,279,135,14,18,89,63
7,35,179,224,629,810,1796,1303,283,143,31,8,453,214,24,24,131,109
6,33,162,256,689,856,2385,915,282,144,18,5,412,149,22,23,218,118
5,35,166,305,730,1010,3733,1752,270,268,30,7,784,357,37,44,241,194
6,39,200,311,702,849,3486,1719,547,203,32,16,550,353,30,33,207,139
6,60,349,351,582,666,3234,1791,434,204,29,12,538,377,30,40,235,144
8,75,291,359,715,725,3312,1999,412,239,34,12,572,375,32,43,201,133
10,165,870,403,1089,1341,3462,2028,402,260,37,12,701,378,38,50,208,124
10,104,512,468,883,1033,3340,2479,464,294,45,12,700,390,40,54,186,116
15,208,1158,590,1573,2130,3192,2889,646,232,53,15,749,409,46,60,187,115
17,266,1566,537,1646,2192,3619,3209,759,355,63,21,838,430,54,64,194,115
18,230,1054,587,1417,1861,3409,3203,1005,366,73,27,889,445,64,65,227,128
19,217,833,560,1314,1374,4682,3668,1142,410,77,32,967,527,75,75,281,157
27,321,1246,1022,3100,3397,5151,4594,1366,455,84,37,1039,519,87,81,258,147
25,404,1374,872,2645,3092,4446,3180,1239,391,77,39,1103,531,93,84,257,144
23,513,2224,842,2411,3057,4126,2657,965,344,61,31,1137,551,100,92,265,147
24,415,1592,863,2171,2511,4872,3784,1419,449,97,51,1210,578,110,97,277,154
27,438,1682,1008,2114,2412,4702,3425,1267,386,72,36,1247,591,119,98,290,160
29,534,1841,1072,2481,2651,4764,3269,1257,422,76,44,1242,610,121,99,306,162
32,609,2239,1134,2605,3000,5168,3774,1430,490,85,53,1228,665,119,105,341,176
37,731,2723,1406,2936,3430,5625,4311,1394,572,95,53,1464,779,127,125,382,171
45,914,3193,1590,3386,4148,4578,4825,1550,576,114,56,1820,832,178,141,304,120
50,993,3545,1570,2908,3355,3018,3776,1897,395,104,74,1096,569,172,120,182,64
72,1448,5362,2299,5647,5896,932,2054,1432,190,70,62,390,191,108,72,55,23
83,1476,5403,2326,5456,6139,419,791,580,86,25,39,139,79,58,44,14,4
68,1298,4830,1791,4306,4619,48,83,187,13,9,21,70,21,20,15,7,4
71,1221,4171,1521,3645,3981,45,60,60,11,2,8,64,20,22,18,7,4
118,2229,6868,2266,5500,5735,37,52,46,10,2,6,58,19,19,17,7,3
80,1425,4812,1720,3840,4177,37,52,46,10,2,5,58,19,17,16,7,3
109,1796,5937,1874,4370,4786,38,53,45,10,2,4,62,20,17,17,7,4
100,1661,5919,1793,4214,4720,36,50,44,10,2,3,62,19,16,15,7,3
95,1588,5566,1664,4203,4726,34,47,41,9,2,3,60,19,14,15,6,3
92,1663,6192,1631,3791,4174,33,46,39,9,2,3,62,20,14,15,6,3
82,1396,5031,1054,2357,2694,29,38,31,8,1,2,63,20,15,15,7,3
42,786,2931,286,878,984,33,44,37,9,2,6,60,20,13,16,6,3
20,278,939,103,348,408,35,46,37,9,2,3,60,18,13,15,6,3
5,59,172,36,38,49,38,53,44,10,2,2,58,20,13,15,6,3
5,32,89,32,34,44,35,45,36,9,2,2,57,18,13,14,6,3
5,38,78,27,29,37,34,47,40,9,2,2,60,18,12,14,6,3
5,33,82,31,34,44,32,42,35,9,2,2,59,17,12,13,6,3
5,31,72,27,32,41,31,41,37,8,1,2,56,17,11,12,6,3
5,32,78,30,33,41,34,46,39,9,2,2,52,16,10,11,6,3
4,26,65,26,27,34,39,49,40,10,2,2,58,16,11,10,5,3
4,26,67,27,29,36,33,43,37,8,2,2,53,16,10,10,6,3
4,27,69,28,29,37,27,33,25,7,1,1,50,17,11,11,5,3
4,26,79,30,30,40,37,49,45,9,2,3,39,15,7,8,4,2
4,26,71,30,30,39,33,43,37,8,1,2,46,11,8,5,4,2
4,26,69,28,30,39,33,41,33,8,1,2,46,12,9,7,4,2
4,25,65,27,29,38,32,38,29,8,1,1,54,15,10,9,5,3
4,26,65,27,28,38,31,37,28,8,1,1,49,14,9,8,5,3
4,24,62,27,28,37,32,39,31,8,1,1,52,16,9,10,5,3
4,24,63,27,28,37,40,43,35,9,1,2,48,15,8,8,5,2
4,23,61,27,28,36,32,41,33,8,1,2,50,14,9,8,5,3
4,22,61,26,27,35,32,41,34,8,1,1,52,15,9,8,5,2
4,21,60,26,27,35,37,44,34,10,2,2,54,15,9,8,5,3
4,20,55,24,26,34,45,53,39,12,2,2,55,15,10,8,6,3
4,20,58,24,27,36,39,45,36,9,2,2,53,16,10,8,5,3
4,21,56,25,27,34,39,45,36,9,2,2,55,16,11,10,6,3
4,21,58,25,27,35,41,47,36,9,2,2,56,16,10,9,6,3
4,21,59,25,27,34,55,47,37,9,2,2,58,16,11,9,6,3
4,23,61,25,27,34,47,60,40,9,2,2,58,18,11,9,6,3
4,20,64,26,28,36,43,46,36,9,2,2,57,17,11,9,6,3
4,21,62,28,29,36,46,49,39,9,2,2,57,17,10,9,6,3
4,21,59,26,29,34,47,47,36,9,2,2,58,16,11,9,6,3
4,20,66,28,29,36,45,48,40,9,2,2,57,16,10,9,6,3
5,23,66,32,32,39,52,50,39,10,2,2,60,17,13,11,7,4
4,22,63,28,28,36,51,50,37,10,2,2,59,16,11,10,6,3
5,22,72,30,32,41,52,50,38,10,2,2,62,17,12,10,6,3
5,26,74,32,34,42,52,50,39,10,2,2,63,18,11,9,6,3
5,25,77,33,35,43,57,54,40,10,2,2,63,17,11,10,6,3
5,27,94,32,37,51,56,57,42,10,2,2,63,17,11,10,6,3
5,27,78,33,37,46,59,55,43,11,2,2,62,18,11,9,6,3
5,27,79,33,38,46,67,62,46,11,2,2,60,18,11,10,6,3
5,27,80,33,37,46,66,62,47,11,2,2,64,22,14,11,7,3
5,26,83,33,40,49,65,58,45,11,2,2,55,17,10,9,6,3
5,26,75,33,38,45,65,60,45,11,2,2,56,17,11,10,6,3
5,27,82,35,40,50,67,60,44,11,2,2,56,16,11,9,6,3
5,27,86,35,40,49,64,59,42,11,2,2,54,16,10,9,6,3
5,29,90,40,47,54,67,60,42,11,2,2,54,16,10,9,6,3
5,30,96,41,47,55,76,62,40,12,2,2,55,16,11,9,6,3
5,28,91,41,48,55,72,64,46,12,2,2,54,16,11,9,6,3
5,26,90,40,44,59,73,68,46,11,2,2,53,17,10,8,6,3
5,26,81,41,51,60,77,69,45,12,2,2,57,17,11,9,7,3
5,42,171,50,58,62,79,71,44,13,2,2,56,16,11,9,6,3
5,26,82,40,51,61,83,70,45,13,2,2,57,17,11,9,6,3
5,27,83,41,52,62,81,74,44,13,2,2,56,17,11,9,7,3
5,27,81,42,54,64,83,76,50,13,2,3,56,17,11,9,6,3
5,28,87,42,55,66,86,78,43,13,2,2,56,18,11,9,7,4
5,27,84,43,57,67,90,81,45,14,2,2,53,21,10,9,6,4
5,27,82,42,56,69,88,83,44,14,2,2,57,17,10,7,7,3
5,29,93,46,61,73,93,82,45,14,2,2,58,18,11,9,7,3
5,29,89,47,60,71,132,114,43,14,2,2,58,18,10,9,7,4
5,29,95,47,58,73,98,85,42,14,2,2,57,18,10,9,7,4
6,34,104,51,67,79,109,102,55,15,3,3,64,19,11,10,7,4
5,33,104,51,65,78,106,96,49,15,2,2,60,18,10,9,7,4
5,33,104,51,67,80,104,95,47,15,2,2,56,19,10,10,7,4
6,37,113,56,73,81,101,95,47,15,2,2,61,18,11,8,7,3
6,35,113,56,75,89,106,95,47,16,2,2,102,22,13,9,10,4
5,32,103,56,74,83,82,72,48,14,2,2,82,24,18,12,9,5
5,42,125,55,75,93,98,98,46,16,2,2,67,21,11,10,8,4
5,31,105,50,74,89,106,94,42,16,3,2,64,21,10,10,8,4
6,36,107,58,77,92,113,101,42,18,3,2,64,21,10,9,8,4
6,39,127,61,83,100,115,104,46,17,3,2,65,22,10,9,8,4
5,37,118,59,81,99,114,106,48,17,3,2,68,22,11,9,9,4
5,33,111,61,85,101,117,107,48,17,3,2,67,22,10,9,9,4
6,41,166,63,86,98,116,112,50,17,3,2,69,22,10,10,9,4
6,35,117,64,90,105,120,116,51,18,3,2,70,22,10,10,9,4
6,35,117,65,91,104,122,120,52,18,3,2,71,23,10,10,9,4
6,37,126,66,94,110,123,123,53,18,3,2,73,23,11,10,9,4
6,37,121,68,99,115,125,126,55,19,3,2,73,23,11,10,9,4
6,38,130,68,94,115,127,129,56,19,3,2,74,24,11,10,9,4
6,40,136,74,106,121,131,131,58,19,3,2,75,24,11,10,9,4
6,38,127,76,106,121,133,136,61,19,3,2,77,24,11,10,9,4
6,39,130,76,107,122,133,143,65,20,4,4,78,24,11,10,9,4
6,40,133,77,108,123,134,143,66,20,4,2,79,25,11,10,9,4
6,40,136,78,107,126,133,142,66,20,4,2,80,25,11,10,10,4
6,42,141,80,110,127,135,146,68,21,4,3,82,25,11,10,10,4
6,45,147,83,114,132,138,150,71,21,4,3,83,25,11,11,10,4
6,45,149,81,115,133,140,154,74,21,4,3,86,26,12,11,10,4
6,46,153,81,112,133,140,156,78,22,4,3,87,26,11,11,10,4
6,48,154,84,117,135,143,162,81,22,4,3,90,26,12,10,10,4
6,48,155,85,119,138,147,167,84,22,4,3,92,26,12,11,10,5
6,50,163,87,121,142,148,172,89,23,4,3,93,26,12,11,10,4
6,52,169,89,124,143,150,176,91,23,5,3,95,27,12,11,10,5
6,53,173,90,127,147,150,179,95,23,5,3,99,27,12,11,11,5
6,55,180,94,131,151,150,181,98,23,5,3,102,28,12,11,11,5
