A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W,Res,f
6.13,55.06,147.62,54.73,66.30,107.79,96.26,95.12,45.88,13.63,3.26,2.93,163.55,52.08,17.54,10.07,7.38,5.96,1023,f
6.13,55.06,147.62,54.73,66.30,107.79,96.26,95.12,45.88,13.63,3.26,2.93,163.55,50.99,17.54,10.07,7.38,5.96,993,f
6.13,55.06,147.62,54.73,66.30,107.20,96.26,95.12,45.88,13.63,3.26,2.93,163.55,50.99,16.66,10.07,7.38,4.77,1023,f
6.13,55.06,147.62,54.73,66.30,107.20,96.26,95.12,45.88,13.63,3.26,2.93,163.55,52.08,17.54,10.07,7.38,5.96,559,f
6.13,55.06,147.62,54.73,66.30,107.20,96.26,95.12,45.88,13.63,3.26,2.93,163.55,50.99,17.54,10.07,7.38,5.96,445,f
6.13,55.06,147.62,54.73,66.30,107.20,96.26,95.12,45.88,13.63,3.26,2.93,163.55,50.99,17.54,10.07,7.38,4.77,448,f
6.13,55.06,147.62,54.73,66.30,107.20,96.26,95.12,45.88,13.63,3.26,2.93,163.55,50.99,17.54,10.07,7.38,5.96,557,f
6.13,54.11,146.76,54.73,66.30,107.20,96.26,95.12,45.88,13.63,3.26,2.93,163.55,50.99,17.54,10.07,7.38,5.96,414,f
6.13,54.11,146.76,54.73,66.30,107.20,96.26,95.12,45.88,13.63,3.26,2.93,163.55,50.99,17.54,10.07,7.38,5.96,410,f
6.13,55.06,147.62,54.73,66.30,107.20,96.26,95.12,45.88,13.63,3.26,2.93,163.55,50.99,16.66,10.07,7.38,5.96,400,f
6.13,54.11,147.62,54.73,66.30,107.20,96.26,95.12,45.88,13.63,3.26,2.93,163.55,50.99,17.54,10.07,7.38,4.77,403,f
6.13,54.11,146.76,54.73,66.30,107.20,96.26,95.12,45.88,13.63,3.26,2.93,163.55,50.99,17.54,10.07,7.38,5.96,414,f
6.13,55.06,146.76,54.73,66.30,107.20,96.26,95.12,45.88,13.63,3.26,2.93,163.55,52.08,17.54,10.07,7.38,5.96,397,f
6.13,55.06,147.62,54.73,66.30,107.20,96.26,95.12,45.88,13.63,3.26,2.93,163.55,52.08,17.54,10.07,7.38,5.96,386,f
6.13,55.06,147.62,54.73,66.30,107.20,96.26,95.12,45.88,13.63,3.26,2.93,163.55,50.99,16.66,10.07,7.38,5.96,407,f
6.13,55.06,147.62,54.73,66.30,107.20,96.26,95.12,45.88,13.63,3.26,2.93,163.55,52.08,17.54,10.07,7.38,5.96,415,f
6.13,55.06,147.62,54.73,66.30,107.20,96.26,95.12,46.35,13.63,3.26,2.93,163.55,52.08,17.54,10.07,7.38,5.96,390,f
6.13,55.06,147.62,54.73,66.30,107.20,96.26,95.12,46.35,13.63,3.26,2.93,163.55,50.99,17.54,10.07,7.38,4.77,389,f
6.13,55.06,146.76,54.73,66.30,107.20,96.26,95.12,46.35,13.63,3.26,2.93,163.55,50.99,17.54,10.07,7.38,5.96,380,f
6.13,55.06,146.76,54.73,66.30,107.20,96.26,95.12,46.35,13.63,3.26,2.93,163.55,50.99,17.54,10.07,7.38,5.96,378,f
6.13,55.06,146.76,54.73,66.30,107.20,96.26,95.12,45.88,13.63,3.26,2.93,163.55,50.99,17.54,10.07,7.38,5.96,380,f
6.13,54.11,146.76,54.73,66.30,107.20,96.26,95.12,45.88,13.63,3.26,2.93,163.55,50.99,17.54,10.07,7.38,5.96,379,f
6.13,55.06,147.62,54.73,66.30,107.20,96.26,95.12,46.35,13.63,3.26,2.93,163.55,50.99,17.54,10.07,7.38,5.96,377,f
6.13,55.06,146.76,54.73,66.30,107.20,96.26,95.68,46.35,13.63,3.26,2.93,163.55,50.99,17.54,10.07,7.38,5.96,373,f
6.13,54.11,146.76,54.73,66.30,107.20,96.26,95.68,46.35,13.63,3.26,2.93,163.55,50.99,17.54,10.07,7.38,5.96,374,f
6.13,55.06,147.62,54.73,66.30,107.20,96.26,95.68,46.35,13.63,3.26,2.93,163.55,52.08,17.54,10.07,7.38,5.96,360,f
6.13,55.06,147.62,54.73,66.30,107.20,96.86,95.68,46.35,13.63,3.26,2.93,163.55,52.08,17.54,10.07,7.38,5.96,372,f
6.13,55.06,146.76,54.73,66.30,107.20,96.86,95.68,46.35,13.63,3.26,2.93,163.55,50.99,17.54,10.07,7.38,5.96,376,f
6.13,55.06,147.62,54.73,66.30,107.20,96.86,95.68,46.35,13.63,3.26,2.93,163.55,52.08,17.54,10.07,7.38,5.96,389,f
6.13,55.06,147.62,54.73,66.30,107.20,96.86,95.68,46.35,13.63,3.26,2.93,163.55,52.08,17.54,10.07,7.38,5.96,372,f
6.13,55.06,147.62,54.73,66.30,107.20,96.86,95.68,46.35,13.63,3.26,2.93,163.55,52.08,17.54,10.91,7.38,5.96,370,f
6.13,55.06,147.62,54.73,66.30,107.20,96.86,95.68,46.35,13.63,3.26,2.93,163.55,52.08,17.54,10.07,7.38,5.96,367,f
6.13,55.06,147.62,54.73,66.30,107.20,96.86,95.68,46.35,13.63,3.26,2.93,163.55,52.08,17.54,10.07,7.38,5.96,363,f
6.13,55.06,147.62,54.73,66.30,107.20,96.86,95.68,46.35,13.63,3.26,2.93,164.69,52.08,17.54,10.07,7.38,5.96,375,f
6.13,55.06,147.62,54.73,66.30,107.20,96.86,96.24,46.35,13.63,3.26,2.93,163.55,52.08,17.54,10.07,7.38,5.96,385,f
6.13,55.06,147.62,54.73,66.30,107.20,96.86,96.24,46.35,13.63,3.26,2.93,164.69,52.08,17.54,10.91,7.38,5.96,380,f
6.13,55.06,147.62,54.73,66.30,107.20,97.46,96.24,46.82,13.63,3.26,2.93,164.69,52.08,17.54,10.07,7.38,5.96,368,f
6.13,55.06,147.62,54.73,66.30,107.79,97.46,96.24,46.82,13.63,3.26,2.93,164.69,52.08,17.54,10.07,7.38,5.96,344,f
6.13,55.06,147.62,54.73,66.30,107.79,97.46,96.24,46.82,13.63,3.26,2.93,164.69,52.08,17.54,10.91,7.38,5.96,357,f
6.13,55.06,147.62,54.73,66.30,107.79,97.46,96.24,46.82,13.63,3.26,2.93,164.69,52.08,17.54,10.07,7.38,5.96,364,f
6.13,55.06,147.62,54.73,66.30,107.79,97.46,96.24,46.82,14.10,3.26,2.93,164.69,52.08,17.54,10.07,7.38,5.96,359,f
6.13,55.06,147.62,54.73,66.30,107.79,97.46,96.80,46.82,14.10,3.26,2.93,164.69,52.08,17.54,10.07,7.38,5.96,353,f
6.13,55.06,147.62,54.73,66.30,107.79,97.46,96.80,46.82,14.10,3.26,2.93,164.69,52.08,17.54,10.91,7.38,5.96,375,f
6.13,55.06,147.62,54.73,66.30,107.79,98.06,96.80,46.82,14.10,3.26,2.93,165.83,52.08,17.54,10.91,7.38,5.96,326,f
6.13,55.06,147.62,54.73,66.30,107.79,98.06,96.80,46.82,14.10,3.26,2.93,165.83,52.08,17.54,10.91,7.38,5.96,346,f
6.13,55.06,147.62,54.73,66.30,107.79,98.06,97.36,46.82,14.10,3.26,2.93,165.83,52.08,17.54,10.91,7.38,5.96,336,f
6.13,55.06,147.62,54.73,66.30,107.79,98.06,97.36,47.29,14.10,3.26,2.93,165.83,52.08,17.54,10.91,7.38,5.96,342,f
6.13,55.06,147.62,54.73,66.30,107.79,98.06,97.36,47.29,14.10,3.26,2.93,165.83,52.08,17.54,10.91,7.38,5.96,366,f
6.13,55.06,147.62,54.73,66.30,107.79,98.66,97.36,47.29,14.10,3.26,2.93,166.98,53.16,17.54,10.91,7.38,5.96,353,f
6.13,55.06,147.62,54.73,66.30,107.79,98.66,97.92,47.29,14.10,3.26,3.91,166.98,53.16,17.54,10.91,7.38,5.96,340,f
6.13,55.06,147.62,54.73,66.30,107.79,98.66,97.92,47.29,14.10,3.26,3.91,166.98,53.16,17.54,10.91,7.38,5.96,345,f
6.13,55.06,147.62,55.56,66.95,108.38,99.25,97.92,47.29,14.10,3.26,3.91,166.98,53.16,17.54,10.91,7.38,5.96,325,f
