A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W,Res,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,1023,f
0.88,1.90,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,14.87,16.27,6.14,4.20,1.84,1.19,556,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,14.87,16.27,6.14,4.20,1.84,1.19,628,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,511,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,536,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,511,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,488,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,476,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,459,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,459,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,416,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,452,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,463,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,433,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,415,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,462,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,434,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,461,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,14.87,16.27,6.14,4.20,1.84,1.19,426,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,476,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,14.87,16.27,6.14,4.20,1.84,1.19,433,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,472,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,454,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,463,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,450,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,14.87,16.27,6.14,4.20,1.84,1.19,463,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,458,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,467,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,433,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,469,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,466,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,466,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,445,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,444,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,432,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,440,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,434,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,14.87,16.27,6.14,4.20,1.84,1.19,476,f
0.88,1.90,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,14.87,16.27,6.14,4.20,1.84,1.19,438,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,14.87,16.27,6.14,4.20,1.84,1.19,441,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,14.87,16.27,6.14,4.20,1.84,1.19,482,f
0.88,1.90,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,14.87,16.27,6.14,4.20,1.84,1.19,430,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,463,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,415,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,426,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,438,f
0.88,0.95,1.72,0.83,1.30,3.55,3.59,5.60,4.73,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,464,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,448,f
0.88,1.90,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,14.87,16.27,6.14,4.20,1.84,1.19,438,f
0.88,1.90,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,465,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,469,f
0.88,1.90,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,14.87,16.27,6.14,4.20,1.84,1.19,445,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,14.87,16.27,6.14,4.20,1.84,1.19,417,f
0.88,1.90,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,14.87,16.27,6.14,4.20,1.84,1.19,439,f
0.88,1.90,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,445,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,14.87,16.27,6.14,4.20,1.84,1.19,413,f
0.88,1.90,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,14.87,16.27,6.14,4.20,1.84,1.19,443,f
0.88,1.90,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,14.87,16.27,6.14,4.20,1.84,1.19,445,f
0.88,1.90,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,439,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,13.72,16.27,6.14,4.20,1.84,1.19,445,f
0.88,0.95,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,14.87,16.27,6.14,4.20,1.84,1.19,444,f
0.88,1.90,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,14.87,17.36,7.01,4.20,1.84,1.19,443,f
0.88,1.90,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,14.87,16.27,6.14,4.20,1.84,1.19,483,f
0.88,1.90,1.72,0.83,1.30,4.15,3.59,6.15,5.20,1.88,0.00,0.00,14.87,17.36,6.14,4.20,1.84,1.19,412,f
