A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
2,11,61,31,35,42,62,48,28,8,1,1,34,10,3,2,3,2
2,11,62,31,36,43,70,50,29,8,1,1,35,10,3,2,4,2
2,11,65,33,38,45,79,54,31,9,2,1,36,10,3,2,4,3
2,11,66,33,39,46,88,56,31,9,2,1,38,11,3,2,4,3
3,12,69,35,41,49,98,59,33,9,2,1,39,11,3,2,4,3
3,13,73,36,43,51,110,61,33,10,2,1,39,11,3,2,4,4
3,13,75,38,45,53,126,63,35,10,2,1,41,12,3,2,5,4
3,14,78,40,48,55,145,66,35,11,2,1,40,12,3,2,5,5
3,14,81,40,49,56,161,68,36,11,2,1,41,12,4,2,5,5
3,15,82,42,50,58,182,68,36,11,2,1,42,13,4,2,5,6
3,15,85,43,51,59,203,70,37,11,2,1,44,13,4,2,6,7
3,15,84,43,52,59,232,73,38,12,2,1,46,14,4,3,6,8
3,16,87,44,53,61,262,78,39,12,3,1,46,15,4,3,6,9
3,16,87,44,55,63,298,80,39,13,3,1,49,15,4,3,7,10
3,16,89,46,57,64,346,87,42,14,3,1,52,16,4,3,8,11
3,16,90,46,59,67,389,92,43,15,3,1,54,17,5,3,8,13
4,17,94,49,62,70,425,97,45,16,3,1,56,18,5,3,9,14
4,17,96,50,65,73,472,100,45,16,3,1,58,19,5,3,10,16
4,18,100,52,68,76,499,105,47,17,3,1,61,19,5,4,10,17
4,19,102,54,72,80,613,112,48,19,4,1,62,20,5,4,11,19
4,19,106,57,76,85,685,120,49,20,4,2,64,21,6,4,12,20
4,20,111,60,82,90,774,131,51,21,4,2,65,22,5,4,13,23
4,21,114,62,86,94,810,136,53,22,4,2,66,23,6,4,14,25
4,22,116,65,95,103,923,142,54,23,4,2,68,24,6,4,15,28
5,23,123,68,99,107,968,150,55,24,5,2,70,23,6,4,17,30
5,23,124,69,101,108,1098,160,57,26,5,2,73,27,6,5,19,33
5,24,127,71,105,111,1151,166,56,27,5,2,75,28,6,5,22,35
5,24,127,73,111,117,1255,182,58,30,5,2,79,30,6,5,25,38
5,24,131,76,116,121,1283,193,60,32,5,2,82,31,7,5,28,42
4,24,132,76,120,128,1333,209,61,36,5,2,85,33,7,6,31,40
5,25,135,80,127,135,1421,223,62,38,5,2,87,34,7,6,34,42
5,25,134,80,132,139,1373,249,65,42,5,2,88,36,7,6,36,38
5,26,138,88,160,169,1348,323,67,50,6,2,92,43,7,6,39,36
5,26,139,94,189,199,1117,402,69,58,6,2,97,50,7,7,39,29
5,27,139,102,216,231,1054,461,73,64,7,2,99,60,7,7,40,27
5,27,140,108,257,268,974,522,76,69,8,2,107,71,7,8,43,27
5,29,145,120,294,305,1000,581,80,75,9,2,118,83,8,10,48,29
5,30,154,137,354,368,1033,662,88,81,10,2,134,100,9,12,54,33
5,32,161,149,385,402,1130,706,95,92,12,3,149,112,9,13,60,35
5,34,171,164,438,472,1252,791,103,103,13,3,160,125,9,15,65,38
6,36,179,183,503,531,1361,862,112,114,15,3,186,140,10,18,73,43
6,38,186,200,568,602,1541,952,131,126,17,3,219,150,12,20,81,49
6,39,192,223,649,685,1637,1014,150,130,19,3,251,173,13,24,87,50
6,43,206,248,723,770,1817,1083,179,146,22,4,284,187,14,26,88,48
6,45,213,271,791,836,1870,1176,205,160,24,4,316,199,15,29,98,57
7,48,225,299,888,937,2032,1237,232,169,26,4,350,214,17,32,114,68
7,51,234,330,967,1022,2042,1243,248,178,26,5,385,231,18,34,114,69
7,58,258,369,1089,1155,2242,1466,311,199,31,6,419,229,20,37,117,73
7,64,279,408,1169,1237,2453,1534,339,216,32,6,463,264,23,41,138,82
8,74,315,453,1266,1360,2485,1604,393,210,36,7,491,256,24,38,152,92
8,85,348,512,1344,1446,2584,1689,436,224,37,9,361,213,22,29,130,86
8,101,400,545,1435,1564,2883,1860,508,231,42,11,439,285,29,41,139,83
9,115,447,600,1513,1652,3057,1956,549,269,44,12,556,329,30,45,171,101
