A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
1,4,24,13,14,17,18,15,9,3,0,0,12,3,1,1,1,1
1,5,28,15,17,20,22,18,10,3,0,0,14,4,1,1,1,1
1,5,31,17,19,22,25,20,11,3,0,0,16,4,1,1,2,1
1,6,33,19,21,25,29,22,13,4,1,0,18,5,1,1,2,1
1,6,36,20,23,27,33,24,13,4,1,0,19,5,2,1,2,1
2,7,38,22,25,29,39,27,15,5,1,0,20,6,2,1,2,2
2,7,41,24,27,32,44,29,16,5,1,0,22,6,2,1,2,2
2,8,43,25,29,34,51,33,17,6,1,0,24,7,2,1,3,2
2,8,45,27,31,36,57,35,18,6,1,1,25,8,2,1,3,2
3,9,47,28,32,37,62,36,18,6,1,0,27,8,2,1,3,2
3,9,47,29,32,38,67,39,19,7,1,1,29,9,2,2,4,3
3,10,49,30,33,39,73,42,20,7,1,1,30,10,2,1,4,3
3,10,52,32,37,43,80,46,22,8,1,1,33,10,2,2,4,3
3,11,54,34,39,45,90,52,24,9,1,1,36,11,3,2,5,3
2,10,53,34,41,47,100,57,26,10,1,1,38,12,3,2,5,4
2,10,55,36,43,49,108,62,27,11,1,1,40,13,3,2,6,4
2,11,61,41,53,59,131,75,30,13,2,1,44,15,3,2,7,5
2,12,65,45,64,69,152,88,32,14,2,1,50,17,4,3,8,5
2,12,70,50,77,80,172,101,35,16,2,1,56,20,4,3,10,6
3,14,77,58,96,98,193,114,38,18,2,1,62,22,4,3,11,7
3,15,80,63,115,113,211,126,42,20,3,1,69,24,5,4,12,8
3,16,87,69,139,134,236,140,46,22,3,1,76,27,5,4,14,9
3,17,91,77,147,146,268,159,52,24,4,1,85,31,6,5,15,10
3,18,96,84,153,156,293,179,59,27,4,2,94,34,6,5,16,10
4,20,103,92,163,170,311,196,67,29,5,2,106,37,7,6,17,10
4,23,117,104,180,190,318,208,74,31,5,2,118,40,8,6,18,11
4,25,125,112,192,202,329,222,83,33,6,2,129,42,9,7,19,11
5,28,133,118,198,211,334,235,96,34,6,3,142,44,10,7,19,11
5,31,145,125,210,224,327,245,109,35,6,3,150,45,11,8,19,11
5,35,160,133,219,235,311,249,117,35,7,4,148,45,12,8,18,9
6,39,175,141,231,246,268,244,125,33,7,4,135,42,12,8,16,8
6,42,189,148,242,257,233,234,133,29,6,4,113,35,13,8,13,7
7,69,284,227,419,437,222,192,129,25,6,4,100,31,13,7,12,7
9,107,405,304,587,607,168,145,90,22,4,4,90,28,9,5,11,7
10,145,538,378,705,722,164,131,68,21,3,2,91,28,7,5,11,7
11,147,547,374,718,740,165,125,59,21,3,2,89,27,7,5,11,7
10,123,473,319,658,690,178,131,60,22,3,2,86,28,7,4,11,7
11,125,484,302,658,683,196,141,65,23,3,2,88,28,7,4,11,7
11,129,496,291,652,679,206,146,66,24,4,2,86,28,7,4,11,8
12,132,513,273,620,635,214,146,64,24,4,2,85,28,6,4,12,8
12,130,509,243,531,536,228,155,68,25,4,2,88,29,7,5,12,8
12,120,486,206,404,420,240,158,68,26,4,2,91,30,7,5,13,9
11,108,451,181,313,331,264,168,71,27,5,2,97,32,8,5,14,10
9,86,360,159,254,274,295,178,77,28,5,2,100,33,8,5,14,10
7,56,245,139,209,236,345,178,78,28,5,2,104,33,8,6,15,11
6,41,191,124,179,197,387,184,82,30,6,2,107,35,8,6,15,12
6,33,168,114,160,180,414,194,84,32,6,2,109,35,9,6,16,13
6,33,166,118,166,181,505,213,85,32,7,2,111,37,9,6,16,14
7,49,214,148,225,249,572,242,93,33,6,3,118,41,9,7,19,17
5,46,200,149,243,253,693,273,103,37,7,3,121,43,10,7,21,21
5,49,209,147,266,277,718,291,115,39,8,3,126,44,10,7,24,26
6,52,225,149,288,284,918,280,117,41,8,3,135,44,11,8,27,28
6,56,236,161,315,318,1017,286,112,43,8,3,131,44,11,8,32,34
6,59,249,163,328,330,1363,326,111,51,8,3,130,50,11,8,46,46
7,61,256,171,367,375,1646,491,105,68,8,3,155,78,11,10,81,54
7,64,268,182,412,418,2079,899,115,130,12,3,325,161,13,22,124,61
7,66,278,187,444,435,2106,1779,249,199,28,5,836,275,40,45,127,54
8,68,288,199,481,482,1997,2008,812,203,41,23,1009,255,70,48,113,46
8,69,292,211,512,518,1463,1767,958,175,44,32,697,217,75,46,77,16
8,70,291,210,522,545,354,1211,842,62,37,33,245,73,64,35,25,8
8,71,298,223,589,571,101,434,516,25,14,28,63,27,25,19,5,1
8,71,294,234,661,639,20,50,210,5,5,11,27,7,10,7,3,1
8,71,295,235,651,720,18,28,28,4,1,5,30,8,8,7,3,1
8,70,290,258,784,788,21,30,29,5,1,4,34,10,13,9,3,2
11,107,418,308,881,845,25,35,31,6,1,4,36,11,12,9,4,2
13,150,515,449,1157,1266,26,36,31,6,1,4,33,9,10,9,3,2
14,221,757,632,1560,1630,26,36,30,6,1,4,34,10,9,9,4,2
22,443,1482,979,1787,1698,25,35,29,6,1,3,35,10,9,10,4,2
40,616,1978,919,1383,1540,28,38,31,7,1,3,36,11,9,9,4,2
43,568,1808,534,997,1079,26,36,30,7,1,5,36,11,8,9,4,2
29,413,1443,184,303,297,26,37,32,7,1,2,37,10,7,8,3,2
14,178,516,51,139,115,26,36,32,6,1,2,39,12,10,12,4,2
4,72,185,15,18,22,29,39,32,6,1,2,41,11,8,8,4,2
3,21,53,16,17,22,28,43,37,6,1,2,35,10,9,9,3,2
3,23,59,19,20,26,26,37,36,6,1,2,36,10,9,9,3,2
3,22,57,20,21,26,26,36,33,6,1,2,38,11,8,9,4,2
3,23,55,20,21,26,25,35,29,6,1,2,46,11,8,8,4,2
3,24,57,20,21,28,24,33,27,6,1,1,50,13,9,9,4,2
3,26,63,22,23,30,23,31,25,6,1,1,48,12,9,9,4,2
3,23,58,20,21,28,24,32,26,6,1,1,40,11,8,9,4,2
3,20,50,19,19,26,30,41,32,7,1,2,39,11,8,9,4,2
3,21,52,19,20,27,28,38,31,6,1,2,38,11,9,9,4,2
3,23,56,20,22,28,29,39,32,7,1,2,35,10,7,7,3,2
3,26,64,25,28,34,30,42,35,7,1,2,35,11,6,8,3,2
4,26,71,24,26,33,27,36,29,7,1,2,34,10,6,7,3,2
3,26,70,22,24,32,30,39,31,7,1,2,35,10,6,6,3,1
3,23,60,22,24,30,23,32,27,6,1,1,31,9,5,5,3,1
4,25,66,24,26,32,23,30,26,5,1,1,27,10,4,6,3,1
4,25,73,25,25,32,23,29,24,6,1,1,26,8,4,4,2,1
3,23,66,23,24,32,23,29,23,5,1,1,26,8,4,5,2,1
3,20,61,23,24,32,24,30,25,5,1,1,28,8,4,4,2,1
3,22,61,23,25,33,24,28,22,5,1,1,35,10,5,4,3,1
3,20,60,21,23,32,26,30,23,5,1,1,28,9,4,3,3,1
3,16,53,21,23,32,25,30,23,5,1,1,26,7,3,3,2,1
3,17,45,18,20,27,23,31,24,5,1,1,26,7,3,3,2,1
3,12,43,18,19,26,26,33,28,5,1,1,26,6,4,3,2,1
3,12,39,17,18,24,22,26,20,5,1,1,25,7,4,3,2,1
2,11,37,17,18,22,23,26,20,5,1,1,26,7,4,3,2,1
3,13,46,20,22,30,24,29,23,5,1,1,26,7,4,3,2,1
3,15,56,20,22,29,22,26,21,5,1,1,25,7,4,3,2,1
3,15,50,18,19,25,25,29,23,5,1,1,26,8,4,3,2,1
3,13,43,17,19,25,27,29,23,5,1,1,27,7,4,3,2,1
2,12,43,17,18,24,26,28,22,5,1,1,28,8,4,3,2,1
2,12,47,18,19,24,27,29,23,6,1,1,29,7,4,3,2,1
2,11,43,18,18,22,27,29,23,6,1,1,31,8,5,4,3,1
2,10,39,17,18,22,26,28,21,5,1,1,33,9,5,4,3,1
3,12,38,18,20,25,29,28,21,5,1,1,32,8,5,4,3,2
2,11,41,17,19,24,28,29,22,5,1,1,32,9,5,4,3,2
2,11,39,19,19,24,37,31,25,6,1,1,29,8,4,3,2,1
2,10,46,19,20,25,34,30,23,6,1,1,30,9,4,4,3,1
2,11,59,20,22,31,29,30,25,5,1,1,28,8,4,3,3,1
3,20,62,22,24,31,32,32,24,6,1,1,31,8,4,4,3,2
3,16,57,22,25,33,33,31,24,6,1,1,34,8,5,3,3,1
