A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W,Res,Stage,Interval
35.91,423.14,372.03,74.99,141.39,225.84,126.36,126.72,53.25,15.60,4.52,5.90,222.92,57.94,22.82,13.46,16.40,7.79,1011,Settling, 10
35.91,424.12,373.96,74.99,141.39,225.84,126.36,126.72,52.76,15.15,4.52,5.90,222.92,57.94,22.82,13.46,16.40,7.79,1023,Settling, 10
35.91,426.08,374.93,74.99,141.39,225.84,126.36,126.17,52.76,15.60,4.52,5.90,224.03,56.92,22.82,13.46,16.40,7.79,960,Settling, 10
36.76,426.08,375.89,74.99,141.39,225.84,125.79,126.17,52.76,15.15,4.52,5.90,224.03,58.95,22.82,13.46,16.40,7.79,826,Settling, 10
36.76,428.04,376.86,74.99,141.39,225.84,125.79,125.61,52.76,15.15,4.52,5.90,224.03,57.94,22.82,13.46,16.40,7.79,1023,Settling, 10
36.76,428.04,377.83,74.99,141.39,225.13,125.22,125.61,52.76,15.15,4.52,5.90,224.03,58.95,22.82,13.46,16.40,7.79,980,Settling, 10
36.76,430.00,378.79,74.99,141.39,225.13,125.22,125.61,52.27,15.15,4.52,5.90,225.14,56.92,22.82,13.46,16.40,7.79,1023,Settling, 10
36.76,430.00,379.76,74.99,141.39,225.13,125.22,125.06,52.27,15.15,4.52,5.90,225.14,58.95,22.82,13.46,16.40,7.79,987,Settling, 10
36.76,431.96,380.73,74.99,141.39,224.42,124.65,125.06,52.27,15.15,4.52,5.90,225.14,58.95,22.82,13.46,16.40,7.79,985,Settling, 10
36.76,431.96,381.69,74.99,140.63,224.42,124.65,124.51,52.27,15.15,4.52,5.90,226.25,56.92,22.82,13.46,16.40,7.79,1023,Settling, 10
36.76,432.94,381.69,74.99,140.63,224.42,124.65,124.51,51.79,15.15,4.52,5.90,226.25,57.94,22.82,13.46,16.40,7.79,923,Settling, 10
36.76,432.94,382.66,74.99,140.63,223.71,124.08,123.95,51.79,15.15,4.52,5.90,226.25,58.95,22.82,13.46,16.40,7.79,993,Settling, 10
36.76,434.89,383.62,74.99,140.63,223.71,124.08,123.95,51.79,15.15,4.52,5.90,226.25,58.95,22.82,13.46,16.40,7.79,935,Settling, 10
36.76,434.89,384.59,74.99,140.63,223.71,123.51,123.40,51.79,15.15,4.52,5.90,227.36,56.92,22.82,13.46,16.40,7.79,959,Settling, 10
36.76,435.87,384.59,74.99,140.63,223.00,123.51,123.40,51.30,15.15,4.52,5.90,227.36,56.92,22.82,13.46,16.40,7.79,1023,Settling, 10
36.76,435.87,384.59,74.99,139.87,223.00,122.94,122.85,51.30,15.15,4.52,5.90,227.36,58.95,22.82,13.46,16.40,7.79,1023,Settling, 10
36.76,435.87,385.56,74.99,139.87,222.29,122.94,122.85,51.30,15.15,4.52,5.90,227.36,58.95,23.60,13.46,16.40,7.79,1023,Settling, 10
36.76,436.85,385.56,74.99,139.87,222.29,122.37,122.29,50.81,15.15,4.52,5.90,227.36,56.92,23.60,13.46,16.40,7.79,1023,Settling, 10
36.76,436.85,386.52,74.99,139.87,221.58,122.37,122.29,50.81,15.15,4.52,5.90,227.36,56.92,23.60,13.46,16.40,7.79,890,Settling, 10
36.76,437.83,386.52,74.99,139.11,221.58,121.80,121.74,50.81,15.15,4.52,5.90,227.36,58.95,23.60,13.46,16.40,7.79,995,Settling, 10
36.76,437.83,387.49,74.05,139.11,220.87,121.80,121.74,50.81,14.71,4.52,5.90,227.36,58.95,23.60,13.46,16.40,7.79,813,Settling, 10
36.76,437.83,387.49,74.99,139.11,220.16,121.23,121.19,50.32,14.71,4.52,5.90,227.36,58.95,23.60,13.46,16.40,7.79,984,Settling, 10
36.76,437.83,387.49,74.05,138.35,220.16,121.23,120.63,50.32,14.71,4.52,5.90,227.36,57.94,23.60,13.46,16.40,7.79,911,Settling, 10
36.76,438.81,387.49,74.05,138.35,219.45,120.66,120.63,50.32,14.71,4.52,5.90,227.36,56.92,23.60,13.46,16.40,7.79,1023,Settling, 10
36.76,438.81,387.49,74.05,138.35,218.74,120.66,120.08,49.83,14.71,4.52,5.90,228.47,58.95,23.60,13.46,16.40,7.79,983,Settling, 10
36.76,437.83,387.49,74.05,137.59,218.03,120.09,120.08,49.83,14.71,4.52,5.90,228.47,58.95,23.60,13.46,16.40,7.79,1023,Settling, 10
36.76,438.81,387.49,74.05,137.59,218.03,120.09,119.53,49.83,14.71,4.52,5.90,228.47,56.92,23.60,13.46,16.40,7.79,1023,Settling, 10
36.76,438.81,387.49,74.05,137.59,217.32,119.53,119.53,49.83,14.71,4.52,5.90,228.47,56.92,23.60,13.46,16.40,7.79,875,Settling, 10
36.76,438.81,387.49,74.05,136.83,216.61,119.53,118.97,49.34,14.71,4.52,5.90,228.47,57.94,23.60,13.46,16.40,7.79,888,Settling, 10
36.76,438.81,387.49,74.05,136.83,215.90,118.96,118.97,49.34,14.71,4.52,5.90,228.47,57.94,23.60,13.46,16.40,7.79,812,Settling, 10
36.76,438.81,387.49,74.05,136.83,215.90,118.96,118.42,49.34,14.71,4.52,5.90,228.47,57.94,23.60,13.46,16.40,7.79,1023,Settling, 10
36.76,438.81,387.49,73.12,136.07,215.19,118.39,118.42,49.34,14.71,4.52,5.90,228.47,57.94,23.60,13.46,16.40,7.79,1023,Settling, 10
36.76,437.83,387.49,73.12,136.07,214.48,118.39,117.87,48.85,14.71,4.52,5.90,228.47,56.92,23.60,13.46,16.40,7.79,944,Settling, 10
36.76,437.83,387.49,73.12,135.31,213.77,117.82,117.87,48.85,14.71,4.52,5.90,228.47,56.92,23.60,13.46,16.40,7.79,905,Settling, 10
36.76,437.83,387.49,73.12,135.31,213.06,117.82,117.31,48.85,14.26,4.52,5.90,228.47,57.94,23.60,13.46,16.40,7.79,1023,Settling, 10
36.76,437.83,386.52,73.12,134.55,212.35,117.25,117.31,48.85,14.26,4.52,5.90,228.47,57.94,23.60,13.46,16.40,7.79,1023,Settling, 10
36.76,436.85,386.52,73.12,134.55,212.35,117.25,116.76,48.37,14.26,4.52,5.90,228.47,56.92,23.60,13.46,16.40,7.79,922,Settling, 10
36.76,436.85,386.52,73.12,134.55,211.64,116.68,116.76,48.37,14.26,4.52,5.90,228.47,55.90,23.60,13.46,16.40,7.79,1023,Settling, 10
36.76,436.85,386.52,72.18,133.79,210.93,116.68,116.21,48.37,14.26,4.52,5.90,228.47,57.94,23.60,13.46,16.40,7.79,1023,Settling, 10
36.76,435.87,385.56,72.18,133.79,210.22,116.11,116.21,48.37,14.26,4.52,5.90,228.47,55.90,23.60,13.46,16.40,7.79,1023,Settling, 10
36.76,435.87,385.56,72.18,133.03,209.51,116.11,115.65,47.88,14.26,4.52,5.90,228.47,55.90,23.60,13.46,16.40,7.79,985,Settling, 10
36.76,434.89,385.56,72.18,133.03,208.80,116.11,115.10,47.88,14.26,4.52,5.90,228.47,57.94,23.60,13.46,16.40,7.79,935,Settling, 10
36.76,435.87,384.59,72.18,132.27,208.09,115.54,115.10,47.88,14.26,4.52,5.90,228.47,57.94,23.60,13.46,16.40,7.79,960,Settling, 10
36.76,434.89,384.59,72.18,132.27,207.38,115.54,115.10,47.39,14.26,4.52,5.90,228.47,57.94,23.60,13.46,16.40,7.79,869,Settling, 10
36.76,433.91,383.62,71.24,131.51,206.67,114.97,114.55,47.39,14.26,4.52,5.90,228.47,56.92,23.60,13.46,16.40,7.79,837,Settling, 10
36.76,433.91,383.62,71.24,131.51,205.96,114.97,114.55,47.39,14.26,4.52,5.90,227.36,57.94,23.60,13.46,16.40,7.79,972,Settling, 10
35.91,432.94,382.66,71.24,130.75,205.25,114.40,113.99,47.39,14.26,4.52,5.90,228.47,56.92,23.60,13.46,16.40,7.79,912,Settling, 10
35.91,432.94,382.66,71.24,130.75,204.54,114.40,113.44,46.90,14.26,4.52,5.90,227.36,56.92,23.60,13.46,16.40,7.79,943,Settling, 10
35.91,431.96,381.69,71.24,129.99,203.83,113.83,113.44,46.90,13.82,4.52,5.90,227.36,57.94,23.60,13.46,16.40,7.79,1023,Settling, 10
35.91,430.98,380.73,71.24,129.99,203.12,113.83,112.89,46.90,13.82,4.52,5.90,227.36,56.92,23.60,13.46,16.40,7.79,1023,Settling, 10
35.91,430.98,380.73,70.30,129.23,203.12,113.26,112.89,46.90,13.82,4.52,5.90,227.36,55.90,23.60,13.46,16.40,7.79,1023,Settling, 10
35.91,430.00,379.76,70.30,129.23,202.41,113.26,112.33,46.41,13.82,4.52,5.90,227.36,55.90,23.60,13.46,16.40,7.79,996,Settling, 10
35.91,430.00,379.76,70.30,128.47,201.70,112.70,112.33,46.41,13.82,4.52,5.90,227.36,56.92,23.60,13.46,16.40,7.79,1023,Settling, 10
35.91,429.02,378.79,70.30,128.47,200.99,112.70,112.33,46.41,13.82,4.52,5.90,227.36,54.89,23.60,13.46,16.40,7.79,956,Settling, 10
35.91,429.02,378.79,70.30,127.71,200.28,112.13,111.78,46.41,13.82,4.52,4.92,227.36,56.92,23.60,13.46,16.40,7.79,1007,Settling, 10
35.91,428.04,377.83,70.30,127.71,199.57,112.13,111.78,45.92,13.82,4.52,4.92,227.36,56.92,23.60,13.46,16.40,7.79,1023,Settling, 10
35.91,427.06,377.83,69.37,126.95,198.85,111.56,111.23,45.92,13.82,4.52,4.92,227.36,54.89,24.39,13.46,16.40,7.79,826,Settling, 10
35.91,426.08,376.86,69.37,126.95,198.14,111.56,111.23,45.92,13.82,4.52,4.92,227.36,54.89,24.39,13.46,16.40,7.79,1023,Settling, 10
35.91,426.08,375.89,69.37,126.19,197.43,111.56,110.67,45.92,13.82,4.52,4.92,227.36,56.92,24.39,13.46,16.40,7.79,1015,Settling, 10
35.91,425.10,375.89,69.37,126.19,196.72,110.99,110.67,45.43,13.82,4.52,4.92,226.25,56.92,23.60,13.46,16.40,7.79,1023,Settling, 10
35.91,425.10,374.93,69.37,125.43,196.01,110.99,110.12,45.43,13.82,4.52,4.92,226.25,56.92,24.39,13.46,16.40,7.79,987,Settling, 10
35.05,424.12,374.93,68.43,125.43,195.30,110.42,110.12,45.43,13.37,4.52,4.92,226.25,54.89,23.60,13.46,16.40,7.79,1023,Settling, 10
35.05,423.14,373.96,68.43,124.67,194.59,110.42,109.57,45.43,13.37,4.52,4.92,226.25,55.90,23.60,13.46,16.40,7.79,1023,Settling, 10
35.05,422.16,372.99,68.43,124.67,194.59,109.85,109.57,45.43,13.37,4.52,4.92,226.25,55.90,24.39,13.46,16.40,7.79,1023,Settling, 10
35.05,422.16,372.99,68.43,123.91,193.88,109.85,109.01,44.95,13.37,4.52,4.92,226.25,55.90,23.60,13.46,16.40,7.79,983,Settling, 10
35.05,421.18,372.03,68.43,123.91,193.17,109.28,109.01,44.95,13.37,4.52,4.92,226.25,55.90,24.39,13.46,16.40,7.79,914,Settling, 10
35.05,420.20,371.06,68.43,123.15,192.46,109.28,108.46,44.95,13.37,4.52,4.92,225.14,53.87,23.60,13.46,15.54,7.79,1005,Settling, 10
35.05,420.20,371.06,67.49,123.15,191.75,108.71,108.46,44.95,13.37,4.52,4.92,225.14,55.90,23.60,13.46,16.40,7.79,958,Settling, 10
35.05,419.22,370.10,67.49,122.38,191.04,108.71,107.91,44.46,13.37,4.52,4.92,225.14,53.87,24.39,13.46,16.40,7.79,1023,Settling, 10
35.05,418.24,369.13,67.49,122.38,190.33,108.71,107.91,44.46,13.37,4.52,4.92,225.14,55.90,23.60,13.46,16.40,7.79,1023,Settling, 10
35.05,418.24,369.13,67.49,122.38,189.62,108.14,107.35,44.46,13.37,4.52,4.92,225.14,53.87,23.60,13.46,16.40,7.79,1023,Settling, 10
35.05,417.26,368.16,67.49,121.62,188.91,108.14,107.35,44.46,13.37,4.52,4.92,225.14,53.87,23.60,13.46,15.54,7.79,1023,Settling, 10
35.05,417.26,368.16,67.49,121.62,188.91,107.57,107.35,43.97,13.37,4.52,4.92,225.14,54.89,23.60,13.46,15.54,7.79,1023,Settling, 10
35.05,416.28,367.20,66.55,120.86,188.20,107.57,106.80,43.97,13.37,4.52,4.92,225.14,53.87,23.60,13.46,15.54,7.79,872,Settling, 10
35.05,415.30,366.23,66.55,120.86,187.49,107.00,106.80,43.97,13.37,4.52,4.92,224.03,54.89,23.60,13.46,15.54,7.79,927,Settling, 10
35.05,414.32,366.23,66.55,120.10,186.78,107.00,106.25,43.97,13.37,4.52,4.92,224.03,54.89,23.60,13.46,15.54,7.79,1006,Settling, 10
34.20,414.32,365.26,66.55,120.10,186.07,107.00,106.25,43.48,13.37,4.52,4.92,224.03,53.87,23.60,13.46,15.54,7.79,806,Settling, 10
34.20,413.35,364.30,66.55,119.34,186.07,106.43,105.69,43.48,12.93,4.52,4.92,224.03,53.87,23.60,13.46,15.54,7.79,1023,Settling, 10
34.20,412.37,363.33,66.55,119.34,184.65,106.43,105.69,43.48,12.93,4.52,4.92,224.03,52.86,23.60,13.46,15.54,7.79,1023,Settling, 10
34.20,411.39,362.37,65.62,118.58,184.65,105.87,105.14,43.48,12.93,4.52,4.92,224.03,54.89,23.60,13.46,15.54,7.79,973,Settling, 10
34.20,411.39,362.37,65.62,118.58,183.94,105.87,105.14,43.48,12.93,4.52,4.92,222.92,54.89,23.60,13.46,15.54,7.79,799,Settling, 10
34.20,410.41,361.40,65.62,118.58,183.23,105.30,104.59,42.99,12.93,4.52,4.92,222.92,54.89,23.60,13.46,15.54,7.79,999,Settling, 10
34.20,409.43,361.40,65.62,117.82,183.23,105.30,104.59,42.99,12.93,4.52,4.92,222.92,54.89,23.60,13.46,15.54,7.79,836,Settling, 10
34.20,408.45,360.43,65.62,117.82,182.52,105.30,104.03,42.99,12.93,4.52,4.92,222.92,52.86,23.60,13.46,15.54,7.79,991,Settling, 10
34.20,408.45,359.47,65.62,117.06,181.81,104.73,104.03,42.99,12.93,4.52,4.92,222.92,53.87,23.60,13.46,15.54,7.79,841,Settling, 10
34.20,407.47,359.47,64.68,117.06,181.10,104.73,104.03,42.50,12.93,4.52,4.92,221.81,53.87,23.60,13.46,15.54,7.79,975,Settling, 10
34.20,406.49,358.50,64.68,116.30,180.39,104.16,103.48,42.50,12.93,4.52,4.92,221.81,52.86,23.60,13.46,15.54,7.79,1003,Settling, 10
34.20,406.49,357.53,64.68,116.30,180.39,104.16,103.48,42.50,12.93,4.52,4.92,221.81,51.84,23.60,13.46,15.54,7.79,967,Settling, 10
34.20,405.51,357.53,64.68,116.30,179.68,104.16,102.93,42.50,12.93,4.52,4.92,221.81,51.84,23.60,13.46,15.54,7.79,907,Settling, 10
34.20,405.51,356.57,64.68,115.54,178.97,103.59,102.93,42.50,12.93,3.88,4.92,221.81,51.84,23.60,13.46,15.54,7.79,982,Settling, 10
33.34,404.53,355.60,64.68,115.54,178.26,103.59,102.37,42.01,12.93,3.88,4.92,220.70,52.86,23.60,13.46,15.54,7.79,984,Settling, 10
33.34,403.55,355.60,64.68,114.78,178.26,103.02,102.37,42.01,12.48,4.52,4.92,220.70,52.86,23.60,13.46,15.54,7.79,987,Settling, 10
33.34,402.57,354.63,63.74,114.78,177.55,103.02,102.37,42.01,12.48,3.88,4.92,220.70,52.86,23.60,13.46,15.54,6.68,1023,Settling, 10
33.34,402.57,353.67,63.74,114.78,176.84,103.02,101.82,42.01,12.48,3.88,4.92,220.70,51.84,23.60,13.46,15.54,7.79,1017,Settling, 10
33.34,401.59,353.67,63.74,114.02,176.84,102.45,101.82,42.01,12.48,3.88,4.92,220.70,52.86,23.60,13.46,15.54,7.79,1023,Settling, 10
33.34,401.59,352.70,63.74,114.02,176.13,102.45,101.27,41.53,12.48,3.88,4.92,219.60,52.86,23.60,13.46,15.54,6.68,1006,Settling, 10
33.34,400.61,352.70,63.74,113.26,175.42,101.88,101.27,41.53,12.48,3.88,4.92,219.60,52.86,23.60,13.46,15.54,6.68,1014,Settling, 10
33.34,399.63,351.74,63.74,113.26,174.71,101.88,100.71,41.53,12.48,3.88,4.92,219.60,51.84,23.60,13.46,15.54,6.68,954,Settling, 10
33.34,399.63,350.77,62.80,113.26,174.71,101.88,100.71,41.53,12.48,3.88,4.92,219.60,52.86,23.60,13.46,15.54,6.68,1017,Settling, 10
33.34,398.65,350.77,62.80,112.50,174.00,101.31,100.71,41.04,12.48,3.88,4.92,218.49,50.82,23.60,13.46,15.54,7.79,1020,Settling, 10
33.34,397.67,349.80,62.80,112.50,173.29,101.31,100.16,41.04,12.48,3.88,4.92,218.49,52.86,23.60,13.46,15.54,6.68,1023,Settling, 10
33.34,396.69,349.80,62.80,112.50,173.29,100.74,100.16,41.04,12.48,3.88,4.92,218.49,51.84,23.60,13.46,15.54,6.68,1023,Settling, 10
33.34,396.69,348.84,62.80,111.74,172.58,100.74,99.61,41.04,12.48,3.88,4.92,218.49,51.84,23.60,13.46,15.54,6.68,1023,Settling, 10
33.34,396.69,347.87,62.80,111.74,171.87,100.74,99.61,41.04,12.48,3.88,4.92,217.38,51.84,23.60,13.46,15.54,6.68,978,Settling, 10
33.34,395.71,347.87,62.80,110.98,171.87,100.17,99.05,40.55,12.48,3.88,4.92,217.38,50.82,23.60,13.46,14.67,6.68,981,Settling, 10
33.34,394.74,346.90,61.87,110.98,171.16,100.17,99.05,40.55,12.48,3.88,4.92,217.38,51.84,22.82,12.67,15.54,6.68,991,Settling, 10
33.34,394.74,346.90,61.87,110.98,171.16,99.60,99.05,40.55,12.48,3.88,4.92,217.38,51.84,23.60,13.46,14.67,6.68,839,Settling, 10
32.49,393.76,345.94,61.87,110.22,170.45,99.60,98.50,40.55,12.03,3.88,4.92,216.27,51.84,22.82,12.67,14.67,6.68,999,Settling, 10
32.49,392.78,344.97,61.87,110.22,169.74,99.60,98.50,40.55,12.03,3.88,4.92,216.27,49.81,23.60,12.67,14.67,6.68,1023,Settling, 10
32.49,392.78,344.97,61.87,110.22,169.74,99.04,97.94,40.06,12.03,3.88,4.92,216.27,49.81,22.82,12.67,14.67,6.68,1023,Settling, 10
32.49,391.80,344.01,61.87,109.46,169.03,99.04,97.94,40.06,12.03,3.88,4.92,215.16,50.82,22.82,12.67,14.67,6.68,976,Settling, 10
32.49,390.82,344.01,61.87,109.46,168.32,98.47,97.94,40.06,12.03,3.88,4.92,215.16,49.81,22.82,12.67,14.67,6.68,1018,Settling, 10
32.49,390.82,343.04,61.87,109.46,168.32,98.47,97.39,40.06,12.03,3.88,4.92,215.16,49.81,22.82,12.67,14.67,6.68,974,Settling, 10
32.49,389.84,342.07,61.87,108.70,167.61,98.47,97.39,40.06,12.03,3.88,4.92,215.16,50.82,22.82,12.67,14.67,6.68,931,Settling, 10
32.49,388.86,342.07,60.93,108.70,166.90,97.90,96.84,39.57,12.03,3.88,4.92,214.05,49.81,22.82,12.67,14.67,6.68,1023,Settling, 10
32.49,388.86,341.11,60.93,108.70,166.90,97.90,96.84,39.57,12.03,3.88,4.92,214.05,50.82,22.82,12.67,14.67,6.68,998,Settling, 10
32.49,387.88,341.11,60.93,107.94,166.19,97.33,96.84,39.57,12.03,3.88,4.92,214.05,48.79,22.82,12.67,14.67,6.68,1023,Settling, 10
32.49,387.88,340.14,60.93,107.94,166.19,97.33,96.28,39.57,12.03,3.88,4.92,214.05,49.81,22.82,12.67,14.67,6.68,1023,Settling, 10
32.49,386.90,340.14,60.93,107.94,165.48,97.33,96.28,39.57,12.03,3.88,4.92,212.94,48.79,22.82,12.67,14.67,6.68,976,Settling, 10
32.49,386.90,339.17,60.93,107.18,164.77,96.76,95.73,39.08,12.03,3.88,4.92,212.94,49.81,22.82,12.67,14.67,6.68,1023,Settling, 10
32.49,385.92,338.21,60.93,107.18,164.77,96.76,95.73,39.08,12.03,3.88,4.92,212.94,49.81,22.82,12.67,14.67,6.68,862,Settling, 10
32.49,384.94,338.21,60.93,107.18,164.06,96.76,95.73,39.08,12.03,3.88,4.92,211.83,49.81,22.82,12.67,14.67,6.68,1023,Settling, 10
32.49,383.96,337.24,59.99,106.42,163.35,96.19,95.18,39.08,12.03,3.88,4.92,211.83,48.79,22.82,12.67,14.67,6.68,980,Settling, 10
31.63,383.96,336.28,59.99,106.42,163.35,96.19,95.18,39.08,11.59,3.88,4.92,211.83,47.77,22.82,12.67,14.67,6.68,910,Settling, 10
31.63,382.98,336.28,59.99,106.42,162.63,95.62,94.62,38.59,11.59,3.88,4.92,210.72,47.77,22.82,12.67,14.67,6.68,1023,Settling, 10
31.63,382.00,335.31,59.99,105.66,162.63,95.62,94.62,38.59,11.59,3.88,4.92,210.72,48.79,22.82,12.67,14.67,6.68,955,Settling, 10
31.63,382.00,335.31,59.99,105.66,161.92,95.62,94.62,38.59,11.59,3.88,4.92,210.72,47.77,22.82,12.67,14.67,6.68,946,Settling, 10
31.63,382.00,334.34,59.99,105.66,161.21,95.05,94.07,38.59,11.59,3.88,4.92,210.72,49.81,22.82,12.67,14.67,6.68,973,Settling, 10
31.63,381.02,333.38,59.99,104.90,161.21,95.05,94.07,38.59,11.59,3.88,4.92,209.61,48.79,22.82,12.67,14.67,6.68,985,Settling, 10
31.63,380.04,333.38,59.05,104.90,160.50,95.05,93.52,38.11,11.59,3.88,4.92,209.61,47.77,22.03,12.67,14.67,6.68,1023,Settling, 10
31.63,380.04,332.41,59.05,104.90,160.50,94.48,93.52,38.11,11.59,3.88,4.92,209.61,46.76,22.03,12.67,14.67,6.68,1017,Settling, 10
31.63,379.06,332.41,59.05,104.14,159.79,94.48,93.52,38.11,11.59,3.88,4.92,208.50,48.79,22.03,12.67,14.67,6.68,1023,Settling, 10
31.63,379.06,332.41,59.05,104.14,159.08,94.48,92.96,38.11,11.59,3.88,4.92,208.50,47.77,22.03,12.67,14.67,6.68,1023,Settling, 10
31.63,378.08,331.44,59.05,104.14,159.08,93.91,92.96,38.11,11.59,3.88,4.92,208.50,47.77,22.03,12.67,14.67,6.68,895,Settling, 10
31.63,378.08,331.44,59.05,103.38,159.08,93.91,92.41,37.62,11.59,3.88,4.92,207.40,47.77,22.03,12.67,13.81,6.68,1023,Settling, 10
31.63,378.08,331.44,59.05,103.38,158.37,93.34,92.41,37.62,11.59,3.88,4.92,207.40,47.77,22.03,12.67,13.81,6.68,998,Settling, 10
31.63,377.10,330.48,59.05,103.38,158.37,93.34,92.41,37.62,11.59,3.88,4.92,207.40,47.77,22.03,11.88,13.81,6.68,1023,Settling, 10
31.63,376.12,330.48,59.05,103.38,157.66,93.34,91.86,37.62,11.59,3.88,4.92,206.29,46.76,22.03,11.88,13.81,6.68,1023,Settling, 10
31.63,376.12,329.51,58.12,102.62,157.66,92.77,91.86,37.62,11.59,3.88,4.92,206.29,45.74,22.03,11.88,13.81,6.68,932,Settling, 10
31.63,376.12,329.51,58.12,102.62,156.95,92.77,91.86,37.62,11.14,3.88,4.92,206.29,46.76,22.03,11.88,13.81,6.68,935,Settling, 10
31.63,375.15,328.54,58.12,102.62,156.95,92.77,91.30,37.13,11.14,3.88,4.92,205.18,46.76,22.03,11.88,13.81,6.68,900,Settling, 10
31.63,374.17,328.54,58.12,101.86,156.24,92.21,91.30,37.13,11.14,3.88,4.92,205.18,46.76,22.03,11.88,13.81,6.68,1023,Settling, 10
30.78,374.17,327.58,58.12,101.86,155.53,92.21,90.75,37.13,11.14,3.88,4.92,204.07,46.76,22.03,11.88,13.81,6.68,1023,Settling, 10
30.78,374.17,327.58,58.12,101.86,155.53,92.21,90.75,37.13,11.14,3.88,4.92,204.07,46.76,22.03,11.88,13.81,6.68,1015,Settling, 10
30.78,373.19,326.61,58.12,101.10,154.82,91.64,90.75,37.13,11.14,3.88,4.92,204.07,45.74,22.03,11.88,13.81,6.68,993,Settling, 10
30.78,372.21,326.61,58.12,101.10,154.82,91.64,90.20,37.13,11.14,3.88,4.92,204.07,46.76,22.03,11.88,13.81,6.68,1023,Settling, 10
30.78,372.21,326.61,58.12,101.10,154.11,91.64,90.20,36.64,11.14,3.88,4.92,202.96,44.72,21.24,11.88,13.81,6.68,1023,Settling, 10
30.78,372.21,326.61,58.12,101.10,154.11,91.07,90.20,36.64,11.14,3.88,4.92,202.96,46.76,22.03,11.88,13.81,6.68,896,Settling, 10
30.78,372.21,326.61,57.18,101.10,154.11,91.07,89.64,36.64,11.14,3.88,4.92,202.96,45.74,21.24,11.88,13.81,6.68,1023,Settling, 10
30.78,372.21,326.61,57.18,101.10,154.11,91.07,89.64,36.64,11.14,3.88,4.92,201.85,45.74,21.24,11.88,13.81,6.68,966,Settling, 10
30.78,372.21,326.61,57.18,100.34,154.11,90.50,89.64,36.64,11.14,3.88,4.92,201.85,45.74,21.24,11.88,13.81,6.68,991,Settling, 10
30.78,372.21,327.58,57.18,100.34,154.11,90.50,89.09,36.64,11.14,3.88,4.92,200.74,44.72,21.24,11.88,13.81,6.68,976,Settling, 10
30.78,372.21,327.58,57.18,100.34,154.11,89.93,89.09,36.15,11.14,3.88,4.92,200.74,45.74,21.24,11.88,13.81,6.68,1023,Settling, 10
30.78,372.21,327.58,57.18,100.34,153.40,89.93,89.09,36.15,11.14,3.88,4.92,200.74,45.74,21.24,11.88,13.81,6.68,980,Settling, 10
