A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W,Res,Stage,Interval
221,301,171,103,142,94,37,61,36,37,306,34,22,59,111,195,1620,5222,915,Settling, 10
221,302,171,103,141,94,37,60,36,37,305,34,22,60,112,194,1616,5214,990,Settling, 10
220,303,171,103,141,94,37,60,36,37,304,34,22,59,112,195,1612,5201,876,Settling, 10
220,304,171,103,141,94,36,60,36,37,304,34,22,59,112,194,1608,5181,913,Settling, 10
220,305,170,103,141,94,36,60,36,37,303,34,22,61,111,194,1604,5173,1023,Settling, 10
220,305,170,102,140,94,36,60,36,37,303,34,22,60,112,194,1600,5159,1023,Settling, 10
220,306,170,102,140,94,36,59,36,37,302,34,22,60,111,194,1597,5146,1023,Settling, 10
220,306,169,102,140,93,36,59,36,37,301,34,22,60,112,194,1593,5132,1023,Settling, 10
219,307,169,102,139,93,36,59,36,37,301,34,22,60,112,193,1590,5120,960,Settling, 10
219,307,169,102,139,93,36,59,35,36,300,34,22,58,112,193,1586,5105,791,Settling, 10
219,307,169,102,139,93,36,59,35,36,299,33,22,60,111,193,1583,5087,968,Settling, 10
218,308,168,102,139,93,36,59,35,36,299,33,22,59,111,193,1579,5079,999,Settling, 10
218,308,168,102,138,93,36,58,35,36,298,33,22,59,112,192,1575,5067,979,Settling, 10
218,308,168,101,138,92,36,58,35,36,297,33,22,59,112,192,1572,5053,1023,Settling, 10
218,309,167,101,138,92,35,58,35,36,297,33,22,57,111,192,1568,5041,1023,Settling, 10
217,309,167,101,137,92,35,58,35,36,296,33,22,57,111,192,1565,5029,975,Settling, 10
217,309,167,101,137,92,35,58,35,36,296,33,22,59,112,192,1561,5016,960,Settling, 10
216,310,166,101,137,92,35,58,35,36,295,33,22,59,111,192,1558,5004,956,Settling, 10
216,310,166,101,136,92,35,58,35,36,294,33,22,59,111,192,1555,4990,914,Settling, 10
216,310,166,101,136,91,35,57,35,35,294,33,22,59,111,191,1551,4979,979,Settling, 10
216,311,166,101,136,91,35,57,34,35,293,33,22,58,111,191,1548,4968,1023,Settling, 10
215,311,165,100,135,91,35,57,34,35,292,33,22,58,111,191,1544,4954,945,Settling, 10
215,311,165,100,135,91,35,57,34,35,292,32,22,58,111,191,1541,4943,1018,Settling, 10
215,312,165,100,135,91,35,57,34,35,291,32,22,59,111,190,1538,4931,904,Settling, 10
214,312,165,100,134,91,35,57,34,35,291,32,22,58,111,190,1535,4919,1007,Settling, 10
214,312,164,100,134,90,34,56,34,35,290,32,22,56,111,190,1532,4906,895,Settling, 10
214,313,164,100,134,90,34,56,34,35,289,32,22,56,111,190,1528,4893,734,Settling, 10
213,313,164,100,134,90,34,56,34,35,289,32,22,56,111,189,1525,4882,975,Settling, 10
213,313,164,100,133,90,34,56,34,35,288,32,22,58,111,189,1521,4869,1023,Settling, 10
213,313,163,99,133,90,34,56,34,35,287,32,22,58,111,189,1519,4857,974,Settling, 10
213,314,163,99,133,90,34,56,34,34,286,32,22,57,111,189,1515,4844,901,Settling, 10
213,314,163,99,132,90,34,56,33,34,286,32,22,56,111,188,1512,4833,1017,Settling, 10
212,314,163,99,132,89,34,55,33,34,285,32,22,58,111,188,1509,4820,1021,Settling, 10
212,314,162,99,132,89,34,55,33,34,285,32,22,57,111,188,1506,4803,997,Settling, 10
212,314,162,99,132,89,34,55,33,34,284,31,22,57,111,188,1503,4796,710,Settling, 10
211,314,162,98,131,89,33,55,33,34,283,31,22,57,110,187,1499,4784,1023,Settling, 10
211,314,162,98,131,89,33,55,33,34,282,31,22,57,111,187,1496,4772,894,Settling, 10
210,314,161,98,131,89,33,55,33,34,282,31,22,57,110,187,1491,4760,897,Settling, 10
210,315,161,98,131,89,33,55,33,34,281,31,22,56,110,187,1490,4743,874,Settling, 10
210,315,161,98,130,88,33,54,33,34,280,31,22,56,110,186,1486,4736,1023,Settling, 10
210,315,161,98,130,88,33,54,33,34,280,31,22,56,110,186,1483,4723,806,Settling, 10
210,315,161,98,130,88,33,54,33,33,279,31,22,55,110,186,1480,4712,1023,Settling, 10
209,315,161,98,130,88,33,54,33,33,278,31,22,56,110,186,1477,4700,813,Settling, 10
209,315,160,98,130,88,33,54,32,33,278,31,22,56,110,185,1474,4687,953,Settling, 10
209,315,160,97,129,88,33,54,32,33,277,31,22,56,110,185,1470,4675,962,Settling, 10
209,315,160,97,129,88,33,54,32,33,276,31,22,56,110,185,1467,4662,958,Settling, 10
208,315,160,97,129,88,33,53,32,33,276,31,21,54,110,184,1464,4650,812,Settling, 10
208,315,160,97,129,88,32,53,32,33,275,30,21,56,109,184,1460,4638,881,Settling, 10
208,315,159,97,128,87,32,53,32,33,274,30,21,56,109,183,1457,4621,800,Settling, 10
208,315,159,97,128,87,32,53,32,33,274,30,21,56,109,183,1454,4608,799,Settling, 10
207,315,159,97,128,87,32,53,32,33,273,30,21,55,109,183,1450,4602,891,Settling, 10
207,315,159,97,128,87,32,53,32,33,272,30,21,55,109,183,1447,4589,963,Settling, 10
207,316,159,97,128,87,32,53,32,33,272,30,21,55,109,182,1444,4576,970,Settling, 10
207,316,158,96,127,87,32,52,32,33,271,30,21,53,109,182,1440,4565,992,Settling, 10
207,316,158,96,127,87,32,52,32,33,270,30,21,55,108,182,1437,4552,1023,Settling, 10
206,316,158,96,127,87,32,52,32,32,269,30,21,53,108,181,1434,4539,975,Settling, 10
206,316,158,96,127,86,32,52,31,32,269,30,21,55,108,181,1430,4528,960,Settling, 10
206,316,158,96,127,86,32,52,31,32,268,30,21,53,108,181,1427,4515,922,Settling, 10
206,316,158,96,127,86,32,52,31,32,267,30,21,54,108,180,1423,4502,1023,Settling, 10
206,316,157,96,126,86,32,52,31,32,267,30,21,53,108,180,1420,4491,972,Settling, 10
205,316,157,96,126,86,32,52,31,32,266,29,21,54,108,180,1416,4477,768,Settling, 10
205,316,157,96,126,86,31,52,31,32,265,29,21,54,107,179,1413,4465,1023,Settling, 10
205,316,157,96,126,86,31,51,31,32,265,29,21,54,107,179,1409,4452,808,Settling, 10
205,315,157,96,126,86,31,51,31,32,264,29,21,52,107,178,1406,4440,904,Settling, 10
205,316,157,95,126,86,31,51,31,32,263,29,21,53,107,178,1402,4427,746,Settling, 10
205,316,157,95,125,86,31,51,31,32,263,29,21,53,107,178,1399,4415,1023,Settling, 10
204,316,156,95,125,86,31,51,31,32,262,29,21,52,107,177,1395,4402,974,Settling, 10
204,316,156,95,125,85,31,51,31,31,262,29,21,52,106,177,1391,4390,843,Settling, 10
204,315,156,95,125,85,31,51,31,31,261,29,21,53,106,177,1388,4378,734,Settling, 10
204,315,156,95,125,85,31,50,31,31,260,29,21,52,106,176,1385,4365,832,Settling, 10
204,315,156,95,125,85,31,50,30,31,260,29,21,53,106,176,1381,4353,872,Settling, 10
203,315,156,95,124,85,31,50,30,31,259,29,21,53,106,175,1378,4341,1023,Settling, 10
203,315,155,95,124,85,31,50,30,31,258,29,21,53,106,175,1374,4324,1023,Settling, 10
203,315,155,95,124,85,31,50,30,31,258,29,21,53,105,175,1371,4317,816,Settling, 10
203,315,155,95,124,85,31,50,30,31,257,29,21,52,105,174,1367,4305,984,Settling, 10
203,315,155,95,124,85,30,50,30,31,257,28,21,52,105,174,1364,4292,1023,Settling, 10
202,315,155,94,124,85,30,50,30,31,256,28,21,52,105,174,1361,4280,1006,Settling, 10
202,315,155,94,124,85,30,50,30,31,255,28,20,52,105,173,1357,4267,1023,Settling, 10
202,315,155,94,124,85,30,49,30,31,255,28,20,52,105,173,1354,4256,857,Settling, 10
202,315,155,94,123,85,30,49,30,31,254,28,20,52,105,173,1351,4245,1023,Settling, 10
202,314,154,94,123,84,30,49,30,31,254,28,20,52,104,172,1347,4232,832,Settling, 10
202,314,154,94,123,84,30,49,30,31,253,28,20,52,104,172,1344,4221,943,Settling, 10
201,314,154,94,123,84,30,49,30,30,252,28,20,52,104,171,1340,4209,962,Settling, 10
201,314,154,94,123,84,30,49,30,30,252,28,20,52,104,171,1337,4197,1023,Settling, 10
201,314,154,94,123,84,30,49,30,30,251,28,20,51,104,171,1333,4184,1023,Settling, 10
201,314,154,94,122,84,30,49,30,30,251,28,20,51,104,170,1330,4173,1023,Settling, 10
201,313,154,94,122,84,30,49,29,30,250,28,20,50,103,170,1327,4161,1023,Settling, 10
200,313,153,94,122,84,30,49,29,30,250,28,20,49,103,170,1324,4151,956,Settling, 10
200,313,153,93,122,84,30,48,29,30,249,28,20,51,103,169,1321,4140,1023,Settling, 10
200,312,153,93,122,84,30,48,29,30,248,28,20,50,103,169,1318,4130,681,Settling, 10
200,312,153,93,122,84,30,48,29,30,248,28,20,49,103,168,1315,4118,890,Settling, 10
199,312,152,93,122,83,29,48,29,30,247,28,20,50,102,168,1312,4103,1023,Settling, 10
199,312,152,93,122,83,29,48,29,30,247,28,20,49,102,167,1309,4097,919,Settling, 10
199,312,152,93,121,83,29,48,29,30,246,27,20,50,102,167,1306,4088,1023,Settling, 10
199,311,152,93,121,83,29,48,29,30,246,27,20,50,102,167,1303,4077,1023,Settling, 10
199,311,152,93,121,83,29,48,29,30,245,27,20,49,102,166,1300,4067,807,Settling, 10
199,311,152,93,121,83,29,48,29,30,245,27,20,48,101,166,1297,4057,801,Settling, 10
198,311,152,93,121,83,29,48,29,30,244,27,20,50,101,166,1295,4048,976,Settling, 10
198,311,152,93,121,83,29,47,29,30,244,27,20,48,101,165,1292,4038,873,Settling, 10
198,311,152,93,121,83,29,47,29,29,243,27,20,49,100,164,1288,4028,1023,Settling, 10
198,311,151,93,120,83,29,47,29,29,242,27,20,50,100,164,1285,4017,807,Settling, 10
197,311,151,92,120,83,29,47,29,29,242,27,20,48,100,163,1281,4006,987,Settling, 10
197,311,151,92,120,83,29,47,29,29,242,27,20,49,100,162,1277,3994,1023,Settling, 10
197,311,151,92,120,83,29,47,29,29,241,27,20,49,99,162,1273,3979,917,Settling, 10
197,311,151,92,120,82,29,47,29,29,241,27,20,49,99,161,1269,3970,888,Settling, 10
197,311,151,92,120,82,29,47,29,29,240,27,20,47,99,160,1264,3952,988,Settling, 10
197,311,151,92,120,82,29,47,28,29,240,27,20,47,99,160,1259,3939,880,Settling, 10
196,311,151,92,120,82,29,47,28,29,239,27,19,48,98,160,1253,3919,767,Settling, 10
196,311,150,92,120,82,29,47,28,29,239,27,19,47,98,159,1246,3897,1023,Settling, 10
196,311,150,92,119,82,29,47,28,29,238,27,20,48,98,159,1240,3879,850,Settling, 10
196,310,150,92,119,82,29,46,28,29,238,27,19,46,98,158,1235,3866,900,Settling, 10
196,310,150,92,119,82,29,46,28,29,237,27,19,48,97,158,1232,3856,899,Settling, 10
195,311,150,92,119,82,28,46,28,29,237,27,19,46,97,158,1228,3846,851,Settling, 10
195,311,150,91,119,82,28,46,28,29,236,27,19,48,97,157,1225,3835,976,Settling, 10
195,310,150,91,119,82,28,46,28,29,236,27,19,46,97,157,1221,3824,1023,Settling, 10
195,310,150,91,118,82,28,46,28,29,235,26,19,47,97,157,1216,3810,808,Settling, 10
195,310,150,91,118,82,28,46,28,29,235,26,19,47,97,156,1212,3796,1023,Settling, 10
195,310,150,91,118,82,28,46,28,29,234,26,19,47,96,156,1205,3772,980,Settling, 10
195,310,150,91,118,81,28,46,28,28,233,26,19,48,96,156,1199,3755,977,Settling, 10
195,310,150,91,118,82,28,46,28,29,233,26,19,47,96,155,1193,3736,1023,Settling, 10
195,310,150,91,118,82,28,46,28,28,233,26,19,45,96,155,1188,3719,1023,Settling, 10
194,310,150,91,118,81,28,46,28,28,232,26,19,47,96,155,1184,3703,1011,Settling, 10
194,310,149,91,118,81,28,46,28,28,232,26,19,47,96,154,1181,3699,988,Settling, 10
194,310,150,91,118,81,28,46,28,28,231,26,19,47,95,154,1177,3688,1018,Settling, 10
194,310,150,91,118,81,28,45,28,28,231,26,19,47,95,154,1172,3672,958,Settling, 10
194,310,150,91,118,81,28,45,28,28,230,26,19,45,95,153,1167,3655,1023,Settling, 10
194,310,149,91,118,81,28,45,28,28,230,26,19,46,95,153,1162,3634,1023,Settling, 10
194,310,149,91,117,81,28,45,28,28,229,26,19,47,95,153,1161,3637,1023,Settling, 10
194,310,149,91,117,81,28,45,28,28,229,26,19,45,95,153,1159,3626,1023,Settling, 10
193,309,149,90,117,81,28,45,27,28,228,26,19,46,95,153,1158,3620,1023,Settling, 10
194,309,149,90,117,81,28,45,27,28,228,26,19,46,95,153,1154,3604,1023,Settling, 10
193,309,149,90,117,81,28,45,27,28,228,26,19,46,95,153,1150,3595,1023,Settling, 10
193,309,149,90,117,81,28,45,27,28,228,26,19,46,95,152,1147,3580,938,Settling, 10
193,309,149,90,117,81,28,45,27,28,227,26,19,46,95,152,1144,3567,986,Settling, 10
193,309,149,90,117,81,28,45,27,28,227,26,19,46,95,152,1140,3556,877,Settling, 10
193,309,149,90,117,81,28,45,27,28,226,26,19,44,94,151,1136,3543,920,Settling, 10
193,309,149,90,117,81,28,45,27,28,226,26,19,45,94,151,1130,3522,1023,Settling, 10
193,309,148,90,117,81,28,45,27,28,226,26,19,44,94,151,1127,3514,911,Settling, 10
193,309,148,90,117,81,28,45,27,28,226,26,19,44,94,151,1127,3502,1022,Settling, 10
193,308,148,90,117,81,28,45,27,28,226,26,19,45,94,151,1131,3505,1023,Settling, 10
193,308,148,90,117,80,28,45,27,28,226,26,19,44,94,151,1132,3509,805,Settling, 10
193,308,148,90,116,80,27,45,27,28,225,26,19,44,94,151,1127,3491,993,Settling, 10
193,308,148,90,116,80,27,44,27,27,225,26,19,45,94,151,1119,3472,1023,Settling, 10
193,308,148,90,116,80,27,44,27,27,225,26,19,44,94,151,1119,3477,948,Settling, 10
193,308,148,90,116,80,27,44,27,27,224,26,19,45,94,150,1117,3465,1023,Settling, 10
192,308,147,90,116,80,27,44,27,27,224,25,19,45,94,149,1114,3454,978,Settling, 10
193,307,147,90,116,80,27,44,27,27,223,25,19,45,93,149,1115,3457,948,Settling, 10
192,307,147,90,116,80,27,44,27,27,223,25,18,44,93,149,1114,3451,1016,Settling, 10
192,307,147,90,116,80,27,44,27,27,222,25,19,45,94,149,1111,3440,912,Settling, 10
192,307,147,90,116,80,27,44,27,27,222,25,19,45,94,150,1112,3439,991,Settling, 10
192,306,147,90,116,80,27,44,27,27,222,25,19,45,94,149,1110,3434,920,Settling, 10
192,306,146,89,116,80,27,44,27,27,222,25,19,45,93,148,1105,3416,959,Settling, 10
192,306,146,89,115,80,27,44,27,27,221,25,18,45,93,148,1102,3410,831,Settling, 10
191,306,146,89,115,80,27,44,27,27,221,25,18,44,93,147,1097,3403,960,Settling, 10
191,305,146,89,115,80,27,44,27,27,220,25,18,45,93,148,1095,3395,1013,Settling, 10
191,306,146,89,115,80,27,44,27,27,220,25,18,45,93,148,1094,3396,1023,Settling, 10
191,305,145,89,115,80,27,43,27,27,220,25,18,44,93,148,1091,3381,1023,Settling, 10
191,305,145,89,115,80,27,43,26,27,220,25,18,44,92,147,1085,3360,956,Settling, 10
190,305,145,89,115,80,27,43,27,27,220,25,18,46,92,147,1079,3341,835,Settling, 10
190,304,145,89,115,79,27,43,26,27,219,25,18,43,92,146,1077,3332,928,Settling, 10
190,304,144,89,114,79,27,43,26,27,219,25,18,44,92,146,1079,3341,971,Settling, 10
189,304,144,89,114,79,27,43,26,27,219,25,18,43,93,147,1088,3358,956,Settling, 10
189,304,144,89,114,79,27,43,26,27,218,25,18,44,93,148,1092,3364,981,Settling, 10
189,303,144,89,114,79,27,43,26,27,218,25,18,45,93,149,1091,3366,960,Settling, 10
188,303,144,89,114,79,26,43,26,27,217,25,18,45,93,149,1087,3361,843,Settling, 10
188,303,144,89,114,79,26,43,26,27,217,25,18,43,93,148,1079,3337,943,Settling, 10
187,303,143,89,114,79,26,43,26,26,217,25,18,43,92,148,1074,3328,800,Settling, 10
187,302,143,88,113,79,26,43,26,26,216,25,18,44,92,147,1078,3339,1023,Settling, 10
187,301,143,88,113,79,26,43,26,26,216,25,18,43,93,147,1086,3348,998,Settling, 10
186,301,142,88,113,78,26,43,26,26,216,25,18,44,93,147,1082,3336,756,Settling, 10
186,301,142,88,113,78,26,43,26,26,216,25,18,44,92,147,1076,3317,1011,Settling, 10
186,301,142,88,113,78,26,43,26,26,216,25,18,44,93,147,1076,3318,1023,Settling, 10
186,301,142,88,112,78,26,43,26,26,216,25,18,45,93,148,1081,3329,969,Settling, 10
185,300,142,88,112,78,26,43,26,26,215,25,18,43,93,148,1082,3333,971,Settling, 10
185,300,142,88,112,78,26,42,26,26,214,25,18,44,92,147,1071,3306,952,Settling, 10
185,299,141,88,112,78,26,42,26,26,214,25,18,43,92,146,1062,3289,974,Settling, 10
184,299,141,87,112,78,26,42,26,26,214,25,18,44,92,146,1062,3290,1020,Settling, 10
184,299,141,87,112,77,26,42,26,26,213,25,18,43,92,146,1065,3290,1023,Settling, 10
184,298,141,87,112,77,26,42,26,26,213,25,18,44,92,146,1066,3292,898,Settling, 10
184,299,141,87,112,77,26,42,26,26,213,25,18,44,92,146,1065,3283,1023,Settling, 10
184,298,141,87,111,77,26,42,26,26,213,25,18,43,91,145,1058,3261,967,Settling, 10
183,298,141,87,111,77,26,42,26,26,213,25,18,42,91,144,1052,3238,1023,Settling, 10
183,298,141,87,111,77,26,42,26,26,213,25,18,44,91,144,1054,3248,794,Settling, 10
183,298,141,87,111,77,26,42,26,26,212,25,18,42,92,145,1064,3267,914,Settling, 10
183,298,141,87,111,77,26,42,26,26,212,25,18,42,92,146,1070,3282,975,Settling, 10
183,298,141,87,111,77,26,42,26,26,212,25,18,44,92,146,1066,3275,873,Settling, 10
183,299,141,87,111,77,26,42,26,26,212,25,18,42,92,147,1059,3266,1023,Settling, 10
183,298,141,87,111,77,26,42,26,26,212,25,18,44,92,147,1054,3260,1023,Settling, 10
183,298,141,87,111,77,26,42,26,26,211,25,18,44,91,146,1049,3247,969,Settling, 10
182,298,140,87,111,77,25,42,26,26,212,25,18,44,91,145,1051,3256,916,Settling, 10
182,298,140,86,110,76,25,42,26,26,212,24,18,44,92,146,1051,3256,1023,Settling, 10
182,298,140,86,110,76,25,41,26,26,211,24,18,44,91,145,1052,3260,856,Settling, 10
182,297,140,86,110,76,25,41,26,25,210,24,18,44,91,144,1054,3271,1023,Settling, 10
181,297,139,86,110,76,25,41,26,26,210,24,18,44,91,145,1059,3271,988,Settling, 10
181,297,140,86,110,76,25,41,26,26,211,24,18,42,92,146,1064,3272,1023,Settling, 10
181,296,139,86,110,76,25,41,26,25,211,24,18,44,92,146,1066,3276,1023,Settling, 10
181,295,140,86,110,76,25,41,26,25,210,24,18,42,92,146,1061,3265,1023,Settling, 10
181,296,140,86,110,76,25,41,26,25,210,24,18,42,92,147,1053,3247,969,Settling, 10
181,296,140,86,110,76,25,41,26,25,210,24,18,43,92,147,1048,3240,959,Settling, 10
196,301,154,91,121,82,27,43,27,27,221,25,18,45,91,146,1115,3564,912,Draining, 3
212,265,128,98,120,88,38,62,35,38,290,35,22,52,111,185,1532,4568,196,Draining, 3
208,258,127,97,118,88,39,64,36,39,301,35,22,58,111,199,1534,5452,830,Draining, 3
210,258,162,98,141,90,38,63,38,39,324,35,22,60,110,198,1668,5543,369,Draining, 3
203,246,159,96,140,89,38,63,39,39,337,36,21,61,107,193,1635,5449,253,Draining, 3
204,246,158,96,139,89,38,63,38,39,326,36,21,59,107,194,1648,5462,304,Draining, 3
204,246,157,96,138,88,38,63,38,39,326,36,21,60,106,192,1628,5400,315,Draining, 3
204,245,158,96,139,89,38,64,38,39,327,36,21,58,106,190,1623,5362,215,Draining, 3
204,245,158,96,139,89,38,64,38,39,327,36,21,60,105,190,1625,5373,204,Draining, 3
204,244,158,96,139,89,38,64,38,39,328,36,21,58,105,190,1626,5378,327,Draining, 3
204,245,159,96,139,89,38,63,38,39,328,36,21,59,105,190,1626,5383,212,Draining, 3
204,244,159,96,139,89,38,64,38,39,328,36,21,58,105,190,1626,5377,302,Draining, 3
204,244,159,96,139,89,38,64,38,39,328,36,21,59,105,190,1623,5375,323,Draining, 3
204,244,158,96,139,89,38,64,38,39,328,36,21,60,105,190,1623,5381,250,Draining, 3
204,244,158,96,139,89,38,63,38,39,328,36,21,59,105,190,1623,5379,356,Draining, 3
203,244,158,96,139,89,38,64,38,39,328,36,21,60,105,189,1620,5376,248,Draining, 3
203,244,158,96,139,89,38,63,38,39,328,36,21,60,104,189,1624,5387,254,Draining, 3
203,244,158,96,139,89,38,64,38,39,328,36,21,60,105,190,1624,5392,313,Draining, 3
203,244,158,96,139,89,38,63,38,39,329,36,21,59,105,189,1624,5389,350,Draining, 3
203,244,158,96,139,89,38,64,38,39,329,36,21,60,105,189,1624,5392,359,Draining, 3
203,243,158,96,139,89,38,64,38,39,329,36,21,58,105,190,1625,5396,283,Draining, 3
203,243,158,96,139,89,38,64,38,39,329,36,21,59,105,190,1625,5396,279,Draining, 3
203,243,158,96,139,89,38,64,38,39,329,36,21,59,105,189,1625,5398,272,Draining, 3
203,243,158,96,139,89,38,64,38,39,329,36,21,58,104,190,1626,5400,313,Draining, 3
203,243,158,96,139,89,38,63,38,39,328,36,21,58,104,190,1625,5400,299,Draining, 3
203,243,158,96,139,89,38,64,38,39,328,36,21,60,105,190,1627,5409,344,Draining, 3
203,243,158,96,139,89,38,64,38,39,328,36,21,58,105,190,1629,5410,284,Draining, 3
203,243,158,96,139,89,38,64,38,39,328,36,21,60,105,190,1630,5411,471,Draining, 3
203,243,157,96,139,88,38,63,38,39,329,36,21,60,105,190,1631,5417,169,Draining, 3
203,243,157,96,139,88,38,63,38,39,329,36,21,60,105,190,1631,5417,247,Draining, 3
203,243,157,96,139,89,38,64,38,39,329,36,21,60,105,190,1632,5417,331,Draining, 3
203,243,157,96,139,89,38,64,38,39,328,36,21,60,105,190,1632,5412,335,Draining, 3
203,243,157,96,139,89,38,64,38,39,329,36,21,60,105,190,1632,5417,300,Draining, 3
203,243,157,96,139,89,38,63,38,39,329,36,21,58,105,190,1632,5418,295,Draining, 3
203,243,158,96,139,89,38,63,38,39,328,36,21,60,105,190,1632,5415,231,Draining, 3
203,243,157,96,139,89,38,64,38,39,328,36,21,58,105,190,1631,5413,288,Draining, 3
203,243,157,96,139,89,38,63,38,39,328,36,21,58,105,190,1630,5410,205,Draining, 3
203,243,157,96,139,89,38,63,38,39,328,36,21,59,105,190,1630,5402,223,Draining, 3
203,242,157,96,139,89,38,63,38,39,328,36,21,59,105,190,1630,5407,311,Draining, 3
203,243,157,95,139,89,38,63,38,39,328,36,21,59,105,190,1630,5407,370,Draining, 3
203,243,158,96,139,88,38,63,38,39,328,36,21,60,105,190,1630,5407,318,Draining, 3
203,242,158,95,138,89,38,63,38,39,327,36,21,58,105,190,1631,5400,268,Draining, 3
203,242,157,95,138,88,38,63,38,39,327,36,21,60,105,190,1630,5405,235,Draining, 3
202,242,158,95,138,89,38,63,38,39,327,36,21,58,105,190,1630,5404,271,Draining, 3
203,243,158,95,139,89,38,63,38,39,327,36,21,59,105,190,1630,5399,297,Draining, 3
202,242,158,95,139,89,38,63,38,39,327,36,21,60,105,190,1629,5404,283,Draining, 3
202,242,158,95,139,89,38,63,38,39,327,35,21,59,105,190,1630,5404,396,Draining, 3
202,243,158,96,139,89,38,63,38,39,327,36,21,58,105,190,1630,5397,395,Draining, 3
202,243,158,96,139,89,38,63,38,39,328,36,21,60,105,190,1628,5401,350,Draining, 3
202,243,158,95,139,89,38,63,38,39,328,36,21,60,105,190,1628,5400,251,Draining, 3
203,243,158,95,139,89,38,63,38,39,328,36,21,59,105,190,1628,5400,353,Draining, 3
203,243,158,95,139,89,38,63,38,39,328,36,21,59,105,190,1628,5400,271,Draining, 3
203,243,158,95,139,89,38,63,38,39,328,36,21,58,105,189,1628,5394,254,Draining, 3
203,243,158,95,139,89,38,63,38,39,328,36,21,58,105,190,1628,5397,412,Draining, 3
203,243,158,96,139,89,38,63,38,39,328,36,21,59,105,190,1627,5388,385,Draining, 3
203,243,158,96,139,89,38,63,38,39,328,36,21,59,105,189,1628,5389,304,Draining, 3
203,244,158,96,139,89,38,63,38,39,328,36,21,59,105,190,1628,5398,367,Draining, 3
203,244,158,96,139,89,38,63,38,39,328,36,21,60,105,190,1629,5401,304,Draining, 3
203,244,158,96,139,89,38,63,38,39,328,36,21,60,105,190,1629,5400,288,Draining, 3
204,244,158,96,139,89,38,63,38,39,328,36,21,59,105,190,1629,5404,314,Draining, 3
203,244,158,96,139,89,38,63,38,39,328,36,21,59,105,190,1631,5408,257,Draining, 3
204,244,158,96,139,89,38,63,38,39,328,36,21,60,105,190,1631,5409,340,Draining, 3
203,244,158,96,139,89,38,63,38,39,328,36,21,60,105,190,1632,5413,290,Draining, 3
204,244,158,96,139,89,38,63,38,39,328,36,21,60,105,190,1631,5414,332,Draining, 3
204,244,158,96,139,89,38,63,38,39,328,36,21,60,105,190,1631,5408,270,Draining, 3
203,244,158,96,139,89,38,63,38,39,328,36,21,58,105,190,1631,5405,253,Draining, 3
204,244,158,96,139,89,38,63,38,39,328,36,21,60,105,190,1630,5403,267,Draining, 3
204,244,158,96,139,89,38,63,38,39,328,36,21,60,105,190,1631,5411,286,Draining, 3
204,244,158,96,139,89,38,63,38,39,328,36,21,60,105,190,1631,5412,320,Draining, 3
204,244,158,96,139,89,38,63,38,39,328,36,21,60,105,190,1630,5411,194,Draining, 3
204,244,158,96,139,89,38,63,38,39,328,36,21,60,105,190,1630,5410,317,Draining, 3
204,244,158,96,139,89,38,63,38,39,328,36,21,58,105,190,1630,5409,252,Draining, 3
