A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W,Res,Stage,Interval
170.12,220.39,145.91,90.93,107.18,63.21,23.91,38.74,19.54,18.72,223.61,36.38,23.29,62.00,79.46,149.67,1486.41,6494.79,315,Draining, 3
170.12,220.39,145.91,90.93,107.18,63.21,23.91,38.74,19.54,18.72,223.61,36.38,23.29,63.02,79.46,149.67,1486.41,6497.01,447,Draining, 3
170.12,220.39,145.91,90.93,107.18,63.21,23.91,38.74,19.54,18.72,223.61,36.38,23.29,60.99,79.46,149.67,1486.41,6497.01,293,Draining, 3
170.12,220.39,145.91,90.93,107.18,63.21,23.91,38.74,19.54,18.72,223.61,36.38,23.29,60.99,79.46,149.67,1487.27,6497.01,326,Draining, 3
170.12,220.39,145.91,90.93,107.18,63.21,23.91,38.74,19.54,18.72,223.61,36.38,23.29,62.00,79.46,149.67,1486.41,6497.01,320,Draining, 3
170.12,220.39,145.91,90.93,107.18,63.21,23.91,38.74,19.54,18.72,223.61,36.38,23.29,60.99,79.46,149.67,1487.27,6497.01,331,Draining, 3
170.12,220.39,145.91,90.93,107.18,63.21,23.91,38.74,19.54,18.72,223.61,36.38,23.29,60.99,79.46,149.67,1486.41,6497.01,327,Draining, 3
170.12,220.39,145.91,90.93,107.18,63.21,23.91,38.74,19.54,18.72,223.61,36.38,23.29,63.02,79.46,149.67,1486.41,6498.13,300,Draining, 3
170.12,220.39,145.91,90.93,107.18,63.21,23.91,38.74,19.54,18.72,223.61,36.38,23.29,63.02,79.46,149.67,1486.41,6498.13,366,Draining, 3
170.98,220.39,145.91,90.93,107.18,63.21,23.91,38.74,19.54,18.72,223.61,36.38,23.29,63.02,79.46,149.67,1486.41,6497.01,323,Draining, 3
170.12,220.39,145.91,90.93,107.18,63.21,23.91,38.74,19.54,18.72,223.61,36.38,23.29,60.99,79.46,148.87,1486.41,6495.90,425,Draining, 3
170.98,220.39,145.91,90.93,107.18,63.21,23.91,38.74,19.54,18.72,223.61,36.38,23.29,62.00,79.46,148.87,1486.41,6497.01,331,Draining, 3
170.12,220.39,145.91,90.93,107.18,63.21,23.91,38.74,19.54,18.72,223.61,36.38,23.29,62.00,79.46,149.67,1485.54,6495.90,292,Draining, 3
170.12,220.39,145.91,90.93,107.18,63.21,23.91,38.74,19.54,18.72,223.61,36.38,23.29,60.99,79.46,149.67,1485.54,6495.90,243,Draining, 3
170.12,220.39,145.91,90.93,107.18,63.21,23.91,38.74,19.54,18.72,223.61,36.38,23.29,63.02,79.46,149.67,1484.68,6494.79,329,Draining, 3
170.98,220.39,145.91,90.93,107.18,63.21,23.91,38.74,19.54,18.72,223.61,36.38,23.29,62.00,79.46,149.67,1484.68,6493.67,313,Draining, 3
170.12,220.39,145.91,90.93,107.18,63.21,23.91,38.74,19.54,18.72,223.61,36.38,23.29,62.00,79.46,148.87,1484.68,6494.79,406,Draining, 3
170.12,220.39,145.91,90.93,107.18,63.21,23.91,38.74,19.54,18.72,223.61,36.38,23.29,60.99,79.46,149.67,1485.54,6493.67,335,Draining, 3
170.98,220.39,145.91,90.93,107.18,63.21,23.91,38.74,19.54,18.72,223.61,36.38,23.29,63.02,79.46,148.87,1486.41,6497.01,294,Draining, 3
170.12,220.39,145.91,90.93,107.18,63.21,23.91,38.74,19.54,18.72,223.61,36.38,23.29,62.00,79.46,149.67,1486.41,6498.13,342,Draining, 3
170.12,220.39,145.91,90.93,107.18,63.21,23.91,38.74,19.54,18.72,223.61,36.38,23.29,63.02,79.46,149.67,1487.27,6500.35,359,Draining, 3
170.12,220.39,145.91,90.93,107.18,63.21,23.91,38.74,19.54,18.72,223.61,36.38,23.29,60.99,79.46,149.67,1486.41,6501.46,394,Draining, 3
170.12,220.39,145.91,90.93,107.18,63.21,23.91,38.74,20.03,18.72,223.61,36.38,23.29,62.00,79.46,149.67,1487.27,6501.46,341,Draining, 3
170.12,220.39,145.91,90.93,107.18,63.21,23.91,38.74,19.54,18.72,223.61,36.38,23.29,63.02,79.46,149.67,1487.27,6501.46,316,Draining, 3
170.12,220.39,145.91,90.93,107.18,63.21,23.91,38.74,19.54,18.72,223.61,36.38,23.29,63.02,79.46,149.67,1487.27,6503.69,287,Draining, 3
170.12,220.39,145.91,90.93,107.18,63.21,23.91,38.74,19.54,18.72,223.61,36.38,23.29,60.99,79.46,149.67,1487.27,6503.69,279,Draining, 3
170.12,219.41,145.91,90.93,107.18,63.21,23.91,38.74,19.54,18.72,223.61,36.38,23.29,63.02,79.46,149.67,1488.13,6505.91,269,Draining, 3
170.12,220.39,145.91,90.93,107.18,63.21,23.91,38.74,19.54,18.72,223.61,36.38,23.29,63.02,79.46,149.67,1488.13,6504.80,315,Draining, 3
170.12,220.39,145.91,90.93,107.18,63.21,23.91,38.74,19.54,18.72,223.61,36.38,23.29,62.00,79.46,149.67,1488.13,6507.03,336,Draining, 3
170.12,220.39,145.91,90.93,107.18,63.21,23.91,38.74,20.03,18.72,223.61,36.38,23.29,62.00,79.46,149.67,1488.13,6507.03,381,Draining, 3
170.98,220.39,145.91,90.93,107.18,63.21,23.91,38.74,19.54,18.72,224.25,36.38,23.29,60.99,79.46,149.67,1489.00,6508.14,383,Draining, 3
170.12,220.39,145.91,90.93,107.18,63.21,23.91,38.74,20.03,18.72,224.25,36.38,23.29,60.99,79.46,149.67,1489.00,6509.25,343,Draining, 3
170.12,220.39,145.91,90.93,107.18,63.21,23.91,38.74,20.03,18.72,224.25,36.38,23.29,60.99,79.46,149.67,1489.00,6508.14,383,Draining, 3
170.12,220.39,145.91,90.93,107.18,63.21,23.91,38.74,20.03,18.72,224.25,36.38,23.29,60.99,79.46,149.67,1489.00,6509.25,330,Draining, 3
170.12,220.39,145.91,90.93,107.18,63.21,23.91,38.74,20.03,18.72,224.25,36.38,23.29,63.02,79.46,149.67,1489.00,6508.14,368,Draining, 3
170.12,220.39,145.91,90.93,107.18,63.21,23.91,38.74,20.03,18.72,224.25,36.38,23.29,60.99,79.46,149.67,1489.86,6509.25,394,Draining, 3
170.12,219.41,145.91,90.93,107.18,63.21,23.91,38.74,20.03,18.72,224.25,36.38,23.29,62.00,79.46,149.67,1489.00,6509.25,363,Draining, 3
170.12,219.41,145.91,90.93,107.18,63.21,23.91,38.74,20.03,18.72,224.25,36.38,23.29,62.00,79.46,149.67,1489.86,6513.70,314,Draining, 3
170.12,219.41,145.91,90.93,107.18,63.21,23.91,38.74,20.03,18.72,224.25,36.38,23.29,60.99,79.46,149.67,1490.72,6518.15,334,Draining, 3
170.12,219.41,145.91,90.93,107.18,63.21,23.91,39.29,20.03,18.72,224.25,36.38,23.29,63.02,79.46,149.67,1491.58,6511.48,369,Draining, 3
170.12,220.39,145.91,90.93,107.18,63.21,23.91,39.29,20.03,18.72,224.25,36.38,23.29,60.99,79.46,149.67,1491.58,6520.38,363,Draining, 3
170.12,220.39,145.91,90.93,107.18,63.21,23.91,39.29,20.03,18.72,224.25,36.38,23.29,63.02,79.46,149.67,1490.72,6519.27,255,Draining, 3
170.12,220.39,145.91,90.93,107.18,63.21,23.91,39.29,20.03,18.72,224.25,36.38,23.29,63.02,79.46,149.67,1490.72,6518.15,358,Draining, 3
170.12,219.41,145.91,90.93,107.18,63.21,23.91,39.29,20.03,18.72,224.25,36.38,23.29,60.99,79.46,149.67,1490.72,6515.93,323,Draining, 3
170.98,219.41,145.91,90.93,107.94,63.21,23.91,39.29,20.03,18.72,224.25,36.38,23.29,62.00,79.46,149.67,1490.72,6515.93,363,Draining, 3
170.12,219.41,145.91,90.93,107.94,63.21,23.91,39.29,20.03,18.72,224.25,36.38,23.29,63.02,79.46,149.67,1490.72,6518.15,281,Draining, 3
170.12,219.41,145.91,90.93,107.18,63.21,23.91,39.29,20.03,18.72,224.25,36.38,23.29,62.00,79.46,149.67,1489.86,6518.15,375,Draining, 3
170.12,219.41,145.91,90.93,107.18,63.21,23.91,39.29,20.03,18.72,224.25,36.38,23.29,62.00,79.46,149.67,1490.72,6519.27,290,Draining, 3
170.12,219.41,145.91,90.93,107.18,63.21,23.91,39.29,20.03,18.72,224.25,36.38,23.29,60.99,79.46,149.67,1490.72,6521.49,434,Draining, 3
170.12,219.41,145.91,90.93,107.18,63.21,23.91,39.29,20.03,18.72,224.25,36.38,23.29,63.02,79.46,149.67,1491.58,6524.83,388,Draining, 3
170.12,220.39,145.91,90.93,107.94,63.21,23.91,39.29,20.03,18.72,224.25,36.38,23.29,63.02,79.46,149.67,1492.45,6527.06,339,Draining, 3
170.12,219.41,145.91,90.93,107.94,63.21,23.91,39.29,20.03,18.72,224.25,36.38,23.29,63.02,79.46,149.67,1492.45,6525.94,234,Draining, 3
170.12,219.41,145.91,90.93,107.94,63.21,23.91,39.29,20.03,18.72,224.25,36.38,23.29,63.02,79.46,149.67,1491.58,6525.94,420,Draining, 3
170.12,219.41,145.91,90.93,107.94,63.21,23.91,39.29,20.03,18.72,224.25,36.38,23.29,63.02,79.46,149.67,1492.45,6524.83,290,Draining, 3
170.12,219.41,145.91,90.93,107.18,63.21,23.91,39.29,20.03,18.72,224.25,36.38,23.29,63.02,79.46,149.67,1491.58,6524.83,319,Draining, 3
170.12,219.41,145.91,90.93,107.94,63.21,23.91,39.29,20.03,18.72,224.25,36.38,23.29,62.00,79.46,149.67,1491.58,6524.83,203,Draining, 3
170.12,219.41,145.91,90.93,107.94,63.21,23.91,39.29,20.03,18.72,224.25,36.38,23.29,60.99,79.46,149.67,1491.58,6528.17,303,Draining, 3
170.12,219.41,145.91,90.93,107.94,63.21,23.91,39.29,20.03,18.72,224.25,36.38,23.29,63.02,79.46,149.67,1492.45,6529.28,401,Draining, 3
170.12,219.41,145.91,90.93,107.18,63.21,23.91,39.29,20.03,18.72,224.25,36.38,23.29,60.99,79.46,149.67,1492.45,6531.51,251,Draining, 3
170.12,219.41,145.91,90.93,107.18,63.21,23.91,39.29,20.03,18.72,224.25,36.38,23.29,62.00,79.46,149.67,1492.45,6532.62,392,Draining, 3
170.12,219.41,145.91,90.93,107.94,63.21,23.91,39.29,20.03,18.72,224.25,36.38,23.29,60.99,79.46,149.67,1493.31,6533.73,368,Draining, 3
170.12,219.41,145.91,90.93,107.94,63.21,23.91,39.29,20.03,18.72,224.25,36.38,23.29,63.02,79.46,149.67,1493.31,6533.73,389,Draining, 3
170.12,220.39,145.91,90.93,107.94,63.21,24.47,39.29,20.03,18.72,224.25,36.38,23.29,60.99,79.46,149.67,1494.17,6535.96,352,Draining, 3
170.12,220.39,145.91,90.93,107.94,63.21,24.47,39.29,20.03,18.72,224.90,36.38,23.29,63.02,79.46,149.67,1495.04,6540.41,291,Draining, 3
170.12,220.39,145.91,90.93,107.94,63.21,24.47,39.29,20.03,18.72,224.90,36.38,23.29,63.02,79.46,149.67,1495.04,6541.52,367,Draining, 3
170.12,219.41,145.91,90.93,107.94,63.21,24.47,39.29,20.03,18.72,224.90,36.38,23.29,60.99,79.46,149.67,1495.90,6542.63,329,Draining, 3
170.12,220.39,145.91,90.93,107.94,63.21,24.47,39.29,20.03,18.72,224.90,36.38,23.29,63.02,79.46,149.67,1495.04,6542.63,267,Draining, 3
170.12,219.41,145.91,90.93,107.94,63.21,24.47,39.29,20.03,18.72,224.90,36.38,23.29,63.02,79.46,149.67,1495.04,6543.75,255,Draining, 3
170.12,219.41,145.91,90.93,107.94,63.21,24.47,39.29,20.03,18.72,224.90,36.38,23.29,63.02,79.46,149.67,1495.90,6545.97,290,Draining, 3
170.12,219.41,145.91,90.93,107.94,63.21,24.47,39.29,20.03,18.72,224.90,36.38,23.29,63.02,79.46,149.67,1496.76,6548.20,362,Draining, 3
170.12,219.41,145.91,90.93,107.94,63.21,24.47,39.29,20.03,18.72,224.90,36.38,23.29,60.99,79.46,149.67,1497.63,6552.65,291,Draining, 3
170.12,219.41,145.91,90.93,107.94,63.21,24.47,39.29,20.03,18.72,224.90,36.38,23.29,60.99,79.46,149.67,1497.63,6544.86,359,Draining, 3
170.12,219.41,145.91,90.93,107.94,63.21,24.47,39.29,20.03,18.72,225.54,36.38,23.29,60.99,79.46,149.67,1497.63,6554.87,246,Draining, 3
170.12,219.41,145.91,90.93,107.94,63.21,24.47,39.29,20.03,18.72,225.54,36.38,23.29,63.02,79.46,149.67,1497.63,6554.87,390,Draining, 3
170.12,220.39,145.91,90.93,107.94,63.21,24.47,39.29,20.03,19.17,225.54,36.38,23.29,63.02,79.46,149.67,1498.49,6559.32,292,Draining, 3
170.98,220.39,145.91,90.93,107.94,63.21,24.47,39.29,20.03,18.72,225.54,36.38,23.29,60.99,79.46,149.67,1499.35,6561.55,303,Draining, 3
170.12,219.41,145.91,90.93,107.94,63.21,24.47,39.84,20.03,18.72,225.54,36.38,23.29,60.99,79.46,149.67,1499.35,6563.77,396,Draining, 3
170.12,219.41,145.91,90.93,107.94,63.21,24.47,39.84,20.03,19.17,225.54,36.38,23.29,63.02,79.46,149.67,1499.35,6567.11,325,Draining, 3
170.12,219.41,145.91,90.93,107.94,63.21,24.47,39.84,20.03,19.17,225.54,36.38,23.29,64.04,80.25,149.67,1500.22,6569.34,378,Draining, 3
170.12,219.41,145.91,90.93,107.94,63.21,24.47,39.84,20.03,19.17,225.54,36.38,23.29,63.02,79.46,149.67,1501.08,6572.68,375,Draining, 3
170.12,219.41,145.91,90.93,107.94,63.21,24.47,39.84,20.03,19.17,226.19,36.38,23.29,60.99,79.46,150.46,1502.81,6582.69,383,Draining, 3
170.12,219.41,145.91,90.93,107.94,63.21,24.47,39.84,20.03,19.17,226.19,36.38,23.29,60.99,80.25,150.46,1503.67,6589.37,242,Draining, 3
170.12,219.41,146.88,90.93,107.94,63.21,24.47,39.84,20.03,19.17,226.19,37.36,23.29,62.00,80.25,150.46,1505.40,6597.16,383,Draining, 3
170.12,219.41,145.91,90.93,107.94,63.21,24.47,39.84,20.03,19.17,226.19,37.36,23.29,63.02,80.25,150.46,1505.40,6602.72,259,Draining, 3
170.98,219.41,145.91,90.93,107.94,63.21,24.47,39.84,20.03,19.17,226.84,37.36,23.29,63.02,80.25,150.46,1507.12,6611.62,326,Draining, 3
170.98,219.41,146.88,90.93,107.94,63.21,24.47,40.40,20.03,19.17,226.84,37.36,23.29,63.02,80.25,150.46,1509.71,6622.75,321,Draining, 3
170.98,219.41,146.88,90.93,107.94,63.21,25.04,40.40,20.03,19.17,227.48,37.36,23.29,64.04,80.25,150.46,1512.30,6638.32,339,Draining, 3
170.98,220.39,146.88,91.86,108.70,63.21,25.04,40.40,20.52,19.17,227.48,37.36,23.29,63.02,80.25,151.25,1514.03,6651.68,527,Draining, 3
170.98,219.41,146.88,91.86,108.70,63.21,25.04,40.40,20.52,19.17,228.13,37.36,23.29,62.00,80.25,151.25,1515.75,6663.92,303,Draining, 3
170.98,219.41,146.88,91.86,108.70,63.21,25.04,40.95,20.52,19.17,228.78,37.36,23.29,63.02,80.25,151.25,1519.21,6677.27,434,Draining, 3
170.98,220.39,146.88,91.86,108.70,63.21,25.04,40.95,20.52,19.17,228.78,37.36,24.40,64.04,80.25,151.25,1522.66,6696.18,299,Draining, 3
170.98,220.39,146.88,91.86,108.70,63.21,25.61,40.95,20.52,19.17,229.42,37.36,24.40,64.04,80.25,151.25,1526.11,6720.66,371,Draining, 3
170.98,220.39,146.88,91.86,108.70,63.92,25.61,41.50,20.52,19.61,230.07,37.36,24.40,64.04,81.04,152.04,1532.15,6756.27,331,Draining, 3
171.83,220.39,146.88,91.86,108.70,63.92,25.61,42.06,20.52,19.61,231.36,37.36,24.40,64.04,81.04,152.83,1539.92,6803.00,330,Draining, 3
171.83,221.37,147.85,91.86,109.46,63.92,26.18,42.61,21.01,19.61,232.65,38.34,24.40,65.05,81.04,152.83,1549.42,6859.75,325,Draining, 3
171.83,221.37,147.85,91.86,109.46,63.92,26.75,43.16,21.01,20.06,233.95,38.34,24.40,65.05,81.04,153.63,1560.64,6922.06,309,Draining, 3
171.83,221.37,147.85,92.80,109.46,63.92,27.32,43.72,21.01,20.06,235.88,38.34,24.40,66.07,81.82,154.42,1576.18,7012.19,264,Draining, 3
171.83,220.39,147.85,92.80,109.46,63.92,27.89,44.82,21.50,20.50,237.82,38.34,24.40,66.07,81.82,155.21,1595.17,7126.80,247,Draining, 3
171.83,220.39,147.85,92.80,110.22,63.92,28.46,46.48,21.50,20.95,241.05,39.33,25.51,66.07,82.61,156.79,1627.97,7313.73,297,Draining, 3
172.69,220.39,147.85,92.80,110.22,64.63,29.60,47.59,21.98,21.39,244.93,39.33,25.51,69.12,83.40,158.38,1670.26,7540.72,304,Draining, 3
172.69,221.37,148.81,93.74,110.98,64.63,30.17,49.25,22.47,21.84,250.10,40.31,25.51,70.14,84.18,161.54,1717.74,7777.72,331,Draining, 3
173.54,222.34,148.81,93.74,111.74,64.63,30.17,49.25,22.96,22.29,255.27,40.31,26.62,71.15,85.76,164.71,1765.21,7992.47,332,Draining, 3
174.40,222.34,149.78,94.67,112.50,65.34,30.17,49.25,23.45,22.73,261.09,41.29,26.62,73.18,86.54,167.88,1798.02,8098.18,321,Draining, 3
175.25,223.32,149.78,94.67,113.26,65.34,29.03,47.04,23.94,22.29,265.61,42.28,26.62,74.20,88.12,170.25,1778.16,7926.82,370,Draining, 3
175.25,223.32,150.74,95.61,114.78,66.05,26.75,44.27,23.45,20.95,259.80,42.28,26.62,72.17,88.90,167.88,1667.67,7352.67,320,Draining, 3
176.11,224.30,150.74,97.49,116.30,66.76,23.91,40.40,21.50,18.72,233.95,40.31,25.51,64.04,84.97,155.21,1434.61,6203.26,216,Draining, 3
177.82,225.28,152.68,99.36,118.58,68.18,22.77,37.63,18.08,16.05,180.95,34.41,23.29,52.86,70.81,120.37,1094.52,4899.19,440,Draining, 3
181.24,227.24,155.58,103.11,123.15,71.02,24.47,38.18,15.63,14.71,143.47,26.55,19.96,45.74,50.35,84.73,928.79,4588.74,325,Draining, 3
186.36,231.16,159.44,105.92,125.43,73.15,27.89,42.61,14.66,14.26,127.31,22.61,19.96,44.72,40.12,73.65,1011.65,5648.03,372,Draining, 3
183.80,230.18,157.51,96.55,114.78,67.47,29.03,44.82,13.19,13.82,119.56,20.65,21.07,54.89,39.34,83.15,1404.40,8887.08,330,Draining, 3
110.28,162.60,106.29,64.68,71.45,45.45,29.60,46.48,12.70,12.93,116.97,19.66,22.18,57.94,42.48,94.23,1676.31,11990.38,389,Draining, 3
64.12,74.44,57.01,40.31,44.85,27.70,31.30,50.91,12.21,12.48,110.51,19.66,23.29,62.00,47.99,98.99,1819.60,14809.94,360,Draining, 3
53.00,60.73,47.35,33.75,38.77,22.73,36.43,58.10,12.70,14.26,116.33,20.65,27.73,75.22,55.07,116.41,2395.34,20017.34,354,Draining, 3
59.84,60.73,51.21,40.31,48.65,26.99,42.69,66.96,14.17,17.38,133.78,21.63,36.60,108.76,67.66,157.58,3697.02,29268.27,292,Draining, 3
108.57,142.03,94.70,52.49,72.21,35.51,48.38,74.15,16.61,20.95,155.10,23.60,44.36,146.37,80.25,212.22,5148.90,37746.99,337,Draining, 3
152.17,259.57,135.28,73.12,91.22,50.42,52.36,77.47,18.56,23.62,175.78,25.56,52.13,189.06,96.77,288.25,6795.00,46807.64,387,Draining, 3
156.44,273.28,137.22,79.68,101.86,54.69,53.50,75.26,20.52,25.85,194.52,26.55,59.89,243.95,121.95,393.57,8660.34,ovf,336,Draining, 3
164.99,286.99,144.95,89.05,118.58,60.37,51.79,67.51,23.94,29.42,227.48,29.50,67.65,297.82,155.78,518.68,10349.59,ovf,379,Draining, 3
176.11,299.72,157.51,101.24,143.67,68.18,43.26,55.89,26.87,31.20,266.91,34.41,73.20,328.31,199.84,643.80,11226.59,ovf,294,Draining, 3
187.22,308.54,169.10,116.23,171.80,78.12,30.74,43.72,26.87,29.42,296.63,39.33,69.87,303.92,243.11,709.53,9779.89,43455.10,355,Draining, 3
201.75,323.23,179.73,141.54,211.32,91.62,16.51,29.88,21.98,20.50,285.65,41.29,51.02,178.90,236.03,547.98,4922.75,16896.24,307,Draining, 3
218.85,337.92,193.26,186.54,272.14,115.05,9.68,18.26,12.70,10.25,190.00,31.46,27.73,60.99,142.40,234.40,1174.80,2893.00,345,Draining, 3
270.14,359.47,225.15,282.15,364.11,164.77,9.11,13.83,7.33,6.24,65.27,20.65,15.53,26.43,64.51,68.10,183.86,950.24,392,Draining, 3
399.23,428.04,306.32,359.02,420.37,223.00,9.68,20.47,8.79,7.13,76.26,28.51,14.42,23.38,59.79,88.69,183.00,961.37,345,Draining, 3
506.09,516.19,392.32,263.40,320.03,189.62,11.38,22.13,10.75,8.47,91.77,35.39,15.53,23.38,70.81,97.40,184.72,942.45,458,Draining, 3
130.80,319.31,164.27,56.24,69.17,43.32,11.95,23.79,11.24,9.81,100.82,36.38,16.64,23.38,73.17,92.65,198.53,1031.47,529,Draining, 3
91.47,561.25,124.65,51.56,72.21,41.19,13.66,24.90,11.72,11.14,108.57,38.34,18.85,25.41,83.40,104.53,229.61,1207.27,905,Draining, 3
94.04,525.01,131.42,56.24,71.45,44.03,14.80,25.45,12.21,11.59,110.51,40.31,19.96,26.43,81.82,102.15,234.79,1230.64,847,Draining, 3
89.76,513.25,117.89,54.37,64.61,43.32,14.23,24.90,12.21,11.59,109.86,40.31,21.07,27.44,86.54,107.70,236.51,1249.55,979,Draining, 3
90.62,493.66,117.89,54.37,64.61,44.03,14.80,24.90,12.21,12.03,111.16,42.28,21.07,27.44,87.33,111.66,247.73,1325.22,876,Draining, 3
92.33,504.44,120.79,55.31,64.61,45.45,14.80,26.01,12.21,12.03,113.74,40.31,21.07,26.43,86.54,113.24,244.28,1297.40,920,Draining, 3
91.47,447.63,116.92,54.37,61.57,45.45,14.80,24.90,12.21,12.03,113.10,38.34,19.96,27.44,84.97,107.70,242.56,1296.29,959,Draining, 3
90.62,455.46,116.92,54.37,61.57,44.74,14.80,24.35,11.72,12.03,112.45,38.34,19.96,27.44,85.76,105.32,243.42,1289.61,947,Draining, 3
91.47,458.40,117.89,55.31,62.33,46.16,14.80,24.35,11.72,12.03,113.10,37.36,19.96,25.41,84.97,102.94,240.83,1282.93,912,Draining, 3
93.18,474.07,120.79,56.24,63.85,46.87,14.23,23.79,11.72,11.59,111.80,37.36,21.07,26.43,87.33,104.53,246.87,1325.22,815,Draining, 3
94.04,476.03,121.75,56.24,63.85,47.58,14.23,23.79,11.72,11.59,110.51,36.38,21.07,27.44,87.33,106.11,248.60,1343.02,717,Draining, 3
94.89,484.85,122.72,57.18,63.85,48.29,14.23,23.79,11.72,11.59,110.51,36.38,21.07,28.46,86.54,106.11,250.32,1354.15,962,Draining, 3
93.18,478.97,120.79,56.24,63.85,47.58,14.23,24.35,11.72,11.59,112.45,36.38,21.07,28.46,86.54,106.90,254.64,1378.63,1023,Draining, 3
92.33,480.93,120.79,56.24,63.09,47.58,14.80,24.35,11.72,12.03,116.33,37.36,22.18,28.46,87.33,108.49,255.50,1384.19,923,Draining, 3
91.47,468.20,117.89,55.31,62.33,46.87,14.80,23.79,11.72,12.03,116.33,36.38,22.18,27.44,86.54,106.90,252.91,1368.61,1009,Draining, 3
91.47,476.03,118.86,55.31,62.33,46.87,14.80,23.79,11.72,12.03,117.62,36.38,22.18,28.46,88.12,106.11,252.91,1356.37,979,Draining, 3
91.47,484.85,119.82,55.31,62.33,46.87,14.80,23.79,11.72,12.03,116.97,36.38,21.07,28.46,87.33,106.90,253.78,1365.27,820,Draining, 3
90.62,474.07,116.92,55.31,62.33,46.16,14.80,23.79,11.72,12.48,118.27,36.38,21.07,28.46,85.76,105.32,250.32,1347.47,966,Draining, 3
88.05,478.97,114.99,53.43,61.57,44.74,14.80,23.79,11.72,12.03,116.33,36.38,21.07,27.44,84.97,103.74,250.32,1354.15,1008,Draining, 3
89.76,488.77,116.92,54.37,62.33,45.45,14.80,23.79,11.72,12.03,116.33,36.38,21.07,28.46,83.40,102.94,248.60,1343.02,892,Draining, 3
90.62,494.64,116.92,55.31,62.33,45.45,14.80,23.79,11.72,12.03,116.33,36.38,21.07,27.44,84.18,102.94,246.01,1330.78,840,Draining, 3
90.62,500.52,117.89,55.31,63.09,45.45,14.80,23.79,11.72,12.03,115.68,36.38,21.07,27.44,82.61,102.94,246.01,1329.67,1023,Draining, 3
90.62,505.42,118.86,55.31,63.09,45.45,14.80,23.79,11.72,12.03,115.68,36.38,21.07,28.46,81.04,102.15,246.01,1328.56,850,Draining, 3
91.47,513.25,119.82,55.31,63.85,45.45,14.80,24.35,11.72,12.03,115.03,36.38,19.96,27.44,81.04,100.57,245.14,1326.33,948,Draining, 3
91.47,517.17,119.82,55.31,63.85,45.45,14.80,24.35,11.72,12.03,115.68,37.36,19.96,26.43,79.46,98.99,242.56,1311.86,1017,Draining, 3
91.47,518.15,119.82,55.31,63.85,45.45,14.80,24.90,11.72,12.03,116.33,37.36,19.96,27.44,80.25,100.57,243.42,1321.88,965,Draining, 3
91.47,521.09,120.79,55.31,63.85,45.45,14.80,24.35,11.72,12.03,116.33,37.36,19.96,27.44,79.46,100.57,242.56,1320.77,800,Draining, 3
92.33,526.97,121.75,56.24,64.61,46.16,14.80,24.35,11.72,12.03,116.97,37.36,19.96,26.43,79.46,100.57,243.42,1322.99,740,Draining, 3
92.33,532.84,122.72,56.24,64.61,46.16,14.80,24.35,11.72,12.03,116.33,37.36,19.96,27.44,79.46,99.78,242.56,1321.88,927,Draining, 3
93.18,541.66,123.69,57.18,65.37,46.16,14.80,24.35,11.72,12.03,115.03,37.36,19.96,26.43,79.46,100.57,244.28,1335.23,952,Draining, 3
93.18,546.56,123.69,56.24,65.37,46.16,14.80,24.35,11.72,12.03,114.39,36.38,19.96,28.46,78.68,99.78,243.42,1325.22,978,Draining, 3
92.33,525.01,120.79,56.24,64.61,45.45,14.80,24.35,11.72,12.03,114.39,36.38,19.96,27.44,78.68,99.78,242.56,1319.65,900,Draining, 3
92.33,524.03,120.79,56.24,64.61,45.45,14.80,23.24,11.72,12.03,113.10,36.38,19.96,26.43,77.89,99.78,243.42,1325.22,852,Draining, 3
92.33,523.05,120.79,56.24,64.61,45.45,14.80,23.24,11.72,12.03,112.45,36.38,19.96,27.44,77.10,99.78,243.42,1327.44,900,Draining, 3
92.33,524.03,120.79,56.24,64.61,45.45,14.80,23.24,11.72,12.03,112.45,36.38,19.96,28.46,77.10,100.57,244.28,1338.57,696,Draining, 3
92.33,524.03,120.79,56.24,64.61,45.45,14.80,23.24,11.72,12.03,113.10,36.38,19.96,26.43,77.10,99.78,246.01,1349.70,982,Draining, 3
92.33,523.05,120.79,56.24,64.61,45.45,14.80,23.24,11.72,12.03,113.74,36.38,19.96,28.46,76.32,98.99,244.28,1338.57,1023,Draining, 3
92.33,524.03,120.79,56.24,64.61,45.45,14.80,23.24,11.72,12.03,113.74,36.38,19.96,26.43,76.32,98.99,243.42,1335.23,998,Draining, 3
92.33,526.97,120.79,56.24,64.61,46.16,14.80,23.79,11.72,12.03,113.74,36.38,19.96,28.46,75.53,98.19,242.56,1330.78,986,Draining, 3
92.33,520.11,119.82,57.18,64.61,46.16,14.80,24.35,11.72,12.03,113.74,36.38,19.96,27.44,74.74,97.40,242.56,1328.56,1023,Draining, 3
92.33,518.15,119.82,57.18,64.61,46.16,14.80,23.79,11.72,12.03,113.10,36.38,19.96,27.44,74.74,98.19,242.56,1327.44,1023,Draining, 3
93.18,524.03,120.79,57.18,65.37,46.16,14.80,23.79,11.72,12.03,111.16,36.38,19.96,27.44,74.74,96.61,242.56,1328.56,996,Draining, 3
92.33,522.07,120.79,57.18,65.37,46.16,14.80,23.79,11.72,12.03,110.51,36.38,19.96,27.44,74.74,96.61,242.56,1330.78,936,Draining, 3
