A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W,Res,Stage,Interval
192,351,148,95,109,83,22,37,23,23,188,22,16,38,81,127,904,2773,1023,Settling, 10
191,350,148,95,109,83,22,37,23,23,189,22,16,38,81,127,906,2773,918,Settling, 10
191,350,147,94,109,82,22,37,23,23,189,22,16,38,81,127,907,2770,1023,Settling, 10
191,349,147,94,109,82,22,37,23,23,189,22,16,37,81,128,910,2775,805,Settling, 10
190,349,147,94,109,82,22,37,23,23,189,22,16,38,81,128,912,2780,790,Settling, 10
190,349,147,94,109,82,22,37,23,23,189,22,16,39,81,128,912,2782,1009,Settling, 10
190,349,147,94,109,82,22,37,23,23,190,22,16,37,81,128,912,2777,695,Settling, 10
190,348,147,94,109,82,22,37,23,23,190,22,16,38,81,128,907,2763,1023,Settling, 10
189,349,147,94,108,82,22,37,23,23,190,22,16,37,81,128,906,2754,1023,Settling, 10
189,348,147,94,108,82,22,37,23,23,189,22,16,37,81,127,906,2754,984,Settling, 10
188,346,147,93,108,82,22,37,23,23,189,22,15,38,81,127,910,2757,750,Settling, 10
188,346,147,94,108,82,22,36,23,23,189,22,15,36,81,127,913,2765,1023,Settling, 10
188,346,147,93,108,82,22,36,23,23,190,22,15,38,80,127,918,2777,1023,Settling, 10
188,346,147,93,108,82,22,36,23,23,190,22,15,38,80,128,922,2793,976,Settling, 10
187,346,147,93,108,82,22,36,23,23,190,22,15,38,80,128,926,2807,1014,Settling, 10
187,345,146,93,108,82,22,36,23,23,191,22,15,38,80,128,929,2818,851,Settling, 10
186,345,146,93,107,82,22,36,23,23,191,22,15,38,80,128,932,2823,761,Settling, 10
186,345,146,93,107,82,22,36,23,23,190,22,15,38,81,128,934,2826,828,Settling, 10
186,344,146,93,107,82,22,36,23,23,190,22,15,38,81,128,933,2833,852,Settling, 10
185,344,146,93,107,82,22,36,23,23,190,22,15,38,81,128,926,2814,972,Settling, 10
185,344,146,93,107,82,22,36,23,23,189,22,15,36,81,128,921,2782,1023,Settling, 10
185,344,146,93,107,82,22,36,23,23,189,21,15,38,80,127,928,2798,1004,Settling, 10
185,344,146,93,107,82,22,36,23,23,189,21,15,36,80,127,931,2807,1023,Settling, 10
184,344,146,93,107,82,22,36,23,23,190,21,15,38,80,126,934,2808,1023,Settling, 10
184,343,146,92,107,82,22,36,23,23,190,22,15,38,80,126,934,2810,1023,Settling, 10
184,343,146,92,106,82,22,36,23,23,191,22,15,37,80,126,939,2820,992,Settling, 10
183,343,146,92,106,81,22,36,23,23,191,22,15,36,79,126,947,2845,1023,Settling, 10
183,343,146,92,106,81,22,36,23,23,190,22,15,38,79,126,951,2861,1023,Settling, 10
183,342,146,92,106,81,22,36,23,22,189,22,15,37,79,125,946,2868,1016,Settling, 10
182,341,146,92,105,81,22,36,23,22,188,21,15,37,79,124,943,2865,984,Settling, 10
182,341,146,92,105,81,22,36,22,22,187,21,15,37,78,123,947,2877,988,Settling, 10
181,342,146,92,105,81,22,35,22,22,186,21,15,36,78,122,933,2846,1023,Settling, 10
182,342,146,92,105,81,22,35,22,22,185,21,15,36,77,121,933,2820,958,Settling, 10
182,341,146,92,105,81,22,35,22,22,185,21,15,35,76,120,932,2817,876,Settling, 10
181,341,146,92,105,81,22,35,22,22,185,21,15,37,76,120,932,2814,1009,Settling, 10
180,341,146,91,104,81,22,35,22,22,186,21,15,37,76,121,932,2816,1008,Settling, 10
179,341,145,91,104,80,21,35,22,22,186,21,15,37,76,121,934,2812,1023,Settling, 10
178,339,144,91,103,80,21,35,22,22,187,21,15,37,76,121,940,2819,980,Settling, 10
178,339,144,91,103,80,21,35,22,22,188,21,15,36,76,121,949,2842,923,Settling, 10
177,338,144,91,103,80,21,35,22,22,187,21,15,36,76,119,950,2858,795,Settling, 10
178,338,144,91,103,80,21,35,22,22,188,21,15,36,76,120,943,2841,933,Settling, 10
178,339,144,91,103,80,21,35,22,22,187,21,15,36,76,120,941,2832,964,Settling, 10
178,338,144,91,103,80,21,35,22,22,187,21,15,36,75,119,941,2841,927,Settling, 10
178,338,144,91,103,80,21,35,22,22,186,21,15,36,75,119,943,2845,1015,Settling, 10
177,337,144,91,103,80,21,35,22,22,186,21,15,35,74,118,947,2862,1023,Settling, 10
177,337,144,91,103,80,21,35,22,22,185,21,15,36,74,118,936,2847,925,Settling, 10
176,336,144,90,102,80,21,35,22,22,183,20,15,36,74,118,929,2803,1023,Settling, 10
176,335,143,90,102,80,21,35,22,22,183,20,15,36,73,118,934,2811,1005,Settling, 10
176,336,143,90,102,80,21,35,22,22,182,20,15,35,72,117,930,2802,728,Settling, 10
176,336,144,90,102,80,21,35,22,22,183,20,15,36,72,116,933,2813,1004,Settling, 10
176,336,144,90,102,80,21,35,22,22,184,20,14,34,71,115,933,2813,1023,Settling, 10
176,335,144,90,102,80,21,35,22,22,184,21,14,36,71,113,929,2809,1023,Settling, 10
176,335,144,90,102,80,21,35,22,22,184,21,14,35,71,113,927,2800,984,Settling, 10
175,335,144,90,102,80,21,35,22,22,183,21,14,34,71,112,924,2788,1023,Settling, 10
175,335,144,90,102,80,21,35,22,22,182,20,14,35,71,111,923,2787,1023,Settling, 10
175,334,144,90,102,79,21,35,22,22,182,20,14,33,71,111,922,2795,948,Settling, 10
175,334,144,90,101,79,21,34,22,22,181,20,14,33,71,112,920,2787,748,Settling, 10
175,333,143,90,101,79,21,34,22,22,180,20,14,35,70,112,927,2808,715,Settling, 10
175,334,144,90,101,79,21,34,21,22,179,20,14,34,69,112,930,2829,912,Settling, 10
174,333,144,90,101,79,21,34,21,22,179,20,14,34,70,112,931,2831,1023,Settling, 10
174,333,144,90,101,79,21,34,21,22,180,20,14,36,70,112,932,2828,831,Settling, 10
174,332,144,89,101,79,21,34,22,22,181,20,14,35,69,112,938,2843,729,Settling, 10
174,331,144,90,101,79,21,34,21,22,181,20,14,35,69,112,939,2853,947,Settling, 10
174,331,143,89,101,79,21,34,22,22,181,20,14,35,69,112,940,2865,969,Settling, 10
174,331,143,89,101,79,21,34,21,22,181,20,14,36,69,112,932,2848,669,Settling, 10
174,331,143,89,101,79,21,34,21,22,180,20,14,34,69,112,926,2824,1023,Settling, 10
174,331,143,89,101,79,21,34,21,22,179,20,14,34,68,112,924,2799,1023,Settling, 10
174,332,143,89,101,79,21,34,21,22,179,20,14,35,68,111,924,2794,931,Settling, 10
174,332,143,89,101,79,21,34,21,22,179,20,14,34,67,108,914,2780,1023,Settling, 10
174,333,143,89,101,79,21,34,21,22,179,20,14,34,67,106,912,2765,824,Settling, 10
173,333,143,89,101,79,21,34,21,22,178,20,14,34,67,105,905,2757,1023,Settling, 10
173,333,144,89,101,79,21,34,21,22,178,20,14,33,68,107,896,2712,872,Settling, 10
173,332,144,89,101,79,21,34,21,22,177,19,14,34,67,108,901,2715,1023,Settling, 10
173,331,144,89,101,79,21,34,21,22,177,19,14,34,66,108,907,2737,967,Settling, 10
172,329,143,89,100,79,21,34,21,22,176,19,14,34,66,108,910,2746,936,Settling, 10
172,328,143,88,100,78,21,34,21,22,177,19,14,34,65,106,909,2760,1023,Settling, 10
171,328,143,88,100,78,21,34,21,22,178,19,14,32,66,106,907,2761,798,Settling, 10
171,327,142,88,99,78,21,34,21,22,178,19,14,34,67,107,910,2764,946,Settling, 10
171,327,141,88,99,78,21,34,21,22,178,19,14,34,67,108,912,2766,983,Settling, 10
170,326,141,88,99,78,21,34,21,22,177,19,14,33,67,107,907,2757,942,Settling, 10
169,325,141,88,98,78,21,34,21,22,175,19,14,33,66,108,907,2753,800,Settling, 10
169,325,141,88,99,78,21,34,21,22,174,19,14,32,65,106,902,2738,1004,Settling, 10
169,324,141,88,99,78,21,33,21,22,174,19,13,33,64,104,900,2741,1017,Settling, 10
169,324,141,88,99,78,21,33,21,22,174,19,14,33,65,103,897,2735,824,Settling, 10
170,324,142,88,99,78,21,33,21,22,173,19,14,33,65,104,901,2728,986,Settling, 10
170,326,142,88,99,78,21,33,21,22,173,19,13,33,64,103,901,2742,801,Settling, 10
170,328,143,88,99,78,21,33,21,22,174,19,13,32,63,102,894,2737,812,Settling, 10
169,327,143,88,99,78,21,33,21,22,176,19,13,33,64,102,895,2717,901,Settling, 10
168,325,142,87,99,78,21,33,21,22,176,19,14,33,65,104,900,2723,960,Settling, 10
167,320,141,87,98,77,21,33,21,21,174,19,13,32,65,104,894,2709,1023,Settling, 10
167,315,141,87,98,77,21,33,21,21,173,19,13,33,64,104,896,2718,959,Settling, 10
167,311,140,86,97,77,21,33,21,21,173,19,13,33,64,102,900,2733,739,Settling, 10
167,309,139,86,97,77,20,33,21,21,173,19,13,31,63,102,891,2709,1023,Settling, 10
168,312,140,87,98,77,21,33,21,21,173,19,13,32,63,101,880,2680,1023,Settling, 10
168,318,140,87,98,77,21,33,21,22,173,19,13,32,63,101,872,2658,1000,Settling, 10
168,319,140,87,98,77,21,33,21,22,173,19,13,31,63,101,875,2671,984,Settling, 10
167,317,140,87,97,77,20,33,21,21,174,19,13,32,62,100,873,2680,1023,Settling, 10
166,314,139,86,97,76,20,33,21,21,174,19,13,31,63,100,868,2654,892,Settling, 10
165,308,138,86,96,76,20,33,21,21,173,19,13,32,63,100,867,2639,933,Settling, 10
164,304,137,86,96,76,20,33,21,21,172,19,13,32,62,100,870,2647,803,Settling, 10
165,302,137,86,96,76,20,33,21,21,171,19,13,32,62,100,875,2672,1023,Settling, 10
166,307,138,86,97,76,20,33,20,21,169,18,13,31,63,101,875,2670,1020,Settling, 10
166,314,139,87,97,77,20,33,20,21,167,18,13,31,62,100,868,2652,1023,Settling, 10
166,314,139,86,97,77,20,33,20,21,168,18,13,32,60,97,853,2626,932,Settling, 10
164,309,138,86,96,76,20,33,20,21,169,19,13,31,59,96,845,2621,1023,Settling, 10
164,305,137,86,96,76,20,33,20,21,171,19,13,30,60,96,846,2609,944,Settling, 10
164,303,137,86,96,76,20,33,20,21,171,19,13,31,60,96,850,2601,901,Settling, 10
165,304,137,86,96,76,20,33,20,21,169,19,13,31,60,95,847,2591,992,Settling, 10
165,304,137,86,96,76,20,33,20,21,169,18,13,30,59,94,833,2562,951,Settling, 10
164,304,137,86,96,76,20,33,20,21,169,18,13,29,59,94,831,2552,710,Settling, 10
164,303,137,86,96,76,20,33,20,21,168,18,13,31,60,96,843,2589,1023,Settling, 10
164,302,137,86,96,76,20,32,20,21,167,18,13,31,59,96,841,2596,968,Settling, 10
164,299,137,86,96,76,20,32,20,21,166,18,13,31,59,95,837,2602,1023,Settling, 10
164,298,137,86,96,76,20,32,20,21,166,18,13,31,58,94,832,2589,942,Settling, 10
164,296,137,86,96,76,20,33,20,21,167,18,13,30,58,92,822,2545,1021,Settling, 10
165,297,138,86,96,76,20,33,20,21,168,18,13,30,59,93,824,2529,1023,Settling, 10
166,298,138,87,97,76,20,33,20,21,169,18,13,30,59,94,828,2533,1023,Settling, 10
166,300,138,87,97,77,20,33,20,21,168,18,13,29,59,94,833,2555,1016,Settling, 10
167,302,139,87,97,77,20,32,20,21,167,18,13,30,59,93,834,2566,875,Settling, 10
167,303,139,88,97,77,20,32,20,21,165,18,13,29,58,92,820,2533,722,Settling, 10
167,302,139,88,97,77,20,32,20,21,165,18,13,30,57,91,813,2501,1023,Settling, 10
168,299,139,88,98,78,20,32,20,21,165,18,13,30,58,92,825,2517,815,Settling, 10
169,298,140,89,98,78,20,32,20,21,163,18,13,30,57,91,820,2531,886,Settling, 10
169,296,140,89,98,78,20,32,20,21,162,18,13,30,56,90,810,2509,1023,Settling, 10
168,295,140,88,98,78,20,32,20,21,162,18,13,30,56,91,805,2488,723,Settling, 10
168,296,141,88,98,78,20,32,20,21,161,18,12,29,57,91,805,2486,804,Settling, 10
169,297,141,89,98,78,20,32,20,21,161,18,12,29,57,91,806,2495,976,Settling, 10
171,299,141,89,99,78,20,32,20,21,162,18,12,30,57,90,803,2487,984,Settling, 10
172,303,141,90,99,79,20,32,20,21,163,18,13,30,57,90,801,2467,1023,Settling, 10
172,306,141,90,99,79,20,32,20,21,165,18,13,30,58,91,813,2480,816,Settling, 10
171,308,141,89,99,78,20,32,20,21,164,18,13,30,58,91,811,2476,892,Settling, 10
171,308,141,89,99,78,20,32,20,21,163,18,13,29,57,90,805,2456,968,Settling, 10
172,307,142,90,99,79,20,32,20,21,161,18,13,28,58,91,816,2479,868,Settling, 10
172,306,143,90,100,79,20,32,19,21,160,17,12,30,57,90,811,2480,943,Settling, 10
173,305,144,91,100,79,20,32,19,21,159,17,12,30,56,88,799,2449,1023,Settling, 10
174,305,144,91,100,80,20,32,19,21,159,17,12,30,55,88,796,2444,1023,Settling, 10
175,305,145,92,100,80,20,32,19,21,159,18,12,29,55,87,789,2442,954,Settling, 10
176,307,145,92,100,80,20,32,20,21,160,18,12,28,54,87,776,2409,920,Settling, 10
175,307,144,91,100,80,20,32,20,21,160,17,12,28,55,87,768,2369,1023,Settling, 10
172,307,143,91,99,79,20,32,20,21,160,17,12,29,56,87,775,2372,1023,Settling, 10
173,307,143,91,99,79,20,32,19,21,158,17,12,29,55,88,782,2401,991,Settling, 10
174,307,144,91,100,80,20,32,19,21,158,17,12,29,55,86,774,2404,824,Settling, 10
176,307,145,92,100,81,20,32,19,21,157,17,12,28,54,86,775,2391,843,Settling, 10
177,308,145,93,100,81,20,31,19,21,156,17,12,29,55,87,793,2433,938,Settling, 10
178,308,146,93,101,81,20,31,19,20,154,17,12,28,54,87,797,2465,1023,Settling, 10
178,307,146,93,101,81,20,31,19,20,152,17,12,29,53,86,780,2445,952,Settling, 10
177,306,146,93,101,81,20,31,19,20,154,17,12,29,53,85,763,2382,1023,Settling, 10
177,304,146,93,101,81,20,31,19,20,155,17,12,28,55,87,764,2354,939,Settling, 10
178,305,147,93,101,81,20,31,19,20,154,17,12,28,55,87,771,2363,866,Settling, 10
178,306,147,93,101,82,20,31,19,20,152,17,12,29,55,88,772,2369,1023,Settling, 10
179,307,148,94,102,82,20,31,19,20,152,17,12,29,54,86,756,2347,1016,Settling, 10
181,309,149,94,102,82,20,31,19,20,153,17,12,28,54,84,743,2303,1023,Settling, 10
182,312,150,95,102,83,20,31,19,20,155,17,12,27,54,84,745,2278,895,Settling, 10
184,315,150,96,103,83,20,31,19,20,154,17,12,28,55,85,755,2298,872,Settling, 10
184,317,150,96,103,83,20,31,19,20,152,17,12,28,54,85,764,2337,972,Settling, 10
184,317,151,96,103,83,20,31,19,20,151,17,12,28,53,84,749,2324,1011,Settling, 10
183,314,151,95,103,83,20,31,19,20,151,17,12,28,53,84,743,2310,962,Settling, 10
182,310,151,95,103,83,20,31,19,20,150,17,12,28,53,84,749,2320,1023,Settling, 10
182,308,150,95,103,83,20,31,19,20,149,17,12,27,53,84,755,2348,928,Settling, 10
183,309,150,95,103,83,20,31,19,20,150,17,12,28,53,83,740,2310,713,Settling, 10
183,312,150,95,103,83,20,31,19,20,152,17,12,28,54,84,741,2294,819,Settling, 10
182,314,149,95,102,83,20,31,19,20,152,17,12,29,54,84,740,2288,1023,Settling, 10
183,316,150,95,102,83,20,31,19,20,151,17,12,28,54,84,739,2280,723,Settling, 10
183,316,151,96,103,83,20,31,19,20,150,17,12,27,54,85,746,2306,930,Settling, 10
184,316,151,96,103,83,19,31,19,20,149,17,12,27,53,84,744,2299,952,Settling, 10
183,314,151,95,102,83,19,31,19,20,148,17,12,28,52,83,740,2294,1023,Settling, 10
181,312,149,95,101,82,20,31,19,20,150,17,12,27,52,81,719,2230,721,Settling, 10
181,310,149,95,101,82,19,31,19,20,149,17,12,27,52,82,723,2231,959,Settling, 10
181,310,148,95,101,82,19,30,19,20,146,16,12,28,52,82,727,2259,1023,Settling, 10
181,309,148,95,101,82,20,30,19,20,146,16,12,26,52,81,698,2203,671,Settling, 10
181,308,148,95,101,82,20,31,19,20,149,17,12,27,52,81,690,2150,845,Settling, 10
181,309,149,95,102,82,20,31,19,20,150,17,12,27,53,82,714,2203,786,Settling, 10
182,310,150,95,102,82,20,31,19,20,149,17,12,28,53,82,719,2223,822,Settling, 10
182,310,150,95,102,82,20,31,19,20,150,17,12,26,53,82,712,2188,1011,Settling, 10
183,311,151,95,103,83,20,31,19,20,151,17,12,27,53,82,717,2191,1015,Settling, 10
183,309,151,95,102,83,19,31,19,20,149,17,12,27,52,81,719,2213,1020,Settling, 10
182,306,150,95,102,82,19,30,19,20,145,16,12,26,51,80,720,2231,876,Settling, 10
181,303,149,94,101,82,19,30,18,19,142,16,12,27,51,79,708,2205,1023,Settling, 10
180,298,147,94,100,81,19,30,18,19,141,16,12,27,50,79,696,2183,942,Settling, 10
181,294,147,94,100,81,19,30,18,19,143,16,11,27,50,78,679,2134,1021,Settling, 10
181,291,147,94,101,81,19,30,19,20,146,16,11,25,51,79,673,2076,880,Settling, 10
181,293,149,95,101,82,20,31,19,20,147,16,12,27,52,81,698,2123,850,Settling, 10
181,299,150,95,102,82,19,30,19,20,145,16,12,26,52,81,700,2150,1015,Settling, 10
182,300,151,95,102,82,19,30,19,20,148,17,11,25,51,79,682,2113,958,Settling, 10
182,303,151,95,102,82,19,30,19,20,148,17,12,27,52,79,674,2068,928,Settling, 10
182,303,151,95,102,83,19,30,19,20,147,16,12,26,51,78,673,2064,922,Settling, 10
182,303,151,95,102,83,19,30,19,20,147,17,12,26,51,77,668,2040,1023,Settling, 10
182,302,150,95,102,83,19,30,19,20,146,16,12,26,51,77,672,2054,1023,Settling, 10
182,301,149,95,101,82,19,30,19,19,145,16,11,25,50,76,666,2060,785,Settling, 10
182,299,148,95,101,82,19,30,19,19,144,16,11,26,49,77,663,2064,1023,Settling, 10
183,299,149,95,101,82,19,30,18,19,143,16,11,26,50,78,665,2075,846,Settling, 10
183,299,150,95,102,82,19,30,18,19,143,16,11,25,50,78,666,2079,1002,Settling, 10
181,301,150,95,102,82,19,30,19,20,145,16,11,26,51,77,669,2062,880,Settling, 10
181,302,150,95,102,82,19,30,18,20,145,16,12,26,52,78,676,2070,938,Settling, 10
180,303,150,95,101,82,19,30,18,20,144,16,12,27,52,80,686,2090,785,Settling, 10
180,303,151,95,101,83,19,30,18,19,143,16,11,25,51,79,669,2060,963,Settling, 10
180,302,150,95,101,82,19,30,18,19,142,16,11,25,51,78,661,2039,964,Settling, 10
182,298,148,95,101,81,19,30,18,19,140,16,11,26,50,77,658,2037,848,Settling, 10
184,300,148,95,101,81,19,30,18,19,139,16,11,26,49,76,648,2012,932,Settling, 10
186,306,150,95,103,82,19,30,18,19,138,16,11,26,49,75,632,1970,1023,Settling, 10
188,311,152,96,104,83,19,30,18,19,140,16,11,26,49,75,632,1969,814,Settling, 10
187,312,153,96,104,83,19,30,18,19,141,16,11,26,49,76,646,1995,1023,Settling, 10
185,311,151,96,103,83,19,30,18,19,139,16,11,25,49,76,658,2047,972,Settling, 10
181,309,150,95,102,82,19,30,18,19,141,16,11,26,50,77,654,2019,977,Settling, 10
179,308,149,95,101,82,19,30,18,19,143,16,11,26,51,78,670,2043,1023,Settling, 10
179,307,149,95,100,82,19,30,18,19,142,16,11,26,51,78,665,2030,1006,Settling, 10
179,307,149,95,100,82,19,30,18,19,141,16,11,26,50,78,665,2025,992,Settling, 10
179,304,149,94,100,82,19,30,18,19,138,16,11,25,50,77,665,2055,759,Settling, 10
180,302,148,94,100,81,19,29,18,19,136,16,11,26,49,75,651,2048,1023,Settling, 10
181,298,147,93,100,81,19,29,18,19,135,16,11,26,48,74,630,1988,888,Settling, 10
182,298,147,94,100,80,19,29,18,19,136,16,11,25,47,73,623,1954,981,Settling, 10
184,301,149,95,102,81,19,30,18,19,139,16,11,24,48,74,620,1937,852,Settling, 10
185,304,151,95,102,82,19,30,18,19,141,16,11,26,49,75,637,1967,1023,Settling, 10
185,307,153,96,103,83,19,30,18,19,140,16,11,25,49,75,645,1990,836,Settling, 10
185,314,154,96,103,83,19,30,18,19,138,16,11,26,49,75,645,2003,945,Settling, 10
186,317,156,96,104,84,19,29,18,19,137,16,11,26,48,75,641,2006,1023,Settling, 10
186,316,155,96,104,84,19,29,18,19,137,16,11,26,48,74,630,1983,991,Settling, 10
186,313,155,96,104,84,19,29,18,19,136,16,11,25,47,73,621,1951,813,Settling, 10
185,306,154,95,103,83,19,29,18,19,136,16,11,25,47,72,621,1936,1023,Settling, 10
183,300,152,95,102,82,19,29,18,19,137,16,11,24,47,72,631,1959,942,Settling, 10
182,298,150,94,101,82,19,29,18,19,135,16,11,25,47,73,646,2011,928,Settling, 10
181,301,149,94,101,81,19,29,18,19,134,16,11,26,47,73,636,2002,769,Settling, 10
181,304,148,94,100,81,19,29,18,19,136,16,11,26,47,74,638,1998,798,Settling, 10
180,305,148,94,100,81,19,30,18,19,138,16,11,24,48,75,640,1997,940,Settling, 10
179,305,147,94,99,81,19,29,18,19,138,16,11,26,48,74,626,1950,1023,Settling, 10
179,305,146,93,99,80,19,29,18,19,136,16,11,24,48,73,629,1964,828,Settling, 10
179,306,146,93,99,80,19,29,18,19,135,16,11,25,47,72,622,1949,1006,Settling, 10
179,307,146,93,99,80,19,29,18,19,136,16,11,25,47,72,618,1929,954,Settling, 10
178,307,146,93,99,80,19,30,18,19,139,16,11,25,47,72,619,1910,954,Settling, 10
177,306,146,93,99,80,19,30,18,19,139,16,11,26,47,74,646,1966,937,Settling, 10
178,310,147,93,100,80,19,29,18,19,137,16,11,25,47,75,644,1974,927,Settling, 10
180,317,149,94,101,81,19,29,18,19,135,16,11,26,47,74,637,1972,864,Settling, 10
179,319,150,94,101,82,19,29,18,19,134,15,11,25,47,73,626,1951,768,Settling, 10
179,316,150,93,101,82,19,29,18,19,134,15,11,25,47,73,621,1925,1007,Settling, 10
176,303,148,92,99,81,19,29,18,19,134,16,11,24,48,73,621,1938,1023,Settling, 10
175,295,146,92,98,80,19,29,18,19,133,16,11,25,47,72,600,1900,1023,Settling, 10
176,293,144,92,98,79,19,29,18,18,132,16,11,25,46,71,590,1870,1023,Settling, 10
180,294,146,92,99,80,19,29,18,19,133,15,11,25,46,73,593,1852,1023,Settling, 10
184,310,150,94,101,81,19,29,18,19,135,16,11,25,47,74,612,1875,948,Settling, 10
186,329,150,95,102,81,19,29,18,19,135,15,11,24,48,75,627,1904,842,Settling, 10
183,325,147,94,102,81,19,29,17,18,132,15,11,24,47,74,623,1922,964,Settling, 10
183,325,148,94,102,80,19,29,18,19,131,15,11,25,47,74,606,1889,1023,Settling, 10
185,329,150,95,103,81,19,29,18,18,130,15,11,25,47,73,587,1841,987,Settling, 10
185,326,149,95,102,81,19,29,17,18,127,15,11,25,48,73,593,1863,901,Settling, 10
182,320,147,93,101,81,19,28,17,18,125,15,11,24,48,73,600,1885,1011,Settling, 10
183,320,148,94,101,81,19,28,17,18,125,15,11,25,47,73,597,1887,1023,Settling, 10
186,327,151,95,102,82,19,28,17,18,127,15,11,25,47,73,593,1874,1023,Settling, 10
186,329,150,94,101,81,19,29,17,18,128,15,11,25,46,72,598,1870,1023,Settling, 10
180,318,145,90,98,78,19,29,17,18,130,15,11,25,46,72,608,1886,790,Settling, 10
180,318,145,90,98,78,19,29,17,18,130,15,11,25,45,71,610,1900,1002,Settling, 10
181,319,146,91,99,79,19,29,17,18,129,15,10,25,45,71,602,1891,813,Settling, 10
179,316,145,91,99,79,19,29,17,18,129,15,10,25,45,70,595,1872,1023,Settling, 10
179,316,145,91,99,79,19,29,18,18,130,15,10,24,45,69,590,1841,791,Settling, 10
179,315,144,91,99,79,19,29,18,18,130,15,11,25,45,69,583,1818,832,Settling, 10
179,317,145,91,99,79,19,29,18,18,130,15,11,24,45,69,580,1823,964,Settling, 10
181,319,147,92,100,80,19,29,18,18,129,15,11,24,44,69,577,1816,960,Settling, 10
183,322,149,93,101,80,19,29,18,18,130,15,10,25,44,68,575,1813,953,Settling, 10
185,327,150,93,101,80,19,29,18,18,131,15,10,25,44,68,584,1833,1015,Settling, 10
184,325,148,93,101,80,19,29,18,18,131,15,10,25,44,70,585,1842,980,Settling, 10
181,320,145,92,100,79,19,29,17,18,130,15,10,25,45,71,586,1851,992,Settling, 10
180,319,145,91,100,79,19,29,18,18,131,15,10,23,45,70,579,1814,937,Settling, 10
180,316,145,91,99,79,19,29,18,18,131,15,10,25,45,69,579,1806,790,Settling, 10
