A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W,Res,Stage,Interval
36.76,439.79,391.35,76.86,142.91,227.97,123.51,123.95,51.79,15.15,4.52,5.90,225.14,55.90,22.82,13.46,16.40,7.79,1023,Settling, 10
36.76,439.79,392.32,76.86,142.91,227.97,123.51,123.40,51.30,15.15,4.52,5.90,225.14,57.94,22.82,13.46,16.40,7.79,832,Settling, 10
36.76,440.77,393.29,76.86,142.91,227.26,122.94,123.40,51.30,15.15,4.52,5.90,225.14,55.90,22.82,13.46,16.40,7.79,912,Settling, 10
36.76,441.75,394.25,76.86,142.91,227.26,122.94,122.85,51.30,15.15,4.52,5.90,225.14,55.90,22.82,13.46,16.40,7.79,1023,Settling, 10
37.61,442.73,395.22,76.86,142.91,227.26,122.37,122.85,51.30,15.15,4.52,5.90,226.25,57.94,22.82,13.46,16.40,7.79,1023,Settling, 10
37.61,443.71,396.19,76.86,142.15,227.26,122.37,122.29,50.81,15.15,4.52,5.90,226.25,55.90,22.82,13.46,16.40,7.79,960,Settling, 10
37.61,444.69,397.15,76.86,142.15,227.26,122.37,122.29,50.81,14.71,4.52,5.90,226.25,57.94,22.82,13.46,16.40,7.79,1023,Settling, 10
37.61,444.69,398.12,76.86,142.15,226.55,121.80,121.74,50.81,14.71,4.52,5.90,226.25,57.94,22.82,13.46,16.40,7.79,1023,Settling, 10
37.61,445.67,398.12,76.86,142.15,226.55,121.80,121.74,50.81,14.71,4.52,5.90,226.25,57.94,22.82,13.46,16.40,7.79,980,Settling, 10
37.61,445.67,399.09,76.86,142.15,226.55,121.23,121.19,50.32,14.71,4.52,5.90,226.25,55.90,22.82,13.46,16.40,7.79,1023,Settling, 10
37.61,446.65,399.09,76.86,142.15,225.84,121.23,121.19,50.32,14.71,4.52,5.90,226.25,57.94,22.82,13.46,16.40,7.79,1023,Settling, 10
37.61,446.65,400.05,75.93,141.39,225.84,120.66,120.63,50.32,14.71,4.52,5.90,226.25,57.94,22.82,13.46,16.40,7.79,972,Settling, 10
37.61,446.65,400.05,76.86,141.39,225.13,120.66,120.63,50.32,14.71,4.52,5.90,226.25,55.90,22.82,13.46,16.40,7.79,826,Settling, 10
37.61,446.65,400.05,75.93,141.39,225.13,120.09,120.08,49.83,14.71,4.52,5.90,226.25,56.92,22.82,13.46,16.40,7.79,1023,Settling, 10
37.61,447.63,400.05,75.93,141.39,224.42,120.09,120.08,49.83,14.71,4.52,5.90,226.25,56.92,23.60,13.46,16.40,7.79,895,Settling, 10
37.61,447.63,401.02,75.93,141.39,224.42,119.53,119.53,49.83,14.71,4.52,5.90,226.25,56.92,23.60,13.46,16.40,7.79,1000,Settling, 10
37.61,447.63,401.02,75.93,140.63,223.71,119.53,119.53,49.83,14.71,4.52,5.90,226.25,55.90,23.60,13.46,16.40,7.79,962,Settling, 10
37.61,447.63,401.02,75.93,140.63,223.00,118.96,118.97,49.83,14.71,4.52,5.90,226.25,56.92,23.60,13.46,16.40,7.79,1023,Settling, 10
37.61,447.63,401.02,75.93,140.63,223.00,118.96,118.97,49.34,14.71,4.52,5.90,226.25,55.90,23.60,13.46,16.40,7.79,1021,Settling, 10
37.61,447.63,401.02,75.93,139.87,222.29,118.39,118.42,49.34,14.71,4.52,5.90,226.25,56.92,23.60,13.46,16.40,7.79,999,Settling, 10
37.61,446.65,401.02,75.93,139.87,221.58,118.39,118.42,49.34,14.71,4.52,5.90,226.25,56.92,23.60,13.46,16.40,7.79,968,Settling, 10
37.61,446.65,401.02,75.93,139.11,221.58,118.39,117.87,49.34,14.26,4.52,5.90,226.25,55.90,23.60,13.46,16.40,7.79,943,Settling, 10
37.61,446.65,401.02,75.93,139.11,220.87,117.82,117.87,48.85,14.26,4.52,5.90,226.25,56.92,23.60,13.46,16.40,7.79,1023,Settling, 10
37.61,446.65,401.02,74.99,138.35,220.16,117.82,117.87,48.85,14.26,4.52,5.90,226.25,56.92,23.60,13.46,16.40,7.79,1023,Settling, 10
36.76,445.67,400.05,74.99,138.35,219.45,117.82,117.31,48.85,14.26,4.52,5.90,226.25,56.92,23.60,13.46,16.40,7.79,796,Settling, 10
36.76,445.67,400.05,74.99,138.35,219.45,117.25,117.31,48.85,14.26,4.52,5.90,226.25,56.92,23.60,13.46,16.40,7.79,976,Settling, 10
36.76,445.67,400.05,74.99,137.59,218.03,116.68,116.76,48.85,14.26,4.52,5.90,226.25,56.92,23.60,13.46,16.40,7.79,1023,Settling, 10
36.76,444.69,399.09,74.99,137.59,218.03,116.68,116.76,48.37,14.26,4.52,5.90,226.25,56.92,23.60,13.46,16.40,7.79,992,Settling, 10
36.76,444.69,399.09,74.99,136.83,217.32,116.68,116.21,48.37,14.26,4.52,5.90,226.25,56.92,23.60,13.46,16.40,7.79,1015,Settling, 10
36.76,443.71,399.09,74.99,136.83,216.61,116.11,116.21,48.37,14.26,4.52,5.90,226.25,56.92,23.60,13.46,16.40,7.79,1023,Settling, 10
36.76,443.71,398.12,74.05,136.07,215.90,116.11,115.65,48.37,14.26,4.52,5.90,226.25,56.92,23.60,13.46,16.40,7.79,899,Settling, 10
36.76,442.73,398.12,74.05,136.07,215.19,115.54,115.65,47.88,14.26,4.52,5.90,226.25,56.92,23.60,13.46,16.40,7.79,931,Settling, 10
36.76,441.75,397.15,74.05,135.31,214.48,115.54,115.65,47.88,14.26,4.52,5.90,225.14,55.90,23.60,13.46,16.40,7.79,1023,Settling, 10
36.76,441.75,397.15,74.05,135.31,213.77,115.54,115.10,47.88,14.26,4.52,5.90,226.25,56.92,23.60,13.46,16.40,7.79,1023,Settling, 10
36.76,440.77,396.19,74.05,134.55,213.06,114.97,115.10,47.88,14.26,4.52,5.90,225.14,56.92,23.60,13.46,16.40,7.79,1023,Settling, 10
36.76,439.79,395.22,74.05,134.55,212.35,114.97,114.55,47.88,14.26,4.52,5.90,225.14,54.89,23.60,13.46,16.40,7.79,1000,Settling, 10
36.76,439.79,395.22,73.12,133.79,211.64,114.40,114.55,47.39,14.26,4.52,5.90,225.14,56.92,23.60,13.46,16.40,7.79,992,Settling, 10
36.76,438.81,395.22,73.12,133.79,210.93,114.40,114.55,47.39,13.82,4.52,5.90,225.14,55.90,23.60,13.46,16.40,7.79,991,Settling, 10
36.76,437.83,394.25,73.12,133.03,210.22,113.83,113.99,47.39,13.82,4.52,5.90,225.14,54.89,23.60,13.46,16.40,7.79,970,Settling, 10
36.76,437.83,393.29,73.12,132.27,209.51,113.83,113.99,47.39,13.82,4.52,5.90,225.14,55.90,23.60,13.46,16.40,7.79,943,Settling, 10
36.76,436.85,393.29,73.12,132.27,208.80,113.83,113.44,47.39,13.82,4.52,5.90,225.14,54.89,23.60,13.46,16.40,7.79,1023,Settling, 10
35.91,436.85,393.29,73.12,131.51,208.09,113.26,113.44,46.90,13.82,4.52,5.90,225.14,55.90,23.60,13.46,16.40,7.79,896,Settling, 10
35.91,435.87,392.32,72.18,131.51,207.38,113.26,112.89,46.90,13.82,4.52,5.90,225.14,55.90,23.60,13.46,16.40,7.79,1023,Settling, 10
35.91,434.89,391.35,72.18,130.75,206.67,112.70,112.89,46.90,13.82,4.52,5.90,225.14,55.90,23.60,13.46,16.40,7.79,957,Settling, 10
35.91,433.91,391.35,72.18,130.75,205.96,112.70,112.33,46.90,13.82,4.52,5.90,225.14,55.90,23.60,13.46,16.40,7.79,952,Settling, 10
35.91,433.91,390.39,72.18,129.99,205.25,112.70,112.33,46.90,13.82,4.52,5.90,225.14,53.87,23.60,13.46,16.40,7.79,1023,Settling, 10
35.91,432.94,390.39,72.18,129.99,204.54,112.13,112.33,46.41,13.82,4.52,5.90,225.14,55.90,23.60,13.46,16.40,7.79,863,Settling, 10
35.91,432.94,389.42,72.18,129.23,203.83,112.13,111.78,46.41,13.82,4.52,5.90,225.14,55.90,23.60,13.46,16.40,7.79,1023,Settling, 10
35.91,431.96,388.46,71.24,129.23,203.12,111.56,111.78,46.41,13.82,4.52,5.90,225.14,55.90,23.60,13.46,15.54,7.79,950,Settling, 10
35.91,431.96,388.46,71.24,128.47,202.41,111.56,111.78,46.41,13.82,4.52,5.90,225.14,53.87,23.60,13.46,15.54,7.79,960,Settling, 10
35.91,430.98,387.49,71.24,128.47,201.70,111.56,111.23,46.41,13.82,4.52,5.90,225.14,53.87,23.60,13.46,16.40,7.79,952,Settling, 10
35.91,430.00,387.49,71.24,127.71,200.99,110.99,111.23,45.92,13.82,4.52,5.90,225.14,55.90,23.60,13.46,15.54,7.79,1023,Settling, 10
35.91,430.00,386.52,71.24,127.71,200.99,110.99,110.67,45.92,13.82,4.52,5.90,225.14,55.90,23.60,13.46,15.54,7.79,748,Settling, 10
35.91,429.02,385.56,71.24,126.95,200.28,110.99,110.67,45.92,13.82,4.52,5.90,225.14,55.90,23.60,13.46,15.54,7.79,1023,Settling, 10
35.91,428.04,385.56,70.30,126.95,199.57,110.42,110.67,45.92,13.37,4.52,5.90,224.03,54.89,23.60,13.46,16.40,7.79,1023,Settling, 10
35.91,428.04,384.59,70.30,126.19,198.85,110.42,110.12,45.92,13.37,4.52,4.92,224.03,53.87,23.60,13.46,15.54,7.79,1023,Settling, 10
35.91,427.06,384.59,70.30,126.19,198.14,110.42,110.12,45.92,13.37,4.52,5.90,224.03,55.90,23.60,13.46,15.54,7.79,1023,Settling, 10
35.05,426.08,383.62,70.30,126.95,197.43,109.85,110.12,45.43,13.37,4.52,5.90,224.03,54.89,23.60,13.46,15.54,7.79,1010,Settling, 10
35.05,426.08,382.66,70.30,125.43,196.72,109.85,109.57,45.43,13.37,4.52,4.92,224.03,54.89,23.60,13.46,15.54,7.79,884,Settling, 10
35.05,425.10,382.66,70.30,125.43,196.01,109.28,109.57,45.43,13.37,4.52,4.92,224.03,53.87,23.60,13.46,15.54,7.79,960,Settling, 10
35.05,425.10,381.69,69.37,124.67,195.30,109.28,109.01,45.43,13.37,4.52,4.92,224.03,54.89,23.60,13.46,15.54,7.79,1023,Settling, 10
35.05,424.12,381.69,69.37,124.67,195.30,109.28,109.01,45.43,13.37,4.52,4.92,224.03,55.90,23.60,13.46,15.54,7.79,835,Settling, 10
35.05,423.14,380.73,69.37,123.91,194.59,108.71,109.01,44.95,13.37,4.52,4.92,224.03,54.89,23.60,13.46,15.54,7.79,828,Settling, 10
35.05,423.14,380.73,69.37,123.91,193.88,108.71,108.46,44.95,13.37,4.52,4.92,224.03,54.89,23.60,13.46,15.54,7.79,665,Settling, 10
35.05,422.16,379.76,69.37,123.15,193.17,108.71,108.46,44.95,13.37,4.52,4.92,224.03,54.89,23.60,13.46,15.54,7.79,946,Settling, 10
35.05,422.16,379.76,69.37,123.15,192.46,108.14,108.46,44.95,13.37,4.52,4.92,224.03,54.89,23.60,13.46,15.54,7.79,1023,Settling, 10
35.05,421.18,378.79,68.43,122.38,192.46,108.14,107.91,44.95,13.37,4.52,4.92,222.92,52.86,23.60,13.46,15.54,7.79,1023,Settling, 10
35.05,421.18,378.79,68.43,122.38,191.75,108.14,107.91,44.46,13.37,4.52,4.92,222.92,54.89,23.60,13.46,15.54,7.79,1000,Settling, 10
35.05,420.20,377.83,68.43,121.62,191.04,107.57,107.35,44.46,13.37,4.52,4.92,222.92,54.89,23.60,13.46,15.54,7.79,858,Settling, 10
35.05,420.20,376.86,68.43,121.62,190.33,107.57,107.35,44.46,13.37,4.52,4.92,222.92,53.87,23.60,13.46,15.54,7.79,1023,Settling, 10
35.05,419.22,376.86,68.43,121.62,189.62,107.57,107.35,44.46,13.37,4.52,4.92,222.92,54.89,23.60,13.46,15.54,7.79,980,Settling, 10
35.05,418.24,376.86,68.43,120.86,189.62,107.00,106.80,44.46,12.93,4.52,4.92,222.92,52.86,23.60,13.46,15.54,7.79,982,Settling, 10
35.05,418.24,375.89,68.43,120.86,188.91,107.00,106.80,43.97,12.93,4.52,4.92,222.92,52.86,23.60,13.46,15.54,7.79,1023,Settling, 10
35.05,418.24,375.89,67.49,120.86,188.20,107.00,106.80,43.97,12.93,4.52,4.92,222.92,53.87,23.60,13.46,15.54,7.79,1008,Settling, 10
35.05,417.26,374.93,67.49,120.10,188.20,106.43,106.25,43.97,12.93,4.52,4.92,221.81,53.87,23.60,13.46,15.54,7.79,1023,Settling, 10
34.20,417.26,374.93,67.49,120.10,187.49,106.43,106.25,43.97,12.93,4.52,4.92,221.81,53.87,23.60,13.46,15.54,7.79,966,Settling, 10
35.05,416.28,373.96,67.49,119.34,186.78,106.43,106.25,43.97,12.93,4.52,4.92,221.81,53.87,23.60,13.46,15.54,7.79,987,Settling, 10
34.20,416.28,373.96,67.49,119.34,186.78,105.87,105.69,43.97,12.93,4.52,4.92,221.81,51.84,23.60,13.46,15.54,7.79,935,Settling, 10
34.20,415.30,372.99,67.49,119.34,186.07,105.87,105.69,43.48,12.93,4.52,4.92,221.81,51.84,23.60,13.46,15.54,7.79,1023,Settling, 10
34.20,415.30,372.99,67.49,118.58,185.36,105.87,105.14,43.48,12.93,4.52,4.92,221.81,51.84,23.60,13.46,15.54,7.79,1023,Settling, 10
34.20,414.32,372.03,67.49,118.58,185.36,105.30,105.14,43.48,12.93,4.52,4.92,221.81,51.84,23.60,13.46,15.54,7.79,710,Settling, 10
34.20,414.32,371.06,66.55,118.58,184.65,105.30,105.14,43.48,12.93,4.52,4.92,220.70,52.86,23.60,13.46,15.54,7.79,1023,Settling, 10
34.20,413.35,371.06,66.55,117.82,183.94,105.30,104.59,43.48,12.93,4.52,4.92,220.70,53.87,23.60,13.46,15.54,7.79,966,Settling, 10
34.20,413.35,370.10,66.55,117.82,183.94,104.73,104.59,42.99,12.93,4.52,4.92,220.70,52.86,23.60,13.46,15.54,7.79,1023,Settling, 10
34.20,412.37,370.10,66.55,117.82,183.23,104.73,104.03,42.99,12.93,4.52,4.92,220.70,51.84,23.60,13.46,15.54,7.79,861,Settling, 10
34.20,411.39,369.13,66.55,117.06,182.52,104.73,104.03,42.99,12.93,4.52,4.92,220.70,52.86,23.60,13.46,15.54,7.79,961,Settling, 10
34.20,411.39,369.13,66.55,117.06,182.52,104.16,104.03,42.99,12.93,4.52,4.92,220.70,52.86,23.60,13.46,15.54,7.79,889,Settling, 10
34.20,410.41,368.16,66.55,117.06,181.81,104.16,103.48,42.99,12.93,4.52,4.92,219.60,51.84,23.60,13.46,15.54,7.79,1023,Settling, 10
34.20,409.43,367.20,66.55,116.30,181.10,103.59,103.48,42.50,12.48,4.52,4.92,219.60,52.86,23.60,13.46,15.54,6.68,1016,Settling, 10
34.20,409.43,367.20,65.62,116.30,181.10,103.59,103.48,42.50,12.48,4.52,4.92,219.60,52.86,23.60,12.67,15.54,6.68,1023,Settling, 10
34.20,408.45,366.23,65.62,116.30,180.39,103.59,102.93,42.50,12.48,4.52,4.92,219.60,52.86,23.60,13.46,15.54,6.68,970,Settling, 10
34.20,408.45,366.23,65.62,115.54,180.39,103.02,102.93,42.50,12.48,4.52,4.92,219.60,52.86,23.60,13.46,15.54,7.79,1023,Settling, 10
33.34,407.47,365.26,65.62,115.54,179.68,103.02,102.37,42.50,12.48,4.52,4.92,218.49,50.82,23.60,12.67,15.54,6.68,1023,Settling, 10
34.20,406.49,365.26,65.62,115.54,178.97,103.02,102.37,42.01,12.48,4.52,4.92,218.49,50.82,23.60,12.67,15.54,6.68,919,Settling, 10
33.34,406.49,364.30,65.62,114.78,178.97,102.45,102.37,42.01,12.48,3.88,4.92,218.49,51.84,23.60,12.67,15.54,6.68,847,Settling, 10
33.34,406.49,364.30,65.62,114.78,178.26,102.45,101.82,42.01,12.48,3.88,4.92,218.49,51.84,22.82,12.67,15.54,6.68,1019,Settling, 10
33.34,405.51,363.33,65.62,114.78,178.26,102.45,101.82,42.01,12.48,3.88,4.92,217.38,50.82,22.82,12.67,15.54,6.68,1002,Settling, 10
33.34,405.51,363.33,64.68,114.02,177.55,101.88,101.27,42.01,12.48,3.88,4.92,217.38,50.82,22.82,12.67,15.54,6.68,1023,Settling, 10
33.34,404.53,362.37,64.68,114.02,176.84,101.88,101.27,41.53,12.48,3.88,4.92,217.38,51.84,22.82,12.67,15.54,6.68,944,Settling, 10
33.34,403.55,362.37,64.68,114.02,176.84,101.88,101.27,41.53,12.48,3.88,4.92,217.38,51.84,22.82,12.67,15.54,6.68,977,Settling, 10
33.34,403.55,361.40,64.68,114.02,176.13,101.31,100.71,41.53,12.48,3.88,4.92,217.38,49.81,22.82,12.67,15.54,6.68,1012,Settling, 10
33.34,402.57,361.40,64.68,113.26,176.13,101.31,100.71,41.53,12.48,3.88,4.92,216.27,49.81,22.82,12.67,14.67,6.68,851,Settling, 10
33.34,402.57,360.43,64.68,113.26,175.42,101.31,100.16,41.53,12.48,3.88,4.92,216.27,50.82,22.82,12.67,14.67,6.68,1023,Settling, 10
33.34,401.59,360.43,64.68,113.26,175.42,100.74,100.16,41.04,12.48,3.88,4.92,216.27,50.82,22.82,12.67,14.67,6.68,775,Settling, 10
33.34,401.59,360.43,64.68,112.50,174.71,100.74,100.16,41.04,12.48,3.88,4.92,216.27,50.82,22.82,12.67,14.67,6.68,892,Settling, 10
33.34,400.61,359.47,64.68,112.50,174.00,100.17,99.61,41.04,12.03,3.88,4.92,215.16,50.82,22.82,12.67,14.67,6.68,938,Settling, 10
33.34,400.61,359.47,63.74,112.50,174.00,100.17,99.61,41.04,12.03,3.88,4.92,215.16,50.82,22.82,12.67,14.67,6.68,1023,Settling, 10
33.34,400.61,358.50,63.74,111.74,173.29,100.17,99.61,41.04,12.03,3.88,4.92,215.16,50.82,22.82,12.67,14.67,6.68,975,Settling, 10
33.34,399.63,358.50,63.74,111.74,173.29,100.17,99.05,40.55,12.03,3.88,4.92,215.16,50.82,22.82,12.67,14.67,6.68,784,Settling, 10
33.34,398.65,358.50,63.74,111.74,172.58,99.60,99.05,40.55,12.03,3.88,4.92,214.05,50.82,22.82,12.67,14.67,6.68,915,Settling, 10
33.34,398.65,357.53,63.74,111.74,172.58,99.60,98.50,40.55,12.03,3.88,4.92,214.05,49.81,22.82,12.67,14.67,6.68,1015,Settling, 10
33.34,398.65,357.53,63.74,110.98,172.58,99.04,98.50,40.55,12.03,3.88,4.92,214.05,50.82,22.82,12.67,14.67,6.68,786,Settling, 10
33.34,397.67,357.53,63.74,110.98,171.87,99.04,98.50,40.55,12.03,3.88,4.92,214.05,48.79,22.82,12.67,14.67,6.68,1023,Settling, 10
33.34,397.67,357.53,63.74,110.98,171.87,98.47,97.94,40.55,12.03,3.88,4.92,212.94,50.82,22.82,12.67,14.67,6.68,1013,Settling, 10
33.34,397.67,356.57,63.74,110.98,171.16,98.47,97.94,40.06,12.03,3.88,4.92,212.94,49.81,22.82,12.67,14.67,6.68,1023,Settling, 10
32.49,397.67,356.57,62.80,110.22,171.16,98.47,97.94,40.06,12.03,3.88,4.92,212.94,49.81,22.82,12.67,14.67,6.68,1023,Settling, 10
32.49,396.69,355.60,62.80,110.22,170.45,98.47,97.39,40.06,12.03,3.88,4.92,212.94,48.79,22.82,12.67,14.67,6.68,1023,Settling, 10
32.49,396.69,355.60,62.80,110.22,170.45,97.90,97.39,40.06,12.03,3.88,4.92,211.83,47.77,22.82,12.67,14.67,6.68,708,Settling, 10
32.49,395.71,355.60,62.80,109.46,169.74,97.90,96.84,40.06,12.03,3.88,4.92,211.83,47.77,22.82,12.67,14.67,6.68,898,Settling, 10
32.49,395.71,354.63,62.80,109.46,169.74,97.90,96.84,40.06,12.03,3.88,4.92,211.83,47.77,22.82,12.67,14.67,6.68,992,Settling, 10
32.49,395.71,354.63,62.80,109.46,169.74,97.33,96.84,39.57,12.03,3.88,4.92,210.72,48.79,22.82,12.67,14.67,6.68,1023,Settling, 10
32.49,394.74,353.67,62.80,109.46,169.03,97.33,96.28,39.57,12.03,3.88,4.92,210.72,48.79,22.82,12.67,14.67,6.68,1023,Settling, 10
32.49,394.74,353.67,62.80,109.46,169.03,97.33,96.28,39.57,12.03,3.88,4.92,210.72,48.79,22.03,12.67,14.67,6.68,912,Settling, 10
32.49,394.74,353.67,62.80,108.70,168.32,96.76,96.28,39.57,11.59,3.88,4.92,210.72,48.79,22.03,12.67,14.67,6.68,1023,Settling, 10
32.49,393.76,352.70,62.80,108.70,168.32,96.76,95.73,39.57,11.59,3.88,4.92,209.61,48.79,22.03,12.67,14.67,6.68,1023,Settling, 10
32.49,393.76,352.70,62.80,108.70,167.61,96.19,95.73,39.08,11.59,3.88,4.92,209.61,47.77,22.03,12.67,14.67,6.68,980,Settling, 10
32.49,393.76,351.74,61.87,108.70,167.61,96.19,95.73,39.08,11.59,3.88,4.92,209.61,47.77,22.03,12.67,14.67,6.68,968,Settling, 10
32.49,392.78,351.74,61.87,107.94,166.90,96.19,95.18,39.08,11.59,3.88,4.92,209.61,46.76,22.03,12.67,14.67,6.68,942,Settling, 10
32.49,391.80,350.77,61.87,107.94,166.90,95.62,95.18,39.08,11.59,3.88,4.92,208.50,46.76,22.03,11.88,14.67,6.68,1023,Settling, 10
32.49,391.80,350.77,61.87,107.94,166.90,95.62,94.62,39.08,11.59,3.88,4.92,208.50,47.77,22.03,11.88,14.67,6.68,709,Settling, 10
32.49,391.80,350.77,61.87,107.94,166.19,95.62,94.62,39.08,11.59,3.88,4.92,208.50,46.76,22.03,11.88,14.67,6.68,1023,Settling, 10
32.49,390.82,349.80,61.87,107.94,166.19,95.05,94.62,38.59,11.59,3.88,4.92,207.40,47.77,22.03,11.88,14.67,6.68,967,Settling, 10
32.49,390.82,349.80,61.87,107.18,165.48,95.05,94.07,38.59,11.59,3.88,4.92,207.40,47.77,22.03,11.88,14.67,6.68,1023,Settling, 10
32.49,389.84,348.84,61.87,107.18,165.48,95.05,94.07,38.59,11.59,3.88,4.92,207.40,46.76,22.03,11.88,13.81,6.68,949,Settling, 10
32.49,389.84,348.84,61.87,107.18,164.77,94.48,94.07,38.59,11.59,3.88,4.92,206.29,47.77,22.03,11.88,13.81,6.68,1023,Settling, 10
32.49,389.84,347.87,61.87,107.18,164.77,94.48,93.52,38.59,11.59,3.88,4.92,206.29,47.77,22.03,11.88,13.81,6.68,1023,Settling, 10
32.49,388.86,347.87,61.87,106.42,164.77,94.48,93.52,38.11,11.59,3.88,4.92,206.29,47.77,22.03,11.88,13.81,6.68,790,Settling, 10
32.49,388.86,347.87,61.87,106.42,164.06,93.91,93.52,38.11,11.59,3.88,4.92,205.18,46.76,22.03,11.88,13.81,6.68,978,Settling, 10
32.49,387.88,346.90,60.93,106.42,164.06,93.91,92.96,38.11,11.59,3.88,4.92,205.18,47.77,22.03,11.88,13.81,6.68,1008,Settling, 10
32.49,387.88,346.90,60.93,106.42,163.35,93.91,92.96,38.11,11.59,3.88,4.92,205.18,45.74,22.03,11.88,13.81,6.68,993,Settling, 10
32.49,387.88,346.90,60.93,105.66,163.35,93.34,92.41,38.11,11.14,3.88,4.92,204.07,46.76,22.03,11.88,13.81,6.68,992,Settling, 10
32.49,386.90,345.94,60.93,105.66,163.35,93.34,92.41,38.11,11.14,3.88,4.92,204.07,45.74,22.03,11.88,13.81,6.68,817,Settling, 10
32.49,386.90,345.94,60.93,105.66,162.63,92.77,92.41,38.11,11.14,3.88,4.92,204.07,44.72,21.24,11.88,13.81,6.68,812,Settling, 10
32.49,386.90,345.94,60.93,105.66,162.63,92.77,91.86,37.62,11.14,3.88,4.92,202.96,44.72,21.24,11.88,13.81,6.68,1023,Settling, 10
