A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W,Res,Stage,Interval
36.76,433.91,386.52,75.93,145.95,235.07,130.34,130.59,54.23,16.05,5.17,5.90,227.36,58.95,22.82,13.46,17.26,8.90,942,Settling, 10
36.76,435.87,387.49,75.93,145.95,235.07,130.34,130.04,54.23,16.05,5.17,5.90,228.47,58.95,22.82,13.46,16.40,8.90,947,Settling, 10
36.76,436.85,389.42,75.93,145.95,234.36,130.34,130.04,54.23,16.05,5.17,5.90,228.47,58.95,22.82,13.46,17.26,7.79,1023,Settling, 10
36.76,436.85,390.39,75.93,145.19,234.36,129.77,129.49,54.23,16.05,5.17,5.90,228.47,57.94,22.82,13.46,17.26,7.79,1023,Settling, 10
36.76,438.81,391.35,76.86,145.19,234.36,129.77,129.49,53.74,16.05,5.17,5.90,228.47,58.95,22.82,13.46,17.26,7.79,1001,Settling, 10
36.76,439.79,392.32,76.86,145.19,234.36,129.20,128.93,53.74,16.05,5.17,5.90,229.58,57.94,22.82,13.46,16.40,8.90,847,Settling, 10
36.76,440.77,393.29,76.86,145.19,234.36,129.20,128.93,53.74,15.60,5.17,5.90,229.58,58.95,22.82,13.46,17.26,8.90,855,Settling, 10
36.76,441.75,395.22,76.86,145.19,234.36,128.63,128.38,53.74,15.60,5.17,5.90,229.58,57.94,22.82,13.46,17.26,8.90,1023,Settling, 10
36.76,441.75,395.22,76.86,145.19,234.36,128.63,128.38,53.25,15.60,5.17,5.90,229.58,57.94,22.82,13.46,16.40,7.79,979,Settling, 10
36.76,442.73,396.19,76.86,145.19,233.65,128.06,127.83,53.25,15.60,5.17,5.90,229.58,58.95,22.82,13.46,17.26,7.79,807,Settling, 10
36.76,443.71,398.12,76.86,145.19,233.65,128.06,127.83,53.25,15.60,5.17,5.90,229.58,59.97,23.60,13.46,17.26,7.79,961,Settling, 10
36.76,444.69,398.12,76.86,145.19,233.65,127.49,127.27,53.25,15.60,5.17,5.90,229.58,57.94,23.60,13.46,17.26,7.79,1023,Settling, 10
36.76,445.67,399.09,76.86,145.19,233.65,127.49,127.27,52.76,15.60,5.17,5.90,229.58,58.95,23.60,13.46,16.40,7.79,1023,Settling, 10
37.61,446.65,400.05,76.86,145.19,233.65,126.92,126.72,52.76,15.60,5.17,5.90,229.58,58.95,23.60,13.46,17.26,7.79,952,Settling, 10
37.61,447.63,401.02,76.86,145.19,232.94,126.92,126.72,52.76,15.60,5.17,5.90,230.69,56.92,23.60,13.46,17.26,7.79,953,Settling, 10
37.61,447.63,401.98,76.86,144.43,232.94,126.36,126.17,52.76,15.60,5.17,5.90,229.58,58.95,23.60,13.46,17.26,7.79,872,Settling, 10
37.61,448.61,402.95,76.86,144.43,232.94,126.36,126.17,52.27,15.60,5.17,5.90,229.58,56.92,23.60,13.46,16.40,7.79,982,Settling, 10
37.61,448.61,402.95,76.86,144.43,232.23,125.79,125.61,52.27,15.60,5.17,5.90,230.69,58.95,23.60,13.46,16.40,7.79,1023,Settling, 10
37.61,449.59,403.92,76.86,144.43,232.23,125.79,125.61,52.27,15.60,5.17,5.90,230.69,58.95,23.60,13.46,16.40,7.79,1007,Settling, 10
37.61,449.59,404.88,76.86,144.43,232.23,125.22,125.06,52.27,15.60,5.17,5.90,230.69,56.92,23.60,13.46,16.40,7.79,1012,Settling, 10
37.61,450.57,404.88,76.86,144.43,231.52,125.22,125.06,51.79,15.60,5.17,5.90,230.69,58.95,23.60,13.46,16.40,7.79,993,Settling, 10
37.61,451.55,405.85,76.86,143.67,231.52,124.65,124.51,51.79,15.15,5.17,5.90,230.69,57.94,23.60,13.46,16.40,7.79,1023,Settling, 10
37.61,451.55,406.82,76.86,143.67,230.81,124.65,123.95,51.79,15.15,5.17,5.90,229.58,58.95,23.60,13.46,16.40,7.79,1023,Settling, 10
37.61,451.55,406.82,76.86,143.67,230.81,124.08,123.95,51.30,15.15,5.17,5.90,229.58,57.94,23.60,13.46,16.40,7.79,922,Settling, 10
37.61,451.55,407.78,76.86,143.67,230.10,124.08,123.40,51.30,15.15,5.17,5.90,229.58,58.95,23.60,13.46,16.40,7.79,964,Settling, 10
37.61,452.53,407.78,76.86,142.91,230.10,123.51,123.40,51.30,15.15,5.17,5.90,229.58,57.94,23.60,13.46,16.40,7.79,1023,Settling, 10
37.61,452.53,408.75,76.86,142.91,229.39,123.51,122.85,51.30,15.15,5.17,5.90,229.58,57.94,23.60,13.46,16.40,7.79,1023,Settling, 10
37.61,453.50,408.75,76.86,142.91,229.39,122.94,122.85,50.81,15.15,4.52,5.90,229.58,56.92,23.60,13.46,16.40,7.79,1007,Settling, 10
37.61,453.50,408.75,76.86,142.91,228.68,122.94,122.29,50.81,15.15,4.52,5.90,229.58,56.92,23.60,13.46,16.40,7.79,990,Settling, 10
37.61,453.50,409.71,76.86,142.91,228.68,122.37,122.29,50.81,15.15,4.52,5.90,229.58,57.94,23.60,13.46,16.40,7.79,911,Settling, 10
37.61,453.50,409.71,76.86,142.15,227.97,122.37,121.74,50.81,15.15,4.52,5.90,229.58,56.92,23.60,13.46,16.40,7.79,928,Settling, 10
37.61,453.50,409.71,76.86,142.15,227.97,121.80,121.74,50.32,15.15,4.52,5.90,229.58,57.94,23.60,13.46,16.40,7.79,723,Settling, 10
37.61,454.48,409.71,76.86,142.15,227.26,121.80,121.19,50.32,15.15,4.52,5.90,229.58,57.94,23.60,13.46,16.40,7.79,895,Settling, 10
37.61,453.50,409.71,75.93,141.39,227.26,121.23,121.19,50.32,15.15,4.52,5.90,229.58,57.94,23.60,13.46,16.40,7.79,856,Settling, 10
37.61,454.48,410.68,75.93,141.39,226.55,121.23,120.63,50.32,15.15,4.52,5.90,229.58,57.94,23.60,13.46,16.40,7.79,1023,Settling, 10
37.61,454.48,410.68,75.93,141.39,225.84,120.66,120.63,50.32,15.15,4.52,5.90,229.58,55.90,23.60,13.46,16.40,7.79,928,Settling, 10
37.61,453.50,410.68,75.93,140.63,225.13,120.66,120.08,49.83,14.71,4.52,5.90,228.47,57.94,23.60,13.46,16.40,7.79,948,Settling, 10
37.61,453.50,410.68,75.93,140.63,225.13,120.09,120.08,49.83,14.71,4.52,5.90,228.47,57.94,23.60,13.46,16.40,7.79,832,Settling, 10
37.61,454.48,410.68,75.93,140.63,224.42,120.09,119.53,49.83,14.71,4.52,5.90,228.47,55.90,23.60,13.46,16.40,7.79,968,Settling, 10
37.61,454.48,410.68,75.93,139.87,224.42,120.09,119.53,49.83,14.71,4.52,5.90,228.47,55.90,23.60,13.46,16.40,7.79,977,Settling, 10
37.61,454.48,410.68,75.93,139.87,223.71,119.53,118.97,49.34,14.71,4.52,5.90,228.47,55.90,23.60,13.46,16.40,7.79,1023,Settling, 10
37.61,454.48,410.68,75.93,139.87,223.00,119.53,118.97,49.34,14.71,4.52,5.90,228.47,56.92,23.60,13.46,16.40,7.79,896,Settling, 10
37.61,453.50,410.68,75.93,139.11,222.29,118.96,118.97,49.34,14.71,4.52,5.90,228.47,55.90,23.60,13.46,16.40,7.79,886,Settling, 10
37.61,453.50,409.71,75.93,139.11,222.29,118.96,118.42,49.34,14.71,4.52,5.90,228.47,55.90,23.60,13.46,16.40,7.79,976,Settling, 10
37.61,453.50,409.71,74.99,139.11,221.58,118.39,117.87,49.34,14.71,4.52,5.90,228.47,56.92,23.60,13.46,16.40,7.79,1023,Settling, 10
37.61,452.53,409.71,74.99,138.35,220.87,118.39,117.87,48.85,14.71,4.52,5.90,228.47,54.89,23.60,13.46,16.40,7.79,884,Settling, 10
37.61,452.53,409.71,74.99,138.35,220.16,117.82,117.87,48.85,14.71,4.52,5.90,228.47,54.89,23.60,13.46,16.40,7.79,900,Settling, 10
37.61,452.53,409.71,74.99,137.59,219.45,117.82,117.31,48.85,14.71,4.52,5.90,227.36,56.92,23.60,13.46,16.40,7.79,992,Settling, 10
37.61,452.53,409.71,74.99,137.59,219.45,117.25,117.31,48.85,14.71,4.52,5.90,227.36,54.89,23.60,13.46,16.40,7.79,984,Settling, 10
37.61,452.53,408.75,74.99,136.83,218.74,117.25,116.76,48.37,14.71,4.52,5.90,227.36,56.92,23.60,13.46,16.40,7.79,960,Settling, 10
37.61,451.55,408.75,74.99,136.83,218.03,116.68,116.76,48.37,14.71,4.52,5.90,227.36,56.92,23.60,13.46,16.40,7.79,896,Settling, 10
37.61,451.55,407.78,74.99,136.83,217.32,116.68,116.21,48.37,14.26,4.52,5.90,227.36,55.90,23.60,13.46,16.40,7.79,1014,Settling, 10
37.61,450.57,407.78,74.05,136.07,216.61,116.68,116.21,48.37,14.26,4.52,5.90,227.36,55.90,23.60,13.46,16.40,7.79,980,Settling, 10
37.61,450.57,407.78,74.05,136.07,215.90,116.11,115.65,47.88,14.26,4.52,5.90,226.25,55.90,23.60,13.46,16.40,7.79,971,Settling, 10
36.76,449.59,406.82,74.05,135.31,215.90,116.11,115.65,47.88,14.26,4.52,5.90,226.25,55.90,23.60,13.46,16.40,7.79,960,Settling, 10
36.76,449.59,406.82,74.05,135.31,215.19,115.54,115.10,47.88,14.26,4.52,5.90,226.25,55.90,23.60,13.46,16.40,7.79,1015,Settling, 10
36.76,449.59,406.82,74.05,135.31,214.48,115.54,115.10,47.88,14.26,4.52,5.90,226.25,55.90,23.60,13.46,16.40,7.79,1009,Settling, 10
36.76,448.61,405.85,74.05,134.55,213.77,114.97,115.10,47.88,14.26,4.52,5.90,226.25,55.90,23.60,13.46,16.40,7.79,1023,Settling, 10
36.76,447.63,405.85,74.05,134.55,213.06,114.97,114.55,47.39,14.26,4.52,5.90,226.25,55.90,23.60,13.46,16.40,7.79,976,Settling, 10
36.76,447.63,404.88,73.12,133.79,212.35,114.40,114.55,47.39,14.26,4.52,5.90,225.14,55.90,23.60,13.46,16.40,7.79,935,Settling, 10
36.76,446.65,404.88,73.12,133.79,212.35,114.40,113.99,47.39,14.26,4.52,5.90,225.14,53.87,23.60,13.46,16.40,7.79,795,Settling, 10
36.76,446.65,404.88,73.12,133.03,211.64,114.40,113.99,47.39,14.26,4.52,5.90,225.14,55.90,23.60,13.46,16.40,7.79,919,Settling, 10
36.76,445.67,403.92,73.12,133.03,210.93,113.83,113.44,46.90,14.26,4.52,5.90,225.14,55.90,23.60,13.46,16.40,7.79,998,Settling, 10
36.76,444.69,402.95,73.12,132.27,210.22,113.83,113.44,46.90,14.26,4.52,5.90,225.14,53.87,23.60,13.46,16.40,7.79,956,Settling, 10
36.76,444.69,402.95,73.12,132.27,209.51,113.26,112.89,46.90,14.26,4.52,5.90,225.14,55.90,23.60,13.46,16.40,7.79,1023,Settling, 10
36.76,444.69,401.98,73.12,131.51,208.80,113.26,112.89,46.90,14.26,4.52,5.90,224.03,54.89,23.60,13.46,15.54,7.79,915,Settling, 10
36.76,443.71,401.98,72.18,131.51,208.80,112.70,112.89,46.90,13.82,4.52,5.90,224.03,54.89,23.60,13.46,15.54,7.79,1023,Settling, 10
36.76,442.73,401.02,72.18,131.51,208.09,112.70,112.33,46.41,13.82,4.52,5.90,224.03,54.89,23.60,13.46,15.54,7.79,1000,Settling, 10
36.76,442.73,401.02,72.18,130.75,207.38,112.70,112.33,46.41,13.82,4.52,5.90,224.03,54.89,23.60,13.46,15.54,7.79,801,Settling, 10
36.76,442.73,401.02,72.18,130.75,206.67,112.13,111.78,46.41,13.82,4.52,5.90,224.03,52.86,23.60,13.46,15.54,7.79,1005,Settling, 10
36.76,441.75,400.05,72.18,129.99,205.96,112.13,111.78,46.41,13.82,4.52,5.90,222.92,54.89,23.60,13.46,15.54,7.79,891,Settling, 10
35.91,440.77,399.09,72.18,129.99,205.25,111.56,111.78,46.41,13.82,4.52,5.90,222.92,53.87,23.60,13.46,15.54,7.79,1023,Settling, 10
35.91,439.79,399.09,72.18,129.99,205.25,111.56,111.23,45.92,13.82,4.52,5.90,222.92,53.87,23.60,13.46,15.54,7.79,891,Settling, 10
35.91,439.79,398.12,71.24,129.23,204.54,111.56,111.23,45.92,13.82,4.52,5.90,222.92,52.86,23.60,13.46,15.54,7.79,927,Settling, 10
35.91,438.81,398.12,71.24,129.23,203.83,110.99,110.67,45.92,13.82,4.52,5.90,222.92,53.87,23.60,13.46,15.54,7.79,988,Settling, 10
35.91,438.81,397.15,71.24,128.47,203.12,110.99,110.67,45.92,13.82,4.52,5.90,222.92,52.86,23.60,13.46,15.54,7.79,804,Settling, 10
35.91,437.83,396.19,71.24,128.47,202.41,110.42,110.12,45.92,13.82,4.52,5.90,221.81,52.86,23.60,13.46,15.54,7.79,1013,Settling, 10
35.91,436.85,396.19,71.24,127.71,202.41,110.42,110.12,45.43,13.82,4.52,5.90,221.81,52.86,23.60,13.46,15.54,7.79,985,Settling, 10
35.91,436.85,396.19,71.24,127.71,201.70,110.42,110.12,45.43,13.82,4.52,5.90,221.81,51.84,23.60,13.46,15.54,7.79,962,Settling, 10
35.91,435.87,395.22,71.24,126.95,200.99,109.85,109.57,45.43,13.82,4.52,5.90,221.81,53.87,23.60,13.46,15.54,7.79,941,Settling, 10
35.91,434.89,394.25,70.30,126.95,200.28,109.85,109.57,45.43,13.82,4.52,5.90,221.81,53.87,23.60,13.46,15.54,7.79,815,Settling, 10
35.91,434.89,394.25,70.30,126.95,200.28,109.28,109.01,45.43,13.82,4.52,5.90,220.70,53.87,23.60,13.46,15.54,7.79,875,Settling, 10
35.91,433.91,393.29,70.30,126.19,199.57,109.28,109.01,44.95,13.37,4.52,5.90,220.70,53.87,23.60,13.46,15.54,7.79,1023,Settling, 10
35.91,433.91,393.29,70.30,126.19,198.85,109.28,108.46,44.95,13.37,4.52,5.90,220.70,52.86,23.60,13.46,15.54,7.79,768,Settling, 10
35.91,432.94,392.32,70.30,126.19,198.85,108.71,108.46,44.95,13.37,4.52,5.90,220.70,52.86,23.60,13.46,15.54,7.79,936,Settling, 10
35.91,432.94,392.32,70.30,125.43,198.14,108.71,108.46,44.95,13.37,4.52,5.90,219.60,51.84,23.60,13.46,15.54,7.79,1023,Settling, 10
35.91,431.96,392.32,70.30,125.43,197.43,108.71,107.91,44.95,13.37,4.52,5.90,219.60,52.86,23.60,13.46,15.54,7.79,1023,Settling, 10
35.91,431.96,391.35,69.37,125.43,197.43,108.14,107.91,44.95,13.37,4.52,5.90,219.60,51.84,23.60,13.46,15.54,7.79,1023,Settling, 10
35.91,430.98,390.39,69.37,124.67,196.72,108.14,107.91,44.46,13.37,4.52,4.92,219.60,51.84,23.60,13.46,15.54,6.68,992,Settling, 10
35.05,430.98,390.39,69.37,124.67,196.01,108.14,107.35,44.46,13.37,4.52,5.90,219.60,50.82,22.82,13.46,15.54,6.68,1023,Settling, 10
35.05,430.00,390.39,69.37,123.91,195.30,107.57,107.35,44.46,13.37,4.52,5.90,219.60,52.86,22.82,13.46,15.54,6.68,1023,Settling, 10
35.05,430.00,389.42,69.37,123.91,195.30,107.57,107.35,44.46,13.37,4.52,5.90,218.49,50.82,22.82,12.67,15.54,6.68,985,Settling, 10
35.05,430.00,389.42,69.37,123.91,194.59,107.57,106.80,44.46,13.37,4.52,4.92,218.49,52.86,22.82,13.46,15.54,6.68,1023,Settling, 10
35.05,429.02,388.46,69.37,123.15,194.59,107.57,106.80,43.97,13.37,4.52,4.92,218.49,51.84,22.82,12.67,15.54,6.68,873,Settling, 10
35.05,429.02,388.46,69.37,123.15,193.88,107.00,106.80,43.97,13.37,4.52,4.92,218.49,51.84,22.82,12.67,15.54,7.79,1023,Settling, 10
35.05,429.02,387.49,69.37,123.15,193.17,107.00,106.25,43.97,13.37,4.52,4.92,218.49,50.82,22.82,12.67,15.54,6.68,977,Settling, 10
35.05,427.06,387.49,68.43,122.38,192.46,106.43,106.25,43.97,13.37,4.52,4.92,217.38,50.82,22.82,12.67,15.54,6.68,960,Settling, 10
35.05,427.06,386.52,68.43,122.38,192.46,106.43,106.25,43.97,13.37,4.52,4.92,217.38,51.84,22.82,12.67,15.54,6.68,986,Settling, 10
35.05,426.08,386.52,68.43,122.38,191.75,106.43,105.69,43.48,13.37,4.52,4.92,217.38,51.84,22.82,12.67,15.54,6.68,1023,Settling, 10
35.05,426.08,385.56,68.43,121.62,191.75,105.87,105.69,43.48,13.37,4.52,4.92,217.38,51.84,22.82,12.67,15.54,7.79,855,Settling, 10
35.05,425.10,385.56,68.43,121.62,191.04,105.87,105.14,43.48,13.37,4.52,4.92,216.27,49.81,22.82,12.67,15.54,6.68,983,Settling, 10
35.05,425.10,384.59,68.43,121.62,190.33,105.87,105.14,43.48,12.93,4.52,4.92,216.27,49.81,22.82,12.67,15.54,6.68,1023,Settling, 10
35.05,424.12,384.59,68.43,120.86,190.33,105.30,104.59,43.48,12.93,4.52,4.92,216.27,49.81,22.82,12.67,15.54,6.68,909,Settling, 10
35.05,424.12,383.62,68.43,120.86,189.62,105.30,104.59,43.48,12.93,4.52,4.92,216.27,50.82,22.82,12.67,14.67,6.68,950,Settling, 10
35.05,423.14,383.62,68.43,120.86,189.62,105.30,104.59,42.99,12.93,4.52,4.92,216.27,50.82,22.82,12.67,14.67,6.68,960,Settling, 10
35.05,423.14,382.66,67.49,120.10,188.91,104.73,104.03,42.99,12.93,4.52,4.92,215.16,49.81,22.82,12.67,14.67,6.68,1023,Settling, 10
35.05,422.16,382.66,67.49,120.10,188.20,104.73,104.03,42.99,12.93,4.52,4.92,215.16,49.81,22.82,12.67,14.67,6.68,1023,Settling, 10
35.05,422.16,381.69,67.49,119.34,188.20,104.16,104.03,42.99,12.93,4.52,4.92,215.16,49.81,22.82,12.67,14.67,6.68,889,Settling, 10
35.05,421.18,381.69,67.49,119.34,187.49,104.16,103.48,42.99,12.93,4.52,4.92,215.16,50.82,22.82,12.67,14.67,6.68,899,Settling, 10
35.05,421.18,380.73,67.49,119.34,186.78,104.16,103.48,42.50,12.93,4.52,4.92,214.05,48.79,22.82,12.67,14.67,6.68,866,Settling, 10
35.05,420.20,380.73,67.49,119.34,186.78,103.59,103.48,42.50,12.93,4.52,4.92,214.05,50.82,22.82,12.67,14.67,6.68,1000,Settling, 10
34.20,420.20,380.73,67.49,118.58,186.07,103.59,102.93,42.50,12.93,4.52,4.92,214.05,50.82,22.82,12.67,14.67,6.68,935,Settling, 10
34.20,419.22,379.76,67.49,118.58,186.07,103.59,102.93,42.50,12.93,4.52,4.92,212.94,49.81,22.82,12.67,14.67,6.68,972,Settling, 10
34.20,418.24,379.76,66.55,118.58,185.36,103.02,102.37,42.50,12.93,4.52,4.92,212.94,48.79,22.82,12.67,14.67,6.68,1008,Settling, 10
34.20,418.24,378.79,66.55,117.82,185.36,103.02,102.37,42.01,12.93,4.52,4.92,212.94,48.79,22.82,12.67,14.67,6.68,1023,Settling, 10
34.20,418.24,378.79,66.55,117.82,184.65,103.02,102.37,42.01,12.93,4.52,4.92,211.83,48.79,22.82,12.67,14.67,6.68,1023,Settling, 10
34.20,417.26,377.83,66.55,117.82,184.65,102.45,101.82,42.01,12.93,4.52,4.92,211.83,49.81,22.82,12.67,14.67,6.68,1023,Settling, 10
34.20,417.26,377.83,66.55,117.06,183.94,102.45,101.82,42.01,12.93,4.52,4.92,211.83,47.77,22.82,12.67,14.67,6.68,938,Settling, 10
34.20,416.28,376.86,66.55,117.06,183.23,102.45,101.82,42.01,12.93,4.52,4.92,211.83,49.81,22.03,12.67,14.67,6.68,877,Settling, 10
34.20,416.28,376.86,66.55,117.06,183.23,101.88,101.27,41.53,12.48,4.52,4.92,210.72,47.77,22.03,12.67,14.67,6.68,1023,Settling, 10
34.20,415.30,375.89,66.55,116.30,182.52,101.88,101.27,41.53,12.48,4.52,4.92,210.72,48.79,22.03,12.67,14.67,6.68,990,Settling, 10
34.20,414.32,375.89,65.62,116.30,182.52,101.31,100.71,41.53,12.48,4.52,4.92,210.72,48.79,22.03,12.67,14.67,6.68,962,Settling, 10
34.20,414.32,374.93,65.62,116.30,181.81,101.31,100.71,41.53,12.48,4.52,4.92,209.61,48.79,22.03,12.67,14.67,6.68,928,Settling, 10
34.20,414.32,374.93,65.62,116.30,181.81,101.31,100.71,41.53,12.48,4.52,4.92,209.61,48.79,22.03,12.67,14.67,6.68,1014,Settling, 10
34.20,413.35,373.96,65.62,115.54,181.10,100.74,100.16,41.04,12.48,4.52,4.92,209.61,48.79,22.03,12.67,14.67,6.68,939,Settling, 10
34.20,413.35,373.96,65.62,115.54,181.10,100.74,100.16,41.04,12.48,4.52,4.92,208.50,48.79,22.03,12.67,14.67,6.68,1023,Settling, 10
34.20,412.37,373.96,65.62,115.54,180.39,100.74,99.61,41.04,12.48,4.52,4.92,208.50,46.76,22.03,12.67,14.67,6.68,924,Settling, 10
34.20,412.37,372.99,65.62,114.78,180.39,100.17,99.61,41.04,12.48,4.52,4.92,208.50,47.77,22.03,12.67,14.67,6.68,1023,Settling, 10
34.20,411.39,372.99,65.62,114.78,179.68,100.17,99.61,41.04,12.48,3.88,4.92,208.50,47.77,22.03,11.88,14.67,6.68,1023,Settling, 10
34.20,410.41,372.03,65.62,114.78,179.68,100.17,99.05,41.04,12.48,3.88,4.92,207.40,47.77,22.03,11.88,14.67,6.68,888,Settling, 10
34.20,410.41,372.03,65.62,114.78,178.97,99.60,99.05,40.55,12.48,3.88,4.92,207.40,47.77,22.03,11.88,14.67,6.68,983,Settling, 10
33.34,410.41,371.06,64.68,114.02,178.97,99.60,99.05,40.55,12.48,4.52,4.92,206.29,48.79,22.03,11.88,14.67,6.68,846,Settling, 10
33.34,409.43,371.06,64.68,114.02,178.26,99.60,98.50,40.55,12.48,3.88,4.92,206.29,46.76,22.03,11.88,13.81,6.68,1023,Settling, 10
33.34,409.43,371.06,64.68,114.02,178.26,99.04,98.50,40.55,12.48,3.88,4.92,206.29,47.77,22.03,11.88,13.81,6.68,918,Settling, 10
33.34,409.43,370.10,64.68,114.02,177.55,99.04,97.94,40.55,12.48,3.88,4.92,206.29,46.76,22.03,11.88,13.81,6.68,1023,Settling, 10
33.34,408.45,370.10,64.68,113.26,177.55,99.04,97.94,40.55,12.48,3.88,4.92,205.18,47.77,22.03,11.88,13.81,6.68,1003,Settling, 10
33.34,407.47,369.13,64.68,113.26,176.84,98.47,97.94,40.06,12.03,3.88,4.92,205.18,45.74,22.03,11.88,13.81,6.68,1023,Settling, 10
33.34,407.47,369.13,64.68,113.26,176.84,98.47,97.39,40.06,12.03,3.88,4.92,205.18,45.74,22.03,11.88,13.81,6.68,982,Settling, 10
33.34,406.49,369.13,64.68,113.26,176.13,98.47,97.39,40.06,12.03,3.88,4.92,204.07,45.74,21.24,11.88,13.81,6.68,981,Settling, 10
33.34,406.49,368.16,64.68,112.50,176.13,97.90,97.39,40.06,12.03,3.88,4.92,204.07,45.74,22.03,11.88,13.81,6.68,831,Settling, 10
33.34,406.49,368.16,64.68,112.50,175.42,97.90,97.39,40.06,12.03,3.88,4.92,204.07,46.76,21.24,11.88,13.81,6.68,827,Settling, 10
33.34,405.51,367.20,64.68,112.50,175.42,97.90,96.84,39.57,12.03,3.88,4.92,202.96,46.76,21.24,11.88,13.81,6.68,983,Settling, 10
33.34,404.53,366.23,63.74,111.74,174.71,97.33,96.84,39.57,12.03,3.88,4.92,202.96,46.76,21.24,11.88,13.81,6.68,837,Settling, 10
33.34,404.53,366.23,63.74,111.74,174.71,97.33,96.28,39.57,12.03,3.88,4.92,202.96,44.72,21.24,11.88,13.81,6.68,1023,Settling, 10
33.34,403.55,366.23,63.74,111.74,174.71,97.33,96.28,39.57,12.03,3.88,4.92,201.85,46.76,21.24,11.88,13.81,6.68,956,Settling, 10
33.34,403.55,365.26,63.74,111.74,174.00,96.76,96.28,39.57,12.03,3.88,4.92,201.85,44.72,21.24,11.88,13.81,6.68,1023,Settling, 10
33.34,402.57,365.26,63.74,110.98,174.00,96.76,95.73,39.57,12.03,3.88,4.92,201.85,44.72,21.24,11.88,13.81,6.68,1023,Settling, 10
33.34,402.57,364.30,63.74,110.98,173.29,96.76,95.73,39.08,12.03,3.88,4.92,200.74,45.74,21.24,11.88,13.81,6.68,963,Settling, 10
33.34,401.59,364.30,63.74,110.98,173.29,96.19,95.73,39.08,12.03,3.88,4.92,200.74,46.76,21.24,11.88,13.81,6.68,830,Settling, 10
33.34,401.59,364.30,63.74,110.22,172.58,96.19,95.18,39.08,12.03,3.88,4.92,200.74,44.72,21.24,11.88,13.81,6.68,1023,Settling, 10
