A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W,Res,Stage,Interval
52,59,52,33,28,26,6,8,6,5,24,4,3,8,9,10,73,208,811,Draining, 3
52,59,52,33,28,26,6,8,6,5,24,4,3,8,9,11,74,208,952,Draining, 3
52,59,52,33,28,26,6,8,6,5,24,4,3,8,8,11,73,208,819,Draining, 3
52,59,52,33,28,26,6,8,6,5,24,4,3,8,9,11,74,209,674,Draining, 3
52,59,52,33,28,26,6,8,6,5,24,4,3,7,8,10,74,210,781,Draining, 3
52,59,52,33,28,26,6,8,6,5,24,4,3,7,9,11,73,210,912,Draining, 3
52,59,52,33,28,26,6,8,6,5,24,4,3,8,9,11,74,209,933,Draining, 3
52,59,52,33,28,26,6,8,6,5,24,4,3,8,9,11,74,210,856,Draining, 3
52,59,52,33,28,26,6,8,6,5,24,4,3,8,9,11,74,210,850,Draining, 3
52,59,52,33,28,26,6,8,6,5,24,4,3,8,9,11,74,210,865,Draining, 3
52,59,52,33,28,26,6,8,6,5,24,4,3,8,9,11,74,210,1000,Draining, 3
52,59,52,33,28,26,6,8,6,5,24,4,3,7,8,10,73,210,906,Draining, 3
52,59,52,33,28,26,6,8,6,5,24,4,3,8,9,11,74,210,877,Draining, 3
52,59,52,33,28,26,6,8,6,5,24,4,3,8,9,11,74,210,664,Draining, 3
52,59,52,33,28,26,6,8,6,5,25,4,3,7,9,11,73,211,1012,Draining, 3
52,59,52,33,28,26,6,8,6,5,25,4,3,8,9,11,73,211,857,Draining, 3
52,59,52,33,28,26,6,8,6,5,25,4,3,8,9,11,73,211,911,Draining, 3
52,59,52,33,28,26,6,8,6,5,25,4,3,8,9,11,73,211,840,Draining, 3
52,59,52,33,28,26,6,8,6,5,25,4,3,8,9,11,73,212,901,Draining, 3
52,59,52,33,28,26,6,8,6,5,25,4,3,8,9,11,74,212,911,Draining, 3
52,59,52,33,28,26,6,8,6,5,25,4,3,7,8,11,74,214,919,Draining, 3
52,59,52,33,28,26,6,8,6,5,25,4,3,8,9,11,73,212,818,Draining, 3
52,59,52,33,28,26,6,8,6,5,25,4,3,8,9,11,73,212,704,Draining, 3
52,59,52,33,28,26,6,8,6,5,25,4,3,8,9,11,73,212,740,Draining, 3
52,59,52,33,28,26,6,8,6,5,25,4,3,8,9,11,73,213,910,Draining, 3
52,59,52,33,28,26,6,8,6,5,25,4,3,8,9,11,73,212,927,Draining, 3
52,59,52,33,28,26,6,8,6,5,25,4,3,8,9,11,74,212,882,Draining, 3
52,59,52,33,28,26,6,8,6,5,25,4,3,8,9,11,74,212,832,Draining, 3
52,59,52,33,28,26,6,8,6,5,25,4,3,8,9,11,73,212,887,Draining, 3
52,59,52,33,28,26,6,8,6,5,25,4,3,8,9,11,73,212,918,Draining, 3
52,59,52,33,28,26,6,8,6,5,25,4,3,8,9,11,73,213,849,Draining, 3
52,59,52,33,28,26,6,8,6,5,25,4,3,8,9,11,74,213,821,Draining, 3
52,59,52,33,28,26,6,8,6,5,25,4,3,8,9,11,74,213,887,Draining, 3
52,59,52,33,28,26,6,8,6,5,25,4,3,8,8,11,74,214,1023,Draining, 3
52,59,52,33,28,26,6,8,6,5,25,4,3,8,8,11,74,214,1023,Draining, 3
52,59,52,33,28,26,6,8,6,5,25,4,3,8,8,11,74,214,724,Draining, 3
52,60,52,33,28,26,6,8,6,5,25,4,3,7,9,11,74,214,902,Draining, 3
52,60,52,33,28,26,6,8,6,5,25,4,3,8,9,11,74,215,943,Draining, 3
52,59,52,33,28,26,6,8,6,5,25,4,3,8,9,11,74,215,828,Draining, 3
52,59,52,33,28,26,6,8,6,5,25,4,3,7,9,11,73,215,924,Draining, 3
52,59,52,33,28,26,6,8,6,5,25,4,3,8,9,11,73,216,852,Draining, 3
52,59,52,33,28,26,6,8,6,5,25,4,3,8,8,11,73,216,861,Draining, 3
52,59,52,33,28,26,6,8,6,5,25,4,3,7,8,11,73,216,906,Draining, 3
52,59,52,33,28,26,6,8,6,5,25,4,3,8,9,11,73,217,650,Draining, 3
52,60,52,33,28,26,6,8,6,5,25,4,3,7,9,11,73,217,1023,Draining, 3
52,60,52,33,28,26,6,8,6,5,25,4,3,7,9,11,73,216,796,Draining, 3
52,60,52,33,28,26,6,8,6,5,25,4,3,8,9,11,73,215,593,Draining, 3
52,60,52,33,28,26,6,8,6,5,25,4,3,8,9,11,73,215,719,Draining, 3
52,60,52,33,28,26,6,8,6,5,25,4,3,8,9,11,73,215,861,Draining, 3
52,60,52,33,28,26,6,8,6,5,25,4,3,8,9,11,73,216,891,Draining, 3
52,60,52,33,28,26,6,8,6,5,26,4,3,7,9,11,73,217,853,Draining, 3
52,60,52,33,28,26,6,8,6,5,26,4,3,7,9,11,73,218,700,Draining, 3
52,60,52,33,28,26,6,8,6,5,26,4,3,8,9,11,74,217,832,Draining, 3
52,60,52,33,28,26,6,8,6,5,26,4,3,7,9,11,74,216,800,Draining, 3
52,60,52,33,28,26,6,8,6,5,26,4,3,8,9,11,74,216,694,Draining, 3
52,60,52,33,28,26,6,8,6,5,26,4,3,7,9,11,74,216,728,Draining, 3
52,60,52,33,28,26,6,8,6,5,26,4,3,8,9,11,74,217,715,Draining, 3
52,59,52,33,28,26,6,8,6,5,26,4,3,8,9,11,74,217,921,Draining, 3
52,59,52,33,28,26,6,8,6,5,26,4,3,8,9,11,74,218,817,Draining, 3
52,60,52,33,28,26,6,8,6,5,26,4,3,7,9,11,74,219,715,Draining, 3
52,60,52,33,28,26,6,8,6,5,26,4,3,7,9,11,74,217,883,Draining, 3
52,60,52,33,28,26,6,8,6,5,26,4,3,8,9,11,74,216,570,Draining, 3
52,59,52,33,28,26,6,8,6,5,26,4,3,8,9,11,74,217,921,Draining, 3
52,59,52,33,28,26,6,8,6,5,26,4,3,8,9,11,74,216,1023,Draining, 3
52,60,52,33,28,26,6,8,6,5,26,4,3,7,9,11,74,216,983,Draining, 3
52,59,52,33,28,26,6,8,6,5,26,4,3,8,9,11,74,216,859,Draining, 3
52,60,52,33,28,26,6,8,6,5,26,4,3,7,9,11,74,216,802,Draining, 3
52,59,52,33,28,26,6,8,6,5,26,4,3,8,9,11,74,216,823,Draining, 3
52,60,52,33,28,26,6,8,6,5,26,4,3,7,9,11,74,216,764,Draining, 3
52,60,52,33,28,26,6,8,6,5,26,4,3,8,9,11,74,217,835,Draining, 3
52,59,52,33,28,26,6,8,6,5,26,4,3,8,9,11,74,216,877,Draining, 3
52,59,52,33,28,26,6,8,6,5,26,4,3,7,9,11,74,216,799,Draining, 3
52,60,52,33,28,26,6,8,6,5,26,4,3,8,9,11,74,216,895,Draining, 3
52,60,52,33,28,26,6,8,6,5,26,4,3,7,9,11,74,217,911,Draining, 3
52,60,52,33,28,26,6,8,6,5,26,4,3,7,9,11,74,217,1023,Draining, 3
52,60,52,33,28,26,6,8,6,5,26,4,3,8,9,11,74,217,938,Draining, 3
52,60,52,33,28,26,6,8,6,5,26,4,3,7,9,11,75,217,863,Draining, 3
52,60,52,33,28,26,6,8,6,5,26,4,3,7,9,11,74,217,931,Draining, 3
52,60,52,33,28,26,6,8,6,5,26,4,3,8,9,11,74,216,598,Draining, 3
52,60,52,33,28,26,6,8,6,5,26,4,3,8,9,11,74,216,851,Draining, 3
52,60,52,33,28,26,6,8,6,5,26,4,3,7,9,11,74,216,774,Draining, 3
52,60,52,33,29,26,6,8,6,5,26,4,3,8,9,11,74,216,847,Draining, 3
52,60,52,33,28,26,6,8,6,5,26,4,3,8,9,11,74,216,846,Draining, 3
52,60,51,33,28,26,6,8,6,5,26,4,3,8,9,11,74,216,902,Draining, 3
52,60,52,33,28,26,6,8,6,5,26,4,3,8,9,11,74,217,927,Draining, 3
52,59,52,33,28,26,6,8,6,5,26,4,3,8,9,11,74,217,719,Draining, 3
52,59,52,33,28,26,6,8,6,5,26,4,3,8,9,11,75,217,792,Draining, 3
52,59,52,33,28,26,6,8,6,5,26,4,3,8,9,11,75,217,927,Draining, 3
52,59,52,33,28,26,6,8,6,5,26,4,3,8,9,11,75,217,808,Draining, 3
52,59,52,33,28,26,6,8,6,5,26,4,3,8,9,11,75,217,905,Draining, 3
52,59,52,33,28,26,6,8,6,5,26,4,3,8,9,11,75,217,667,Draining, 3
52,60,52,33,28,26,6,8,6,5,26,4,3,7,9,11,75,218,848,Draining, 3
52,60,52,33,28,26,6,8,6,5,26,4,3,8,9,11,75,218,671,Draining, 3
52,60,52,33,28,26,6,8,6,5,26,4,3,8,9,11,75,218,904,Draining, 3
52,60,52,33,28,26,6,8,6,5,26,4,3,8,9,11,75,218,810,Draining, 3
52,60,52,33,28,26,6,8,6,5,26,4,3,7,9,11,75,218,783,Draining, 3
52,60,52,33,28,26,6,8,6,5,26,4,3,8,9,11,75,219,800,Draining, 3
52,60,52,33,28,26,6,8,6,5,26,4,3,8,9,11,75,219,863,Draining, 3
52,60,52,33,28,26,6,8,6,5,26,4,3,8,9,11,75,219,959,Draining, 3
52,60,52,33,28,26,6,8,6,5,26,4,3,8,9,11,76,219,644,Draining, 3
52,59,52,33,28,26,6,8,6,5,27,4,3,8,9,11,76,220,817,Draining, 3
52,59,52,33,28,26,6,8,6,5,27,4,3,8,9,11,76,221,952,Draining, 3
52,59,52,33,28,26,6,8,6,5,27,4,3,7,9,11,76,220,986,Draining, 3
52,59,52,33,28,26,6,8,6,5,27,4,3,8,8,11,76,220,566,Draining, 3
52,59,52,33,28,26,6,8,6,5,27,4,3,8,9,11,76,221,789,Draining, 3
52,59,52,33,28,26,6,8,6,5,27,4,3,8,9,11,76,222,970,Draining, 3
52,59,52,33,28,26,6,8,6,5,27,4,3,8,9,11,77,223,880,Draining, 3
52,59,52,33,28,26,6,8,6,5,27,4,3,8,9,11,76,223,813,Draining, 3
52,59,52,33,28,26,6,8,6,5,27,4,3,8,9,11,77,224,940,Draining, 3
52,59,52,33,28,26,6,8,6,5,27,4,3,8,9,11,77,225,752,Draining, 3
52,59,52,33,28,26,6,8,6,5,27,4,3,8,9,11,77,225,886,Draining, 3
52,60,52,33,28,26,6,8,6,5,27,4,3,8,9,11,77,225,889,Draining, 3
52,59,52,33,28,26,6,9,6,5,27,4,3,8,9,11,78,226,709,Draining, 3
52,60,52,33,28,26,6,9,6,5,27,4,3,8,9,11,78,226,670,Draining, 3
52,59,52,33,28,26,6,9,6,5,27,4,3,8,9,11,78,227,864,Draining, 3
52,60,52,33,28,26,6,9,6,5,27,4,3,8,9,11,78,228,897,Draining, 3
52,59,52,33,28,26,6,9,6,5,27,4,3,8,9,11,78,228,705,Draining, 3
52,59,52,33,28,26,6,9,6,5,27,4,3,8,9,11,79,229,901,Draining, 3
52,60,52,33,28,26,6,9,6,5,27,4,3,7,9,11,79,230,877,Draining, 3
52,59,52,33,28,26,6,9,6,5,27,4,3,7,9,11,79,233,812,Draining, 3
52,59,52,33,28,26,6,9,6,5,27,4,3,8,9,11,80,235,851,Draining, 3
52,59,52,33,28,26,6,9,6,5,27,4,3,7,9,11,80,236,860,Draining, 3
52,60,52,33,28,26,6,9,6,5,27,4,3,8,9,11,80,238,866,Draining, 3
52,59,52,33,28,26,6,9,6,5,27,4,3,8,9,11,80,240,858,Draining, 3
52,59,52,33,28,26,6,9,6,5,27,4,3,7,9,11,81,242,869,Draining, 3
52,60,52,33,28,26,6,9,6,5,27,4,3,7,9,11,82,247,890,Draining, 3
52,60,52,33,28,26,6,9,6,5,27,4,3,7,9,11,82,249,800,Draining, 3
52,60,52,33,29,26,6,9,6,5,27,4,3,8,9,11,82,251,880,Draining, 3
52,60,52,33,29,26,6,9,6,5,27,4,3,8,9,11,82,254,812,Draining, 3
52,60,52,33,29,26,6,9,6,5,27,4,3,8,9,11,83,258,911,Draining, 3
52,60,52,33,29,26,6,9,6,5,27,4,4,8,9,12,85,262,769,Draining, 3
52,60,52,33,29,26,6,9,6,5,27,4,4,8,9,12,85,266,617,Draining, 3
52,60,52,33,29,26,6,9,6,5,27,4,4,8,9,11,86,270,874,Draining, 3
52,60,52,33,29,26,6,9,6,5,28,4,4,8,9,12,87,273,792,Draining, 3
52,60,52,33,29,26,6,9,6,5,28,5,4,8,9,12,88,280,736,Draining, 3
52,60,52,33,29,26,6,9,6,5,28,5,4,8,10,12,90,286,777,Draining, 3
52,60,52,33,29,26,6,9,6,5,28,5,4,9,10,12,92,297,807,Draining, 3
52,60,52,33,29,26,6,9,6,5,28,5,4,8,10,12,97,326,804,Draining, 3
52,60,52,33,29,26,6,9,6,5,28,5,5,10,11,13,105,380,762,Draining, 3
53,60,52,33,29,26,6,9,6,5,29,5,5,10,11,14,116,456,671,Draining, 3
53,60,53,33,29,27,6,9,6,5,29,5,5,11,11,14,123,497,649,Draining, 3
53,60,53,33,29,27,7,10,7,5,29,5,6,11,12,15,128,541,910,Draining, 3
53,60,53,33,29,27,7,10,7,5,30,5,6,12,12,15,132,577,948,Draining, 3
53,60,53,34,29,27,7,10,7,5,30,5,6,13,12,16,137,608,766,Draining, 3
53,60,53,34,29,27,7,10,7,5,30,5,7,14,13,17,149,703,791,Draining, 3
54,60,53,34,29,27,7,11,7,5,31,5,7,14,14,18,160,783,884,Draining, 3
54,61,53,34,29,27,7,11,7,6,31,5,8,16,14,20,174,901,1023,Draining, 3
54,61,53,34,29,27,7,12,7,6,32,5,9,18,16,22,198,1062,893,Draining, 3
54,61,54,34,30,27,8,12,7,6,32,5,12,22,18,27,241,1407,779,Draining, 3
55,61,54,34,30,28,8,13,7,6,33,5,13,26,19,30,277,1840,674,Draining, 3
55,62,55,35,30,28,8,14,8,6,33,5,14,29,21,34,308,3162,615,Draining, 3
56,62,55,35,31,28,9,15,8,6,34,5,15,32,22,39,349,6816,623,Draining, 3
56,62,56,35,31,29,10,16,8,6,35,6,16,36,23,46,426,13992,791,Draining, 3
57,63,56,36,31,29,10,19,8,7,37,6,16,40,23,54,711,24794,930,Draining, 3
58,63,57,37,33,30,11,20,8,7,37,6,17,52,24,66,1460,35472,847,Draining, 3
59,64,58,38,38,31,12,25,9,7,39,6,17,101,26,92,3933,65535,667,Draining, 3
62,65,60,40,48,33,13,25,9,8,41,6,19,203,28,177,6027,65535,784,Draining, 3
65,67,62,43,64,35,15,30,10,8,45,6,20,369,32,350,7635,65535,812,Draining, 3
67,69,63,45,86,37,17,32,11,9,49,7,23,565,40,607,9413,65535,1023,Draining, 3
69,70,65,48,108,39,20,31,11,10,53,7,24,765,53,847,8728,65535,804,Draining, 3
75,76,69,55,166,44,29,34,12,13,60,7,25,930,62,1042,5185,65535,930,Draining, 3
81,83,74,64,232,49,33,34,13,29,121,8,24,997,60,981,2745,65535,903,Draining, 3
86,90,79,86,301,54,24,30,19,34,161,18,29,533,81,660,2993,11074,958,Draining, 3
92,98,86,214,440,62,12,26,22,32,302,29,20,55,148,390,3063,5525,1023,Draining, 3
180,130,95,482,667,86,8,14,8,8,55,10,4,9,26,22,92,303,870,Draining, 3
641,312,118,896,1023,168,12,36,15,12,100,28,13,23,61,116,198,761,824,Draining, 3
1123,531,369,816,827,299,15,33,17,15,112,28,14,21,94,105,211,820,811,Draining, 3
300,676,203,98,171,108,16,33,18,17,115,27,15,23,100,109,225,882,890,Draining, 3
92,522,105,56,79,51,19,35,19,19,119,28,16,23,101,110,242,964,899,Draining, 3
97,496,108,54,79,57,21,37,20,21,122,28,17,23,101,110,247,993,581,Draining, 3
97,495,108,54,79,57,21,37,20,21,122,28,17,23,101,110,247,993,564,Draining, 3
97,495,108,54,79,57,21,37,20,21,122,28,17,24,101,110,247,992,833,Draining, 3
97,493,108,54,79,57,21,37,20,21,122,28,17,23,101,110,247,992,978,Draining, 3
97,494,108,54,79,57,21,37,20,21,122,28,17,24,101,110,247,992,923,Draining, 3
97,494,108,54,79,57,21,37,20,21,122,28,17,24,101,110,247,992,876,Draining, 3
97,494,108,54,79,57,21,37,20,21,122,28,17,24,101,110,246,993,918,Draining, 3
98,495,109,54,80,57,21,37,20,21,122,28,17,24,101,110,247,993,996,Draining, 3
98,497,109,54,80,57,21,37,20,21,122,28,17,23,101,110,247,994,1016,Draining, 3
98,498,109,55,80,58,21,37,20,21,122,28,17,24,101,110,247,994,926,Draining, 3
98,500,109,55,80,58,21,37,20,21,122,28,17,24,101,111,247,995,792,Draining, 3
98,501,109,55,80,58,21,36,20,21,122,28,17,24,101,110,247,996,986,Draining, 3
98,502,109,55,80,58,21,36,20,21,122,28,17,23,101,110,247,996,962,Draining, 3
99,503,109,55,80,58,21,36,20,21,122,28,17,24,101,110,247,996,960,Draining, 3
99,503,110,55,80,58,21,36,20,21,122,28,17,24,101,111,247,996,856,Draining, 3
99,504,110,55,80,58,21,36,20,21,122,28,17,24,101,111,247,996,1023,Draining, 3
99,505,110,55,80,58,21,36,20,21,121,28,17,24,101,111,246,995,1016,Draining, 3
99,506,110,55,80,58,21,36,20,21,121,28,17,23,101,111,246,994,901,Draining, 3
99,506,110,55,80,58,21,36,20,21,121,28,17,24,101,112,246,994,848,Draining, 3
99,506,110,55,80,58,21,36,20,21,121,28,17,23,101,112,246,994,865,Draining, 3
99,505,109,55,80,58,21,36,20,21,120,28,17,24,101,112,246,994,900,Draining, 3
98,506,109,55,80,58,21,36,20,21,120,28,17,24,101,112,246,994,1023,Draining, 3
98,506,109,55,80,58,21,36,20,20,120,28,17,24,101,113,246,991,940,Draining, 3
98,507,109,55,80,58,21,36,20,21,119,27,17,23,101,113,246,993,726,Draining, 3
98,507,109,55,80,58,21,36,20,20,119,27,17,23,101,113,246,991,1023,Draining, 3
98,508,109,55,80,58,21,36,20,20,119,27,17,23,101,113,246,991,1015,Draining, 3
98,508,109,55,80,58,21,36,20,20,118,27,17,23,101,113,246,991,1023,Draining, 3
98,508,109,55,80,58,21,36,20,20,118,27,17,24,101,113,246,991,897,Draining, 3
98,508,109,55,80,58,21,36,20,20,118,27,17,23,101,113,246,991,832,Draining, 3
98,508,109,55,80,58,21,36,20,20,118,27,17,24,101,113,245,991,1023,Draining, 3
98,508,109,55,80,58,21,35,20,20,118,27,17,23,101,113,246,991,927,Draining, 3
98,508,109,55,80,58,21,35,20,20,118,27,17,24,101,113,245,991,904,Draining, 3
98,507,109,55,80,58,21,35,20,20,118,27,17,24,101,113,246,991,841,Draining, 3
98,506,109,55,80,58,21,35,20,20,117,27,17,25,101,113,245,990,838,Draining, 3
98,505,108,55,80,58,21,35,20,20,117,27,17,24,101,113,245,991,772,Draining, 3
98,504,108,55,80,58,21,35,20,20,117,27,17,23,101,113,245,991,1023,Draining, 3
98,504,108,55,80,58,21,35,20,20,117,27,17,23,101,113,245,990,916,Draining, 3
98,503,108,55,80,58,21,35,20,20,117,27,17,23,101,113,245,991,769,Draining, 3
98,502,108,55,80,58,21,35,19,20,117,27,17,23,101,113,245,990,864,Draining, 3
98,502,108,55,80,57,21,35,19,20,117,27,17,23,101,113,245,991,1023,Draining, 3
98,501,108,55,80,57,21,35,19,20,117,27,17,24,101,113,245,991,985,Draining, 3
98,501,108,55,80,57,21,35,19,20,117,27,17,23,101,113,245,991,890,Draining, 3
98,500,108,55,80,57,21,35,19,20,117,27,17,25,101,113,245,990,976,Draining, 3
98,499,108,55,80,57,21,35,19,20,117,27,17,24,101,113,245,991,1012,Draining, 3
98,499,107,55,80,57,21,35,19,20,117,27,17,24,101,113,245,990,1023,Draining, 3
98,499,108,55,80,57,21,35,19,20,117,27,17,23,101,113,245,991,888,Draining, 3
98,499,108,55,80,57,21,35,19,20,117,27,17,24,101,113,245,990,1023,Draining, 3
98,497,108,55,80,57,20,35,19,20,116,27,17,23,101,113,245,989,987,Draining, 3
98,496,107,55,80,57,20,35,19,20,116,27,17,24,101,113,245,990,1023,Draining, 3
98,495,107,55,79,57,20,35,19,20,116,27,17,24,101,113,245,990,879,Draining, 3
98,493,107,54,79,57,20,35,19,20,116,27,17,23,101,113,245,990,1023,Draining, 3
97,493,107,54,79,57,20,35,19,20,116,27,17,23,101,113,245,990,852,Draining, 3
97,492,107,54,79,57,20,35,19,20,116,27,17,23,101,113,245,990,945,Draining, 3
97,492,107,54,79,57,20,35,19,20,116,27,17,24,101,113,245,988,1023,Draining, 3
97,492,107,54,79,58,20,35,19,20,116,27,17,25,101,113,245,989,976,Draining, 3
97,492,107,54,80,58,20,35,19,20,116,27,17,24,101,113,245,990,1023,Draining, 3
97,491,107,55,80,58,20,35,19,20,116,27,17,26,101,113,244,989,1008,Draining, 3
97,488,108,55,80,58,20,35,19,20,116,27,17,24,101,113,244,989,992,Draining, 3
97,486,108,55,80,58,20,35,19,20,116,27,17,23,101,113,244,990,972,Draining, 3
97,483,107,54,80,58,20,35,19,20,116,27,17,24,101,113,245,989,918,Draining, 3
96,482,107,54,80,58,20,35,19,20,116,26,17,24,101,113,245,989,1023,Draining, 3
