A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W,Res,Stage,Interval
45.31,58.77,50.25,30.93,22.04,18.47,3.42,4.43,2.93,2.23,12.93,3.93,3.33,8.13,7.08,8.71,67.33,232.55,1023,Settling, 2
45.31,58.77,50.25,30.93,22.04,18.47,3.42,4.43,2.93,2.23,12.93,3.93,3.33,8.13,7.08,8.71,67.33,232.55,911,Settling, 2
45.31,58.77,50.25,30.93,22.04,18.47,3.42,4.43,2.93,2.23,12.93,3.93,3.33,8.13,7.08,8.71,66.47,232.55,889,Settling, 2
45.31,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,13.57,3.93,3.33,8.13,7.08,8.71,66.47,232.55,952,Settling, 2
45.31,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,13.57,3.93,3.33,7.12,7.08,8.71,66.47,232.55,848,Settling, 2
45.31,58.77,50.25,30.93,22.04,18.47,3.42,4.43,2.93,2.23,13.57,3.93,3.33,8.13,7.08,8.71,65.60,232.55,724,Settling, 2
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,13.57,3.93,3.33,7.12,7.08,8.71,65.60,232.55,1023,Settling, 2
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,13.57,3.93,3.33,8.13,7.08,8.71,65.60,233.67,1023,Settling, 2
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,14.22,3.93,3.33,7.12,7.08,8.71,64.74,232.55,827,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,14.22,3.93,3.33,7.12,7.08,8.71,64.74,231.44,1023,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,14.22,3.93,3.33,8.13,7.08,8.71,64.74,230.33,1023,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,14.22,3.93,3.33,8.13,7.08,8.71,64.74,230.33,952,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,14.22,3.93,3.33,8.13,7.08,8.71,64.74,230.33,1023,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,14.22,3.93,3.33,7.12,6.29,8.71,64.74,230.33,948,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,14.22,3.93,3.33,8.13,6.29,8.71,63.88,230.33,693,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,14.86,3.93,3.33,8.13,7.08,8.71,63.88,231.44,776,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,14.86,3.93,3.33,8.13,7.08,8.71,63.88,231.44,718,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,14.86,3.93,3.33,8.13,7.08,8.71,63.88,231.44,956,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,14.86,3.93,3.33,8.13,7.08,8.71,63.88,232.55,857,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,14.86,3.93,3.33,8.13,7.08,8.71,63.88,230.33,773,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,14.86,3.93,3.33,8.13,7.08,8.71,63.88,230.33,875,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,14.86,3.93,3.33,8.13,7.08,8.71,63.88,230.33,805,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,14.86,3.93,3.33,8.13,7.08,8.71,63.88,230.33,794,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,14.86,3.93,3.33,8.13,7.08,8.71,63.88,230.33,885,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,14.86,3.93,3.33,7.12,6.29,7.92,63.88,230.33,814,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,14.86,3.93,3.33,7.12,7.08,8.71,63.01,230.33,915,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,14.86,3.93,3.33,8.13,7.08,8.71,63.01,230.33,919,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,15.51,3.93,3.33,7.12,7.08,8.71,63.88,231.44,722,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,15.51,3.93,3.33,8.13,7.08,7.92,63.01,231.44,811,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,15.51,3.93,3.33,8.13,7.08,8.71,63.88,231.44,952,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,15.51,3.93,3.33,8.13,6.29,8.71,63.01,231.44,819,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,15.51,3.93,3.33,8.13,7.08,8.71,63.88,232.55,674,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,15.51,3.93,3.33,7.12,6.29,7.92,63.88,233.67,781,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,15.51,3.93,3.33,7.12,7.08,8.71,63.01,233.67,912,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,15.51,3.93,3.33,8.13,7.08,8.71,63.88,232.55,933,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,15.51,3.93,3.33,8.13,7.08,8.71,63.88,233.67,856,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,15.51,3.93,3.33,8.13,7.08,8.71,63.88,233.67,850,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,15.51,3.93,3.33,8.13,7.08,8.71,63.88,233.67,865,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,15.51,3.93,3.33,8.13,7.08,8.71,63.88,233.67,1000,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,15.51,3.93,3.33,7.12,6.29,7.92,63.01,233.67,906,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,15.51,3.93,3.33,8.13,7.08,8.71,63.88,233.67,877,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,15.51,3.93,3.33,8.13,7.08,8.71,63.88,233.67,664,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.16,3.93,3.33,7.12,7.08,8.71,63.01,234.78,1012,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.16,3.93,3.33,8.13,7.08,8.71,63.01,234.78,857,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.16,3.93,3.33,8.13,7.08,8.71,63.01,234.78,911,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.16,3.93,3.33,8.13,7.08,8.71,63.01,234.78,840,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.16,3.93,3.33,8.13,7.08,8.71,63.01,235.89,901,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.16,3.93,3.33,8.13,7.08,8.71,63.88,235.89,911,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.16,3.93,3.33,7.12,6.29,8.71,63.88,238.12,919,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.16,3.93,3.33,8.13,7.08,8.71,63.01,235.89,818,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.16,3.93,3.33,8.13,7.08,8.71,63.01,235.89,704,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.16,3.93,3.33,8.13,7.08,8.71,63.01,235.89,740,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.16,3.93,3.33,8.13,7.08,8.71,63.01,237.00,910,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.16,3.93,3.33,8.13,7.08,8.71,63.01,235.89,927,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.16,3.93,3.33,8.13,7.08,8.71,63.88,235.89,882,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.16,3.93,3.33,8.13,7.08,8.71,63.88,235.89,832,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.16,3.93,3.33,8.13,7.08,8.71,63.01,235.89,887,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.16,3.93,3.33,8.13,7.08,8.71,63.01,235.89,918,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.16,3.93,3.33,8.13,7.08,8.71,63.01,237.00,849,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.16,3.93,3.33,8.13,7.08,8.71,63.88,237.00,821,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.16,3.93,3.33,8.13,7.08,8.71,63.88,237.00,887,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.16,3.93,3.33,8.13,6.29,8.71,63.88,238.12,1023,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.16,3.93,3.33,8.13,6.29,8.71,63.88,238.12,1023,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.16,3.93,3.33,8.13,6.29,8.71,63.88,238.12,724,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.16,3.93,3.33,7.12,7.08,8.71,63.88,238.12,902,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.16,3.93,3.33,8.13,7.08,8.71,63.88,239.23,943,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.16,3.93,3.33,8.13,7.08,8.71,63.88,239.23,828,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.16,3.93,3.33,7.12,7.08,8.71,63.01,239.23,924,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.16,3.93,3.33,8.13,7.08,8.71,63.01,240.34,852,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.16,3.93,3.33,8.13,6.29,8.71,63.01,240.34,861,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.16,3.93,3.33,7.12,6.29,8.71,63.01,240.34,906,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.16,3.93,3.33,8.13,7.08,8.71,63.01,241.45,650,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.16,3.93,3.33,7.12,7.08,8.71,63.01,241.45,1023,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.16,3.93,3.33,7.12,7.08,8.71,63.01,240.34,796,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.16,3.93,3.33,8.13,7.08,8.71,63.01,239.23,593,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.16,3.93,3.33,8.13,7.08,8.71,63.01,239.23,719,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.16,3.93,3.33,8.13,7.08,8.71,63.01,239.23,861,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.16,3.93,3.33,8.13,7.08,8.71,63.01,240.34,891,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,7.12,7.08,8.71,63.01,241.45,853,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,7.12,7.08,8.71,63.01,242.57,700,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,8.13,7.08,8.71,63.88,241.45,832,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,7.12,7.08,8.71,63.88,240.34,800,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,8.13,7.08,8.71,63.88,240.34,694,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,7.12,7.08,8.71,63.88,240.34,728,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,8.13,7.08,8.71,63.88,241.45,715,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,8.13,7.08,8.71,63.88,241.45,921,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,8.13,7.08,8.71,63.88,242.57,817,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,7.12,7.08,8.71,63.88,243.68,715,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,7.12,7.08,8.71,63.88,241.45,883,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,8.13,7.08,8.71,63.88,240.34,570,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,8.13,7.08,8.71,63.88,241.45,921,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,8.13,7.08,8.71,63.88,240.34,1023,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,7.12,7.08,8.71,63.88,240.34,983,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,8.13,7.08,8.71,63.88,240.34,859,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,7.12,7.08,8.71,63.88,240.34,802,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,8.13,7.08,8.71,63.88,240.34,823,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,7.12,7.08,8.71,63.88,240.34,764,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,8.13,7.08,8.71,63.88,241.45,835,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,8.13,7.08,8.71,63.88,240.34,877,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,7.12,7.08,8.71,63.88,240.34,799,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,8.13,7.08,8.71,63.88,240.34,895,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,7.12,7.08,8.71,63.88,241.45,911,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,7.12,7.08,8.71,63.88,241.45,1023,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,8.13,7.08,8.71,63.88,241.45,938,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,7.12,7.08,8.71,64.74,241.45,863,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,7.12,7.08,8.71,63.88,241.45,931,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,8.13,7.08,8.71,63.88,240.34,598,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,8.13,7.08,8.71,63.88,240.34,851,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,7.12,7.08,8.71,63.88,240.34,774,Draining, 3
44.45,58.77,50.25,30.93,22.04,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,8.13,7.08,8.71,63.88,240.34,847,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,8.13,7.08,8.71,63.88,240.34,846,Draining, 3
44.45,58.77,49.28,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,8.13,7.08,8.71,63.88,240.34,902,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,8.13,7.08,8.71,63.88,241.45,927,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,8.13,7.08,8.71,63.88,241.45,719,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,8.13,7.08,8.71,64.74,241.45,792,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,8.13,7.08,8.71,64.74,241.45,927,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,8.13,7.08,8.71,64.74,241.45,808,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,8.13,7.08,8.71,64.74,241.45,905,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,8.13,7.08,8.71,64.74,241.45,667,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,7.12,7.08,8.71,64.74,242.57,848,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,8.13,7.08,8.71,64.74,242.57,671,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,8.13,7.08,8.71,64.74,242.57,904,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,8.13,7.08,8.71,64.74,242.57,810,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,7.12,7.08,8.71,64.74,242.57,783,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,8.13,7.08,8.71,64.74,243.68,800,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,8.13,7.08,8.71,64.74,243.68,863,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,8.13,7.08,8.71,64.74,243.68,959,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,16.80,3.93,3.33,8.13,7.08,8.71,65.60,243.68,644,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,17.45,3.93,3.33,8.13,7.08,8.71,65.60,244.79,817,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,17.45,3.93,3.33,8.13,7.08,8.71,65.60,245.91,952,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,17.45,3.93,3.33,7.12,7.08,8.71,65.60,244.79,986,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,17.45,3.93,3.33,8.13,6.29,8.71,65.60,244.79,566,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,17.45,3.93,3.33,8.13,7.08,8.71,65.60,245.91,789,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,17.45,3.93,3.33,8.13,7.08,8.71,65.60,247.02,970,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,17.45,3.93,3.33,8.13,7.08,8.71,66.47,248.13,880,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,17.45,3.93,3.33,8.13,7.08,8.71,65.60,248.13,813,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,17.45,3.93,3.33,8.13,7.08,8.71,66.47,249.24,940,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,17.45,3.93,3.33,8.13,7.08,8.71,66.47,250.36,752,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,17.45,3.93,3.33,8.13,7.08,8.71,66.47,250.36,886,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.43,2.93,2.23,17.45,3.93,3.33,8.13,7.08,8.71,66.47,250.36,889,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.98,2.93,2.23,17.45,3.93,3.33,8.13,7.08,8.71,67.33,251.47,709,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.98,2.93,2.23,17.45,3.93,3.33,8.13,7.08,8.71,67.33,251.47,670,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.98,2.93,2.23,17.45,3.93,3.33,8.13,7.08,8.71,67.33,252.58,864,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.98,2.93,2.23,17.45,3.93,3.33,8.13,7.08,8.71,67.33,253.69,897,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.98,2.93,2.23,17.45,3.93,3.33,8.13,7.08,8.71,67.33,253.69,705,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.98,2.93,2.23,17.45,3.93,3.33,8.13,7.08,8.71,68.19,254.81,901,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.98,2.93,2.23,17.45,3.93,3.33,7.12,7.08,8.71,68.19,255.92,877,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.98,2.93,2.23,17.45,3.93,3.33,7.12,7.08,8.71,68.19,259.26,812,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.98,2.93,2.23,17.45,3.93,3.33,8.13,7.08,8.71,69.05,261.48,851,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.98,2.93,2.23,17.45,3.93,3.33,7.12,7.08,8.71,69.05,262.60,860,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.98,2.93,2.23,17.45,3.93,3.33,8.13,7.08,8.71,69.05,264.82,866,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.98,2.93,2.23,17.45,3.93,3.33,8.13,7.08,8.71,69.05,267.05,858,Draining, 3
44.45,57.79,50.25,30.93,21.28,18.47,3.42,4.98,2.93,2.23,17.45,3.93,3.33,7.12,7.08,8.71,69.92,269.27,869,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.98,2.93,2.23,17.45,3.93,3.33,7.12,7.08,8.71,70.78,274.84,890,Draining, 3
44.45,58.77,50.25,30.93,21.28,18.47,3.42,4.98,2.93,2.23,17.45,3.93,3.33,7.12,7.08,8.71,70.78,277.06,800,Draining, 3
44.45,58.77,50.25,30.93,22.04,18.47,3.42,4.98,2.93,2.23,17.45,3.93,3.33,8.13,7.08,8.71,70.78,279.29,880,Draining, 3
44.45,58.77,50.25,30.93,22.04,18.47,3.42,4.98,2.93,2.23,17.45,3.93,3.33,8.13,7.08,8.71,70.78,282.62,812,Draining, 3
44.45,58.77,50.25,30.93,22.04,18.47,3.42,4.98,2.93,2.23,17.45,3.93,3.33,8.13,7.08,8.71,71.64,287.07,911,Draining, 3
