A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
3,13,71,38,50,57,271,93,42,16,3,1,51,17,5,3,9,9
3,13,74,39,54,61,402,109,44,18,3,1,49,18,5,3,10,13
3,14,80,44,63,71,562,130,45,21,3,1,50,19,5,3,14,17
3,16,86,48,72,81,681,157,46,26,4,1,53,22,5,4,18,21
4,17,91,53,86,95,802,207,47,33,4,1,58,27,5,4,25,26
4,19,100,60,107,115,995,280,51,43,4,2,65,33,6,5,34,32
5,21,112,72,143,150,1277,377,55,56,5,2,74,42,6,6,41,40
5,22,123,79,181,189,1977,534,66,76,7,2,92,59,7,7,62,64
5,23,127,84,225,240,2925,703,79,100,9,2,115,84,9,10,88,100
5,25,134,95,292,312,3183,915,92,128,11,3,139,111,11,13,111,119
5,29,149,114,400,416,3086,1147,100,151,12,3,152,142,12,14,122,111
6,32,158,135,457,491,3285,1388,109,176,13,3,159,171,12,15,133,105
6,36,176,159,608,628,3457,1597,120,199,15,3,168,186,13,16,133,98
6,37,182,188,755,809,3433,1788,134,212,18,4,186,163,13,17,106,81
6,40,193,218,836,917,3388,1732,147,206,19,4,182,114,13,16,62,58
6,45,212,275,1018,1067,2660,1244,158,153,18,5,185,103,14,15,50,48
7,69,300,364,1243,1363,1886,944,261,121,21,8,269,140,20,22,61,45
8,99,409,450,1439,1576,1618,1052,366,133,27,10,333,181,25,29,76,44
9,141,562,579,1799,2027,1634,1333,402,168,32,10,337,218,23,33,91,45
12,190,744,709,2447,2816,1986,1682,357,216,33,8,277,255,22,34,115,58
16,256,998,914,3082,3493,3144,2040,267,280,30,8,208,269,23,31,165,92
18,335,1279,1057,2946,3307,4424,1870,205,277,25,7,193,251,22,27,215,154
21,404,1559,1158,2917,3263,2561,1652,152,191,19,7,177,186,17,19,140,120
25,500,1914,1270,2937,3255,1691,601,104,81,8,4,147,90,14,13,94,86
30,612,2255,1255,2707,3018,1829,684,91,91,8,3,123,78,11,9,68,52
35,673,2444,1132,2265,2543,1856,823,90,101,8,3,110,84,10,8,70,51
44,793,2827,1091,2213,2508,1949,935,91,117,8,3,101,80,9,8,58,41
50,939,3374,1222,2411,2773,1968,1017,85,117,8,2,91,61,8,7,37,29
55,1043,3710,1368,2772,3186,1746,912,84,108,9,2,92,54,8,7,28,25
48,1092,3943,1551,3051,3371,1282,595,81,75,9,2,90,52,8,7,26,23
36,922,3349,1627,3479,3942,1016,418,79,55,8,2,97,53,8,8,26,27
27,641,2514,1615,4389,5167,985,355,81,50,8,2,99,54,8,8,26,29
26,551,2048,2400,7016,7920,1280,559,140,74,13,3,146,88,10,13,42,38
27,441,1580,1958,4911,5087,2082,1182,215,140,19,4,206,154,14,20,88,60
21,292,1185,1434,3206,4239,3102,1807,304,221,29,7,299,242,20,32,137,87
13,195,753,764,2115,2279,3179,1963,392,238,38,9,404,316,26,45,154,95
13,211,822,845,2140,2308,3251,2018,520,240,42,12,572,391,34,59,187,111
13,270,985,884,1983,2113,3135,1803,611,223,41,15,718,427,43,69,200,116
