A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
5,18,87,68,80,96,246,183,65,29,4,1,134,35,6,5,17,9
4,18,91,75,88,105,271,206,74,32,4,2,152,39,7,6,19,10
4,20,98,82,98,116,297,232,84,36,5,2,172,44,8,7,21,11
4,22,108,90,110,129,325,261,96,40,5,2,195,50,9,8,24,12
4,23,116,100,123,144,354,292,110,44,6,2,219,56,10,9,26,13
4,25,125,109,136,158,383,324,124,48,7,3,245,63,12,10,29,14
5,28,138,121,152,176,413,360,141,52,7,3,274,69,13,11,32,15
5,32,152,133,168,194,445,398,159,57,8,4,306,77,15,12,35,16
5,37,171,147,189,217,478,438,181,62,9,4,341,86,17,14,39,17
6,41,189,162,207,238,515,480,203,67,10,5,377,93,20,15,42,19
7,47,211,177,229,264,548,530,227,72,12,6,415,103,22,17,46,20
7,53,234,194,251,288,588,585,255,78,13,6,460,116,25,19,51,22
8,60,263,213,275,317,638,647,287,84,14,7,506,129,28,22,57,24
9,68,293,230,299,344,694,703,322,90,16,8,552,142,31,24,62,26
10,78,329,251,326,375,737,762,362,97,18,9,604,155,35,27,67,28
11,89,373,274,355,408,825,875,408,106,20,11,657,168,40,30,73,31
13,105,432,301,396,454,913,971,469,115,22,12,739,192,46,35,82,34
15,121,494,330,436,498,1009,1108,556,126,25,14,813,211,53,39,91,38
17,141,569,361,481,549,1131,1286,667,140,29,18,921,250,63,47,102,41
18,159,639,392,525,596,1257,1412,735,151,32,20,1064,287,74,55,118,46
20,181,719,423,571,646,1299,1506,816,160,35,23,1206,324,90,64,131,50
22,202,800,451,612,690,1454,1727,916,177,40,25,1232,314,91,63,127,48
24,227,890,479,657,738,1466,1762,971,182,42,29,1088,251,82,53,110,40
26,255,985,512,706,792,1795,2158,1104,200,47,32,947,227,78,49,87,33
30,289,1101,562,777,866,1144,1742,1043,172,42,31,861,206,78,47,74,27
32,326,1219,625,866,955,756,1118,813,133,33,28,663,161,69,40,55,20
35,354,1320,659,918,1004,541,754,636,94,24,23,509,124,50,29,45,18
41,408,1494,722,1010,1087,480,593,430,80,18,16,467,116,44,27,41,17
51,534,1901,890,1254,1338,438,529,367,73,16,13,436,108,40,25,39,16
51,529,1903,901,1267,1362,412,487,333,69,14,12,400,99,37,22,36,15
55,588,2048,973,1366,1428,386,449,301,64,13,11,371,91,33,20,33,14
64,720,2406,1063,1492,1532,357,412,272,59,12,10,348,85,31,19,31,13
85,931,3226,1543,2170,2263,333,382,250,55,11,9,328,80,29,18,29,12
93,1043,3469,1948,2746,2826,312,357,233,51,10,8,310,75,27,17,28,11
100,1088,3565,1499,2088,1993,296,337,219,48,10,8,294,71,26,16,26,10
85,856,2758,1246,1773,1689,280,320,207,46,9,7,278,67,25,15,25,10
53,474,1714,563,764,829,262,301,196,43,9,7,263,62,23,14,23,9
36,275,1065,381,475,554,249,285,186,41,8,6,251,60,22,13,22,9
27,205,805,331,412,486,233,267,175,39,8,6,239,57,21,13,21,8
24,180,712,303,375,443,224,253,164,37,7,6,227,54,20,12,20,8
21,161,637,276,343,405,214,243,157,35,7,5,216,52,19,11,19,8
18,145,574,246,310,368,204,232,151,34,7,5,207,49,18,11,18,7
16,132,525,228,289,341,194,221,144,32,6,5,197,47,17,10,17,7
15,126,497,218,275,323,186,211,137,31,6,5,186,45,16,10,16,7
15,119,468,205,258,303,179,203,132,30,6,4,176,43,15,9,16,6
14,112,442,193,244,287,173,197,127,28,6,4,170,41,15,9,15,6
13,106,418,179,228,270,166,189,123,27,5,4,161,39,14,9,14,6
12,99,392,169,215,253,158,180,118,26,5,4,154,37,13,8,14,6
12,94,372,162,206,243,152,173,113,25,5,4,147,36,13,8,13,5
11,90,356,155,197,232,147,167,108,24,5,4,142,35,12,7,13,5
11,85,335,144,185,218,141,160,104,23,5,4,135,33,12,7,12,5
10,79,316,137,174,206,135,154,100,22,4,3,129,31,11,7,11,5
9,75,299,130,167,196,131,148,96,21,4,3,124,31,11,7,11,4
9,72,284,124,159,188,126,143,93,20,4,3,119,30,10,6,11,4
9,68,271,118,151,179,121,138,89,20,4,3,115,28,10,6,10,4
8,65,258,113,144,170,117,133,86,19,4,3,111,27,9,6,10,4
