A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
1,4,21,11,11,14,13,12,7,2,0,0,10,3,1,1,1,0
1,4,24,12,12,16,14,13,8,2,0,0,11,3,1,1,1,0
1,5,26,13,13,17,16,15,9,2,0,0,12,3,1,1,1,1
1,5,29,15,15,19,17,16,10,3,0,0,14,3,1,1,1,1
1,6,31,16,16,20,18,17,11,3,0,0,14,4,1,1,1,1
1,6,31,16,16,20,19,18,11,3,0,0,15,4,1,1,1,1
2,6,33,17,17,21,21,19,11,3,0,0,16,4,1,1,1,1
2,7,34,18,18,23,22,20,12,3,0,0,17,4,1,1,1,1
2,7,36,19,19,24,24,21,13,4,0,0,17,5,1,1,2,1
2,7,38,20,20,25,25,22,13,4,1,0,18,5,1,1,2,1
2,8,38,21,20,26,27,23,13,4,0,0,19,5,1,1,2,1
3,8,38,21,21,26,29,24,14,4,1,0,19,5,1,1,2,1
3,8,41,23,23,28,31,25,15,4,1,0,20,6,2,1,2,1
3,9,42,24,24,30,33,26,15,5,1,0,21,6,1,1,2,1
2,8,41,24,24,29,35,28,15,5,1,0,22,6,2,1,2,1
2,7,40,23,24,30,37,29,16,5,1,0,23,6,2,1,2,1
2,8,44,26,27,33,44,32,17,6,1,0,25,7,2,1,3,2
2,8,45,27,28,34,49,35,18,6,1,1,26,8,2,1,3,2
2,8,47,28,30,36,56,39,20,7,1,1,29,9,2,1,3,2
2,8,49,29,33,39,63,44,21,7,1,1,33,10,2,2,4,3
2,9,50,30,35,41,71,48,23,8,1,1,35,10,3,2,4,3
2,9,54,32,38,45,81,54,25,9,1,1,38,12,3,2,5,3
2,9,55,34,41,47,91,59,27,10,1,1,40,13,3,2,5,3
2,10,59,37,45,52,103,66,30,11,2,1,43,14,3,2,6,4
2,11,62,39,49,56,115,73,33,12,2,1,47,15,3,2,6,4
3,12,67,43,55,62,125,77,34,13,2,1,50,16,4,2,7,5
3,13,71,46,60,68,138,83,36,14,2,1,51,16,4,3,8,5
3,13,73,48,64,72,151,88,38,15,2,1,55,18,4,3,8,5
3,14,76,51,69,77,166,95,40,16,2,1,57,18,4,3,9,6
4,15,79,54,73,81,183,102,43,18,3,1,62,20,5,3,10,7
4,16,83,57,78,86,197,110,45,19,3,1,64,20,5,3,10,7
4,17,89,60,84,93,213,118,47,20,3,1,67,22,5,3,11,7
4,19,97,69,101,111,287,137,52,23,3,1,74,25,5,4,13,10
4,22,108,80,121,132,373,157,56,26,4,2,84,29,6,5,16,13
4,23,118,88,137,149,446,180,61,29,4,2,95,32,6,5,18,16
4,26,124,94,151,164,556,198,66,32,5,2,106,37,7,6,21,19
4,27,132,101,165,181,664,223,73,36,6,2,117,40,8,6,24,22
4,29,141,107,181,197,768,250,80,39,6,2,131,45,9,7,26,25
4,32,152,116,199,214,817,270,88,42,7,2,144,49,10,8,27,27
5,36,165,124,223,236,826,286,99,44,8,3,160,53,11,9,28,28
5,39,178,134,248,263,764,296,111,45,8,3,174,55,12,9,28,27
5,42,194,144,274,287,691,302,124,45,8,4,183,56,13,10,27,25
6,47,208,155,310,324,573,301,135,44,9,4,187,56,15,10,26,22
6,49,219,166,353,349,443,289,141,40,8,5,180,56,16,11,24,16
6,54,238,183,422,421,316,257,140,34,8,5,149,46,16,10,19,11
7,60,258,199,477,477,261,199,126,29,7,5,109,33,14,8,12,7
