A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W,Res,f
7.89,102.52,254.91,54.73,60.45,92.39,60.39,64.91,33.58,8.46,2.61,3.91,118.94,34.72,14.03,8.39,4.61,3.57,1023,f
7.89,102.52,254.91,54.73,60.45,92.39,60.39,65.46,33.58,8.46,2.61,3.91,118.94,34.72,14.03,8.39,4.61,3.57,955,f
7.89,102.52,254.91,55.56,60.45,92.39,60.39,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,975,f
7.89,102.52,254.05,55.56,60.45,92.39,60.39,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,424,f
7.89,101.57,254.05,55.56,60.45,92.39,60.39,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,455,f
7.89,102.52,254.05,55.56,60.45,92.39,60.39,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,432,f
7.89,101.57,254.05,55.56,60.45,92.39,60.39,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,1009,f
7.89,101.57,253.19,55.56,60.45,92.39,60.39,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,487,f
7.89,101.57,254.05,55.56,60.45,92.39,60.39,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,456,f
7.89,101.57,254.05,55.56,60.45,92.39,60.99,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,472,f
7.89,101.57,254.05,55.56,60.45,92.39,60.99,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,445,f
7.89,101.57,254.05,55.56,60.45,92.98,60.99,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,442,f
7.89,101.57,254.05,55.56,60.45,92.39,60.39,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,434,f
7.89,101.57,253.19,55.56,60.45,92.39,60.39,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,455,f
7.89,101.57,253.19,55.56,60.45,92.39,60.39,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,448,f
7.89,101.57,254.05,55.56,60.45,92.98,60.39,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,427,f
7.89,101.57,254.05,55.56,60.45,92.39,60.39,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,448,f
7.89,101.57,254.05,55.56,60.45,92.39,60.39,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,437,f
7.89,101.57,254.05,55.56,60.45,92.39,60.39,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,395,f
7.89,101.57,254.05,55.56,60.45,92.39,60.39,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,5.53,3.57,421,f
7.89,101.57,254.05,55.56,60.45,92.39,60.39,64.91,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,426,f
7.89,101.57,254.05,55.56,60.45,92.39,60.39,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,409,f
7.89,101.57,254.05,55.56,60.45,92.39,60.39,64.91,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,415,f
7.89,101.57,254.05,55.56,60.45,92.39,60.39,64.91,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,429,f
7.89,101.57,254.05,55.56,60.45,92.39,60.39,64.91,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,410,f
7.89,101.57,254.05,55.56,60.45,92.39,60.39,64.91,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,410,f
7.89,101.57,254.05,55.56,60.45,92.98,60.39,64.91,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,410,f
7.89,101.57,254.05,55.56,60.45,92.39,60.39,65.46,33.58,8.46,2.61,3.91,120.09,33.63,14.03,8.39,4.61,3.57,405,f
7.89,101.57,254.05,55.56,60.45,92.39,60.39,64.91,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,410,f
7.89,102.52,254.05,55.56,60.45,92.98,60.39,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,413,f
7.89,102.52,254.05,55.56,60.45,92.98,60.39,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,419,f
7.89,102.52,254.91,55.56,60.45,92.98,60.39,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,390,f
7.89,102.52,254.05,55.56,60.45,92.98,60.39,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,383,f
7.89,102.52,254.05,55.56,60.45,92.98,60.39,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,411,f
7.89,102.52,254.05,55.56,60.45,92.98,60.39,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,412,f
7.89,102.52,254.91,55.56,60.45,92.98,60.39,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,411,f
7.89,102.52,254.05,55.56,60.45,92.98,60.39,64.91,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,426,f
7.89,102.52,254.05,55.56,60.45,92.98,60.39,64.91,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,414,f
7.89,102.52,254.91,55.56,60.45,92.98,60.39,64.91,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,394,f
7.89,102.52,254.91,55.56,60.45,92.98,60.39,64.91,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,401,f
7.89,102.52,254.91,55.56,60.45,92.98,60.39,64.91,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,420,f
7.89,102.52,254.91,55.56,60.45,92.98,60.39,64.91,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,405,f
7.89,102.52,254.91,55.56,60.45,92.98,60.39,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,5.53,3.57,418,f
7.89,102.52,254.91,55.56,60.45,92.98,60.39,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,406,f
7.89,102.52,254.91,55.56,60.45,92.98,60.39,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,406,f
7.89,102.52,254.91,55.56,60.45,92.98,60.39,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,408,f
7.89,102.52,254.91,55.56,60.45,92.98,60.39,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,406,f
7.89,102.52,254.91,55.56,60.45,92.98,60.39,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,409,f
7.89,102.52,254.91,55.56,60.45,92.98,60.39,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,420,f
7.89,102.52,254.91,55.56,60.45,92.98,60.39,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,397,f
7.89,102.52,254.91,55.56,60.45,92.98,60.39,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,407,f
7.89,102.52,254.91,55.56,60.45,92.98,60.39,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,399,f
7.89,102.52,254.91,55.56,60.45,92.98,60.39,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,418,f
7.89,102.52,254.91,55.56,60.45,92.98,60.39,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,402,f
7.89,102.52,254.91,55.56,60.45,92.98,60.39,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,401,f
7.89,102.52,254.91,55.56,60.45,92.98,60.39,65.46,33.58,8.46,2.61,3.91,118.94,34.72,14.03,8.39,4.61,3.57,400,f
7.89,102.52,254.91,55.56,60.45,92.98,60.39,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,406,f
7.89,102.52,255.77,55.56,60.45,92.98,60.99,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,418,f
7.89,102.52,254.91,55.56,60.45,92.98,60.39,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,436,f
7.89,102.52,254.91,55.56,60.45,92.98,60.39,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,418,f
7.89,102.52,254.91,55.56,60.45,92.98,60.39,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,446,f
7.89,102.52,255.77,55.56,60.45,92.98,60.99,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,404,f
7.89,102.52,255.77,55.56,60.45,92.98,60.99,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,5.53,3.57,389,f
7.89,102.52,254.91,55.56,60.45,92.98,60.99,65.46,33.58,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,403,f
7.89,102.52,255.77,55.56,60.45,92.98,60.99,65.46,34.05,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,400,f
7.89,102.52,255.77,55.56,60.45,92.98,60.99,65.46,34.05,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,406,f
7.89,102.52,255.77,55.56,60.45,92.98,60.99,65.46,34.05,8.46,2.61,3.91,120.09,34.72,14.03,8.39,5.53,3.57,388,f
7.89,102.52,255.77,55.56,60.45,92.98,61.59,66.02,34.05,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,404,f
7.89,102.52,255.77,55.56,60.45,92.98,61.59,66.02,34.05,8.46,2.61,3.91,120.09,34.72,14.03,8.39,4.61,3.57,403,f
7.89,102.52,255.77,55.56,60.45,92.98,62.18,66.58,34.05,8.93,2.61,3.91,120.09,34.72,14.03,8.39,5.53,3.57,404,f
