A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
4,19,108,64,80,92,279,129,60,21,4,2,83,25,7,4,12,11
5,21,118,68,87,99,359,145,63,23,4,2,85,27,7,4,13,14
5,21,117,70,91,101,482,157,64,24,4,2,86,27,7,4,14,16
5,22,119,76,103,112,608,175,67,27,4,2,89,30,7,5,18,18
6,24,136,86,121,131,754,194,67,29,5,2,97,33,7,5,22,25
6,26,146,94,134,143,949,233,73,35,6,2,106,38,8,6,28,31
6,27,150,98,145,154,1094,286,78,41,6,2,122,45,9,7,37,42
7,28,150,104,161,167,1250,353,85,48,7,2,136,53,10,8,47,49
7,29,153,111,184,187,1493,459,97,78,8,2,150,60,10,9,57,52
7,30,158,120,221,213,1532,545,97,69,8,3,163,67,11,10,70,56
7,31,162,132,277,256,1665,678,107,81,9,3,183,81,11,11,83,59
7,34,170,149,323,291,1899,859,119,97,10,3,203,96,12,12,94,62
7,38,187,171,432,384,2046,988,135,116,11,3,232,116,13,14,98,62
7,39,190,186,492,444,2269,1212,150,135,13,4,257,122,14,15,87,54
7,41,198,212,602,555,2258,1297,168,140,14,4,276,118,16,16,67,44
7,43,210,245,715,682,1967,1093,190,124,15,5,297,116,17,17,61,40
7,56,249,324,865,847,1714,1028,264,120,19,6,365,143,22,22,69,43
9,77,321,421,1096,1070,1774,1205,348,145,23,8,466,183,28,29,87,48
10,104,418,513,961,1114,2373,1866,455,219,31,11,572,255,34,37,135,65
13,121,526,596,1374,1396,2975,2036,534,252,36,13,679,335,38,47,209,104
13,174,658,746,1696,1712,2716,1921,574,235,40,13,606,299,37,45,163,95
15,216,788,869,1919,1956,2563,1823,468,220,37,12,475,263,34,37,131,75
16,228,818,931,1930,1993,2422,1744,356,208,29,11,355,216,32,29,119,67
21,343,1203,1070,2136,2277,1985,1512,297,193,21,10,270,161,27,21,109,57
24,420,1474,1213,2211,2290,1749,652,243,90,13,9,255,94,21,15,69,44
28,490,1669,1102,1859,1961,1540,504,156,76,10,6,212,77,16,12,47,35
35,589,2123,1080,1954,2100,1471,566,122,69,8,4,176,65,13,10,38,25
42,655,2331,1275,2153,2331,1273,565,117,71,8,3,172,65,12,9,32,22
49,797,2790,1426,2543,2813,840,505,123,63,8,3,163,64,11,9,32,22
56,879,3166,1813,3616,4070,749,427,113,58,8,3,164,65,11,9,31,22
64,1166,3913,2946,6260,7183,687,403,113,55,8,3,154,63,11,9,30,23
59,1141,3863,2838,5649,6023,706,389,110,54,8,3,156,64,11,9,31,24
50,908,3210,1825,3725,4025,1085,612,150,81,12,3,207,102,13,14,58,37
41,692,2375,1653,3173,3446,1264,737,194,94,15,4,256,150,15,21,78,48
32,469,1605,1408,2658,2772,1483,870,229,110,18,5,328,183,17,26,91,58
24,362,1264,1236,2375,2540,1713,963,290,129,22,5,397,199,21,30,97,62
19,226,850,821,1504,1569,1956,1182,382,146,27,7,462,223,24,33,105,68
18,234,728,752,1479,1573,2147,1350,444,160,29,9,504,240,30,37,113,71
15,246,909,743,1282,1411,2435,1512,528,183,35,11,569,270,34,42,120,78
13,219,850,751,1265,1189,2579,1705,636,197,39,14,646,305,40,47,137,85
14,295,1124,924,1610,1617,2835,1747,693,211,42,16,733,321,48,49,152,90
19,359,1400,986,2032,2141,2979,1871,762,216,44,18,708,311,49,50,148,89
22,456,1492,1368,3314,3689,3232,1918,826,242,48,23,603,263,47,43,139,91
25,524,1704,1447,3450,3579,3302,1965,878,235,45,25,478,192,35,33,111,79
28,650,2243,1671,3325,3390,3212,2014,808,233,43,28,336,143,28,24,92,73
34,782,2626,1835,3355,3623,3237,1575,598,200,36,20,296,131,25,21,97,76
38,859,3013,1733,3176,3499,2966,1228,356,162,23,13,280,141,23,20,120,84
43,822,3028,1636,2825,3269,3228,1494,286,193,22,9,338,193,22,26,163,100
45,865,2975,1632,3027,3065,3520,2127,354,260,31,11,756,366,39,57,240,106
54,952,3235,1590,3099,3316,3340,3283,730,341,58,19,1474,476,88,81,209,88
57,990,3267,1658,3115,3228,2882,3099,1401,310,71,43,1455,436,115,83,171,65
64,1072,3432,1595,3149,3433,1906,2701,1465,250,69,50,1053,282,117,71,104,21
69,1160,3963,1652,3201,3357,522,1668,1311,90,53,48,423,109,97,48,41,10
72,1207,3900,1534,3114,3304,99,630,690,34,20,38,112,26,49,29,8,2
66,1043,3501,1326,2838,3013,38,73,277,9,8,18,51,15,21,13,5,2
58,878,2908,1083,2484,2579,39,57,59,9,2,9,60,17,22,15,6,3
57,808,2687,916,2247,2300,44,65,67,11,3,9,61,18,21,16,6,3
