A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W,Res,f
5.26,56.95,115.01,25.71,26.00,36.72,38.27,35.81,15.13,4.70,1.30,0.98,141.82,50.99,14.03,9.23,8.30,7.15,445,f
5.26,56.95,115.01,25.71,26.65,37.31,34.68,35.81,16.55,4.70,1.30,1.95,148.68,45.57,14.91,10.07,7.38,4.77,471,f
5.26,56.95,115.87,27.37,27.95,39.09,36.47,34.13,15.61,5.17,1.30,1.95,112.08,29.29,13.15,6.71,4.61,3.57,437,f
5.26,60.75,121.02,36.49,37.05,49.75,38.27,35.81,15.61,5.17,1.30,1.95,120.09,32.55,14.03,7.55,4.61,3.57,427,f
7.89,87.33,155.35,59.71,57.85,65.74,38.86,35.81,16.08,5.64,1.30,1.95,126.95,33.63,14.91,8.39,5.53,3.57,461,f
5.26,69.30,162.21,37.32,40.95,61.00,40.66,36.37,16.08,5.64,1.30,1.95,130.38,34.72,15.78,8.39,5.53,3.57,420,f
5.26,71.19,169.08,37.32,41.60,62.78,41.85,37.49,16.08,5.64,1.30,1.95,131.52,34.72,15.78,8.39,5.53,3.57,458,f
5.26,70.24,168.22,36.49,40.95,61.59,44.25,38.61,16.55,6.11,1.30,1.95,134.95,35.80,15.78,8.39,5.53,3.57,440,f
5.26,70.24,167.36,36.49,40.95,61.59,46.64,39.73,17.03,6.11,1.30,1.95,137.24,35.80,15.78,8.39,5.53,3.57,452,f
5.26,70.24,168.22,36.49,40.95,62.19,50.23,41.40,17.50,6.58,1.30,1.95,140.67,36.89,16.66,9.23,6.46,4.77,483,f
5.26,70.24,169.08,37.32,40.95,62.19,54.41,43.64,18.44,6.58,1.30,1.95,145.25,39.06,16.66,9.23,6.46,4.77,995,f
5.26,70.24,167.36,37.32,40.95,62.19,59.19,46.44,18.92,7.52,1.96,1.95,152.11,41.23,17.54,9.23,6.46,4.77,1023,f
5.26,70.24,168.22,37.32,40.95,62.19,65.17,49.24,19.86,7.99,1.96,1.95,158.97,43.40,17.54,10.07,7.38,5.96,1002,f
5.26,70.24,169.08,37.32,41.60,63.37,72.95,53.16,20.34,8.46,1.96,1.95,168.12,45.57,18.41,10.07,7.38,5.96,722,f
5.26,71.19,170.80,38.15,42.25,63.96,82.51,57.63,21.28,9.40,1.96,1.95,177.27,48.82,19.29,10.91,8.30,7.15,1021,f
5.26,71.19,171.65,38.15,42.25,64.55,95.07,63.79,22.70,10.34,1.96,1.95,189.85,53.16,20.17,10.91,9.22,7.15,1023,f
5.26,71.19,172.51,38.98,42.90,65.15,111.81,70.50,24.12,11.75,1.96,1.95,205.86,57.50,21.04,11.75,11.07,9.53,952,f
5.26,72.14,173.37,39.81,43.55,65.74,134.53,80.57,26.01,13.16,2.61,1.95,228.74,64.01,21.92,12.59,12.91,10.72,928,f
5.26,72.14,174.23,40.64,44.20,66.92,165.62,93.44,28.38,15.51,2.61,1.95,260.76,71.60,23.67,14.26,14.76,13.11,1023,f
5.26,73.09,175.95,41.47,44.85,68.11,207.48,111.35,30.74,18.80,3.26,2.93,306.50,84.62,26.31,15.94,18.45,17.87,1023,f
6.13,73.09,178.52,43.12,46.15,69.88,261.29,141.00,35.47,23.50,3.91,2.93,377.41,103.07,28.94,18.46,24.90,23.83,997,f
6.13,74.04,181.95,44.78,48.10,72.85,315.10,181.85,42.09,28.67,4.56,2.93,480.34,132.36,33.32,21.82,33.20,32.17,998,f
6.13,74.99,184.53,47.27,50.05,76.40,359.95,226.05,52.97,33.84,5.22,3.91,634.74,182.26,39.46,28.53,44.27,45.28,998,f
6.13,76.89,190.54,50.59,53.95,81.73,380.87,266.89,68.58,38.07,6.52,4.88,844.03,267.97,50.86,38.60,58.10,56.00,1023,f
6.13,78.79,196.54,57.22,60.45,90.02,343.80,275.29,81.82,38.07,7.82,5.86,1032.74,388.39,64.01,52.86,68.25,63.15,749,f
7.01,82.58,206.84,67.17,70.19,103.64,246.94,213.18,77.09,31.02,7.82,6.84,1150.54,438.30,79.79,66.29,65.48,51.23,917,f
7.01,88.28,221.43,89.57,91.64,129.70,131.54,134.29,49.66,21.62,6.52,5.86,894.35,239.76,85.93,55.38,35.97,19.06,1023,f
8.76,106.32,258.34,170.84,158.59,204.32,24.51,42.52,21.76,8.46,3.26,3.91,282.49,36.89,40.33,17.62,6.46,2.38,775,f
14.89,186.05,407.68,296.06,285.98,363.64,24.51,26.86,12.30,4.70,1.30,1.95,101.79,15.19,21.04,8.39,3.69,1.19,1023,f
21.90,270.54,559.59,191.57,207.33,263.55,25.11,27.42,12.77,4.70,1.30,1.95,93.78,13.02,14.91,5.87,2.77,1.19,871,f
5.26,114.86,269.50,30.68,44.85,65.15,26.91,29.65,13.72,5.17,1.96,1.95,97.21,14.10,14.91,5.87,2.77,1.19,702,f
5.26,111.06,260.06,31.51,44.85,65.15,26.91,30.21,13.72,5.17,1.96,1.95,98.36,15.19,15.78,5.87,3.69,1.19,1020,f
5.26,110.11,257.48,31.51,44.85,65.15,26.91,29.65,13.72,5.17,1.96,1.95,98.36,15.19,14.91,5.87,3.69,1.19,1023,f
5.26,111.06,258.34,31.51,44.85,65.15,26.91,29.65,13.72,5.17,1.96,1.95,98.36,15.19,14.91,5.87,3.69,1.19,1023,f
5.26,111.06,259.20,30.68,44.85,64.55,26.91,30.21,13.72,5.17,1.96,1.95,98.36,15.19,14.91,5.87,3.69,1.19,783,f
5.26,110.11,258.34,30.68,44.85,64.55,26.91,30.21,13.72,5.17,1.96,1.95,98.36,15.19,14.91,5.87,3.69,1.19,764,f
5.26,109.16,255.77,30.68,44.20,63.96,26.91,30.21,13.72,5.17,1.96,1.95,98.36,15.19,14.91,5.87,3.69,1.19,1023,f
5.26,109.16,254.91,30.68,44.20,64.55,26.91,30.21,13.72,5.17,1.96,1.95,98.36,15.19,14.91,5.87,2.77,1.19,1023,f
5.26,110.11,259.20,30.68,44.85,64.55,26.91,30.21,13.72,5.17,1.96,1.95,97.21,15.19,14.91,5.87,3.69,1.19,947,f
5.26,111.06,260.91,30.68,44.85,64.55,26.91,29.65,13.72,5.17,1.96,1.95,97.21,15.19,14.91,5.87,2.77,1.19,1023,f
5.26,111.06,262.63,30.68,44.85,64.55,26.91,29.65,13.72,5.17,1.96,1.95,98.36,15.19,15.78,6.71,3.69,1.19,1001,f
5.26,112.01,263.49,30.68,44.85,64.55,26.91,29.65,13.72,5.17,1.96,1.95,98.36,15.19,15.78,6.71,3.69,1.19,1023,f
5.26,112.01,263.49,30.68,44.85,64.55,26.91,29.65,13.72,5.17,1.96,1.95,99.50,15.19,15.78,5.87,3.69,1.19,1023,f
5.26,112.01,263.49,30.68,44.85,64.55,26.91,30.21,13.72,5.17,1.96,1.95,99.50,15.19,15.78,6.71,3.69,1.19,1009,f
5.26,112.01,263.49,30.68,44.85,64.55,26.91,30.21,13.72,5.17,1.96,1.95,99.50,15.19,15.78,6.71,3.69,1.19,935,f
5.26,112.01,262.63,30.68,44.85,64.55,26.91,29.65,13.72,5.17,1.96,1.95,99.50,15.19,15.78,6.71,3.69,1.19,1023,f
5.26,112.01,262.63,30.68,44.85,64.55,26.91,29.65,13.72,5.17,1.30,1.95,99.50,15.19,15.78,6.71,3.69,1.19,1023,f
5.26,112.01,262.63,30.68,44.20,64.55,26.91,29.65,13.72,5.17,1.96,1.95,99.50,15.19,15.78,6.71,3.69,1.19,1023,f
5.26,112.01,262.63,30.68,44.20,64.55,26.91,29.65,13.72,5.17,1.96,1.95,99.50,15.19,15.78,6.71,3.69,1.19,1006,f
5.26,112.01,262.63,30.68,44.20,64.55,26.91,29.65,13.72,5.17,1.96,1.95,99.50,15.19,15.78,6.71,3.69,1.19,1023,f
5.26,112.01,262.63,30.68,44.20,64.55,26.91,29.65,13.72,5.17,1.96,1.95,99.50,15.19,15.78,6.71,3.69,1.19,960,f
5.26,112.01,262.63,30.68,44.20,64.55,26.91,29.65,13.72,5.17,1.96,1.95,99.50,15.19,15.78,6.71,3.69,1.19,1023,f
5.26,112.01,262.63,30.68,44.85,64.55,26.91,29.65,13.72,5.17,1.96,1.95,100.64,15.19,15.78,6.71,3.69,1.19,1007,f
5.26,112.01,262.63,30.68,44.20,63.96,26.91,29.65,13.72,5.17,1.96,1.95,99.50,15.19,15.78,6.71,3.69,1.19,1023,f
5.26,112.01,262.63,30.68,44.20,63.96,26.91,29.65,13.72,5.17,1.30,1.95,99.50,15.19,15.78,5.87,3.69,1.19,1008,f
5.26,112.01,262.63,30.68,44.20,63.96,26.91,29.65,13.72,5.17,1.96,1.95,99.50,15.19,15.78,6.71,3.69,1.19,1023,f
5.26,112.01,261.77,30.68,44.20,63.96,26.91,29.65,13.72,5.17,1.96,1.95,99.50,15.19,15.78,6.71,3.69,1.19,1023,f
5.26,112.01,262.63,30.68,44.20,63.96,26.91,30.21,13.72,5.17,1.96,1.95,100.64,15.19,15.78,6.71,3.69,1.19,1023,f
5.26,112.01,262.63,30.68,44.20,63.96,26.91,30.21,13.72,5.17,1.96,1.95,99.50,15.19,15.78,6.71,3.69,1.19,1023,f
5.26,111.06,261.77,30.68,44.20,63.96,26.91,29.65,13.72,5.17,1.96,1.95,99.50,15.19,15.78,5.87,3.69,1.19,1023,f
5.26,111.06,261.77,30.68,44.20,63.96,26.91,29.65,13.72,5.17,1.96,1.95,99.50,15.19,15.78,6.71,3.69,1.19,1023,f
5.26,111.06,261.77,30.68,44.20,63.96,26.91,30.21,13.72,5.17,1.96,1.95,99.50,15.19,15.78,6.71,3.69,1.19,1023,f
5.26,112.01,262.63,30.68,44.20,63.96,26.91,30.21,13.72,5.17,1.96,1.95,100.64,15.19,15.78,6.71,3.69,1.19,1001,f
5.26,111.06,261.77,30.68,44.20,63.96,26.91,29.65,13.72,5.17,1.96,1.95,99.50,15.19,15.78,6.71,3.69,1.19,729,f
5.26,111.06,261.77,30.68,44.20,63.96,26.91,30.21,13.72,5.17,1.30,1.95,99.50,15.19,15.78,6.71,3.69,1.19,1023,f
