A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
3,14,83,38,37,50,42,47,34,8,1,1,40,10,3,2,3,2
3,14,82,38,37,50,41,46,33,8,1,1,39,10,3,2,3,1
3,15,87,40,39,52,42,47,34,8,1,1,37,10,3,2,3,1
3,16,90,41,40,54,40,45,33,7,1,1,39,10,3,2,3,1
4,16,91,41,40,53,41,45,33,8,1,1,39,10,3,2,3,2
4,16,91,41,40,53,41,46,34,8,1,1,40,10,3,2,3,1
4,16,89,40,38,51,42,46,34,8,1,1,39,10,3,2,3,1
4,16,90,41,39,52,41,45,33,8,1,1,40,11,3,2,3,2
4,16,91,41,39,52,41,45,32,8,1,1,41,11,4,2,3,2
4,16,92,41,39,53,40,44,32,8,1,1,40,11,4,2,3,2
5,17,95,43,40,54,41,44,32,8,1,1,39,10,3,2,3,2
5,17,94,42,40,52,40,44,32,8,1,1,38,10,3,2,3,1
5,18,100,44,42,55,39,43,31,7,1,1,38,10,3,2,3,1
4,17,93,41,39,52,39,43,30,7,1,1,39,10,3,2,3,2
4,16,92,41,39,51,39,43,30,7,1,1,39,10,3,2,3,2
4,16,91,42,39,51,39,43,30,7,1,1,40,10,3,2,3,2
3,15,84,39,37,49,39,43,30,7,1,1,40,11,3,2,3,2
3,14,82,39,37,48,40,44,31,7,1,1,41,10,3,2,3,2
3,15,88,41,38,50,40,45,31,8,1,1,41,11,4,2,3,2
3,15,91,41,39,51,42,46,32,8,1,1,42,11,4,2,3,2
3,15,91,41,39,51,43,47,33,8,1,1,42,11,4,2,3,2
3,15,86,40,38,50,43,47,33,8,1,1,42,11,4,2,3,2
3,15,87,40,38,50,44,47,33,8,1,1,42,11,4,2,3,2
3,15,87,39,38,50,42,45,32,8,1,1,42,11,4,2,3,2
3,15,87,39,38,50,42,44,32,7,1,1,42,11,4,2,3,2
3,15,88,39,38,50,42,44,31,7,1,1,44,12,4,2,3,2
3,15,87,40,38,50,43,45,31,8,1,1,42,12,4,2,3,2
4,15,90,41,39,51,46,48,33,8,1,1,44,12,4,2,3,2
4,16,89,41,39,51,48,49,34,8,1,1,46,12,4,2,4,2
4,16,89,41,39,51,50,52,36,9,1,1,44,11,4,2,3,2
4,17,92,42,41,53,51,52,36,9,1,1,44,12,4,2,4,2
4,17,95,42,41,54,52,52,35,9,1,1,46,12,4,2,4,2
4,18,97,43,42,55,56,54,36,9,1,1,46,12,4,2,4,2
4,17,93,43,43,55,60,57,37,9,1,1,47,13,4,2,4,2
4,19,101,46,47,60,62,57,37,9,1,1,49,13,4,2,4,2
4,19,103,44,45,58,66,59,37,10,1,1,50,14,4,3,4,3
4,17,96,44,45,57,69,61,38,10,1,1,52,14,4,3,5,3
4,18,97,45,47,59,73,62,38,10,2,1,54,15,5,3,5,3
4,17,97,46,48,61,77,65,39,11,2,1,55,15,5,3,5,3
4,17,98,46,50,63,81,68,40,11,2,1,55,15,5,3,5,3
4,18,99,48,52,65,86,71,41,12,2,1,55,16,5,3,5,3
4,18,98,48,53,67,92,75,43,12,2,1,57,16,5,3,6,3
4,18,101,49,55,69,99,79,44,13,2,1,58,17,5,3,6,4
4,17,98,50,56,69,106,83,46,14,2,1,61,17,5,3,6,4
4,17,101,51,59,72,112,87,47,14,2,1,62,18,5,3,6,4
4,17,100,52,61,75,118,90,48,15,2,1,64,18,5,3,7,4
4,19,106,55,65,80,127,94,49,16,2,2,68,20,5,3,7,5
4,19,106,56,68,82,136,98,50,16,2,2,70,21,6,3,8,5
4,20,111,60,77,92,157,107,53,18,3,2,71,22,6,4,9,6
4,20,111,62,88,102,181,114,55,19,3,2,75,23,6,4,10,6
5,21,114,66,99,114,205,121,57,20,3,2,78,25,6,4,10,7
5,21,116,69,107,123,237,130,59,22,3,2,83,26,6,4,11,8
5,22,120,73,113,131,272,138,61,23,4,2,87,28,7,5,12,9
5,23,126,78,119,139,319,147,64,24,4,2,91,30,7,5,13,11
5,25,131,83,128,148,388,158,66,27,4,2,99,32,7,5,15,13
5,26,136,88,138,160,448,169,69,29,5,2,103,33,8,6,16,15
5,28,148,95,147,171,525,180,72,31,5,2,107,35,8,6,17,16
5,29,152,98,154,179,584,192,76,33,5,2,115,38,9,6,19,20
5,30,158,102,162,188,697,204,78,35,5,2,119,40,9,6,21,22
5,32,166,107,173,199,784,218,82,38,6,2,123,42,9,7,23,24
5,34,173,112,183,208,847,236,85,42,6,3,130,45,9,7,26,27
6,36,182,120,197,225,944,256,90,47,7,3,136,48,9,7,29,28
6,39,193,124,206,234,1048,277,93,52,7,3,146,53,10,8,34,35
