A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W,Res,f
6.13,60.75,145.05,55.56,57.85,86.47,80.12,76.66,33.11,12.69,2.61,2.93,112.08,39.06,15.78,10.91,6.46,4.77,1023,f
6.13,58.85,139.90,54.73,56.55,83.51,78.93,75.54,32.63,12.69,2.61,2.93,109.79,37.97,15.78,10.07,6.46,4.77,1023,f
6.13,57.90,137.32,53.08,55.25,81.73,78.33,74.98,32.16,12.69,2.61,2.93,107.51,36.89,14.91,10.07,6.46,4.77,900,f
5.26,56.95,134.75,52.25,53.95,79.95,77.73,73.86,32.16,12.22,2.61,2.93,106.36,36.89,14.91,10.07,6.46,3.57,1023,f
5.26,56.01,133.03,52.25,53.30,79.36,76.53,73.30,31.69,12.22,2.61,2.93,105.22,36.89,14.91,10.07,6.46,4.77,1023,f
5.26,56.01,132.17,51.42,52.65,78.18,75.94,72.74,31.69,12.22,2.61,2.93,102.93,35.80,14.91,10.07,6.46,3.57,1023,f
5.26,55.06,131.32,51.42,52.65,77.58,75.94,72.74,31.21,12.22,2.61,2.93,102.93,35.80,14.03,10.07,6.46,3.57,463,f
5.26,55.06,130.46,51.42,52.00,76.99,75.34,72.18,31.21,11.75,2.61,2.93,101.79,35.80,14.03,9.23,6.46,3.57,426,f
5.26,55.06,129.60,50.59,52.00,76.40,75.34,71.62,31.21,11.75,2.61,2.93,100.64,34.72,14.03,9.23,6.46,3.57,420,f
5.26,54.11,128.74,50.59,51.35,75.81,74.74,71.62,30.74,11.75,2.61,2.93,100.64,34.72,14.03,9.23,6.46,3.57,428,f
5.26,54.11,128.74,50.59,51.35,75.81,74.14,71.06,30.74,11.75,2.61,2.93,99.50,34.72,14.03,9.23,6.46,3.57,382,f
5.26,54.11,127.88,49.76,51.35,75.21,74.14,71.06,30.74,11.75,2.61,2.93,99.50,34.72,14.03,9.23,6.46,3.57,377,f
5.26,53.16,127.02,49.76,50.70,74.62,74.14,70.50,30.74,11.75,2.61,2.93,99.50,34.72,14.03,9.23,6.46,3.57,354,f
5.26,53.16,127.02,49.76,50.70,74.62,73.54,70.50,30.74,11.75,2.61,2.93,98.36,33.63,14.03,9.23,5.53,3.57,348,f
5.26,53.16,127.02,49.76,50.70,74.62,73.54,70.50,30.74,11.75,2.61,2.93,98.36,33.63,14.03,9.23,5.53,3.57,340,f
5.26,53.16,126.17,49.76,50.70,74.03,73.54,69.94,30.27,11.75,2.61,2.93,98.36,33.63,14.03,9.23,6.46,3.57,336,f
