A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
2,9,43,25,28,34,55,50,23,7,1,1,43,10,2,2,4,2
2,10,49,28,32,38,63,58,26,8,1,1,49,11,3,2,5,2
3,11,54,32,36,42,72,68,30,9,1,1,57,13,3,2,6,2
3,12,59,36,40,46,84,80,36,11,2,1,66,15,4,2,6,3
3,14,66,39,44,51,96,93,42,12,2,1,75,17,4,3,7,3
3,15,72,43,49,56,110,107,49,14,2,1,87,19,5,3,8,4
3,17,77,46,53,61,124,122,56,16,3,2,99,21,6,4,9,4
3,18,84,51,59,68,139,138,65,18,3,2,113,25,6,4,11,5
3,21,93,56,65,74,156,156,75,20,4,2,128,28,7,5,13,5
3,23,104,63,73,82,172,173,85,23,4,2,145,32,8,6,14,6
4,26,112,69,81,90,190,193,98,25,5,3,162,36,9,6,15,6
4,29,123,75,88,98,208,216,111,28,5,3,179,40,11,7,17,7
4,32,134,82,97,106,225,239,125,30,6,4,196,44,12,8,19,8
5,35,148,90,106,116,243,265,141,33,6,4,215,48,14,9,20,8
5,39,163,99,116,126,260,291,158,36,7,5,236,52,15,10,22,9
6,43,179,108,127,138,276,313,176,38,8,5,254,56,17,11,23,9
7,50,200,120,142,154,292,341,200,41,8,6,275,62,19,12,25,10
7,57,224,132,158,171,298,362,222,43,9,7,295,66,22,13,26,10
8,64,251,145,176,190,297,370,239,44,10,8,307,68,24,14,27,10
10,73,282,159,195,211,304,362,249,44,10,8,295,67,26,15,26,10
11,81,314,172,212,231,302,324,227,41,9,8,262,61,25,14,25,11
12,90,348,186,230,252,295,282,170,37,7,6,220,50,19,12,23,10
13,100,381,201,249,273,309,281,144,37,7,5,219,50,16,10,23,11
14,109,416,214,267,294,326,297,150,39,7,5,224,50,15,10,24,11
15,118,449,226,283,313,343,310,156,40,7,5,227,51,16,11,25,11
16,127,483,237,298,331,364,326,160,42,7,5,240,53,16,11,27,12
17,135,516,246,310,345,380,339,164,43,8,5,255,57,17,11,29,13
18,142,547,253,321,358,402,359,173,45,8,5,269,60,18,12,30,14
18,150,573,258,328,366,424,378,181,48,8,5,283,62,18,13,32,14
19,153,589,254,325,365,448,399,190,50,9,6,298,65,19,13,34,15
19,149,579,240,310,350,472,421,199,53,9,6,314,69,20,14,36,16
17,128,508,234,304,341,499,447,210,56,10,6,332,72,21,14,38,17
14,107,421,226,293,326,527,478,224,59,10,6,354,77,22,15,40,18
13,96,380,230,299,330,559,512,239,63,11,7,379,81,23,16,43,19
13,98,385,237,311,341,590,545,254,66,12,7,404,86,25,17,46,20
13,100,386,242,323,351,621,580,271,70,12,8,429,91,26,18,49,21
13,104,395,250,336,364,648,609,286,73,13,8,453,96,28,19,51,22
14,110,415,264,356,384,677,645,304,77,14,9,477,101,29,20,54,23
14,116,436,279,377,406,709,682,322,80,15,9,507,107,31,22,57,24
15,122,459,294,399,429,738,718,341,84,15,9,534,112,33,23,59,25
16,128,481,309,418,450,768,752,360,88,16,10,561,118,34,24,62,26
16,135,503,322,437,470,798,790,382,92,17,10,589,123,36,25,65,27
17,142,528,339,460,494,824,824,402,96,18,11,620,129,38,27,68,28
18,149,554,355,483,519,854,865,425,100,18,12,650,135,41,28,71,29
19,156,580,370,505,542,877,897,446,104,19,12,673,141,42,29,73,30
20,164,607,386,527,565,904,934,469,108,20,13,703,146,45,31,75,30
21,171,634,402,550,588,928,970,491,112,21,13,728,153,47,32,76,31
22,179,662,418,571,612,949,1001,516,115,22,14,751,157,49,33,78,31
23,187,693,433,592,635,965,1031,538,118,23,14,775,163,52,34,79,32
24,197,726,450,616,660,981,1058,568,121,23,15,799,169,55,36,82,33
25,206,760,467,641,684,1000,1084,592,124,24,16,823,176,57,37,84,33
26,216,793,484,664,710,1016,1111,612,127,25,17,848,180,59,39,86,34
28,225,824,500,686,735,1031,1134,636,130,26,17,867,186,62,40,87,35
29,234,856,513,703,756,1041,1155,655,133,27,18,888,190,64,42,89,35
30,242,886,528,724,778,1054,1180,680,136,27,19,913,194,67,43,91,36
31,252,916,544,743,802,1060,1196,689,138,28,19,933,200,70,44,92,36
32,261,947,559,764,824,1047,1213,707,138,28,20,948,202,72,45,93,35
