A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
7,49,179,93,115,124,174,166,97,24,4,3,131,32,11,7,13,6
8,52,195,95,113,129,181,173,100,25,4,3,149,49,12,9,17,9
7,49,196,94,115,133,194,181,104,27,5,4,205,75,18,14,23,11
7,49,198,94,117,136,202,190,107,29,5,4,188,67,19,14,20,10
8,55,225,104,132,155,212,197,109,29,5,4,157,47,14,10,17,8
8,56,239,102,128,153,224,208,114,31,5,4,162,39,13,8,17,8
7,51,207,104,128,149,236,219,120,34,6,4,172,41,14,9,18,8
7,50,208,106,131,152,249,231,125,34,6,4,178,43,14,9,19,9
8,52,212,112,137,159,262,243,130,36,6,4,188,46,14,9,20,9
8,52,217,115,143,166,276,256,135,38,6,4,221,51,15,10,23,11
8,52,220,118,147,172,292,271,142,40,7,5,359,78,26,16,34,14
8,53,226,126,154,180,307,287,150,42,7,5,392,98,34,21,36,15
10,61,236,163,179,192,324,301,156,44,7,5,361,88,31,20,34,14
11,66,254,155,181,204,344,321,163,47,8,5,274,66,23,15,28,12
9,59,246,139,176,204,362,338,169,49,8,5,253,62,18,12,27,12
9,58,243,141,178,208,382,357,178,52,9,5,270,66,19,13,29,13
9,62,257,150,191,223,408,384,190,56,9,6,298,73,21,14,31,14
9,65,273,159,204,238,435,414,206,59,10,6,322,79,22,15,34,15
10,69,287,168,217,253,462,443,221,63,11,6,344,85,24,16,36,16
10,73,305,178,231,270,492,476,239,68,11,7,368,91,25,17,39,17
11,79,329,189,249,291,522,510,256,72,12,7,395,98,27,19,41,18
11,83,355,197,261,305,554,546,277,77,13,8,423,106,29,20,44,19
11,85,345,209,275,319,592,593,310,82,14,9,462,114,32,22,47,21
12,91,368,220,292,338,628,632,324,88,15,9,489,121,34,23,50,22
13,97,395,233,310,360,664,674,350,94,16,10,522,129,36,25,53,23
13,103,419,246,329,381,706,723,378,100,18,11,560,138,39,26,57,24
14,108,443,258,345,400,746,772,408,107,19,12,602,149,42,29,61,26
15,118,484,274,369,429,763,801,435,112,20,13,645,159,46,31,65,28
15,122,493,289,387,448,769,799,436,115,21,13,690,171,49,33,69,29
17,131,528,306,411,475,873,922,521,128,23,15,741,182,54,35,74,31
18,138,557,322,432,500,926,992,549,135,25,16,783,193,57,38,78,32
19,145,584,336,451,522,941,1051,590,138,26,17,807,202,61,40,80,33
20,161,646,359,484,561,857,972,576,123,24,17,864,214,67,43,84,35
22,172,686,381,515,596,975,1089,636,137,27,18,889,223,71,45,87,35
23,184,730,401,544,627,1157,1311,753,165,32,22,959,244,76,50,95,39
25,198,784,425,578,667,1181,1362,802,171,35,24,906,224,77,48,85,33
26,210,835,447,611,705,704,910,627,121,26,21,604,148,59,35,52,21
28,227,894,477,652,753,492,579,412,84,17,14,447,110,41,25,40,17
29,240,948,501,688,796,435,495,335,75,14,11,392,99,35,21,35,15
31,255,1008,530,727,843,376,429,297,66,12,9,355,89,31,19,32,13
33,274,1075,562,768,888,335,380,261,59,11,8,319,80,28,17,28,12
35,288,1135,590,805,931,301,344,243,54,10,7,291,74,25,15,26,11
38,308,1213,618,845,978,270,311,221,50,9,7,266,68,23,14,24,10
38,311,1224,593,800,932,242,278,200,45,8,6,232,60,21,13,20,9
31,232,946,473,606,720,214,246,180,40,7,5,214,55,19,12,19,8
41,334,1292,663,899,1042,189,215,159,36,6,5,188,49,17,10,17,7
48,401,1545,767,1070,1206,170,197,147,33,6,4,170,45,15,9,15,6
36,284,1121,461,606,714,152,176,132,30,5,4,156,40,14,8,13,6
23,166,665,299,386,466,138,158,120,27,5,3,137,36,12,7,12,5
