A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
3.3652150630950928,14.993621826171875,95.56172180175781,46.24622344970703,40.4388542175293,47.791133880615234,43.42020797729492,36.79372787475586,19.702322006225586,5.045289516448975,1.2652974128723145,0.9892574548721313,55.819576263427734,13.324295997619629,3.2272958755493164,2.469252824783325,3.4038150310516357,3.3791682720184326
3.3652150630950928,15.930723190307617,98.45753479003906,48.096073150634766,41.909358978271484,49.196754455566406,48.63063430786133,39.05795669555664,20.66341209411621,5.503952503204346,1.2652974128723145,0.9892574548721313,59.16875076293945,15.374187469482422,4.034120082855225,2.469252824783325,4.2547688484191895,3.3791682720184326
3.3652150630950928,15.930723190307617,100.38806915283203,49.020999908447266,44.115116119384766,52.00799560546875,54.99892807006836,41.32218551635742,21.14395523071289,5.503952503204346,1.2652974128723145,0.9892574548721313,59.16875076293945,15.374187469482422,4.034120082855225,2.469252824783325,4.2547688484191895,4.505557537078857
3.3652150630950928,16.86782455444336,105.21442413330078,51.795772552490234,47.056121826171875,54.11642837524414,65.4197769165039,43.5864143371582,22.105045318603516,5.962615013122559,1.2652974128723145,0.9892574548721313,60.2851448059082,16.399133682250977,4.034120082855225,2.469252824783325,4.2547688484191895,4.505557537078857
3.3652150630950928,18.742027282714844,109.07550048828125,53.64562225341797,49.261878967285156,56.22486114501953,79.31424713134766,45.850643157958984,22.585588455200195,6.4212775230407715,1.2652974128723145,0.9892574548721313,64.7507095336914,17.42407989501953,4.034120082855225,2.469252824783325,5.105722427368164,5.631947040557861
3.3652150630950928,18.742027282714844,110.040771484375,53.64562225341797,49.99713134765625,56.92767333984375,96.68232727050781,49.246986389160156,24.0272216796875,6.4212775230407715,1.8979461193084717,1.9785149097442627,66.98348999023438,18.449026107788086,4.034120082855225,2.469252824783325,5.105722427368164,6.758336544036865
4.206518650054932,17.8049259185791,110.040771484375,54.5705451965332,49.99713134765625,56.92767333984375,121.57658386230469,52.64332962036133,24.988311767578125,7.3386030197143555,1.8979461193084717,1.9785149097442627,70.3326644897461,19.473970413208008,4.034120082855225,2.469252824783325,5.956676483154297,7.884725570678711
4.206518650054932,17.8049259185791,109.07550048828125,53.64562225341797,49.261878967285156,56.22486114501953,153.41806030273438,56.60573196411133,25.468854904174805,7.797265529632568,1.8979461193084717,1.9785149097442627,73.68183898925781,19.473970413208008,4.840943813323975,2.469252824783325,6.8076300621032715,9.011115074157715
4.206518650054932,17.8049259185791,108.1102294921875,52.72069549560547,49.99713134765625,56.92767333984375,171.36508178710938,58.30390548706055,25.949399948120117,7.797265529632568,1.8979461193084717,1.9785149097442627,74.79823303222656,20.498916625976562,4.840943813323975,3.292336940765381,6.8076300621032715,9.011115074157715
4.206518650054932,18.742027282714844,113.90184783935547,57.34531784057617,55.879146575927734,62.5501594543457,169.62828063964844,57.73784637451172,24.988311767578125,8.255928039550781,1.8979461193084717,1.9785149097442627,77.03101348876953,21.523862838745117,4.840943813323975,2.469252824783325,6.8076300621032715,9.011115074157715
5.04782247543335,20.616230010986328,124.51982116699219,64.74471282958984,64.7021713256836,70.98388671875,158.049560546875,61.13418960571289,25.949399948120117,8.714591026306152,1.8979461193084717,1.9785149097442627,77.03101348876953,21.523862838745117,4.840943813323975,3.292336940765381,7.658583641052246,9.011115074157715
5.04782247543335,22.490432739257812,134.17251586914062,72.14411163330078,74.26044464111328,79.41761779785156,152.83912658691406,62.26630401611328,25.949399948120117,8.714591026306152,1.8979461193084717,1.9785149097442627,78.14740753173828,22.548809051513672,4.840943813323975,3.292336940765381,8.509537696838379,9.011115074157715
5.04782247543335,24.364635467529297,139.96414184570312,73.06903839111328,75.73094940185547,80.82323455810547,153.99700927734375,66.79476165771484,26.910490036010742,9.631916046142578,1.8979461193084717,1.9785149097442627,80.38018798828125,23.573755264282227,4.840943813323975,3.292336940765381,9.360491752624512,10.137504577636719
5.04782247543335,23.427534103393555,137.06832885742188,74.91888427734375,79.4072036743164,83.63448333740234,158.6284942626953,73.02139282226562,27.871578216552734,10.54924201965332,1.8979461193084717,1.9785149097442627,83.72936248779297,24.59870147705078,4.840943813323975,3.292336940765381,10.211444854736328,10.137504577636719
5.04782247543335,23.427534103393555,140.92941284179688,76.76873016357422,83.81871795654297,87.85134887695312,162.10211181640625,78.11591339111328,27.871578216552734,11.007905006408691,1.8979461193084717,1.9785149097442627,85.96215057373047,26.648591995239258,4.840943813323975,3.292336940765381,11.062398910522461,10.137504577636719
5.04782247543335,23.427534103393555,139.96414184570312,79.54350280761719,88.9654769897461,92.06820678710938,163.25997924804688,83.2104263305664,27.871578216552734,11.925230026245117,1.8979461193084717,1.9785149097442627,88.19493103027344,28.698484420776367,4.840943813323975,3.292336940765381,11.913352966308594,11.263894081115723
4.206518650054932,24.364635467529297,144.7904815673828,86.01797485351562,116.9050521850586,118.77501678466797,307.9940185546875,136.98587036132812,29.79375648498535,17.429182052612305,2.530594825744629,1.9785149097442627,97.12606048583984,39.9728889465332,5.647768020629883,4.115421295166016,20.422889709472656,20.275009155273438
4.206518650054932,23.427534103393555,139.96414184570312,89.7176742553711,147.78562927246094,149.69869995117188,457.3595275878906,204.91275024414062,31.235389709472656,23.850460052490234,3.163243532180786,1.9785149097442627,107.17359161376953,54.3221321105957,6.454591751098633,4.93850564956665,29.783382415771484,29.286123275756836
4.206518650054932,25.30173683166504,149.61683654785156,104.51646423339844,193.37124633789062,196.78701782226562,533.2001342773438,227.55503845214844,33.63811111450195,25.22644805908203,3.7958922386169434,1.9785149097442627,120.5702896118164,72.77115631103516,6.454591751098633,6.584673881530762,38.29291915893555,37.17084884643555
4.206518650054932,27.175939559936523,161.2000732421875,118.39033508300781,233.8101043701172,241.0640869140625,679.092041015625,344.162841796875,37.48246765136719,37.151676177978516,5.061189651489258,1.9785149097442627,135.0833740234375,90.19523620605469,7.261415958404541,8.230842590332031,47.653411865234375,43.9291877746582
4.206518650054932,27.175939559936523,161.2000732421875,130.4143524169922,283.8072204589844,290.9636535644531,904.2982177734375,457.37432861328125,43.249000549316406,49.076908111572266,6.959136009216309,1.9785149097442627,156.29481506347656,111.71910095214844,8.06824016571045,10.700095176696777,57.01390075683594,51.81391143798828
