A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
2,10,59,28,31,38,45,37,23,6,1,1,29,8,2,2,3,2
2,11,63,30,33,40,55,43,26,7,1,1,32,9,3,2,3,2
2,11,66,32,36,44,67,47,28,8,1,1,33,10,3,2,3,2
3,12,71,34,39,47,84,52,30,9,2,1,35,10,3,2,4,3
3,13,75,36,42,50,108,57,32,10,2,1,39,11,3,2,4,4
3,14,78,37,43,52,139,63,35,11,2,1,42,12,4,2,5,5
3,14,79,38,45,53,181,68,36,12,2,1,45,13,4,2,6,6
3,14,80,39,45,53,235,75,38,13,3,1,48,14,4,3,6,7
3,14,82,40,48,57,266,79,39,13,3,1,49,14,4,3,6,7
4,15,89,44,56,65,267,81,40,14,3,1,50,15,4,3,7,7
4,17,100,52,68,77,238,82,40,14,2,1,51,16,4,3,7,7
4,19,110,61,81,89,228,85,41,15,2,1,52,16,4,3,8,7
4,20,117,63,84,92,231,93,42,17,2,1,54,18,4,3,9,7
4,20,116,65,90,96,239,103,44,18,3,1,57,19,5,3,10,8
4,20,122,67,95,103,243,112,45,20,3,1,60,21,5,3,11,8
4,21,122,70,103,109,244,121,45,21,3,1,62,22,5,3,12,8
4,22,127,77,141,147,489,214,48,33,4,1,70,33,6,5,22,17
4,21,122,81,182,191,737,332,52,47,5,2,79,48,6,6,33,24
4,23,132,97,244,256,967,471,60,62,6,2,90,65,7,7,42,31
5,25,144,113,298,318,1178,551,68,77,8,2,103,83,7,9,54,37
5,26,144,127,364,389,1493,769,77,101,11,2,122,101,8,12,64,45
5,26,143,146,438,473,1754,897,90,119,14,2,145,109,9,14,69,50
5,28,148,182,560,609,1901,893,107,129,16,3,156,89,10,13,61,50
5,32,162,220,689,757,1833,772,120,110,16,3,156,78,10,12,56,49
6,37,182,267,932,1041,1625,540,127,89,12,3,163,78,11,12,60,53
7,45,214,364,1319,1456,1686,497,131,86,11,3,173,81,13,13,66,58
7,56,258,451,1509,1643,1767,508,139,94,11,4,186,85,14,14,73,61
8,73,315,533,1610,1750,1950,554,153,104,12,4,204,90,15,14,76,66
9,96,396,623,1717,1937,2078,601,172,113,13,5,220,95,17,15,87,71
9,128,500,688,1831,2012,2265,609,183,117,14,6,225,95,18,16,85,72
10,170,647,787,1936,2175,2267,585,196,110,15,6,231,93,18,16,80,73
12,234,865,855,2089,2289,2230,555,195,105,14,6,231,94,20,16,79,77
15,326,1188,933,2211,2444,1997,936,328,131,23,12,324,164,34,28,93,80
19,405,1415,970,2076,2289,1622,1326,517,149,32,19,412,229,51,39,109,81
21,363,1276,769,1754,1820,2251,1793,756,189,43,29,464,248,51,41,123,81
23,360,1300,636,1655,1864,2593,1705,660,211,39,25,312,167,35,28,99,76
26,410,1465,656,1725,1941,2106,1084,375,140,24,14,223,111,29,21,84,54
29,474,1621,708,1894,2145,1438,545,203,74,13,9,174,67,21,14,27,23
38,565,1858,800,2251,2554,674,309,139,44,9,6,123,47,13,10,20,22
53,797,2742,1057,2983,3437,578,227,96,36,7,3,119,45,10,8,19,24
96,2111,7366,2191,5064,5775,470,211,92,34,6,2,107,41,9,7,19,26
110,2449,8145,3250,6480,7127,696,209,92,34,6,2,96,38,8,7,18,28
75,1640,5673,2053,4803,5231,954,213,91,35,7,2,91,37,8,6,19,31
80,1505,5226,1773,4287,4643,926,199,82,33,7,2,90,36,8,7,20,34
95,1664,5682,1580,4192,4523,1123,201,84,34,7,2,90,36,8,7,21,37
120,2024,6948,1497,4461,4870,1235,193,82,33,7,2,90,35,9,7,22,39
78,1428,4804,1638,3991,4435,1358,195,82,34,7,2,93,36,9,7,24,42
27,436,1507,920,2179,2582,1530,202,83,36,7,2,92,36,9,7,27,43
21,278,1048,486,1675,1904,1447,385,164,59,12,5,155,65,16,12,42,52
22,324,1194,531,1304,1419,1929,565,254,82,15,8,213,88,22,16,57,59
17,292,1031,723,1526,1659,2030,732,329,101,19,12,249,108,26,19,69,65
21,401,1454,842,1692,1808,2262,886,375,117,22,13,254,112,26,20,74,65
25,507,1844,917,1837,1929,2258,922,392,120,24,14,196,95,20,16,74,65
26,502,1711,855,1732,1877,2376,885,325,118,21,12,133,69,14,11,65,61
28,472,1621,792,1673,1823,2337,680,190,100,14,6,115,66,12,10,70,68
