A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
2,9,44,26,28,34,69,60,25,9,1,1,47,11,3,2,5,2
2,10,47,29,32,39,80,71,30,10,1,1,55,13,3,2,6,3
2,11,52,32,36,44,93,84,35,12,2,1,65,16,4,3,7,3
2,12,57,36,41,49,108,99,42,13,2,1,75,18,4,3,8,4
2,13,64,40,47,56,125,117,49,15,2,1,88,21,5,4,10,4
2,15,69,45,53,63,143,136,57,17,3,2,101,25,6,4,12,5
3,16,77,50,60,71,164,160,67,20,3,2,118,29,7,5,14,6
3,18,85,56,68,79,187,187,79,22,4,2,137,34,8,6,16,7
3,21,96,63,78,90,215,221,94,25,5,2,158,39,9,7,18,8
3,23,105,70,87,99,245,256,110,29,5,3,179,45,10,8,21,9
4,27,119,79,99,112,277,296,129,32,6,3,203,51,12,9,23,10
4,31,135,89,113,126,311,337,149,36,7,4,228,58,14,10,26,11
5,35,151,99,127,140,342,375,169,39,8,4,254,65,16,12,29,12
5,39,168,110,142,155,378,417,192,43,9,5,282,73,17,13,32,13
6,45,189,125,161,174,423,468,218,47,10,6,312,82,20,15,36,15
7,52,215,141,182,195,468,518,245,52,11,6,346,92,22,17,40,17
8,64,254,164,215,229,558,628,305,62,13,8,424,113,27,21,49,20
9,79,302,191,255,269,636,733,365,71,15,9,497,133,33,25,57,23
11,101,370,230,309,322,721,852,435,81,18,11,572,154,39,29,65,26
13,128,454,273,373,386,797,971,509,92,21,13,657,175,46,34,73,28
16,167,564,327,453,464,858,1067,576,103,24,16,740,196,53,39,80,30
19,206,687,390,542,551,849,1086,602,109,25,18,782,203,57,40,82,31
22,249,819,455,644,652,773,1017,585,109,25,17,799,206,60,42,80,29
25,289,945,517,734,744,730,982,588,110,25,18,813,204,64,43,78,28
29,330,1080,575,822,833,732,998,617,111,27,19,807,200,67,43,73,26
33,377,1230,631,906,927,693,993,660,109,27,21,738,183,67,42,63,21
37,426,1379,702,1014,1026,485,816,623,89,25,22,555,135,61,35,42,13
41,470,1531,766,1106,1122,268,508,475,55,17,18,322,78,44,23,24,9
45,514,1672,811,1170,1193,227,330,288,40,11,12,283,68,30,18,23,8
48,548,1808,855,1247,1276,217,313,259,39,10,10,280,68,33,19,22,9
53,595,1963,901,1312,1338,213,303,247,38,10,10,261,64,31,18,21,8
56,620,2051,917,1319,1340,203,286,231,36,9,9,239,58,28,16,19,8
