A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
2,10,46,21,21,26,22,23,15,4,1,1,23,5,2,1,2,1
2,11,49,22,22,28,24,25,16,4,1,1,25,6,2,1,2,1
2,12,52,24,24,29,27,28,18,4,1,1,27,6,2,1,2,1
2,12,55,25,25,30,31,31,20,5,1,1,29,7,3,2,2,1
2,13,58,26,26,32,35,34,22,5,1,1,31,7,3,2,3,1
3,14,61,27,28,33,39,37,23,6,1,1,34,8,3,2,3,2
3,14,63,28,28,34,44,40,24,6,1,1,37,9,3,2,3,2
3,14,64,29,30,36,51,44,25,7,1,1,40,10,3,2,4,2
3,15,67,31,31,37,59,49,27,8,1,1,44,10,4,2,5,2
3,15,69,32,32,39,68,56,29,9,1,1,49,12,4,2,5,3
3,15,69,33,34,40,80,64,32,10,1,1,56,13,4,3,6,3
3,15,71,35,36,42,94,73,35,11,2,1,63,16,4,3,7,4
3,16,73,36,38,45,110,84,38,12,2,1,73,18,5,3,8,4
3,16,77,39,40,48,128,98,43,14,2,1,84,20,5,4,10,5
3,17,79,41,44,51,149,116,49,17,3,1,98,24,6,4,11,6
3,18,83,44,47,56,172,137,57,19,3,2,115,28,7,5,13,6
3,19,89,49,54,63,201,167,69,23,4,2,139,33,8,6,16,7
4,20,94,55,62,71,231,200,84,26,4,2,166,39,9,7,18,8
4,22,101,62,72,82,263,239,103,31,5,3,196,45,11,8,21,9
4,25,110,70,83,94,297,280,126,35,6,3,227,52,13,9,24,10
4,28,122,80,96,109,333,323,150,40,7,4,259,58,16,11,26,11
5,31,135,92,112,125,372,369,179,45,8,5,292,65,18,12,29,12
5,36,152,105,130,145,414,416,210,50,10,6,325,71,21,14,32,13
6,41,174,120,150,167,452,461,242,55,11,7,357,78,24,16,35,14
6,47,196,135,171,190,520,505,269,60,12,8,395,85,28,17,40,17
7,55,224,152,194,215,496,506,290,56,13,9,404,85,30,19,41,17
8,63,255,170,217,241,318,365,248,40,11,8,291,61,27,15,29,12
9,72,291,188,240,267,194,213,168,24,7,6,153,34,18,10,17,8
10,83,329,207,264,292,162,142,92,19,5,4,101,25,10,6,13,6
11,94,371,225,287,320,165,135,68,19,4,2,93,23,8,5,13,6
13,106,416,243,311,347,181,141,66,19,4,2,91,22,8,5,13,7
14,119,464,263,335,375,196,143,65,19,4,2,89,22,7,5,14,7
16,133,517,282,362,403,263,153,64,19,5,2,91,22,7,5,17,9
18,147,568,302,388,432,343,171,65,20,5,2,96,22,7,5,21,11
20,160,617,325,420,463,440,198,68,21,5,2,105,23,7,5,26,13
22,174,667,370,481,512,559,225,69,21,6,2,114,24,8,6,30,16
23,187,711,436,576,552,660,253,69,22,6,2,124,25,8,6,38,19
22,176,657,407,537,445,746,292,72,23,6,2,144,27,8,6,45,21
15,112,432,290,376,253,898,370,75,24,7,2,170,28,9,7,53,27
9,58,230,225,294,174,1067,425,79,25,7,2,184,30,9,7,64,30
7,43,179,236,316,160,1190,527,83,26,8,2,231,32,10,8,70,36
6,38,160,262,358,159,1426,531,88,28,8,3,281,34,10,9,82,40
6,37,153,317,418,163,1627,756,93,31,9,3,341,36,11,9,98,47
6,39,154,363,492,179,1819,918,99,33,9,3,386,39,12,10,109,49
6,41,161,397,574,193,1969,1011,105,35,10,3,425,41,12,11,127,55
6,43,168,464,648,217,2157,1167,113,39,10,3,536,44,13,12,135,61
7,46,175,470,721,239,2388,1313,121,42,11,3,626,47,14,13,149,67
7,49,183,556,798,266,2685,1532,133,48,12,3,812,52,15,15,173,83
8,60,197,646,876,330,2882,1737,193,56,13,4,855,64,18,18,188,84
9,75,215,740,1031,413,3013,1961,271,65,15,4,1083,79,23,23,203,92
11,93,236,868,1230,512,3271,2015,341,75,18,5,1238,94,28,27,210,90
13,112,262,845,1362,595,3595,2370,458,88,21,6,1417,108,32,32,208,90
15,135,283,1082,1485,686,3439,2515,538,95,22,7,1562,125,40,38,212,90
17,166,325,1148,1642,808,3439,2640,649,106,25,8,1632,145,42,42,219,93
20,198,369,1274,1737,860,3363,2686,707,112,27,9,1848,160,52,49,234,100
24,233,411,1344,1836,976,3570,2926,870,126,30,11,1968,177,62,56,246,104
26,254,457,1303,2054,1046,3728,3134,998,136,34,13,2034,216,66,62,247,101
32,324,511,1561,2241,1314,3753,3294,1094,150,36,15,2306,219,74,68,260,115
37,338,591,1717,2390,1425,3988,3555,1232,162,42,18,2458,238,91,70,292,115
41,388,671,1700,2574,1480,4152,3731,1318,173,45,21,2593,271,98,74,306,120
46,456,721,1847,2630,1610,4365,3987,1449,186,48,24,2696,304,112,88,324,129
50,504,814,2004,2897,1797,4402,4185,1628,200,56,25,2968,335,124,96,335,132
54,541,928,1858,2801,1799,4646,4528,1740,208,60,30,3068,358,130,99,350,137
64,638,1055,2051,2850,1973,4786,4789,1929,221,67,35,3347,388,144,113,377,142
63,626,1135,1968,2865,1971,4768,4922,2035,235,71,35,3505,401,153,118,388,143
67,701,1332,1936,3036,2065,4953,5034,2260,244,76,42,3673,429,164,128,398,146
76,760,1492,2123,3074,2101,4842,5271,2423,254,84,47,3750,455,173,138,409,142
82,828,1598,2237,3079,2168,4513,5221,2437,258,85,53,3535,481,185,142,371,128
88,919,1651,2271,3294,2140,3628,4741,2373,235,86,57,3141,427,187,130,316,94
98,931,1922,2355,3400,2426,1993,3581,2003,165,70,56,2355,273,161,102,209,40
98,993,2021,2374,3451,2384,605,2109,1500,93,45,45,1076,117,124,63,57,12
102,1091,2307,2449,3500,2266,167,410,806,34,15,30,241,41,51,19,17,5
115,1152,2514,2579,3722,2537,48,174,177,13,6,8,90,15,21,9,5,2
115,1196,2547,2699,3777,2571,36,47,59,8,2,4,34,9,11,5,3,1
120,1221,2616,2672,3725,2493,30,39,35,7,1,4,27,7,11,5,3,1
129,1276,2927,2788,4022,2598,23,31,31,5,1,3,29,7,11,5,3,1
135,1372,3063,2826,4023,2719,19,26,26,5,1,3,28,7,9,5,3,1
145,1422,3318,2857,3982,2778,19,27,25,5,1,3,29,7,10,5,3,1
148,1448,3377,2801,3909,2712,19,27,27,5,1,3,29,7,8,5,3,1
145,1417,3618,2421,3363,2286,19,27,25,5,1,2,30,8,8,5,3,1
122,1164,2944,1702,2303,1481,19,27,24,5,1,2,30,8,8,6,3,1
78,712,1662,599,793,610,20,28,26,5,1,2,30,8,7,5,3,1
27,213,592,146,176,194,20,28,24,5,1,2,30,8,8,6,3,1
11,75,243,49,59,57,19,27,24,5,1,2,30,7,7,5,3,1
4,25,60,26,28,35,20,27,23,5,1,1,31,8,7,6,3,1
2,16,39,18,19,24,19,26,23,5,1,1,30,8,8,6,3,1
2,18,40,15,17,21,19,26,23,5,1,1,34,8,7,5,3,1
2,17,38,15,16,21,19,26,22,4,1,1,29,8,6,5,3,1
2,17,39,15,17,21,19,25,22,4,1,1,30,8,7,5,3,1
3,18,40,16,18,22,19,25,22,4,1,1,29,8,6,4,3,1
2,18,40,16,18,22,19,26,22,4,1,1,29,8,6,5,3,1
2,19,40,16,18,22,19,25,20,4,1,1,27,7,6,5,3,1
2,18,40,16,18,22,19,25,21,4,1,1,28,7,6,5,3,1
3,18,39,16,18,23,19,25,21,4,1,1,27,7,6,4,2,1
2,17,38,15,17,22,19,25,21,4,1,1,27,7,5,4,2,1
3,18,39,16,18,23,19,24,20,4,1,1,27,7,5,4,2,1
3,18,39,16,18,23,19,25,20,4,1,1,27,7,5,4,2,1
3,18,39,16,18,22,20,25,21,4,1,1,28,7,5,4,2,1
