A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W,Res,f
6.13,55.06,146.76,55.56,66.30,106.01,98.06,96.80,46.82,13.63,3.26,2.93,161.26,50.99,16.66,10.07,7.38,4.77,383,f
6.13,55.06,146.76,55.56,66.30,106.01,98.06,96.80,46.82,13.63,3.26,2.93,161.26,50.99,16.66,10.07,7.38,4.77,355,f
6.13,55.06,146.76,55.56,66.30,106.60,98.06,97.36,47.29,14.10,3.26,2.93,162.40,50.99,17.54,10.07,7.38,5.96,356,f
6.13,55.06,146.76,55.56,66.30,106.60,98.06,97.36,47.29,14.10,3.26,2.93,162.40,50.99,16.66,10.07,7.38,5.96,357,f
6.13,55.06,146.76,55.56,66.30,106.60,98.06,97.36,47.29,14.10,3.26,2.93,162.40,50.99,17.54,10.07,7.38,5.96,343,f
6.13,55.06,146.76,55.56,66.30,106.60,98.06,97.36,47.29,14.10,3.26,2.93,162.40,50.99,16.66,10.07,7.38,4.77,353,f
6.13,55.06,146.76,55.56,66.30,106.60,98.06,97.36,47.29,14.10,3.26,2.93,162.40,50.99,16.66,10.07,7.38,4.77,355,f
6.13,55.06,146.76,55.56,66.30,106.60,98.06,97.36,47.29,14.10,3.26,3.91,162.40,50.99,17.54,10.91,7.38,5.96,353,f
6.13,55.06,146.76,55.56,66.30,106.60,98.66,97.92,47.29,14.10,3.26,2.93,162.40,50.99,17.54,10.07,7.38,4.77,335,f
6.13,55.06,146.76,55.56,66.30,106.60,98.66,97.36,47.29,14.10,3.26,2.93,162.40,50.99,17.54,10.07,7.38,5.96,359,f
6.13,55.06,146.76,55.56,66.30,106.60,98.66,97.92,47.29,14.10,3.26,2.93,162.40,50.99,17.54,10.07,7.38,4.77,353,f
6.13,55.06,146.76,55.56,66.30,106.60,98.66,97.92,47.29,14.10,3.26,3.91,162.40,50.99,17.54,10.07,7.38,5.96,351,f
6.13,55.06,146.76,55.56,66.30,106.60,98.66,97.92,47.29,14.10,3.26,2.93,162.40,52.08,17.54,10.07,7.38,5.96,352,f
6.13,55.06,146.76,55.56,66.30,106.60,98.66,97.92,47.29,14.10,3.26,3.91,163.55,50.99,17.54,10.91,7.38,5.96,342,f
6.13,55.06,146.76,55.56,66.30,106.60,98.66,97.92,47.29,14.10,3.26,3.91,163.55,52.08,17.54,10.91,7.38,5.96,360,f
6.13,55.06,147.62,55.56,66.30,106.60,98.66,97.92,47.29,14.10,3.26,3.91,163.55,52.08,17.54,10.91,7.38,5.96,332,f
6.13,55.06,147.62,55.56,66.30,106.60,98.66,97.92,47.77,14.10,3.26,3.91,163.55,52.08,17.54,10.07,7.38,5.96,319,f
6.13,55.06,147.62,55.56,66.30,106.60,99.25,98.48,47.77,14.10,3.26,3.91,163.55,52.08,17.54,10.91,7.38,5.96,336,f
6.13,55.06,147.62,55.56,66.30,107.20,99.25,98.48,47.77,14.10,3.26,3.91,163.55,52.08,17.54,10.91,7.38,5.96,341,f
6.13,55.06,147.62,55.56,66.30,107.20,99.25,98.48,47.77,14.10,3.26,2.93,163.55,52.08,17.54,10.91,7.38,5.96,346,f
6.13,55.06,147.62,55.56,66.30,107.20,99.25,98.48,47.77,14.10,3.26,3.91,163.55,52.08,17.54,10.91,7.38,5.96,347,f
6.13,55.06,147.62,55.56,66.30,107.20,99.25,98.48,47.77,14.10,3.26,3.91,164.69,52.08,17.54,10.91,7.38,5.96,357,f
6.13,55.06,147.62,55.56,66.30,107.20,99.85,99.04,47.77,14.10,3.26,3.91,164.69,52.08,17.54,10.91,7.38,5.96,350,f
6.13,55.06,147.62,55.56,66.30,107.20,99.85,99.04,47.77,14.10,3.26,3.91,164.69,52.08,17.54,10.91,7.38,5.96,312,f
6.13,55.06,147.62,55.56,66.95,107.20,99.85,99.04,48.24,14.10,3.26,3.91,164.69,52.08,17.54,10.91,7.38,5.96,344,f
6.13,55.06,147.62,55.56,66.95,107.20,99.85,99.04,48.24,14.10,3.26,3.91,164.69,52.08,17.54,10.91,7.38,5.96,352,f
6.13,55.06,147.62,55.56,66.95,107.20,100.45,99.60,48.24,14.10,3.26,3.91,165.83,53.16,17.54,10.91,7.38,5.96,344,f
6.13,55.06,147.62,55.56,66.95,107.20,100.45,99.60,48.24,14.10,3.26,3.91,165.83,53.16,17.54,10.91,7.38,5.96,343,f
6.13,55.06,147.62,55.56,66.95,107.20,100.45,99.60,48.24,14.10,3.26,3.91,165.83,53.16,17.54,10.91,7.38,5.96,316,f
6.13,55.06,147.62,55.56,66.95,107.79,100.45,100.16,48.24,14.10,3.26,3.91,166.98,53.16,17.54,10.91,7.38,5.96,344,f
6.13,56.01,148.48,55.56,66.95,107.79,101.05,100.16,48.71,14.57,3.26,3.91,166.98,53.16,17.54,10.91,7.38,5.96,329,f
6.13,56.01,147.62,55.56,66.95,107.79,101.05,100.16,48.71,14.57,3.26,3.91,168.12,53.16,17.54,10.91,7.38,5.96,323,f
6.13,56.01,148.48,56.39,66.95,107.79,101.05,100.71,48.71,14.57,3.26,3.91,168.12,53.16,17.54,10.91,8.30,5.96,347,f
6.13,56.01,148.48,56.39,66.95,107.79,101.65,100.71,48.71,14.57,3.26,3.91,168.12,53.16,17.54,10.91,8.30,5.96,342,f
6.13,56.01,148.48,56.39,67.60,108.38,101.65,101.27,49.19,14.57,3.26,3.91,169.26,54.24,18.41,10.91,8.30,5.96,310,f
6.13,56.01,148.48,56.39,67.60,108.38,102.24,101.27,49.19,14.57,3.26,3.91,169.26,54.24,18.41,10.91,8.30,5.96,338,f
6.13,56.01,148.48,56.39,67.60,108.38,102.24,101.83,49.19,14.57,3.26,3.91,170.41,54.24,18.41,10.91,8.30,5.96,349,f
6.13,56.01,149.34,56.39,67.60,108.97,102.84,101.83,49.66,14.57,3.26,3.91,170.41,54.24,18.41,10.91,8.30,5.96,357,f
6.13,56.01,149.34,56.39,67.60,108.97,103.44,102.39,49.66,15.04,3.26,3.91,171.55,55.33,18.41,10.91,8.30,5.96,330,f
6.13,56.01,149.34,56.39,68.25,109.56,104.04,102.95,50.13,15.04,3.26,3.91,172.69,55.33,18.41,10.91,8.30,5.96,336,f
6.13,56.01,150.20,56.39,68.25,109.56,104.04,103.51,50.13,15.04,3.26,3.91,172.69,55.33,18.41,10.91,8.30,5.96,339,f
6.13,56.01,150.20,57.22,68.25,110.16,105.23,104.07,50.61,15.04,3.26,3.91,174.98,56.41,18.41,11.75,8.30,5.96,341,f
6.13,56.01,151.06,57.22,68.25,110.16,105.83,104.63,50.61,15.04,3.26,3.91,176.13,56.41,18.41,11.75,8.30,5.96,340,f
6.13,56.01,151.06,57.22,68.89,110.75,106.43,105.75,51.08,15.51,3.26,3.91,177.27,56.41,19.29,11.75,8.30,5.96,322,f
6.13,56.95,151.91,57.22,69.54,111.93,107.63,106.31,51.55,15.51,3.26,3.91,179.56,57.50,19.29,11.75,8.30,5.96,325,f
6.13,56.95,152.77,58.05,69.54,111.93,108.22,107.43,52.02,15.51,3.26,3.91,180.70,58.58,19.29,11.75,8.30,5.96,320,f
6.13,56.95,152.77,58.05,70.19,113.12,108.22,107.43,52.50,15.98,3.26,3.91,182.99,58.58,19.29,11.75,8.30,5.96,307,f
6.13,57.90,153.63,58.05,70.19,113.71,107.63,107.99,52.97,15.98,3.26,3.91,182.99,59.67,19.29,11.75,8.30,5.96,344,f
7.01,57.90,154.49,58.88,70.84,114.30,102.84,106.31,53.44,15.51,3.26,3.91,178.41,58.58,19.29,11.75,8.30,5.96,341,f
7.01,57.90,155.35,59.71,71.49,115.49,92.08,97.92,51.55,14.10,3.26,3.91,164.69,54.24,19.29,11.75,7.38,4.77,339,f
7.01,59.80,159.64,61.37,73.44,117.86,74.14,76.66,41.15,11.28,2.61,2.93,134.95,43.40,14.91,9.23,6.46,4.77,340,f
7.01,59.80,161.36,61.37,74.09,119.04,69.96,69.38,35.00,10.34,1.96,1.95,123.52,40.14,13.15,8.39,5.53,4.77,340,f
6.13,55.06,150.20,55.56,65.65,105.42,68.16,68.82,35.00,9.87,1.96,1.95,123.52,42.31,13.15,8.39,5.53,4.77,339,f
4.38,31.33,87.54,38.15,45.50,72.25,67.56,70.50,37.36,9.87,1.96,1.95,107.51,37.97,12.28,7.55,5.53,3.57,334,f
4.38,34.17,101.28,38.15,47.45,79.36,60.39,61.55,32.63,8.93,1.96,1.95,100.64,34.72,10.52,6.71,4.61,3.57,321,f
4.38,34.17,99.56,38.98,47.45,78.77,58.00,57.07,29.32,8.46,1.96,1.95,98.36,33.63,10.52,6.71,4.61,3.57,347,f
3.50,26.58,79.82,32.34,40.30,65.74,58.00,57.63,29.32,8.46,1.96,1.95,98.36,33.63,10.52,6.71,4.61,3.57,343,f
3.50,25.63,79.82,34.00,41.60,66.33,58.60,58.19,29.32,8.93,1.96,1.95,98.36,33.63,10.52,6.71,4.61,3.57,342,f
3.50,26.58,81.54,34.83,41.60,67.52,58.60,58.19,29.32,8.46,1.96,1.95,98.36,33.63,10.52,6.71,4.61,3.57,1023,f
3.50,26.58,81.54,34.83,42.25,66.92,58.60,58.19,29.32,8.93,1.96,1.95,98.36,33.63,10.52,6.71,4.61,3.57,746,f
3.50,26.58,82.39,35.66,42.25,67.52,58.60,58.19,29.32,8.93,1.96,1.95,98.36,33.63,10.52,6.71,4.61,3.57,1023,f
3.50,26.58,82.39,34.83,42.25,67.52,58.60,58.19,29.80,8.93,1.96,1.95,98.36,33.63,10.52,6.71,4.61,3.57,572,f
3.50,26.58,82.39,35.66,42.25,67.52,58.60,58.19,29.80,8.93,1.96,1.95,98.36,33.63,10.52,6.71,4.61,3.57,550,f
3.50,27.53,83.25,35.66,42.90,68.11,58.60,58.19,29.32,8.46,1.96,1.95,98.36,33.63,10.52,6.71,4.61,3.57,979,f
3.50,27.53,84.11,35.66,42.25,68.11,58.60,58.19,29.32,8.46,1.96,1.95,98.36,33.63,10.52,6.71,4.61,3.57,1023,f
3.50,28.48,85.83,35.66,43.55,69.29,58.00,58.19,29.32,8.46,1.96,1.95,98.36,33.63,10.52,6.71,4.61,3.57,1023,f
3.50,27.53,84.97,36.49,42.90,68.70,58.00,57.63,29.32,8.46,1.96,1.95,98.36,33.63,10.52,6.71,4.61,3.57,1017,f
3.50,27.53,84.97,36.49,42.90,68.70,57.40,57.07,29.32,8.46,1.96,1.95,98.36,33.63,10.52,6.71,4.61,3.57,959,f
3.50,27.53,84.97,36.49,42.90,68.70,57.40,57.07,28.85,8.46,1.96,1.95,97.21,33.63,10.52,6.71,4.61,3.57,1023,f
3.50,27.53,85.83,36.49,42.90,68.70,56.80,57.07,28.85,8.46,1.96,1.95,96.07,32.55,10.52,6.71,4.61,3.57,1023,f
3.50,27.53,85.83,36.49,42.90,68.70,56.20,55.95,28.38,8.46,1.96,1.95,96.07,32.55,10.52,6.71,4.61,3.57,811,f
3.50,28.48,85.83,36.49,42.90,68.70,55.61,55.95,28.38,7.99,1.96,1.95,94.93,32.55,10.52,6.71,4.61,3.57,874,f
3.50,28.48,86.69,36.49,42.90,68.70,55.01,55.39,27.90,7.99,1.96,1.95,93.78,31.46,9.65,5.87,4.61,3.57,1023,f
3.50,28.48,85.83,36.49,42.90,68.11,54.41,54.27,27.90,7.99,1.96,1.95,92.64,31.46,9.65,5.87,4.61,3.57,1023,f
3.50,28.48,86.69,36.49,42.90,68.11,53.81,53.71,27.43,7.99,1.96,1.95,92.64,31.46,9.65,5.87,4.61,3.57,555,f
3.50,28.48,86.69,36.49,42.90,67.52,53.21,53.16,26.96,7.52,1.96,1.95,90.35,30.38,9.65,5.87,4.61,3.57,1014,f
3.50,28.48,87.54,36.49,42.90,67.52,52.02,52.60,26.96,7.52,1.96,1.95,89.21,30.38,9.65,5.87,4.61,3.57,1023,f
3.50,29.43,87.54,36.49,42.90,67.52,50.82,51.48,26.48,7.52,1.96,1.95,86.92,29.29,9.65,5.87,3.69,2.38,1023,f
3.50,29.43,90.12,36.49,42.90,68.11,47.83,48.68,25.07,7.05,1.30,1.95,83.49,27.12,8.77,5.87,3.69,2.38,1009,f
3.50,30.38,90.12,37.32,42.90,66.92,44.84,45.88,23.65,6.58,1.30,1.95,78.91,24.95,8.77,5.03,3.69,2.38,1008,f
3.50,29.43,89.26,35.66,40.95,64.55,41.85,46.44,23.65,6.58,1.96,1.95,97.21,21.70,10.52,5.87,3.69,2.38,595,f
3.50,28.48,85.83,34.00,38.35,61.00,28.10,32.45,16.55,4.70,1.30,1.95,82.34,11.93,12.28,5.03,2.77,1.19,1023,f
2.63,27.53,81.54,30.68,35.10,55.08,29.90,34.69,17.50,5.17,1.96,1.95,84.63,13.02,11.40,4.20,2.77,1.19,1023,f
5.26,90.18,208.56,36.49,46.80,65.74,33.48,38.61,19.39,5.64,1.96,2.93,92.64,15.19,12.28,5.03,2.77,1.19,991,f
6.13,105.37,249.76,38.98,49.40,70.48,34.08,38.61,19.86,5.64,1.96,2.93,93.78,15.19,12.28,5.03,2.77,1.19,546,f
6.13,107.26,257.48,38.98,49.40,71.07,34.08,38.61,19.86,5.64,1.96,2.93,93.78,15.19,12.28,5.03,3.69,1.19,639,f
6.13,107.26,260.91,38.98,48.75,70.48,34.08,38.61,19.86,5.64,1.96,2.93,93.78,15.19,12.28,5.03,2.77,1.19,580,f
6.13,107.26,261.77,38.98,48.75,69.88,34.08,38.61,19.39,5.64,1.96,2.93,93.78,15.19,12.28,5.03,2.77,1.19,1023,f
6.13,108.21,261.77,38.98,48.75,69.88,34.08,38.61,19.39,5.64,1.96,2.93,93.78,15.19,12.28,5.03,2.77,1.19,1023,f
6.13,109.16,263.49,38.98,48.75,69.88,34.08,38.61,19.39,5.64,1.96,1.95,93.78,15.19,12.28,5.03,2.77,1.19,1023,f
6.13,110.11,265.21,38.15,48.75,69.88,34.08,38.61,19.39,5.64,1.96,1.95,93.78,15.19,12.28,5.03,2.77,1.19,1023,f
6.13,110.11,266.06,38.15,48.10,69.88,34.08,38.61,19.39,5.64,1.96,2.93,93.78,15.19,12.28,5.03,2.77,1.19,1018,f
6.13,110.11,266.92,38.15,48.10,69.29,34.08,38.61,19.39,5.64,1.96,1.95,92.64,15.19,11.40,5.03,2.77,1.19,1023,f
6.13,110.11,267.78,37.32,47.45,69.29,33.48,38.61,19.39,5.64,1.96,2.93,93.78,15.19,11.40,5.03,2.77,1.19,1023,f
6.13,111.06,267.78,37.32,47.45,68.70,33.48,38.61,19.39,5.64,1.96,1.95,93.78,15.19,12.28,5.03,2.77,1.19,1023,f
6.13,111.06,268.64,37.32,46.80,68.11,33.48,38.05,19.39,5.64,1.96,1.95,93.78,15.19,12.28,5.03,2.77,1.19,1023,f
6.13,111.06,268.64,37.32,46.80,68.11,33.48,38.05,19.39,5.64,1.96,2.93,93.78,15.19,11.40,5.03,2.77,1.19,1023,f
6.13,111.06,269.50,37.32,46.80,68.11,33.48,38.05,19.39,5.64,1.96,2.93,93.78,15.19,11.40,5.03,2.77,1.19,574,f
6.13,112.01,270.36,37.32,46.80,68.11,33.48,38.05,19.39,5.64,1.96,2.93,93.78,15.19,11.40,5.03,2.77,1.19,1023,f
6.13,112.01,271.21,37.32,46.80,68.11,33.48,38.05,19.39,5.64,1.96,2.93,93.78,15.19,11.40,5.03,3.69,1.19,821,f
6.13,112.96,272.07,37.32,46.80,68.11,33.48,38.05,19.39,5.64,1.96,1.95,93.78,15.19,11.40,5.03,2.77,1.19,1023,f
6.13,112.96,272.93,37.32,46.80,68.11,33.48,38.05,18.92,5.64,1.96,1.95,92.64,15.19,11.40,5.03,2.77,1.19,1002,f
6.13,113.91,273.79,37.32,46.80,68.11,33.48,38.05,18.92,5.64,1.96,1.95,92.64,15.19,11.40,5.03,3.69,1.19,990,f
6.13,113.91,273.79,37.32,46.80,68.11,33.48,38.05,18.92,5.64,1.96,1.95,93.78,15.19,11.40,5.03,2.77,1.19,1011,f
6.13,113.91,272.93,37.32,46.15,67.52,33.48,38.05,18.92,5.64,1.96,1.95,92.64,15.19,11.40,5.03,2.77,1.19,744,f
6.13,113.91,274.65,37.32,46.15,67.52,33.48,38.05,18.92,5.64,1.96,1.95,92.64,15.19,11.40,5.03,2.77,1.19,1023,f
6.13,113.91,273.79,37.32,46.15,67.52,33.48,38.05,18.92,5.64,1.96,1.95,92.64,15.19,11.40,5.03,3.69,1.19,790,f
6.13,113.91,274.65,37.32,46.15,67.52,33.48,38.05,18.92,5.64,1.96,1.95,92.64,15.19,11.40,5.03,3.69,1.19,686,f
6.13,114.86,274.65,37.32,46.15,67.52,33.48,38.05,18.92,5.64,1.96,1.95,92.64,15.19,11.40,5.03,2.77,1.19,990,f
6.13,114.86,274.65,36.49,46.15,66.92,33.48,38.05,18.92,5.64,1.96,1.95,92.64,15.19,11.40,5.03,2.77,1.19,1023,f
6.13,114.86,275.51,36.49,46.15,67.52,33.48,38.05,18.92,5.64,1.96,1.95,92.64,15.19,11.40,5.03,2.77,1.19,825,f
6.13,115.81,276.36,37.32,46.15,67.52,33.48,38.05,18.92,5.64,1.96,1.95,92.64,15.19,11.40,5.03,2.77,1.19,1004,f
6.13,115.81,276.36,36.49,46.15,67.52,32.89,37.49,18.92,5.64,1.96,1.95,92.64,15.19,11.40,5.03,2.77,1.19,1023,f
6.13,115.81,276.36,37.32,46.15,67.52,32.89,37.49,18.92,5.64,1.96,1.95,92.64,15.19,11.40,5.03,2.77,1.19,1023,f
6.13,115.81,277.22,36.49,46.15,67.52,32.89,37.49,18.92,5.64,1.96,1.95,92.64,15.19,11.40,5.03,2.77,1.19,1023,f
6.13,116.76,278.08,37.32,46.15,67.52,32.89,37.49,18.92,5.64,1.96,1.95,92.64,15.19,11.40,5.03,3.69,1.19,1023,f
6.13,116.76,278.08,37.32,46.15,67.52,32.89,37.49,18.92,5.64,1.96,1.95,92.64,15.19,11.40,5.03,3.69,1.19,1023,f
7.01,116.76,278.94,37.32,46.15,67.52,32.89,37.49,18.92,5.64,1.96,1.95,92.64,15.19,11.40,5.03,3.69,1.19,820,f
7.01,116.76,278.94,37.32,46.15,67.52,32.89,37.49,18.92,5.64,1.96,1.95,92.64,15.19,11.40,5.03,3.69,1.19,553,f
7.01,116.76,278.94,36.49,46.15,66.92,32.89,37.49,18.92,5.64,1.96,1.95,92.64,15.19,11.40,5.03,3.69,1.19,896,f
