A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
4,16,90,47,52,64,80,68,41,11,2,1,52,14,4,3,5,3
4,17,96,50,55,68,82,68,41,11,2,1,53,15,4,3,5,3
4,17,97,51,56,68,85,69,41,11,2,1,54,15,5,3,5,3
4,17,97,53,59,70,95,73,43,12,2,1,55,15,5,3,6,4
4,18,104,55,62,74,104,74,43,12,2,1,57,16,5,3,6,4
5,18,105,55,64,77,119,79,45,13,2,1,58,17,5,3,6,5
5,20,111,60,68,81,138,83,45,14,2,1,61,18,5,3,7,5
5,20,111,61,70,82,181,92,48,15,3,1,63,19,5,3,8,6
5,21,115,63,73,85,207,99,49,17,3,1,66,20,6,3,8,7
5,21,117,65,76,89,227,102,50,17,3,2,68,20,5,4,9,8
5,21,118,68,81,92,274,109,52,18,3,2,70,22,6,4,10,10
6,22,121,71,85,95,327,117,54,19,3,2,73,23,6,4,10,12
5,24,131,75,90,102,372,127,57,21,4,2,75,23,6,4,11,12
5,24,131,75,93,104,351,130,58,21,3,2,79,25,6,4,12,12
5,24,131,77,98,108,320,129,53,21,3,2,83,26,6,4,13,11
5,24,133,80,104,115,329,151,63,24,3,2,85,28,6,4,14,12
5,24,137,85,124,134,430,201,62,30,4,2,94,34,7,5,21,15
5,25,140,91,154,160,560,277,69,40,4,2,103,41,7,6,28,19
5,25,140,113,182,194,684,359,75,50,5,2,116,51,8,6,36,23
6,30,164,120,250,255,832,458,81,60,6,2,132,63,9,8,45,27
6,30,159,127,288,292,1003,592,89,74,7,2,149,81,10,9,55,33
6,31,166,143,356,362,1214,738,99,90,9,3,170,100,11,11,64,38
6,33,169,166,401,429,1434,878,112,106,11,3,199,127,12,14,77,45
6,34,167,188,488,509,1585,989,125,120,13,3,227,152,13,17,85,50
6,37,179,226,575,581,1771,1126,141,135,16,4,261,155,14,19,89,55
7,46,216,265,694,720,1817,1059,157,130,17,4,289,159,15,21,85,55
8,51,235,327,791,863,1848,960,181,126,19,4,305,133,16,20,79,53
8,57,255,385,953,989,1646,735,196,102,16,5,305,115,17,18,72,51
9,64,278,452,1082,1146,1753,682,211,100,15,5,318,116,19,18,77,56
9,74,315,515,1197,1288,1855,704,225,108,16,6,341,120,21,19,86,62
10,87,354,558,1264,1395,2111,786,239,121,17,6,355,126,23,20,98,71
11,109,415,672,1436,1583,2301,870,250,133,17,7,373,133,24,21,104,73
13,171,623,802,1601,1754,2606,1196,342,172,23,10,483,174,32,28,136,84
16,248,880,911,1771,1939,2972,1593,444,215,30,13,595,227,42,37,168,96
19,334,1114,995,1941,2054,3359,1892,536,253,35,16,729,309,52,48,200,102
22,400,1380,1051,2020,2179,3815,2419,668,305,44,22,913,362,68,61,224,99
26,464,1603,1108,2106,2259,2882,2890,788,321,58,26,955,327,82,58,149,66
30,509,1767,1075,2050,2182,1727,1717,759,163,39,27,331,161,50,33,68,34
35,540,1840,1041,2013,2203,890,702,351,77,19,14,173,76,22,14,39,26
38,581,1968,1091,2174,2382,803,408,131,58,8,5,169,67,13,11,32,24
42,626,2181,1157,2393,2601,751,362,120,53,8,3,171,64,13,10,30,24
47,744,2466,1184,2566,2858,772,350,124,52,8,3,163,62,12,10,30,25
53,804,2810,1307,2777,3164,838,343,121,52,9,3,155,60,11,9,29,27
59,918,3135,1441,3067,3300,883,335,118,51,8,3,155,59,11,9,30,29
62,993,3509,1397,3087,3369,946,333,119,50,9,3,158,59,11,9,31,30
70,1129,3861,1574,3439,3642,1176,335,118,52,9,3,161,58,12,10,30,33
83,1297,4307,1633,3558,3832,1108,342,119,53,9,3,161,59,12,10,32,36
91,1397,4963,1812,4115,4253,1189,338,120,53,9,3,163,59,12,10,34,41
61,885,3299,1926,2427,3261,1410,494,190,71,13,6,222,82,17,14,46,44
30,502,1738,629,1219,1241,1652,666,255,92,16,8,280,114,23,18,57,51
16,221,807,499,902,969,1873,765,335,108,20,10,370,136,30,24,74,56
18,262,966,538,964,1047,2135,938,411,129,24,14,417,171,34,28,87,61
19,292,1045,573,1080,1152,2269,1141,466,142,26,15,455,179,40,30,95,65
22,342,1204,626,1231,1290,2400,1270,528,148,30,18,475,200,46,35,99,70
23,384,1333,724,1363,1460,2495,1390,545,178,33,20,489,206,48,34,113,79
27,423,1447,770,1504,1601,2574,1326,532,174,31,19,480,202,44,35,115,78
31,471,1617,847,1715,1774,2568,1226,441,167,28,17,379,168,35,27,111,79
35,532,1708,898,1801,1928,2547,1144,310,148,21,10,282,140,23,20,117,78
36,568,1955,967,1889,2037,2799,1231,210,165,18,7,314,193,20,25,161,96
40,630,2029,971,1942,2161,3301,1651,216,243,25,6,636,309,25,42,218,100
46,685,2223,1032,2144,2374,3411,2789,427,316,45,10,1400,433,70,72,218,88
48,719,2360,1114,2261,2515,2926,2899,1112,306,63,32,1527,409,103,76,179,72
53,761,2493,1101,2343,2644,2083,2597,1318,256,64,45,1013,302,106,68,114,24
54,838,2839,1123,2400,2660,563,1734,1224,100,52,46,424,109,90,48,39,10
57,774,2613,1071,2409,2541,137,648,665,42,21,37,120,30,47,29,9,2
51,856,2792,1026,2436,2571,34,84,312,8,9,18,45,13,21,12,5,2
54,785,2711,967,2190,2424,32,46,53,7,2,9,54,15,19,14,5,3
44,683,2340,827,2075,2173,34,47,40,8,2,7,65,18,21,16,6,3
31,451,1708,713,1860,1910,43,57,58,10,2,10,64,18,19,14,6,3
29,419,1600,769,1890,2015,43,57,48,11,2,8,60,17,17,13,6,3
32,561,2076,1056,2337,2328,45,61,58,11,2,6,58,16,12,12,5,3
44,851,3056,1452,2512,2610,42,59,56,10,2,6,57,17,23,13,5,3
69,1060,3586,1329,2131,2250,43,59,51,10,2,5,60,16,14,12,5,2
63,918,3015,838,1582,1660,41,59,53,10,2,4,54,15,14,13,5,3
44,587,2071,311,536,488,44,61,57,10,2,4,59,16,14,12,6,3
22,264,756,94,237,195,43,61,59,10,2,5,58,16,14,12,6,3
8,116,282,33,36,46,42,59,58,10,2,4,59,17,14,12,5,3
4,38,94,30,32,42,39,53,47,9,2,3,55,16,11,10,5,2
4,41,87,29,32,41,37,50,45,9,2,3,59,16,12,11,6,3
5,32,84,32,32,43,41,55,50,9,2,3,58,16,12,12,6,3
4,33,89,31,34,44,42,58,55,10,2,3,55,16,10,9,5,3
5,36,94,31,34,43,41,53,47,9,2,3,52,15,10,10,5,3
5,42,116,34,37,47,42,55,48,10,2,3,48,14,9,9,4,2
5,40,110,34,37,47,44,60,51,10,2,2,50,15,10,9,5,2
5,32,94,33,35,45,44,60,50,10,2,3,46,13,8,8,4,2
5,34,97,32,35,45,41,54,47,10,2,2,46,13,8,7,4,2
5,33,98,32,35,45,39,49,42,9,2,2,44,11,7,6,4,2
4,27,72,29,31,39,35,47,42,8,2,2,46,13,8,9,4,2
6,51,123,34,36,48,37,48,42,8,1,2,45,16,8,8,4,2
5,31,91,33,35,46,37,49,44,8,2,2,46,15,8,8,4,2
4,26,82,31,33,44,40,49,39,9,2,2,74,13,8,6,5,2
4,24,76,30,31,40,43,51,39,9,2,2,82,17,17,13,7,4
4,24,78,29,31,40,43,54,40,10,2,2,70,18,12,10,6,3
4,23,72,27,29,38,48,62,50,10,2,2,62,16,9,8,5,3
4,20,68,27,30,38,44,56,46,10,2,2,52,15,9,9,5,2
4,24,71,29,30,40,45,61,54,10,2,2,57,15,9,10,5,2
4,21,71,27,28,38,42,53,43,10,2,3,53,15,9,8,5,2
4,18,64,28,29,37,41,51,40,9,2,2,54,15,10,9,5,2
3,19,69,28,32,40,51,62,49,11,2,2,53,14,9,8,5,2
5,29,92,32,35,44,42,52,43,9,2,2,49,15,8,7,4,2
4,25,88,27,30,39,46,54,43,10,2,2,45,14,8,7,4,2
5,26,76,34,34,43,45,52,42,10,2,2,48,14,8,8,4,2
4,24,76,30,32,41,46,53,43,9,2,2,55,13,9,8,5,2
4,26,97,31,34,45,48,54,42,10,2,2,51,14,8,8,4,2
5,29,80,30,32,40,45,50,43,9,2,2,55,14,8,7,5,2
4,21,72,28,31,41,46,54,41,9,2,2,55,15,9,8,5,2
5,25,76,30,34,44,45,50,40,9,2,2,55,14,9,7,5,3
4,27,80,32,35,46,45,48,38,9,2,2,51,14,8,8,5,3
4,26,77,33,35,44,48,51,40,9,2,2,55,15,9,9,5,3
4,19,72,30,32,41,54,53,42,9,2,2,55,16,10,9,5,3
5,37,115,40,46,60,60,54,41,9,2,2,50,15,8,8,5,3
6,40,120,38,44,58,49,52,40,10,2,2,47,14,8,7,5,3
5,32,82,36,38,49,51,49,37,9,1,2,53,15,9,7,5,3
5,24,79,33,36,48,55,57,48,9,2,2,51,13,8,6,4,2
4,26,75,32,34,44,54,51,39,10,2,2,48,12,7,5,4,2
4,21,70,29,31,42,57,49,39,9,1,2,64,17,11,12,6,3
5,24,77,33,37,47,49,53,42,10,2,2,58,18,9,9,5,3
5,24,76,34,36,46,62,54,40,10,2,2,56,15,9,8,6,4
5,30,122,38,46,64,50,44,33,9,1,2,49,14,9,7,5,3
5,29,92,35,41,51,79,72,41,14,2,4,56,16,11,8,5,3
5,28,98,34,40,52,58,51,34,9,1,2,53,14,7,6,5,3
4,28,93,35,39,52,52,53,37,11,2,2,71,22,17,22,8,4
4,26,83,38,45,58,59,51,33,10,1,2,59,15,8,6,5,3
5,27,79,39,42,50,55,58,44,9,2,2,49,20,7,6,5,3
5,28,77,40,49,55,51,53,39,10,2,2,44,12,6,6,5,3
4,20,74,38,42,49,52,58,40,10,2,3,40,12,7,6,4,3
5,29,90,36,44,58,60,60,43,10,2,2,34,12,5,4,4,2
5,29,94,46,54,66,48,47,33,10,1,2,64,23,10,9,8,4
4,27,81,43,50,59,61,63,49,11,2,2,81,27,15,16,9,5
5,29,100,40,55,68,52,56,35,10,2,2,74,21,16,14,8,4
4,28,102,41,49,62,81,82,71,12,2,6,75,24,11,9,7,4
4,25,94,37,46,57,69,72,57,11,2,5,61,16,8,5,6,3
4,22,66,41,50,57,64,63,44,11,2,2,48,12,7,6,5,3
5,30,90,45,60,67,87,65,27,13,2,2,44,14,7,5,5,2
5,39,114,47,57,72,54,49,30,9,1,2,51,15,6,7,6,3
5,28,97,41,58,73,66,56,29,9,1,1,44,20,7,6,4,3
5,26,100,47,60,78,83,88,45,13,2,2,52,17,7,8,6,3
4,25,87,43,52,73,86,86,48,14,2,6,55,21,8,9,6,3
5,29,104,45,56,67,106,79,38,15,2,3,68,18,9,7,7,3
4,23,82,45,56,71,115,83,39,14,2,2,69,25,22,11,10,4
3,16,74,39,58,83,88,71,40,12,2,2,58,22,9,8,7,4
3,19,85,49,74,104,95,79,40,13,2,2,58,20,8,8,7,4
5,25,95,49,58,78,99,76,36,13,2,2,60,24,11,14,7,4
4,22,78,49,79,76,91,95,43,15,2,2,58,21,8,9,8,4
5,33,102,84,130,132,108,104,44,15,2,2,55,20,8,7,7,4
5,28,95,58,66,84,100,107,40,14,2,2,56,19,7,7,7,4
5,29,96,59,75,91,109,91,40,14,2,2,59,21,8,9,7,4
7,60,178,72,83,100,109,92,43,15,2,2,56,21,8,8,8,4
6,34,115,69,105,118,121,100,43,15,2,2,67,21,9,9,9,4
5,29,102,70,107,126,102,95,48,15,2,2,73,23,10,10,9,5
5,30,128,60,85,112,111,102,45,15,2,2,69,23,9,10,9,4
5,36,123,59,78,95,118,104,46,16,3,2,68,22,8,9,9,4
6,37,135,67,98,115,111,112,47,16,3,2,71,23,8,9,9,4
5,39,121,70,99,116,131,112,47,16,3,2,74,23,9,9,9,4
7,48,153,77,107,130,111,111,55,16,3,2,72,24,9,10,9,4
5,43,143,75,103,137,115,115,49,17,3,2,74,25,9,10,9,5
5,37,133,70,99,122,115,120,54,17,3,2,79,25,9,9,10,4
5,37,134,72,101,120,114,125,54,18,3,2,79,25,10,9,10,4
6,40,140,71,103,119,118,125,56,18,3,2,82,27,10,10,11,5
6,44,141,74,104,123,130,122,57,20,3,2,87,29,11,10,11,5
5,41,151,76,104,119,126,122,64,18,4,2,91,29,10,11,12,5
6,46,152,75,108,139,115,148,60,20,3,2,92,29,10,11,11,5
