A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W,Res,f
6.13,55.06,147.62,54.73,66.30,107.79,95.07,94.00,45.40,13.63,3.26,2.93,163.55,52.08,17.54,10.07,7.38,5.96,1023,f
6.13,55.06,147.62,54.73,66.30,107.20,95.07,94.00,45.40,13.63,3.26,2.93,163.55,52.08,17.54,10.07,7.38,5.96,1023,f
6.13,55.06,147.62,54.73,66.30,107.20,95.07,94.00,45.40,13.63,3.26,2.93,163.55,52.08,17.54,10.91,7.38,5.96,518,f
6.13,55.06,147.62,54.73,66.30,107.20,95.07,94.00,45.40,13.63,3.26,2.93,163.55,50.99,17.54,10.91,7.38,5.96,545,f
6.13,55.06,147.62,54.73,66.30,107.20,95.07,94.00,45.40,13.63,3.26,2.93,163.55,52.08,17.54,10.91,7.38,5.96,516,f
6.13,55.06,147.62,54.73,66.30,107.20,95.07,94.00,45.40,13.63,3.26,2.93,163.55,52.08,17.54,10.07,7.38,5.96,446,f
6.13,55.06,147.62,54.73,66.30,107.20,95.07,94.00,45.40,13.63,3.26,2.93,163.55,52.08,17.54,10.91,7.38,5.96,443,f
6.13,55.06,147.62,54.73,66.30,107.20,95.07,94.00,45.40,13.63,3.26,2.93,163.55,50.99,17.54,10.07,7.38,5.96,419,f
6.13,55.06,147.62,54.73,66.30,107.20,95.07,94.00,45.40,13.63,3.26,2.93,163.55,52.08,17.54,10.07,7.38,5.96,403,f
6.13,55.06,146.76,54.73,66.30,107.20,95.07,94.00,45.40,13.63,3.26,2.93,163.55,52.08,17.54,10.07,7.38,5.96,395,f
6.13,55.06,147.62,54.73,66.30,107.20,95.07,94.00,45.40,13.63,3.26,2.93,163.55,50.99,17.54,10.07,7.38,5.96,393,f
6.13,55.06,147.62,54.73,66.30,107.20,95.07,94.00,45.40,13.63,3.26,2.93,163.55,52.08,17.54,10.07,7.38,5.96,387,f
6.13,55.06,147.62,54.73,66.30,107.20,95.07,94.00,45.40,13.63,3.26,2.93,163.55,50.99,17.54,10.07,7.38,5.96,393,f
6.13,55.06,147.62,54.73,66.30,107.20,95.07,94.56,45.40,13.63,3.26,2.93,163.55,50.99,17.54,10.07,7.38,5.96,387,f
6.13,55.06,147.62,54.73,66.30,107.20,95.07,94.56,45.40,13.63,3.26,2.93,163.55,52.08,17.54,10.07,7.38,4.77,365,f
6.13,55.06,146.76,54.73,66.30,107.20,95.07,94.56,45.40,13.63,3.26,2.93,163.55,52.08,17.54,10.07,7.38,4.77,398,f
6.13,55.06,147.62,54.73,66.30,107.20,95.67,94.56,45.40,13.63,3.26,2.93,163.55,52.08,17.54,10.07,7.38,5.96,377,f
6.13,54.11,146.76,54.73,65.65,106.60,95.67,94.56,45.40,13.63,3.26,2.93,163.55,52.08,17.54,10.07,7.38,4.77,384,f
6.13,55.06,147.62,54.73,66.30,107.20,95.67,94.56,45.40,13.63,3.26,2.93,163.55,52.08,17.54,10.07,7.38,5.96,403,f
6.13,55.06,146.76,54.73,66.30,107.20,95.67,94.56,45.40,13.63,3.26,2.93,163.55,52.08,17.54,10.07,7.38,4.77,409,f
6.13,55.06,147.62,54.73,66.30,107.20,95.67,94.56,45.40,13.63,3.26,2.93,163.55,52.08,17.54,10.07,7.38,5.96,351,f
6.13,55.06,147.62,54.73,66.30,107.20,95.67,94.56,45.88,13.63,3.26,2.93,163.55,52.08,17.54,10.91,7.38,5.96,380,f
6.13,55.06,147.62,54.73,66.30,107.20,95.67,94.56,45.88,13.63,3.26,2.93,163.55,52.08,17.54,10.07,7.38,5.96,378,f
6.13,55.06,147.62,54.73,66.30,107.20,95.67,94.56,45.88,13.63,3.26,2.93,163.55,52.08,17.54,10.07,7.38,4.77,397,f
6.13,55.06,147.62,54.73,66.30,107.20,95.67,94.56,45.88,13.63,3.26,2.93,163.55,52.08,17.54,10.07,7.38,4.77,383,f
6.13,55.06,147.62,54.73,66.30,107.20,95.67,94.56,45.88,13.63,3.26,2.93,163.55,52.08,17.54,10.07,7.38,5.96,373,f
6.13,55.06,147.62,54.73,66.30,107.20,95.67,94.56,45.88,13.63,3.26,2.93,163.55,52.08,17.54,10.07,7.38,5.96,374,f
6.13,55.06,147.62,54.73,66.30,107.20,95.67,94.56,45.88,13.63,3.26,2.93,163.55,52.08,17.54,10.07,7.38,5.96,384,f
6.13,55.06,147.62,54.73,66.30,107.20,95.67,95.12,45.88,13.63,3.26,2.93,163.55,52.08,17.54,10.07,7.38,5.96,359,f
6.13,55.06,147.62,54.73,66.30,107.20,95.67,95.12,45.88,13.63,3.26,2.93,163.55,52.08,17.54,10.07,7.38,5.96,370,f
6.13,55.06,147.62,54.73,66.30,107.20,95.67,95.12,45.88,13.63,3.26,2.93,164.69,52.08,17.54,10.07,7.38,5.96,387,f
6.13,55.06,147.62,54.73,66.30,107.20,95.67,95.12,45.88,13.63,3.26,2.93,164.69,52.08,17.54,10.91,7.38,5.96,368,f
6.13,55.06,147.62,54.73,66.30,107.20,96.26,95.12,45.88,13.63,3.26,2.93,164.69,52.08,17.54,10.91,7.38,5.96,353,f
6.13,55.06,147.62,54.73,66.30,107.20,96.26,95.12,45.88,13.63,3.26,2.93,164.69,52.08,17.54,10.91,7.38,5.96,379,f
6.13,55.06,147.62,54.73,66.30,107.20,96.26,95.12,45.88,13.63,3.26,2.93,164.69,52.08,17.54,10.07,7.38,5.96,349,f
6.13,55.06,147.62,54.73,66.30,107.20,96.26,95.12,45.88,13.63,3.26,2.93,164.69,52.08,17.54,10.07,7.38,5.96,372,f
6.13,55.06,147.62,54.73,66.30,107.20,96.26,95.12,45.88,13.63,3.26,2.93,164.69,52.08,17.54,10.91,7.38,5.96,345,f
6.13,55.06,147.62,54.73,66.30,107.20,96.26,95.68,46.35,13.63,3.26,2.93,164.69,52.08,17.54,10.91,7.38,5.96,395,f
6.13,55.06,147.62,54.73,66.30,107.20,96.26,95.68,46.35,13.63,3.26,2.93,164.69,52.08,17.54,10.91,7.38,5.96,365,f
6.13,55.06,147.62,54.73,66.30,107.79,96.26,95.68,46.35,13.63,3.26,2.93,164.69,52.08,17.54,10.91,7.38,5.96,384,f
6.13,55.06,147.62,54.73,66.30,107.79,96.26,95.68,46.35,13.63,3.26,2.93,164.69,52.08,17.54,10.91,7.38,5.96,352,f
6.13,55.06,147.62,54.73,66.30,107.79,96.86,95.68,46.35,13.63,3.26,2.93,165.83,52.08,17.54,10.91,7.38,5.96,375,f
6.13,55.06,147.62,54.73,66.30,107.79,96.86,95.68,46.35,13.63,3.26,2.93,165.83,52.08,17.54,10.91,7.38,5.96,366,f
6.13,55.06,147.62,54.73,66.30,107.79,96.86,95.68,46.35,13.63,3.26,2.93,165.83,52.08,17.54,10.91,7.38,5.96,358,f
6.13,55.06,147.62,55.56,66.30,107.79,96.86,96.24,46.35,13.63,3.26,2.93,165.83,52.08,17.54,10.91,7.38,5.96,350,f
6.13,55.06,147.62,54.73,66.30,107.79,96.86,96.24,46.35,13.63,3.26,2.93,165.83,53.16,17.54,10.91,7.38,5.96,361,f
6.13,55.06,147.62,54.73,66.30,107.79,97.46,96.24,46.35,13.63,3.26,2.93,166.98,53.16,17.54,10.91,7.38,5.96,318,f
6.13,55.06,147.62,54.73,66.30,107.79,97.46,96.24,46.82,13.63,3.26,2.93,166.98,52.08,17.54,10.91,7.38,5.96,357,f
6.13,55.06,147.62,54.73,66.30,107.79,97.46,96.80,46.82,13.63,3.26,2.93,166.98,52.08,17.54,10.91,7.38,5.96,338,f
6.13,55.06,147.62,55.56,66.95,107.79,97.46,96.80,46.82,13.63,3.26,2.93,166.98,53.16,17.54,10.91,7.38,5.96,335,f
6.13,55.06,148.48,55.56,66.95,107.79,98.06,96.80,46.82,14.10,3.26,2.93,166.98,53.16,17.54,10.91,7.38,5.96,321,f
6.13,55.06,147.62,55.56,66.95,107.79,98.06,97.36,46.82,14.10,3.26,2.93,166.98,53.16,17.54,10.91,7.38,5.96,327,f
6.13,55.06,147.62,55.56,66.95,107.79,98.06,97.36,46.82,14.10,3.26,2.93,168.12,53.16,17.54,10.91,7.38,5.96,352,f
6.13,55.06,147.62,55.56,66.95,107.79,98.06,97.36,47.29,14.10,3.26,2.93,168.12,53.16,17.54,10.91,7.38,5.96,344,f
6.13,55.06,148.48,55.56,66.95,108.38,98.66,97.36,47.29,14.10,3.26,2.93,168.12,53.16,17.54,10.91,7.38,5.96,329,f
6.13,55.06,148.48,55.56,66.95,108.38,98.66,97.92,47.29,14.10,3.26,2.93,169.26,53.16,17.54,10.91,7.38,5.96,342,f
6.13,55.06,148.48,55.56,66.95,108.38,98.66,97.92,47.29,14.10,3.26,2.93,169.26,53.16,18.41,10.91,7.38,5.96,350,f
6.13,55.06,148.48,55.56,66.95,108.38,99.25,97.92,47.29,14.10,3.26,2.93,169.26,54.24,18.41,10.91,8.30,5.96,324,f
6.13,55.06,148.48,55.56,66.95,108.38,99.25,98.48,47.77,14.10,3.26,3.91,170.41,54.24,18.41,10.91,7.38,5.96,344,f
6.13,55.06,148.48,55.56,67.60,108.97,99.85,98.48,47.77,14.10,3.26,3.91,170.41,54.24,18.41,10.91,8.30,5.96,343,f
6.13,55.06,148.48,55.56,67.60,108.97,99.85,99.04,47.77,14.10,3.26,3.91,171.55,54.24,18.41,10.91,8.30,5.96,326,f
6.13,55.06,149.34,55.56,67.60,108.97,100.45,99.04,47.77,14.10,3.26,3.91,171.55,54.24,18.41,10.91,8.30,5.96,344,f
6.13,55.06,149.34,55.56,67.60,108.97,100.45,99.60,48.24,14.57,3.26,3.91,172.69,55.33,18.41,10.91,8.30,5.96,340,f
6.13,56.01,150.20,56.39,67.60,109.56,101.05,100.16,48.24,14.57,3.26,3.91,172.69,55.33,18.41,10.91,8.30,5.96,353,f
6.13,56.01,149.34,56.39,67.60,109.56,101.05,100.16,48.71,14.57,3.26,3.91,173.84,55.33,18.41,10.91,8.30,5.96,338,f
6.13,56.01,150.20,56.39,68.25,110.16,101.65,100.71,48.71,14.57,3.26,3.91,174.98,55.33,18.41,10.91,8.30,5.96,345,f
6.13,56.01,150.20,56.39,68.25,110.16,102.24,101.27,49.19,14.57,3.26,3.91,176.13,56.41,18.41,10.91,8.30,5.96,340,f
6.13,56.01,150.20,56.39,68.25,110.75,102.84,101.83,49.19,15.04,3.26,3.91,177.27,56.41,18.41,10.91,8.30,5.96,342,f
6.13,56.01,151.06,56.39,68.89,111.34,104.04,102.39,49.66,15.04,3.26,3.91,178.41,56.41,19.29,11.75,8.30,5.96,350,f
6.13,56.01,151.06,57.22,68.89,111.93,104.64,103.51,50.13,15.04,3.26,3.91,179.56,57.50,19.29,11.75,8.30,5.96,340,f
6.13,56.01,151.91,57.22,68.89,111.93,105.23,104.07,50.61,15.04,3.26,3.91,181.84,58.58,19.29,11.75,8.30,5.96,330,f
6.13,56.95,151.91,57.22,69.54,112.53,105.83,104.63,50.61,15.51,3.26,3.91,182.99,58.58,19.29,11.75,8.30,5.96,360,f
6.13,56.95,152.77,57.22,70.19,113.71,105.83,105.19,51.08,15.51,3.26,3.91,187.56,59.67,20.17,11.75,8.30,5.96,339,f
6.13,56.95,153.63,58.05,70.19,114.30,104.64,105.19,51.55,15.51,3.26,3.91,186.42,59.67,20.17,12.59,8.30,5.96,334,f
6.13,57.90,156.21,58.05,70.84,115.49,99.85,102.39,51.08,15.04,3.26,3.91,181.84,58.58,20.17,11.75,8.30,5.96,337,f
6.13,57.90,156.21,58.88,71.49,116.67,86.70,91.76,48.24,13.63,3.26,3.91,161.26,53.16,18.41,10.91,7.38,4.77,312,f
7.01,58.85,158.78,59.71,72.79,118.45,75.94,76.66,39.73,11.28,2.61,2.93,130.38,42.31,14.91,9.23,6.46,4.77,314,f
7.01,59.80,161.36,61.37,74.09,119.63,74.74,76.10,38.31,10.81,2.61,2.93,123.52,39.06,13.15,7.55,5.53,4.77,320,f
6.13,56.01,152.77,55.56,65.00,105.42,75.34,78.33,40.20,10.81,2.61,2.93,116.65,37.97,12.28,7.55,5.53,3.57,362,f
4.38,32.27,90.12,38.15,44.85,72.25,60.39,59.87,30.74,9.40,1.96,1.95,113.22,37.97,12.28,7.55,5.53,3.57,367,f
3.50,32.27,96.13,38.15,47.45,79.36,56.20,56.51,29.32,8.46,1.96,1.95,109.79,36.89,12.28,7.55,5.53,3.57,343,f
4.38,32.27,91.84,38.15,44.85,72.85,54.41,53.71,27.43,7.99,1.96,1.95,100.64,32.55,10.52,6.71,4.61,3.57,321,f
3.50,30.38,88.40,36.49,44.20,72.25,54.41,53.71,27.43,7.99,1.96,1.95,98.36,31.46,10.52,5.87,4.61,3.57,1023,f
3.50,25.63,77.24,33.17,40.30,65.15,55.01,54.83,27.90,8.46,1.96,1.95,99.50,32.55,10.52,6.71,4.61,3.57,477,f
3.50,26.58,81.54,34.83,41.60,67.52,55.61,55.39,28.38,8.46,1.96,1.95,99.50,32.55,10.52,6.71,4.61,3.57,850,f
3.50,26.58,81.54,34.83,42.25,67.52,56.20,55.95,28.38,8.46,1.96,1.95,99.50,32.55,10.52,6.71,4.61,3.57,1007,f
3.50,26.58,81.54,34.83,42.25,67.52,56.20,55.95,28.38,8.46,1.96,1.95,99.50,32.55,10.52,6.71,4.61,3.57,816,f
3.50,26.58,81.54,34.83,42.25,67.52,56.80,55.95,28.38,8.46,1.96,1.95,99.50,32.55,10.52,6.71,4.61,3.57,869,f
3.50,26.58,82.39,34.83,42.25,67.52,57.40,56.51,28.38,8.46,1.96,1.95,98.36,32.55,10.52,5.87,4.61,3.57,1009,f
3.50,26.58,81.54,34.83,42.25,67.52,57.40,57.07,28.85,8.46,1.96,1.95,98.36,32.55,10.52,5.87,4.61,3.57,968,f
3.50,26.58,82.39,35.66,42.25,67.52,57.40,57.07,28.85,8.46,1.96,1.95,98.36,31.46,10.52,5.87,4.61,3.57,1023,f
3.50,26.58,82.39,35.66,42.25,66.92,57.40,57.07,28.85,8.46,1.96,1.95,98.36,31.46,10.52,5.87,4.61,3.57,1007,f
3.50,26.58,80.68,34.83,41.60,66.33,56.80,56.51,28.85,8.46,1.96,1.95,98.36,31.46,10.52,5.87,4.61,3.57,1023,f
3.50,26.58,82.39,35.66,42.90,68.11,56.80,56.51,28.38,8.46,1.96,1.95,97.21,31.46,10.52,5.87,4.61,3.57,1023,f
3.50,27.53,84.11,36.49,42.90,68.70,56.20,55.95,28.38,8.46,1.96,1.95,97.21,31.46,10.52,5.87,4.61,3.57,717,f
3.50,27.53,84.11,36.49,42.90,68.11,55.61,55.39,28.38,8.46,1.96,1.95,96.07,31.46,9.65,5.87,4.61,3.57,1023,f
3.50,27.53,84.11,36.49,42.90,68.11,55.61,55.39,27.90,7.99,1.96,1.95,96.07,31.46,9.65,5.87,4.61,3.57,1000,f
