A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
2,9,44,24,26,31,72,51,22,8,1,1,42,11,3,2,5,3
2,9,47,27,29,35,92,64,25,9,1,1,51,13,3,2,7,3
3,10,51,31,34,39,116,80,31,11,2,1,62,16,3,2,8,4
3,11,55,34,39,44,143,100,37,14,2,1,76,19,4,3,10,5
3,12,59,39,45,51,175,122,44,16,2,1,91,22,5,4,12,6
3,13,65,46,53,60,212,148,52,19,3,1,111,26,5,4,14,7
3,14,69,52,61,68,247,176,61,22,3,2,131,30,6,5,17,8
3,15,75,60,73,79,278,205,73,25,4,2,153,35,7,6,20,9
3,16,83,69,84,90,303,232,86,27,4,2,176,40,8,6,22,10
3,19,94,80,100,105,329,261,101,30,5,2,199,46,10,7,24,11
4,21,102,91,114,119,355,289,116,33,6,3,223,51,11,8,26,12
4,24,115,105,133,138,385,327,133,37,6,3,254,56,13,10,29,12
4,28,126,117,151,156,419,358,148,41,7,4,265,60,15,10,29,13
5,32,144,133,171,178,450,397,169,45,8,4,295,65,16,12,32,14
5,37,164,150,194,203,482,439,192,50,9,5,326,71,19,13,34,14
6,43,187,170,222,229,514,485,221,56,10,6,381,81,22,15,39,16
7,51,215,193,254,261,557,536,257,63,11,7,415,91,26,17,43,18
8,60,247,221,293,297,710,626,302,74,14,8,499,108,31,21,55,23
10,70,283,250,334,334,920,773,361,78,17,10,588,118,37,24,74,31
11,82,321,277,373,371,790,585,321,52,15,10,387,74,32,19,58,24
13,93,361,297,401,401,616,325,198,27,9,7,154,30,18,10,39,18
14,105,404,315,424,426,637,232,80,20,5,3,110,21,8,6,38,19
16,118,444,332,446,447,697,251,61,19,5,2,119,21,7,5,44,22
18,129,485,343,464,472,788,296,60,19,5,2,128,20,7,5,56,25
19,139,523,350,475,492,922,343,62,20,5,2,148,19,6,5,63,30
21,153,577,366,498,521,1154,448,62,20,5,2,172,21,7,6,76,31
22,161,615,378,517,558,1193,523,62,20,6,1,237,23,7,6,91,41
23,173,664,398,547,603,1532,670,68,23,6,2,283,24,8,7,102,44
25,192,731,454,631,680,1522,731,74,25,7,2,339,26,9,8,115,51
29,214,801,707,1022,842,1941,916,81,29,7,2,404,29,9,8,128,55
28,200,718,861,1276,647,2089,1115,88,32,8,2,465,32,10,9,142,60
16,96,367,670,930,313,1866,1323,100,36,8,2,610,39,11,11,167,73
9,43,149,608,860,266,2417,1473,157,45,9,2,794,52,15,14,197,81
8,43,122,704,988,310,2874,1980,239,55,11,3,1166,63,20,19,220,97
9,46,110,741,1115,351,3052,2387,313,67,13,3,1271,79,25,24,218,94
9,63,102,849,1214,388,3625,2813,428,80,16,4,1216,93,28,27,185,85
11,75,102,894,1378,438,3100,2760,504,86,17,4,1168,104,31,29,169,75
13,96,115,973,1481,623,2978,2364,601,92,18,5,1159,119,39,33,160,72
17,124,128,1137,1698,690,2797,2169,647,100,20,6,1185,139,49,36,162,76
19,140,162,1245,1848,839,2693,2258,765,109,25,6,1352,163,54,42,177,76
21,164,174,1273,2054,875,2823,2325,788,120,26,8,1502,181,66,51,188,81
26,192,202,1416,2068,1034,3009,2506,902,134,31,11,1666,200,72,54,209,87
30,198,208,1538,2486,1255,3189,2504,835,150,36,15,1763,214,85,58,221,87
33,279,301,1561,2530,1345,3252,2530,931,176,42,15,2032,245,95,62,241,90
42,344,348,1791,2807,1624,3043,2805,1140,185,41,17,2245,261,89,63,242,85
47,382,421,2003,3028,1838,3256,3256,1353,190,45,21,2249,297,94,71,256,91
49,426,488,2015,3065,1889,3471,3566,1465,202,49,25,2358,316,112,81,273,96
56,459,641,1863,2895,1876,3610,3821,1653,213,54,29,2563,349,125,88,287,100
58,460,697,1706,2539,1823,3597,4086,1796,223,60,33,2729,376,141,97,301,100
62,541,802,1675,2589,1839,3528,4169,1856,228,63,38,2882,400,152,104,308,98
68,617,913,1692,2683,1740,3196,4157,1947,217,65,43,2842,393,157,105,298,86
68,581,1073,1754,2745,1962,2462,3654,1714,171,56,39,2556,333,151,95,244,56
73,660,1220,1851,2719,1937,939,2171,1319,114,44,35,1698,192,130,77,128,23
83,711,1459,1933,2872,2038,224,755,962,48,22,27,469,68,94,30,26,7
90,799,1567,2075,2938,2080,89,232,280,21,8,13,194,29,27,13,11,2
93,848,1744,2117,3084,2145,35,66,144,8,3,6,50,12,14,6,4,2
85,946,1940,1834,3335,2126,32,42,40,7,1,4,31,8,11,5,3,1
94,894,2121,1949,3237,2227,26,34,29,6,1,4,29,7,11,5,3,1
101,909,1970,2015,3154,2227,18,25,24,4,1,3,29,7,9,5,3,1
113,932,2085,2115,3141,2135,17,23,21,4,1,3,29,7,9,5,3,1
118,990,2127,2122,3190,2095,16,23,20,4,1,2,30,8,9,5,3,1
121,945,2179,2083,3004,2059,16,23,20,4,1,2,29,8,8,5,3,1
113,998,2494,1985,2696,1558,17,23,21,4,1,2,28,8,7,5,3,1
79,635,1677,903,1315,898,16,23,21,4,1,2,29,7,7,5,3,1
45,342,822,259,342,307,16,23,20,4,1,1,28,7,7,5,2,1
16,114,326,107,137,118,16,23,20,4,1,1,28,7,7,5,2,1
8,50,144,30,34,44,16,23,20,4,1,1,27,7,7,5,2,1
3,18,45,20,23,30,17,24,20,4,1,1,27,7,6,4,2,1
2,17,37,15,17,22,16,23,20,4,1,1,27,7,6,4,2,1
2,16,35,14,16,21,15,21,17,4,1,1,26,7,6,4,2,1
2,15,35,14,16,21,16,22,19,4,1,1,26,7,5,4,2,1
2,16,34,14,16,21,16,22,19,4,1,1,26,7,6,4,2,1
2,16,35,14,16,21,16,22,18,4,1,1,25,7,5,4,2,1
2,16,35,14,16,21,16,22,18,4,1,1,25,7,5,4,2,1
2,16,33,14,16,20,15,21,18,4,1,1,23,6,5,3,2,1
2,15,34,14,15,20,16,21,18,4,1,1,24,6,5,4,2,1
2,15,33,14,16,20,15,21,18,4,1,1,23,6,4,3,2,1
2,14,32,13,15,20,17,23,18,4,1,1,23,6,4,3,2,1
2,14,33,13,15,20,16,22,18,4,1,1,23,6,5,4,2,1
2,14,30,13,15,19,17,22,18,4,1,1,22,6,4,3,2,1
2,14,31,13,15,19,17,23,19,4,1,1,24,6,4,3,2,1
2,14,33,13,15,20,17,23,20,4,1,1,27,6,5,3,2,1
2,15,33,14,16,20,18,24,20,4,1,1,23,6,4,3,2,1
2,16,35,14,16,20,19,26,21,5,1,1,24,6,5,3,2,1
