A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W,Res,f
6.13,55.06,149.34,54.73,66.30,107.79,96.26,94.56,45.88,13.63,3.26,2.93,162.40,52.08,17.54,10.07,7.38,4.77,948,f
6.13,55.06,148.48,54.73,66.30,107.79,96.26,94.56,45.88,13.63,3.26,2.93,162.40,52.08,17.54,10.07,7.38,5.96,985,f
6.13,55.06,148.48,54.73,66.30,107.79,96.26,94.56,45.40,13.63,3.26,2.93,162.40,50.99,17.54,10.07,7.38,5.96,1023,f
6.13,55.06,148.48,54.73,66.30,107.20,96.26,94.56,45.40,13.63,3.26,2.93,162.40,50.99,17.54,10.07,7.38,5.96,1023,f
6.13,55.06,148.48,54.73,66.30,107.20,96.26,94.56,45.40,13.63,3.26,2.93,162.40,50.99,17.54,10.07,7.38,4.77,515,f
6.13,55.06,148.48,54.73,66.30,107.20,96.26,94.56,45.40,13.63,3.26,2.93,162.40,50.99,17.54,10.07,7.38,4.77,997,f
6.13,55.06,147.62,54.73,66.30,107.20,96.26,94.56,45.88,13.63,3.26,2.93,162.40,50.99,17.54,10.07,7.38,4.77,503,f
6.13,55.06,148.48,54.73,66.30,107.20,96.26,95.12,45.88,13.63,3.26,2.93,162.40,52.08,17.54,10.07,7.38,5.96,425,f
6.13,55.06,148.48,54.73,66.30,107.79,96.26,94.56,45.88,13.63,3.26,2.93,162.40,50.99,17.54,10.07,7.38,5.96,464,f
6.13,55.06,148.48,54.73,66.30,107.20,96.26,94.56,45.88,13.63,3.26,2.93,162.40,50.99,17.54,10.91,7.38,5.96,422,f
6.13,55.06,148.48,54.73,66.30,107.20,96.26,95.12,45.88,13.63,3.26,2.93,162.40,50.99,17.54,10.07,7.38,5.96,420,f
6.13,55.06,148.48,54.73,66.30,107.79,96.26,94.56,45.88,13.63,3.26,2.93,162.40,50.99,17.54,10.07,7.38,5.96,410,f
6.13,55.06,148.48,54.73,66.30,107.20,96.26,95.12,45.88,13.63,3.26,2.93,162.40,50.99,17.54,10.07,7.38,4.77,405,f
6.13,55.06,148.48,54.73,66.30,107.79,96.26,95.12,45.88,13.63,3.26,2.93,162.40,50.99,17.54,10.07,7.38,5.96,399,f
6.13,55.06,148.48,54.73,66.30,107.79,96.26,95.12,45.88,13.63,3.26,2.93,162.40,50.99,17.54,10.07,7.38,4.77,381,f
6.13,55.06,148.48,54.73,66.30,107.79,96.26,95.12,45.88,13.63,3.26,2.93,162.40,50.99,17.54,10.07,7.38,5.96,383,f
6.13,55.06,148.48,54.73,66.30,107.79,96.26,95.12,45.88,13.63,3.26,2.93,162.40,50.99,17.54,10.07,7.38,5.96,371,f
6.13,55.06,148.48,54.73,66.30,107.79,96.26,95.12,45.88,13.63,3.26,2.93,162.40,50.99,17.54,10.07,7.38,4.77,369,f
