A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W,Res,f
5.26,52.21,126.17,48.10,49.40,73.44,71.15,64.91,26.96,11.28,2.61,2.93,96.07,32.55,13.15,9.23,5.53,3.57,1023,f
5.26,52.21,125.31,48.10,49.40,72.85,71.15,64.91,26.96,11.28,2.61,2.93,96.07,32.55,13.15,9.23,5.53,3.57,1023,f
5.26,52.21,125.31,48.10,49.40,72.85,71.15,64.91,26.96,11.28,2.61,2.93,96.07,32.55,13.15,9.23,5.53,3.57,1023,f
5.26,52.21,125.31,48.10,49.40,72.85,71.15,64.91,26.96,11.28,2.61,2.93,96.07,32.55,13.15,8.39,5.53,3.57,1023,f
5.26,52.21,125.31,48.10,49.40,72.85,71.15,64.91,26.96,11.28,2.61,2.93,96.07,32.55,13.15,9.23,5.53,3.57,1023,f
5.26,52.21,125.31,48.10,49.40,72.85,71.15,64.91,26.48,11.28,2.61,2.93,96.07,32.55,13.15,8.39,5.53,3.57,1023,f
5.26,52.21,125.31,48.10,49.40,72.85,71.15,64.91,26.96,11.28,2.61,2.93,96.07,32.55,13.15,9.23,5.53,3.57,1023,f
5.26,52.21,125.31,48.10,49.40,72.85,71.15,64.91,26.96,11.28,2.61,2.93,94.93,32.55,13.15,8.39,5.53,3.57,1023,f
5.26,52.21,125.31,48.10,49.40,72.85,71.15,64.91,26.96,11.28,2.61,2.93,96.07,32.55,13.15,8.39,5.53,3.57,424,f
5.26,52.21,125.31,48.10,49.40,72.85,71.15,64.91,26.96,11.28,2.61,2.93,96.07,32.55,13.15,8.39,5.53,3.57,1023,f
5.26,52.21,125.31,48.10,49.40,72.85,71.15,64.91,26.96,11.28,2.61,2.93,96.07,32.55,13.15,8.39,5.53,3.57,539,f
5.26,52.21,125.31,48.10,49.40,72.85,71.15,64.91,26.96,11.28,2.61,2.93,96.07,32.55,13.15,8.39,5.53,3.57,433,f
5.26,52.21,125.31,48.10,49.40,72.85,71.15,64.91,26.96,11.28,2.61,2.93,96.07,32.55,13.15,8.39,5.53,3.57,389,f
5.26,52.21,125.31,48.10,49.40,72.85,71.15,64.91,26.96,11.28,2.61,2.93,96.07,32.55,13.15,8.39,5.53,3.57,379,f
5.26,52.21,125.31,48.10,49.40,73.44,71.15,64.91,26.96,11.28,2.61,2.93,96.07,32.55,13.15,9.23,5.53,3.57,359,f
5.26,52.21,125.31,48.10,49.40,72.85,71.15,64.91,26.96,11.28,2.61,2.93,96.07,32.55,13.15,9.23,5.53,3.57,345,f
5.26,52.21,126.17,48.10,49.40,73.44,71.15,65.46,26.96,11.28,2.61,2.93,96.07,32.55,13.15,8.39,5.53,3.57,354,f
5.26,52.21,126.17,48.10,49.40,73.44,71.75,65.46,26.96,11.28,2.61,2.93,96.07,32.55,13.15,9.23,5.53,3.57,360,f
5.26,52.21,126.17,48.10,49.40,73.44,71.75,65.46,26.96,11.28,2.61,2.93,96.07,32.55,13.15,9.23,5.53,3.57,349,f
5.26,52.21,126.17,48.10,49.40,73.44,71.75,65.46,26.96,11.28,2.61,2.93,96.07,32.55,13.15,8.39,5.53,3.57,348,f
5.26,52.21,126.17,48.10,49.40,73.44,71.75,65.46,26.96,11.28,2.61,2.93,96.07,32.55,13.15,8.39,5.53,3.57,346,f
5.26,53.16,126.17,48.93,50.05,73.44,71.75,65.46,26.96,11.28,2.61,2.93,96.07,32.55,13.15,9.23,5.53,3.57,346,f
5.26,53.16,127.02,48.93,50.05,73.44,71.75,65.46,26.96,11.28,2.61,2.93,96.07,33.63,13.15,8.39,5.53,3.57,343,f
5.26,53.16,126.17,48.10,50.05,73.44,71.75,65.46,26.96,11.28,2.61,2.93,96.07,32.55,13.15,9.23,5.53,3.57,350,f
5.26,53.16,126.17,48.93,50.05,73.44,71.75,65.46,26.96,11.28,2.61,2.93,96.07,33.63,13.15,9.23,5.53,3.57,348,f
5.26,53.16,126.17,48.93,50.05,73.44,71.75,65.46,26.96,11.28,2.61,2.93,96.07,33.63,13.15,9.23,5.53,3.57,343,f
5.26,53.16,126.17,48.10,50.05,73.44,71.75,65.46,26.96,11.28,2.61,2.93,96.07,32.55,13.15,9.23,5.53,3.57,344,f
5.26,53.16,126.17,48.93,50.05,73.44,71.75,65.46,26.96,11.28,2.61,2.93,96.07,32.55,13.15,9.23,5.53,3.57,340,f
5.26,53.16,126.17,48.93,50.05,73.44,71.75,65.46,26.96,11.28,2.61,2.93,96.07,33.63,13.15,9.23,5.53,3.57,339,f
5.26,53.16,126.17,48.93,50.05,73.44,71.75,65.46,26.96,11.28,2.61,2.93,96.07,33.63,13.15,9.23,5.53,3.57,336,f
5.26,53.16,127.02,48.93,50.05,73.44,71.75,65.46,26.96,11.28,2.61,2.93,96.07,33.63,13.15,8.39,5.53,3.57,335,f
5.26,53.16,127.02,48.93,50.05,73.44,71.75,65.46,26.96,11.28,2.61,2.93,96.07,33.63,13.15,9.23,5.53,3.57,334,f
5.26,53.16,127.02,48.93,50.05,73.44,71.75,66.02,26.96,11.28,2.61,2.93,96.07,33.63,13.15,9.23,5.53,3.57,333,f
5.26,53.16,127.02,48.93,50.05,74.03,71.75,66.02,26.96,11.28,2.61,2.93,97.21,33.63,13.15,9.23,5.53,3.57,334,f
5.26,53.16,127.02,48.93,50.05,74.03,71.75,66.02,26.96,11.28,2.61,2.93,96.07,33.63,13.15,9.23,5.53,3.57,329,f
5.26,53.16,127.02,48.93,50.05,74.03,71.75,65.46,26.96,11.28,2.61,2.93,96.07,32.55,13.15,9.23,5.53,3.57,328,f
5.26,53.16,127.02,48.93,50.05,74.03,71.75,65.46,26.96,11.28,2.61,2.93,96.07,33.63,13.15,9.23,5.53,3.57,328,f
5.26,53.16,127.02,48.93,50.05,74.03,71.75,65.46,26.96,11.28,2.61,2.93,96.07,33.63,13.15,9.23,5.53,3.57,326,f
5.26,53.16,127.02,48.93,50.05,74.03,71.75,65.46,26.96,11.28,2.61,2.93,96.07,33.63,13.15,9.23,5.53,3.57,322,f
5.26,53.16,127.02,48.93,50.05,74.03,71.75,65.46,26.96,11.28,2.61,2.93,96.07,33.63,13.15,8.39,5.53,3.57,322,f
5.26,53.16,127.02,48.93,50.05,74.03,71.75,66.02,26.96,11.28,2.61,2.93,96.07,33.63,13.15,9.23,5.53,3.57,321,f
5.26,53.16,127.02,48.93,50.05,74.03,72.35,66.02,26.96,11.28,2.61,2.93,97.21,33.63,13.15,9.23,5.53,3.57,320,f
5.26,53.16,127.02,48.93,50.05,74.03,72.35,66.02,27.43,11.75,2.61,2.93,97.21,33.63,13.15,9.23,5.53,3.57,320,f
5.26,53.16,127.02,48.93,50.05,74.03,71.75,66.02,27.43,11.28,2.61,2.93,96.07,33.63,13.15,9.23,5.53,3.57,321,f
5.26,53.16,127.02,48.93,50.05,74.03,71.75,66.02,26.96,11.28,2.61,2.93,97.21,33.63,13.15,9.23,5.53,3.57,320,f
5.26,53.16,127.02,48.93,50.05,74.03,71.75,66.02,26.96,11.28,2.61,2.93,97.21,33.63,13.15,9.23,5.53,3.57,319,f
5.26,53.16,127.02,48.93,50.05,74.03,71.75,66.02,26.96,11.28,2.61,2.93,97.21,33.63,13.15,9.23,5.53,3.57,319,f
5.26,53.16,127.02,48.93,50.05,74.03,71.75,66.02,26.96,11.28,2.61,2.93,96.07,33.63,13.15,9.23,5.53,3.57,319,f
5.26,53.16,127.02,48.93,50.05,74.03,71.75,65.46,26.96,11.28,2.61,2.93,96.07,33.63,13.15,8.39,5.53,3.57,317,f
5.26,53.16,127.02,48.93,50.05,74.03,71.75,65.46,26.96,11.28,2.61,2.93,96.07,33.63,13.15,9.23,5.53,3.57,317,f
5.26,53.16,127.02,48.93,50.05,74.03,71.75,65.46,26.96,11.28,2.61,2.93,96.07,33.63,13.15,9.23,5.53,3.57,318,f
5.26,53.16,127.02,48.93,50.05,74.03,71.75,66.02,26.96,11.28,2.61,2.93,96.07,33.63,13.15,9.23,5.53,3.57,316,f
5.26,53.16,127.02,48.93,50.05,74.03,71.75,66.02,26.96,11.28,2.61,2.93,96.07,33.63,13.15,9.23,5.53,3.57,315,f
