A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
3,19,83,41,42,51,42,40,26,6,1,1,45,11,5,3,4,2
3,19,85,41,43,51,45,42,27,7,1,1,45,11,4,3,4,2
4,20,87,42,43,52,49,45,28,7,1,1,47,11,5,3,4,2
4,20,89,43,44,53,53,48,30,7,1,1,49,12,5,3,5,2
4,21,92,44,45,54,59,52,32,8,1,1,51,12,5,3,5,2
4,21,94,45,47,56,63,55,33,9,1,1,53,13,5,3,5,3
4,21,96,46,48,57,67,58,34,9,1,1,55,13,5,3,5,3
4,21,96,46,48,58,73,61,34,10,1,1,57,14,5,3,6,3
4,22,98,47,49,59,79,65,36,10,1,1,60,15,5,3,6,3
4,22,98,48,50,60,84,70,37,11,2,1,63,15,5,3,6,3
4,22,100,49,52,62,92,75,38,12,2,1,67,16,6,3,7,3
4,22,98,50,53,62,99,80,40,13,2,1,70,17,6,4,7,4
4,22,102,51,55,65,106,86,41,14,2,1,75,18,6,4,8,4
4,23,104,53,57,68,114,92,43,14,2,1,79,19,6,4,8,4
4,22,102,53,56,66,125,101,47,16,2,1,85,20,6,4,9,5
4,24,108,58,64,76,131,106,48,17,2,1,90,22,6,4,10,5
5,25,112,61,67,79,144,119,54,18,3,2,98,24,7,5,11,5
5,25,111,63,70,83,158,131,59,20,3,2,107,26,7,5,12,6
5,25,110,66,73,85,170,142,63,21,3,2,117,28,8,5,13,6
4,26,111,68,78,90,186,157,70,24,3,2,127,30,8,6,14,7
5,27,119,71,82,96,201,172,76,26,4,2,140,33,9,6,15,7
5,30,129,81,95,109,218,190,84,28,4,2,155,36,10,7,17,8
5,30,130,84,99,114,235,208,92,30,5,3,169,39,10,7,18,8
5,31,137,89,106,122,251,226,100,33,5,3,185,43,11,8,20,9
5,33,139,92,112,129,268,245,109,35,5,3,200,47,12,8,22,10
5,35,149,100,122,140,286,265,119,38,6,3,210,48,13,9,22,10
6,37,159,107,131,150,303,286,129,41,6,3,236,55,14,10,25,11
6,40,168,115,141,162,321,308,140,44,7,4,261,62,16,11,27,12
6,43,179,122,152,174,331,324,149,45,7,4,275,65,16,12,29,12
7,46,191,132,164,187,350,348,163,48,8,4,295,70,18,12,31,13
7,50,205,141,177,202,367,375,181,52,9,5,316,75,19,13,32,14
8,54,220,152,191,217,379,393,193,54,9,5,338,81,21,14,34,14
8,59,239,163,207,235,399,418,212,57,10,6,362,87,23,16,36,15
9,65,260,176,224,254,417,451,237,60,11,7,383,94,25,17,38,16
10,71,282,188,240,274,435,477,255,63,12,7,413,100,28,19,40,16
10,79,309,202,259,295,450,502,277,65,13,8,438,107,31,20,42,17
11,86,334,214,276,315,467,525,293,68,13,8,459,113,33,22,44,18
12,94,366,228,295,337,492,563,322,71,14,9,480,118,36,23,46,18
13,102,396,242,313,359,513,591,345,75,15,10,503,125,38,25,47,19
14,111,431,256,332,381,532,621,368,78,16,11,528,132,41,26,49,20
14,120,464,269,349,401,551,652,392,81,17,12,557,139,44,28,52,21
15,129,499,280,365,420,570,686,421,85,18,13,591,146,47,30,54,22
16,138,536,292,380,438,590,720,450,89,19,14,632,154,51,32,57,22
