A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
5,28,143,93,139,144,848,266,88,36,7,2,120,42,9,7,27,31
6,31,157,103,166,168,1098,339,95,45,7,3,130,49,10,8,36,39
6,32,159,108,191,184,1229,412,101,52,8,3,145,57,10,9,45,42
6,34,167,121,240,220,1581,530,111,65,9,3,162,71,11,10,57,56
7,37,178,136,294,270,1804,655,119,77,10,3,193,83,12,11,62,61
7,41,191,152,358,324,2169,810,134,93,11,3,214,99,14,13,71,67
8,44,206,178,435,393,2500,1016,155,109,13,4,246,120,15,15,87,78
8,50,227,214,541,494,2863,1291,180,138,16,4,284,159,17,19,117,93
9,56,246,251,615,580,3576,1482,211,189,18,5,352,223,20,27,153,105
10,62,268,308,746,702,3613,1817,266,196,25,6,489,310,24,40,199,118
10,68,291,359,899,846,3773,2272,354,237,35,7,607,373,28,50,224,120
11,80,327,445,1059,1018,3843,2560,502,269,40,8,804,351,45,55,158,78
11,89,368,542,1261,1227,3057,2697,759,246,44,15,588,181,42,31,80,41
12,100,396,621,1394,1363,1540,1208,544,140,31,18,359,112,63,32,44,19
12,113,436,674,1507,1483,639,504,216,38,11,7,145,46,52,23,20,22
12,128,502,760,1597,1565,624,204,106,34,7,4,137,45,16,14,20,25
15,182,666,827,1691,1674,812,251,94,38,7,3,139,48,13,10,25,31
18,260,910,1005,2092,2153,1086,304,98,44,8,3,127,47,11,8,28,35
23,361,1219,1214,2222,2462,1246,373,102,51,8,3,137,52,11,8,35,46
30,467,1616,1415,2236,2591,1564,459,97,57,8,2,143,62,11,8,45,51
38,644,2149,1705,2930,3059,2061,508,100,73,8,2,151,77,11,9,60,62
47,830,2820,2024,3572,3650,2227,800,104,84,9,2,164,95,11,10,76,67
60,985,3338,1982,3396,3438,2703,987,115,105,11,3,180,122,12,12,91,80
68,926,3007,1628,2804,2871,2566,1221,130,129,11,3,184,97,12,11,75,61
42,505,1804,759,1621,1712,2610,1373,142,150,14,3,248,119,13,14,71,53
13,89,426,317,775,787,2457,1583,154,158,14,4,295,210,18,21,135,79
10,60,277,370,939,906,2100,1394,155,168,16,4,284,198,16,22,141,80
11,62,288,385,917,937,2567,1820,165,191,17,4,303,274,16,25,156,71
10,56,268,415,1037,1004,2699,2064,181,202,19,4,329,289,17,28,161,90
8,58,268,480,1271,1271,2931,1913,202,220,22,4,341,309,19,32,164,96
9,61,271,493,1074,1387,3049,2394,226,235,26,4,381,353,20,37,183,101
9,68,296,642,1659,1693,3416,2458,247,256,30,5,424,362,21,41,201,116
11,114,443,832,1936,1594,3678,2799,353,276,39,7,529,400,26,50,198,112
13,174,622,1020,2287,2243,4147,2906,484,312,43,9,628,464,31,63,229,128
15,251,819,1083,2285,2485,4470,2676,645,315,54,13,716,499,36,69,229,125
17,279,1034,1250,2411,2601,4131,3240,834,363,62,15,807,509,42,75,244,130
20,338,1174,994,2092,2425,4754,3668,897,402,68,19,984,575,54,82,257,138
20,330,1272,1443,2624,2673,4847,3591,1118,384,73,22,1152,597,69,96,275,148
29,558,1624,1646,2878,3000,5074,3905,1316,424,78,30,1218,587,79,94,284,150
35,765,2263,1519,2961,3398,5150,3865,1305,422,80,31,1232,542,90,97,268,150
37,751,2320,1666,3215,3603,5098,3569,1394,401,79,38,1191,527,95,82,264,146
46,805,2498,1748,3128,3543,4668,3259,1272,354,70,38,1088,490,96,80,272,146
46,854,3068,1963,3355,3564,4986,3581,1200,385,66,38,1270,586,97,96,336,150
48,902,3102,1947,3528,3708,4626,4333,1265,447,87,40,1858,641,123,113,295,113
51,988,3260,1907,3513,3676,3493,3898,1702,373,91,52,1765,546,146,102,209,80
59,1045,3522,2029,3645,3846,2289,3098,1782,269,79,59,1184,382,142,90,132,32
67,1146,3868,2208,4026,4342,635,2024,1563,107,61,55,488,124,109,60,44,13
75,1349,4531,2089,3937,4510,201,713,821,46,26,44,195,46,52,32,14,3
85,1443,4693,2295,4467,4779,48,164,449,12,13,21,58,16,33,15,6,3
93,1576,5244,2453,4511,4782,46,64,66,11,2,11,67,19,21,14,6,3
104,1729,5386,2269,4196,4562,51,71,67,12,3,8,67,21,22,16,7,3
100,1581,5130,1980,4026,4220,52,74,70,12,3,8,61,17,19,16,6,3
92,1336,4625,1851,3935,4079,46,64,60,11,2,7,58,17,19,16,6,3
94,1456,4980,1855,4035,4344,46,65,59,11,2,7,60,17,18,16,6,3
98,1688,5443,2077,3969,3936,47,67,61,11,2,7,56,17,16,15,6,3
101,1550,5162,1566,2859,2959,46,66,60,11,2,6,58,17,14,14,6,3
82,1191,3896,934,1783,1887,44,63,59,11,2,5,57,17,14,14,6,3
49,711,2400,320,574,545,42,60,55,10,2,5,58,18,14,14,6,3
25,271,815,117,269,206,43,61,53,11,2,4,58,17,13,14,6,3
10,130,362,49,50,64,42,58,51,10,2,3,60,17,13,14,6,3
7,51,154,48,49,62,42,58,50,10,2,3,59,17,12,14,6,3
6,50,134,42,44,56,42,58,50,10,2,3,56,16,12,12,5,3
5,44,108,32,35,45,42,58,50,10,2,3,57,17,12,13,5,3
5,39,99,30,34,43,42,57,49,10,2,3,56,17,11,13,5,3
5,37,94,30,33,43,41,57,49,10,2,3,55,17,11,12,5,3
5,37,92,31,33,43,41,57,50,10,2,3,55,16,12,12,5,3
5,35,89,31,34,44,41,56,49,10,2,3,52,16,10,10,5,3
5,35,87,31,33,43,37,50,43,9,2,2,54,16,10,11,5,3
5,34,86,32,34,44,36,48,39,9,2,2,54,16,10,10,5,3
5,33,84,31,33,43,39,52,42,10,2,2,57,17,11,9,5,3
4,32,81,30,32,42,39,50,40,9,2,2,52,16,9,9,5,2
4,29,78,29,31,41,42,55,45,10,2,2,58,16,10,9,5,3
4,29,79,30,32,42,41,55,46,10,2,2,62,17,10,9,5,3
4,29,77,30,32,42,44,60,51,11,2,2,55,15,10,9,5,3
4,28,74,30,32,41,41,56,48,10,2,2,55,16,10,9,5,2
4,27,76,29,31,41,44,58,50,11,2,3,56,16,10,9,5,3
4,25,71,29,31,40,41,54,46,10,2,3,59,16,10,8,5,3
4,25,72,29,30,40,40,53,44,10,2,2,59,17,10,9,5,3
4,25,73,29,30,40,39,49,37,9,2,2,60,16,10,8,5,3
4,19,64,28,28,36,38,50,42,9,2,2,60,17,10,12,5,3
4,25,79,32,32,42,45,58,46,10,2,2,63,18,10,9,5,3
4,25,86,35,35,46,42,54,43,10,2,2,59,17,9,7,5,2
5,29,85,34,36,46,43,56,44,10,2,2,69,19,11,8,6,3
5,32,92,36,37,48,43,57,47,10,2,2,58,17,10,8,5,3
5,33,97,35,38,50,45,59,46,11,2,3,57,16,9,8,5,2
5,31,96,36,37,46,39,51,42,10,2,2,56,16,9,8,5,2
5,30,100,35,37,49,41,53,44,10,2,2,62,15,9,7,5,2
5,29,86,34,36,46,36,47,39,9,2,2,48,15,7,6,4,2
6,37,118,36,38,50,39,51,43,9,1,2,63,18,9,9,5,3
6,36,108,39,42,56,38,49,41,9,2,2,58,17,9,8,5,2
5,30,106,37,41,56,40,50,40,9,1,2,61,14,8,6,5,2
