A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
3,18,86,54,82,83,521,166,50,22,4,1,69,25,5,4,18,19
4,20,97,63,105,103,714,231,56,29,4,2,79,31,6,5,25,25
4,21,102,69,131,122,818,304,62,36,5,2,93,39,6,6,35,29
4,24,110,81,177,154,1102,413,71,47,6,2,108,51,7,7,45,37
4,27,123,96,229,204,1241,523,79,58,6,2,134,64,8,8,49,41
5,30,135,112,289,255,1517,675,93,73,8,2,151,77,9,9,55,45
5,34,150,137,352,320,1712,852,113,86,9,3,179,96,10,11,68,51
6,38,167,169,458,409,2040,1119,132,114,12,3,214,134,12,15,92,64
6,44,187,206,530,495,2628,1228,168,143,14,4,277,186,15,23,122,75
7,50,207,258,659,614,2752,1604,211,165,21,5,397,259,18,34,156,88
7,56,231,309,802,750,2870,1845,295,194,29,6,507,300,22,43,174,90
8,67,266,390,954,912,3098,2121,420,222,33,7,662,297,38,47,128,64
8,77,306,455,1164,1120,2705,2263,711,210,41,14,357,157,23,22,60,37
9,87,337,555,1271,1244,1423,1090,481,128,28,16,160,117,30,25,26,18
9,100,375,601,1339,1318,638,478,181,32,10,6,110,36,25,19,16,19
10,114,432,685,1394,1388,565,167,85,27,6,3,107,36,12,11,17,22
12,171,612,745,1476,1538,793,210,73,31,6,2,110,38,10,8,22,29
16,249,851,919,1829,1907,1065,264,77,38,7,2,99,38,8,6,25,34
20,343,1140,1116,2015,2204,1190,332,80,45,7,2,109,43,8,6,32,44
27,453,1571,1267,1876,2347,1525,418,75,50,7,2,117,54,8,7,42,49
35,620,2096,1549,2628,2729,2078,468,78,66,7,2,125,68,9,8,56,59
44,799,2675,1782,3124,3168,2191,755,85,77,8,2,139,88,9,9,72,65
57,973,3195,1817,3041,3121,2648,939,95,99,10,2,155,113,10,11,89,78
64,902,2957,1504,2658,2792,2443,1169,108,120,10,2,155,87,9,10,71,58
36,439,1568,604,1463,1480,2468,1373,122,141,14,3,228,165,11,16,78,51
11,79,364,296,751,747,2343,1556,130,149,13,3,261,196,15,18,130,75
9,55,250,346,906,864,2010,1346,131,162,15,3,253,188,14,20,137,77
9,57,258,362,876,892,2466,1748,140,183,16,3,271,266,14,23,156,71
9,52,240,401,1016,994,2641,1948,155,197,18,3,293,275,15,26,150,88
7,53,237,460,1233,1227,2825,1874,179,211,21,4,308,295,16,30,158,94
8,56,239,473,1020,1343,3052,2347,202,232,25,4,352,340,17,36,184,98
8,63,267,623,1627,1667,3304,2417,223,245,29,4,392,336,19,40,190,111
9,114,417,842,1793,1503,3462,2830,331,287,38,6,499,412,23,48,204,113
12,171,589,1004,2224,2184,4031,2816,458,296,42,9,595,444,28,61,224,126
14,247,802,1060,2207,2406,4238,2564,580,296,49,12,676,491,33,67,225,123
16,274,997,1232,2352,2543,4189,3162,802,361,61,15,755,487,39,72,233,126
16,302,1141,1041,1749,1879,4674,3119,890,371,65,19,980,552,53,86,255,138
20,336,1384,1360,2508,2721,4738,3570,1050,384,70,21,1148,582,67,94,270,147
28,552,1583,1623,2818,2957,4997,3724,1251,410,74,29,1155,580,78,92,276,147
34,754,2207,1520,2944,3386,5066,3767,1254,410,78,31,1153,527,86,93,258,147
35,737,2341,1403,3027,3350,4726,3423,1307,383,72,35,1090,479,96,78,251,138
45,792,2407,1795,3092,3517,4269,3092,1194,334,66,37,1027,478,95,77,258,128
44,835,3000,1925,3282,3433,4221,3417,1174,349,65,38,1170,530,87,91,277,121
47,889,3042,1904,3423,3622,3607,3562,1212,369,80,38,1489,512,113,93,233,90
52,946,3049,1817,3384,3601,2420,2916,1351,270,69,43,1299,455,123,86,160,57
58,1074,3593,2064,3693,3906,1519,2370,1379,186,64,47,770,259,107,67,85,19
66,1161,3885,2133,3870,4191,375,1244,1075,61,41,40,304,76,73,39,28,8
74,1353,4513,2106,3921,4459,133,445,498,30,15,30,129,30,32,20,9,2
87,1500,4949,2305,4467,4768,36,87,264,8,7,12,44,12,15,9,4,2
93,1522,5098,2359,4350,4581,35,48,48,8,2,7,47,13,14,10,4,2
100,1664,5365,2219,4143,4576,37,51,47,9,2,6,46,14,15,10,4,2
96,1535,4872,1953,3945,4029,36,50,47,9,2,5,38,10,13,10,4,2
92,1346,4571,1738,3754,4035,29,41,38,7,1,5,36,11,12,9,4,2
92,1432,4928,1765,3700,4018,29,40,37,7,1,5,37,10,12,10,4,2
95,1590,4884,1742,3364,3287,28,41,38,7,1,5,34,10,11,9,3,2
86,1347,4335,1148,2213,2270,28,40,37,7,1,4,35,10,9,9,3,2
65,977,3225,596,1237,1255,26,38,35,7,1,3,35,10,9,8,3,2
34,520,1714,205,347,342,26,36,33,6,1,3,35,11,8,9,3,2
17,186,541,80,168,136,27,37,33,7,1,3,35,10,8,8,3,2
8,95,265,41,41,52,26,35,30,6,1,2,37,10,8,8,3,2
5,37,120,39,38,49,25,35,30,6,1,2,35,10,8,8,3,2
4,35,99,32,32,40,25,35,30,6,1,2,34,10,7,7,3,2
3,29,74,21,22,28,26,35,30,6,1,2,35,10,7,8,3,2
3,26,67,19,21,27,25,35,29,6,1,2,34,10,7,8,3,2
3,24,64,19,21,27,25,35,30,6,1,2,33,10,7,7,3,2
3,25,62,20,21,27,25,35,30,6,1,2,33,10,7,7,3,2
3,23,59,20,21,27,25,34,30,6,1,2,32,10,6,6,3,2
3,23,58,20,21,27,23,31,26,6,1,1,33,10,6,7,3,2
3,22,58,20,21,27,23,31,25,6,1,1,34,10,6,6,3,2
3,22,56,20,21,27,24,32,26,6,1,1,36,11,7,6,3,2
3,21,54,18,20,26,24,31,25,6,1,1,32,10,6,6,3,1
3,20,55,18,20,26,26,34,28,6,1,2,39,11,7,7,4,2
3,20,54,19,20,27,26,35,29,6,1,1,40,11,7,6,3,2
3,19,52,19,20,26,28,40,34,7,1,2,37,10,7,7,4,2
3,19,49,19,20,25,27,36,31,6,1,2,37,11,7,7,3,2
3,18,51,18,20,26,28,38,32,7,1,2,37,10,7,7,4,2
3,17,47,18,19,25,27,35,30,6,1,2,40,11,7,6,4,2
3,17,48,18,19,25,25,34,28,6,1,2,40,11,7,7,3,2
3,21,51,18,19,25,28,35,26,7,1,1,40,11,7,6,4,2
3,15,44,18,18,23,26,35,30,6,1,1,40,11,7,9,4,2
3,17,53,21,20,27,32,42,34,7,1,2,42,11,7,7,4,2
3,19,63,24,24,31,28,37,30,7,1,2,41,12,7,6,4,2
3,23,65,24,25,32,29,38,30,7,1,2,46,12,8,6,4,2
4,26,71,25,26,33,30,41,33,7,1,2,41,12,7,7,4,2
4,27,74,25,27,35,32,42,33,8,1,2,40,11,7,6,4,2
4,25,73,27,27,33,27,36,29,7,1,2,41,11,7,7,4,2
4,25,79,25,27,36,29,37,31,7,1,2,44,10,7,6,4,2
4,24,66,25,26,33,25,33,28,6,1,1,34,12,6,5,3,2
5,39,107,28,32,43,28,38,33,6,1,2,42,13,7,7,4,2
4,27,76,26,29,38,27,35,29,6,1,2,43,13,7,7,4,2
4,26,81,27,29,40,29,36,29,6,1,1,50,11,7,5,4,2
3,25,80,26,30,39,27,33,25,6,1,1,57,21,12,12,7,3
4,26,79,26,27,37,27,35,27,6,1,1,49,12,9,7,4,2
4,24,74,27,27,36,31,41,33,7,1,2,41,12,7,6,4,2
4,24,90,26,32,48,29,40,34,7,1,2,43,12,7,7,4,2
4,27,83,28,29,40,27,37,33,6,1,2,45,12,7,7,4,2
4,23,70,25,27,35,29,36,30,7,1,2,40,11,7,9,4,2
4,20,68,27,29,36,25,29,22,5,1,1,42,11,8,6,4,2
3,22,71,26,30,38,29,35,28,6,1,1,40,11,7,7,4,2
4,30,93,29,34,44,28,33,27,6,1,1,37,11,7,6,3,2
4,25,89,30,30,37,29,33,26,6,1,1,34,10,6,6,3,2
4,23,71,28,31,39,28,32,25,6,1,2,36,11,6,6,3,2
4,22,72,27,29,38,29,33,26,6,1,1,42,12,7,7,4,2
4,21,76,26,27,35,30,34,28,6,1,1,44,11,8,7,4,2
4,22,75,26,28,37,29,31,27,6,1,2,47,12,8,7,4,2
4,19,60,24,26,33,31,34,25,6,1,1,52,12,9,7,4,2
4,19,64,26,27,35,32,35,28,6,1,1,47,11,8,7,4,2
4,24,73,28,30,40,31,33,26,6,1,1,41,12,8,8,4,2
4,23,68,27,29,37,34,34,27,6,1,1,43,12,8,8,4,2
3,19,66,26,26,34,39,36,28,6,1,1,46,13,9,8,4,2
5,36,109,36,40,53,45,42,31,6,1,2,39,11,7,7,4,2
5,35,101,28,33,45,35,36,28,6,1,1,38,11,7,7,4,2
5,33,93,39,39,50,35,32,25,6,1,1,44,12,8,5,4,2
4,22,73,29,30,40,40,41,34,6,1,1,44,12,8,7,4,2
3,23,70,26,30,38,37,35,32,6,1,1,38,10,6,5,4,2
4,21,65,29,29,36,37,32,28,6,1,1,54,15,10,11,5,3
4,23,71,31,31,40,32,33,27,6,1,1,37,11,7,8,4,2
4,22,73,29,31,40,47,37,26,7,1,2,46,13,8,8,5,4
4,25,90,31,37,51,39,32,25,7,1,2,43,12,8,7,4,2
4,26,92,31,36,48,56,44,24,10,2,2,43,13,10,8,4,2
4,24,79,29,33,44,49,40,25,8,1,1,35,10,6,6,3,2
4,24,82,29,33,47,42,41,31,8,1,2,47,18,15,15,7,4
4,25,78,33,42,53,50,40,26,7,1,2,33,12,5,5,4,2
4,26,79,35,39,47,43,44,32,7,1,2,36,12,5,6,4,2
4,24,75,34,42,48,40,42,32,7,1,2,35,9,5,5,5,3
4,20,69,34,35,42,42,46,31,9,1,2,30,8,6,5,3,2
4,23,76,32,36,46,52,50,32,8,1,2,24,8,4,4,3,2
4,24,78,34,40,50,40,40,28,8,1,1,48,18,8,8,6,3
4,24,71,36,44,52,52,54,37,8,1,2,76,25,14,15,8,5
4,30,97,36,51,61,42,41,26,7,1,1,63,20,16,15,8,4
4,25,93,34,40,51,71,88,76,9,2,7,48,16,8,8,5,3
4,22,74,29,38,46,56,62,60,8,2,4,57,12,9,5,5,2
3,19,54,33,44,46,52,48,37,8,2,1,42,10,8,6,5,3
4,27,81,38,48,58,69,53,20,10,1,1,42,11,8,5,4,2
5,28,102,40,47,63,46,38,22,7,1,1,45,12,6,7,6,2
4,27,85,34,50,62,58,46,23,8,1,1,35,16,7,6,4,3
4,23,83,36,45,62,77,74,40,11,2,2,43,14,6,6,5,3
3,20,73,33,42,63,77,74,42,11,2,6,45,17,7,7,5,3
4,33,93,36,46,56,86,71,28,12,1,4,55,16,8,7,7,3
3,18,63,34,47,61,93,73,27,12,2,1,57,23,14,10,9,4
2,12,59,31,50,69,84,64,31,11,2,2,53,20,10,9,7,4
2,17,64,40,70,101,87,77,39,12,2,2,44,17,6,8,5,3
3,23,68,32,42,58,90,74,34,11,2,1,52,21,10,12,7,4
3,21,69,40,68,62,89,93,38,14,2,2,53,19,7,10,7,3
5,46,84,78,112,100,99,97,40,13,2,2,47,17,7,7,6,3
4,23,78,44,55,65,97,88,37,13,2,2,49,16,7,7,6,3
4,30,72,54,69,77,101,89,38,14,2,2,48,18,7,9,7,3
