A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W,Res,f
4.38,46.51,122.73,48.10,53.95,82.32,76.53,68.82,27.43,11.75,2.61,2.93,104.07,34.72,14.03,9.23,6.46,3.57,1023,f
4.38,46.51,122.73,47.27,53.95,82.32,76.53,68.82,27.90,11.75,2.61,2.93,105.22,34.72,14.03,9.23,6.46,3.57,1023,f
4.38,46.51,122.73,47.27,53.95,81.73,75.94,68.82,27.90,11.75,2.61,2.93,104.07,34.72,14.03,9.23,6.46,3.57,1023,f
4.38,46.51,122.73,48.10,53.95,81.73,74.74,67.70,27.43,11.75,2.61,2.93,105.22,34.72,14.03,9.23,6.46,3.57,1023,f
4.38,46.51,123.59,47.27,53.95,81.14,72.35,66.58,26.96,11.28,2.61,2.93,105.22,33.63,14.03,9.23,6.46,3.57,1023,f
4.38,46.51,123.59,47.27,53.30,81.14,69.36,64.35,26.48,11.28,2.61,2.93,101.79,32.55,14.03,9.23,6.46,3.57,1023,f
4.38,46.51,124.45,46.44,53.30,81.14,63.98,60.99,26.01,10.81,2.61,2.93,97.21,31.46,13.15,9.23,5.53,3.57,1023,f
4.38,47.46,126.17,45.61,52.65,79.95,50.23,52.04,23.65,9.40,1.96,1.95,89.21,28.21,12.28,8.39,5.53,3.57,1023,f
4.38,47.46,122.73,45.61,52.00,76.99,29.90,36.93,18.92,7.05,1.96,1.95,85.78,23.87,13.15,9.23,5.53,2.38,1023,f
4.38,44.61,115.87,41.47,46.80,71.07,17.94,21.26,12.30,5.17,1.30,1.95,61.76,19.53,16.66,10.07,4.61,2.38,1023,f
3.50,37.02,98.70,34.00,38.35,58.63,18.54,21.82,11.35,4.70,1.30,1.95,61.76,18.44,17.54,10.91,4.61,2.38,1023,f
3.50,60.75,167.36,24.88,39.00,69.88,20.33,24.06,12.30,5.17,1.30,1.95,72.05,21.70,19.29,11.75,4.61,2.38,1023,f
4.38,75.94,233.45,28.20,40.30,71.07,21.53,24.62,12.77,5.64,1.30,1.95,76.63,22.78,20.17,12.59,5.53,2.38,1023,f
4.38,75.94,236.02,27.37,39.65,70.48,21.53,24.62,12.77,5.64,1.30,1.95,76.63,22.78,20.17,12.59,5.53,2.38,1023,f
4.38,75.94,236.02,27.37,39.00,69.29,21.53,24.62,12.77,5.64,1.30,1.95,75.48,22.78,19.29,12.59,5.53,2.38,1023,f
4.38,74.99,236.02,27.37,38.35,68.70,21.53,24.62,12.77,5.64,1.30,1.95,75.48,22.78,19.29,12.59,5.53,2.38,1023,f
4.38,74.99,234.31,26.54,38.35,68.11,21.53,24.62,12.77,5.64,1.30,1.95,75.48,22.78,20.17,12.59,5.53,2.38,1023,f
4.38,74.04,233.45,26.54,37.70,68.11,21.53,24.62,12.77,5.64,1.30,1.95,75.48,22.78,19.29,12.59,4.61,2.38,1023,f
3.50,74.04,233.45,26.54,37.70,68.11,21.53,24.62,12.77,5.64,1.30,1.95,75.48,22.78,20.17,12.59,4.61,2.38,1023,f
3.50,74.04,233.45,26.54,37.70,67.52,21.53,24.62,12.77,5.64,1.30,1.95,75.48,22.78,19.29,12.59,5.53,2.38,1023,f
